SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,84.74,90.15
WHEELS,28.95,28.95
RIIL,122.04,122.04
PREMIERPOL,21.63,21.63
RAYMOND,68.03,14.74
RSWM,17.69,15.34
SHREDIGCEM,44.13,44.13
SESHAPAPER,21.32,21.32
SMLMAH,36.48,36.48
SUPERSPIN,77.64,
SUNDRMFAST,32.92,32.39
EXIDEIND,38.23,37.93
ELECON,34.45,41.16
CRISIL,35.51,35.51
LMW,130.52,123.71
NELCO,671.90,207.82
MASTEK,11.99,11.53
MAHSCOOTER,45.57,45.57
LUMAXIND,41.03,37.24
TRENT,101.16,100.03
CUMMINSIND,73.31,71.25
KCP,7.94,7.67
JAYBARMARU,13.53,13.09
JBCHEPHARM,52.12,50.72
INFY,14.27,13.85
INDIAGLYCO,26.68,26.60
IONEXCHANG,42.70,39.32
IFBIND,34.76,32.44
IGPL,620.95,620.95
HIMATSEIDE,17.51,17.51
GNFC,10.07,10.07
BPCL,5.36,5.30
BHARATFORG,94.45,86.50
BASF,38.09,38.09
FORCEMOT,19.17,21.91
ATUL,28.40,28.47
ARVIND,34.28,33.38
ACC,11.75,11.90
TMPV,,30.09
SCI,10.80,10.80
MRPL,13.65,13.65
LINDEINDIA,126.11,126.11
HINDPETRO,5.01,5.01
ESCORTS,23.72,24.09
RELINFRA,0.61,0.81
BAJAJHLDNG,54.00,144.91
ASHOKLEY,25.19,23.51
VOLTAS,85.65,82.42
TITAN,74.87,73.76
TATASTEEL,22.50,21.12
SUNDARMFIN,25.19,24.49
SPIC,7.78,7.78
VEDL,7.02,6.39
SBIN,11.23,11.54
RELIANCE,18.41,18.41
PFIZER,27.89,26.65
NOCIL,54.81,51.62
BOSCHLTD,42.47,50.63
DRREDDY,27.71,27.71
BATAINDIA,66.68,96.03
DEEPAKFERT,26.39,26.39
CHAMBLFERT,10.41,10.41
CARBORUNIV,166.25,55.18
MAHSEAMLES,11.67,11.60
HINDOILEXP,33.67,69.32
DICIND,24.21,21.93
COROMANDEL,29.75,29.11
BALMLAWRIE,15.45,15.45
MOTOGENFIN,0.77,
MARALOVER,68.73,58.07
ASIANPAINT,60.26,58.70
RAMCOCEM,31.75,123.77
INDIACEM,,136.96
PGHL,31.72,31.72
BEML,100.70,100.70
ADOR,26.55,25.96
CENTENKA,11.03,10.87
TATACHEM,,228.39
TORNTPHARM,73.73,71.67
VTL,26.06,26.06
SUNDROP,120.99,120.99
