SYMBOL,SYMBOL P/E,ADJUSTED P/E
COLPAL,56.7,56.7
ECLERX,26.82,26.75
TARIL,112.02,112.02
MANAKSIA,8.1,6.14
JKIL,16.73,16.73
HERCULES,16.82,16.82
SEPC,157.8,157.8
GSS,25.78,25.78
RECLTD,9.24,9.24
TITAGARH,52.63,52.35
BAJAJ-AUTO,34.91,34.91
DIGISPICE,11.75,31.48
ALMONDZ,20.78,53.44
ARCHIDPLY,105.44,105.44
VINYLINDIA,27.34,27.34
ZFCVINDIA,67.11,67.11
TPHQ,18.6,18.6
HINDNATGLS,1.75,.96
MHRIL,67.77,67.77
EXCEL,56.06,56.06
EXPLEOSOL,20.01,20.01
SUNTECK,81.55,81.55
JSWENERGY,60.32,60.32
MMTC,121.96,92.15
WHIRLPOOL,86.19,82.31
THANGAMAYL,51.74,51.74
HATHWAY,43.6,43.23
MANINFRA,26.39,26.39
KIRLOSBROS,39.14,39.25
SJVN,44.86,47.94
KIRLOSIND,14.36,12.84
TI,36.74,36.04
BAJAJCON,21.43,21.43
ADFFOODS,41.99,41.99
DEEPAKNTR,41.64,44.79
CANTABIL,31.39,32.01
OBEROIRLTY,30.93,30.93
SHAH,10.32,89.62
COALINDIA,8.11,8.11
RPPINFRA,10.9,10.9
ZEELEARN,2.02,7.94
RKDL,,86.81
KICL,40.55,53.76
HFCL,46.84,46.84
MUTHOOTFIN,16.78,16.78
PIIND,39.15,39.15
OMINFRAL,33.9,33.9
DELPHIFX,22.18,22.18
ASHIANA,46.72,46.72
LTF,14.15,14.15
BODALCHEM,315.04,315.04
ASAHISONG,78.07,76.2
WHEELS,19.1,19.1
RIIL,161.87,161.87
SHREDIGCEM,16.16,16.16
SMLISUZU,21.34,21.34
FACT,2169.92,264.33
LMW,88.85,88.85
NELCO,103.97,103.97
LUMAXIND,41.09,41.09
KECL,92.91,92.91
KCP,10.02,9.95
INFY,27.05,27.05
IONEXCHANG,50.24,50.24
IFBIND,53.27,53.27
GNFC,17.84,17.84
GFLLIMITED,209.14,209.14
BHARATFORG,75.68,68.23
FORCEMOT,25.8,25.8
ARVIND,31.89,31.9
TATAMOTORS,9.14,9.08
LINDEINDIA,148.46,148.46
ESCORTS,40.46,40.46
ASHOKLEY,23.1,22.63
ZUARIIND,1.47,
SUNDARMFIN,35.19,33.75
VEDL,19.47,21.87
RELIANCE,23.36,23.36
BATAINDIA,52.85,69.89
CARBORUNIV,59.67,59.67
BALMLAWRIE,20.33,20.33
MOTOGENFIN,89.94,89.94
ABREL,102.18,102.18
CENTENKA,22.34,22.34
VTL,18.08,18.08
SUPREMEIND,56.59,56.59
BALRAMCHIN,25.17,25.17
UNICHEMLAB,,3231.13
BBOX,54.32,42.37
RANEHOLDIN,25.09,12.94
SHREYANIND,4.73,4.73
ASHIMASYN,6.14,6.14
ADANIENT,58.48,56.52
GET&D,159.13,159.13
TIL,8.63,
BANARISUG,30.31,30.31
KPIL,39.61,39.61
JYOTISTRUC,101.23,101.23
JAYNECOIND,166.94,96.33
RCF,52.21,57.57
UFLEX,,10.3
SUBROS,34.68,34.68
SIEMENS,101.06,101.06
VSTIND,24.16,24.16
TOKYOPLAST,130.69,130.69
IFCI,53.64,54.12
KABRAEXTRU,43.18,43.18
MODTHREAD,10.46,10.46
PRSMJOHNSN,90.65,
PIDILITIND,82.88,80.78
HONDAPOWER,41.6,43.39
RUBYMILLS,17.28,17.28
IDBI,13.36,13.36
BRITANNIA,62.97,62.4
DCMSHRIRAM,31.34,31.34
COSMOFIRST,25.69,25.69
CIPLA,27.94,27.03
GIPCL,15.19,15.19
INDIANHUME,23.35,23.35
OSWALGREEN,569.57,569.57
HUHTAMAKI,5.33,28.56
KAMATHOTEL,12.15,38.2
APOLLOTYRE,19.72,18.7
PRECWIRE,43.62,43.62
NILKAMAL,26.95,26.95
SEAMECLTD,24.21,25.66
AUROPHARMA,22.96,22.53
GICHSGFIN,7.21,7.21
BANARBEADS,28.21,28.21
WSTCSTPAPR,5.97,5.97
GHCL,10.78,10.78
S&SPOWER,185.49,185.49
EVERESTIND,109.15,129.82
KEEPLEARN,143.57,143.57
PGHH,77.25,77.25
TFCILTD,14.52,14.52
NAVNETEDUL,4.04,17.4
AGI,24.25,24.25
TATACONSUM,78.93,66.83
INDHOTEL,78.62,78.62
LYKALABS,938.68,474.13
FOSECOIND,45.56,45.77
GABRIEL,31,31
AMJLAND,16.13,16.13
KSB,67.58,67.58
GODFRYPHLP,50.66,47.82
TATAINVEST,123.35,123.35
INGERRAND,58.87,58.87
HINDZINC,26.75,26.56
GRASIM,18.69,17.98
DCW,238.22,221.29
HEUBACHIND,41.38,41.38
CESC,17.1,20.76
BAJFINANCE,27.73,27.73
NAVA,10.27,11.13
CORALFINAC,9.03,9.03
PEARLPOLY,40.8,40.8
KHAITANLTD,9.75,9.75
ANDHRSUGAR,32.71,30.96
SKFINDIA,45.85,45.85
SILINV,22.26,22.26
KEYFINSERV,6.65,6.65
MOTHERSON,40.47,39.4
AARTIDRUGS,29.02,29.02
INDIANCARD,2.12,
SHRIRAMFIN,14.86,14.86
GUJAPOLLO,30.21,30.21
JAGSNPHARM,59.15,53.53
HERITGFOOD,27.78,27.36
INDNIPPON,23.28,23.28
SAREGAMA,54.25,54.25
ENGINERSIN,39.34,39.34
JAICORPLTD,93.24,93.24
GMDCLTD,18.55,18.55
ASAHIINDIA,59.61,59.61
J&KBANK,5.45,5.45
CUB,12.31,12.31
ASTRAZEN,198.86,104.39
CYIENT,29.77,28.27
KOKUYOCMLN,41.24,41.24
SANGHVIMOV,18.77,18.77
NATIONALUM,18.06,20.95
JINDALSTEL,16.8,16.8
ICDSLTD,32.74,32.74
BSOFT,24.59,24.59
ACCELYA,25.17,25.23
STAR,48.09,44.72
ZYDUSLIFE,24.09,24.09
RAJESHEXPO,200.07,200.07
SHREERAMA,32.78,32.78
NRBBEARING,10.08,27.34
BLBLIMITED,11.48,11.48
BLUESTARCO,77.08,77.08
PNC,28.83,28.83
CHENNPETRO,14.28,14.28
KRBL,13.7,13.7
BALAJITELE,96.86,96.86
ACLGATI,213.92,
SMARTLINK,29.31,29.31
JISLJALEQS,110.02,110.02
UNITDSPR,74.21,73.16
ASAL,53.31,53.31
APTECHT,39.23,35.47
OFSS,37.87,37.87
OMAXAUTO,7.43,
RADICO,110.06,110.06
JSL,22.72,22.71
WELSPUNLIV,20.93,20.93
IGL,19.55,19.55
SIL,135.74,135.74
PTC,9.93,9.72
MAHABANK,8.66,8.66
CENTEXT,24.04,24.4
TCS,30.13,29.68
COFORGE,60.21,60.86
ASTRAMICRO,62.13,62.13
PATELENG,14.73,19.26
CONSOFINVT,11.04,11.04
EVEREADY,63.56,63.56
MANGALAM,26.33,26.33
SSWL,4.85,14.49
SURYALAXMI,51.35,27.53
GEOJITFSL,19.04,19.04
SPLIL,14.72,14.71
SASKEN,39.07,39.07
SUZLON,95.16,92.58
AIAENG,33.83,33.85
ORIENTCER,31.08,34.34
EKC,19.82,19.46
ENIL,29.39,29.39
JAGRAN,12.09,12.09
M&MFIN,15.78,15.78
KEI,58.6,58.58
VAKRANGEE,458.51,479.04
RSYSTEMS,40.2,40.2
BALPHARMA,25.94,25.94
KAMDHENU,25.34,25.34
MUNJALAU,33.87,20.21
TECHM,47.59,47.71
GRINDWELL,65.41,65.36
ATLANTAA,.81,5.1
ACE,46.53,46.53
BINANIIND,30.72,
GEECEE,19.86,19.86
JMFINANCIL,,14.1
DCBBANK,6.77,6.77
NAUKRI,116.33,109.58
TORNTPOWER,37.1,37.1
LTFOODS,23.92,23.92
JINDRILL,19.14,19.14
HBLPOWER,53.47,50.08
VEEDOL,25.63,25.63
SARLAPOLY,14.01,14.01
AUTOIND,22.84,23.4
IZMO,18.82,18.82
REDINGTON,12.97,12.97
NCLIND,12.42,12.42
PHOENIXLTD,40.7,40.69
NDLVENTURE,365.49,365.49
FORTIS,68.9,70.06
WEBELSOLAR,,105.24
HGS,63.66,63.66
ADSL,32.11,32.11
CIEINDIA,23.1,23.1
INDOWIND,40.2,40.2
KSCL,14.84,14.84
RELIGARE,28.9,81.75
RGL,22.8,22.8
