SYMBOL,SYMBOL P/E,ADJUSTED P/E
SAREGAMA,59.22,59.22
ENGINERSIN,37.26,37.26
JAICORPLTD,103.83,103.83
MAHAPEXLTD,28.99,41.14
ASAHIINDIA,60.81,60.81
KOTHARIPRO,34.15,34.15
SOUTHBANK,5.37,5.37
ITDCEM,32.65,32.65
CYIENT,30.15,28.43
GOACARBON,9.39,9.39
SANGHVIMOV,17.73,17.73
RSSOFTWARE,30.96,30.96
NATIONALUM,17.71,20.55
ALEMBICLTD,35.42,35.42
ICDSLTD,29.12,29.12
BSOFT,26.01,26.01
STAR,171.23,49.79
ZYDUSLIFE,25.61,25.61
RAJESHEXPO,226.28,226.28
NRBBEARING,11.13,30.21
BLBLIMITED,11.18,11.18
BLUESTARCO,83.18,83.18
TVSMOTOR,70.89,70.89
NLCINDIA,18.26,18.26
USHAMART,31.1,31.1
MRO-TEK,31.34,31.34
TRIDENT,54.1,54.12
ACLGATI,237.27,
SMARTLINK,32.53,32.53
JISLJALEQS,65.63,65.63
UNITDSPR,78,78.19
ASAL,56.75,56.75
PNB,11.13,11.13
UNIONBANK,6.19,6.19
GENESYS,95.98,95.98
RADICO,107.02,107.02
JSL,23.88,24.62
WELSPUNLIV,22.81,22.81
IGL,23.6,23.6
SIL,133.36,133.36
PTC,10.78,10.55
MAHABANK,9.34,9.34
DATAMATICS,19.37,19.11
EXCELINDUS,47.72,47.72
AMBICAAGAR,13.56,13.56
ULTRACEMCO,47.19,47
COFORGE,61.59,62.3
GUFICBIO,47.34,47.34
NTPC,20.24,20.24
SUPRAJIT,40.21,40.21
EVEREADY,69.38,69.38
ALLDIGI,19.13,23.09
IIFL,10.83,10.83
SSWL,5.03,14.75
JKPAPER,8.91,8.91
GRANULES,29.74,29.74
GENUSPOWER,95.92,95.92
RML,86.69,16.97
IMPAL,20.89,20.89
AURIONPRO,61.7,61.7
AIAENG,33.9,33.91
ORIENTCER,34.13,37.71
EKC,22.24,21.83
ENIL,32.53,32.53
JAGRAN,12.43,12.43
M&MFIN,17.4,17.4
KEI,67.73,67.71
SOLARINDS,105.55,105.55
RSYSTEMS,42.85,42.85
BALPHARMA,27.44,27.44
KAMDHENU,28.52,28.52
MUNJALAU,33.92,20.25
TECHM,63.06,63.14
GRINDWELL,70.45,70.4
ATLANTAA,.84,5.3
ACE,46.41,46.41
BINANIIND,34.17,
GEECEE,19.94,19.94
JMFINANCIL,387,14.52
INSPIRISYS,32.77,32.77
NAUKRI,130.75,123.16
TORNTPOWER,38.42,38.42
LTFOODS,24.49,24.49
RUCHIRA,9.11,9.11
JINDRILL,15.09,15.09
TANLA,20.84,20.84
VEEDOL,27.11,27.11
SARLAPOLY,17.49,17.49
GANDHITUBE,18.3,18.3
UNOMINDA,74.14,75.94
TIIL,26.46,25.8
REDINGTON,12,12
JKTYRE,12.76,12.43
THEMISMED,80.45,80.45
NDLVENTURE,287.3,287.3
SRHHYPOLTD,20.99,18.91
INSECTICID,19.87,19.87
HGS,63.75,63.75
DLF,123.44,123.44
MEGASOFT,99.38,99.38
KPRMILL,39.87,39.87
INDOWIND,40.59,40.59
CENTUM,,4291.52
MANGCHEFER,11.11,11.11
RELIGARE,32.24,91.2
CONTROLPR,25,25.02
INCREDIBLE,33.02,33.02
DAMODARIND,41.64,41.64
POKARNA,32.79,32.79
GROBTEA,55.37,55.37
LLOYDSENGG,104.29,104.29
LTIM,41.57,41.57
GATECH,45.01,45.01
DBL,22.76,51.26
MBAPL,64.25,64.25
LTTS,42.35,42.35
CROWN,18.46,87.47
ICICIPRULI,269.48,269.48
JETKNIT,92.83,92.83
JAIPURKURT,26.52,26.52
MASKINVEST,1179.01,1179.01
SAKAR,60.22,60.22
AURDIS,19.23,19.23
ARTNIRMAN,109.11,109.11
GICL,58.75,58.75
NIRAJISPAT,16.07,16.07
VBL,77.95,77.95
JETFREIGHT,17.7,19.55
TCIEXP,32.78,32.78
TERASOFT,19.4,18.65
LIBAS,5.21,5.21
CAPTRUST,94.89,94.89
MAHESHWARI,13.21,13.21
MCL,33.35,33.35
STEELCITY,10.7,10.7
GLOBAL,12.25,12.25
SANGINITA,102.99,102.99
AKASH,35.53,35.53
DMART,110.75,110.75
AIRAN,12.87,12.87
URJA,413.34,413.34
EIFFL,229.4,229.4
CREATIVE,24.37,24.37
DEVIT,30.26,30.26
MKPL,30.39,30.39
SCHAND,16.38,16.38
VSCL,1012.23,1012.23
GLOBE,21.87,25
TEJASNET,122.17,122.17
ACCORD,55.13,55.13
AUBANK,31.1,29.97
AVADHSUGAR,13.02,13.02
GANGESSECU,32.11,32.11
TOTAL,724.44,724.44
WEWIN,31.81,31.81
VAISHALI,274.23,274.23
GEEKAYWIRE,14.51,14.51
ABCAPITAL,17.81,17.81
CAPACITE,21.92,21.92
RMDRIP,114.96,114.96
AARVI,19.98,19.98
DIAMONDYD,54.73,54.73
TIRUPATI,64.72,64.72
RKEC,14.47,14.47
GOLDSTAR,71.21,71.21
JASH,39.75,39.75
BETA,45.76,45.76
MILTON,21.89,21.89
MASFIN,19.82,19.82
DPABHUSHAN,55.44,55.44
NAM-INDIA,36.86,36.86
SECURCRED,4.13,4.13
AISL,36.32,36.32
VERTOZ,96.21,96.21
SILVERTUC,51.39,51.39
FELIX,65.14,65.14
ICEMAKE,54.76,54.76
SHALBY,36.76,36.76
ONEPOINT,55.54,55.54
AJOONI,68.28,68.28
MOKSH,16.18,16.18
SILLYMONKS,91.19,91.19
NEWGEN,71.63,71.63
SOLEX,186.89,186.89
MHHL,10.08,10.08
SOUTHWEST,36.16,37.98
ARVEE,155.04,155.04
ASTERDM,62.11,
BANKA,73.11,73.15
HINDCON,50.43,50.43
SARVESHWAR,53.43,53.43
MACPOWER,48.86,48.86
BDL,77.48,77.48
BANDHANBNK,13.17,13.17
URAVI,217.19,217.19
MITTAL,34.93,65.15
GIRIRAJ,97.12,97.12
ISEC,13.76,13.76
KAPSTON,40.58,40.58
MIDHANI,90.67,90.67
CONTI,86.33,
AVG,19.93,31.25
MMP,32.89,32.89
NARMADA,32.5,32.5
CHEMFAB,89.99,89.99
BSHSL,81.33,81.33
AAKASH,19.07,19.07
GODHA,55.14,55.14
SOFTTECH,134.68,134.68
E2E,214.79,214.79
SIRCA,37.36,37.36
SVLL,115.33,115.33
LATTEYS,208.12,208.12
SONAMLTD,55.34,55.34
ADANIGREEN,247.51,205.01
PRITI,20.21,20.21
ACCURACY,22.59,22.59
GAYAHWS,,89.06
RITES,32.72,32.72
GANGAFORGE,167.7,170.89
REPL,24.71,24.71
HBSL,3,3
AVROIND,42.47,42.47
AARON,44.44,44.44
SIGIND,16.66,16.66
SUMIT,51.65,51.65
LAGNAM,13.32,13.32
RPPL,25.84,25.84
AKG,50.88,50.88
IRCON,23.46,23.46
SPECTRUM,127.05,127.05
RAJMET,30.56,30.56
GRSE,54.45,54.45
KRITIKA,32.6,32.6
VINNY,26.54,26.54
MARINE,105.71,106.18
IRISDOREME,49.93,49.93
TECHNOE,67.46,67.46
SHUBHLAXMI,25.06,25.06
SHRIRAMPPS,5.5,5.5
TREJHARA,28.16,229.72
AWHCL,22.54,22.54
RPSGVENT,34.66,34.66
SURANI,726.58,726.58
MSTCLTD,21.71,21.71
ARVINDFASN,67.17,64.79
PAR,19.85,19.85
POLYCAB,62.17,62.17
KPITTECH,73.26,73.26
VIKASLIFE,,97.41
CONFIPET,31.08,31.08
INDIAMART,44.5,44.5
SATIA,6.35,6.35
AFFLE,71.53,71.53
SPANDANA,8.78,8.78
WESTLIFE,314.35,314.35
HNDFDS,74.33,74.33
MAZDOCK,40.42,40.42
IRCTC,59.95,59.8
SECL,2123.31,2123.31
DCI,40.07,40.07
360ONE,44.59,41.57
HPIL,134.69,134.69
VISHWARAJ,82.31,82.31
FLUOROCHEM,150.85,150.85
KUANTUM,7.66,7.66
CHEMBOND,18.2,18.2
MGEL,20.34,20.34
SBICARD,28.98,28.98
HOMEFIRST,33.45,33.45
CSBBANK,9.73,9.73
EASEMYTRIP,54.34,33.83
ROSSARI,34.76,34.76
PRINCEPIPE,32.24,34.93
ESAFSFB,4.77,4.77
PARKHOTELS,77.17,77.17
PATANJALI,67.13,67.13
SUMICHEM,62.58,62.58
ASALCBR,30.71,30.71
UNIVPHOTO,14.94,14.94
BAFNAPH,685.97,303.21
SUVENPHAR,126.91,126.91
STOVEKRAFT,86.15,86.15
RAJRATAN,38.82,38.82
HAPPSTMNDS,50.58,52.75
GLAND,38.75,38.75
BOROLTD,71.5,71.5
MAXHEALTH,86.69,86.69
AAATECH,49.4,49.4
KALYANKJIL,117.85,117.85
BTML,120.83,120.77
SHAREINDIA,14.97,14.95
SIGACHI,29.5,29.5
ADL,214.33,214.33
NIRAJ,25.25,16.96
CAMS,58.16,58.16
SURYODAY,7.51,7.51
UTIAMC,18.38,18.38
BECTORFOOD,80.57,80.57
ORCHPHARMA,63.04,63.04
INDIGOPNTS,49.03,49.03
LXCHEM,66.06,66.06
MTARTECH,138.31,138.31
FAIRCHEMOR,30.94,30.94
ANURAS,63.4,63.4
ISGEC,36.34,36.34
STYLAMIND,30.64,30.44
CLSEL,14.94,14.94
CARYSIL,36.62,36.62
SHAILY,71.92,71.92
MODISONLTD,34.56,34.09
FIBERWEB,13.57,13.57
BCLIND,16.96,16.96
BHAGCHEM,199.18,199.18
SBCL,51.81,51.81
SMCGLOBAL,7.43,7.43
QMSMEDI,22.72,22.72
NPST,462.1,462.1
ARIHANTCAP,15.47,15.47
NAZARA,76.1,75.43
IPL,36.53,36.53
GENCON,19.24,19.24
LODHA,62.51,59.42
HLEGLAS,69.78,64.68
VMARCIND,33.26,33.26
SONACOMS,75.48,74.87
UTKARSHBNK,9.48,9.48
DRCSYSTEMS,22.44,22.44
PARAS,114.18,114.18
CRAFTSMAN,47.15,47.15
DODLA,39.6,39.6
JUBLINGREA,67.22,67.22
ROLEXRINGS,36.72,33.32
WALPAR,36.07,36.07
SHYAMMETL,23.04,23.04
KIMS,63.69,63.69
JSFB,9.34,9.34
TATVA,90.67,90.67
CLEAN,66.4,66.4
AILIMITED,52.1,52.1
GLS,32.3,32.3
ABSLAMC,23.95,23.95
