SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,83.55,90.15
WHEELS,20.81,20.81
RIIL,93.00,93.00
PREMIERPOL,25.05,25.05
RAYMOND,67.63,15.97
RSWM,14.47,12.88
SHREDIGCEM,57.88,57.88
SESHAPAPER,14.48,14.48
SMLMAH,49.23,49.23
SUNDRMFAST,41.60,40.95
EXIDEIND,43.17,42.86
ELECON,41.66,39.59
CRISIL,37.12,37.12
LMW,122.53,117.00
NELCO,639.33,238.67
MASTEK,13.44,12.94
MAHSCOOTER,55.19,55.19
LUMAXIND,28.90,27.15
TRENT,86.57,85.65
KECL,122.41,60.25
CUMMINSIND,63.82,61.99
KCP,8.26,7.95
JAYBARMARU,10.00,9.68
INFY,15.25,14.82
INDIAGLYCO,22.69,22.64
IONEXCHANG,56.14,49.92
IFBIND,35.00,32.87
IGPL,17.83,17.83
HIMATSEIDE,15.82,15.82
GNFC,8.51,8.51
GFLLIMITED,8.97,8.97
BPCL,8.02,8.87
BHARATFORG,139.82,447.08
BASF,27.21,27.21
FORCEMOT,19.37,22.03
ATUL,24.40,24.45
ARVIND,34.94,32.94
ACC,12.95,13.01
TMPV,1.53,1.45
SCI,8.24,8.24
MRPL,9.88,11.25
LINDEINDIA,105.08,105.08
HINDPETRO,47.23,47.23
ESCORTS,25.35,24.62
RELINFRA,0.51,0.68
BAJAJHLDNG,14.08,14.08
ASHOKLEY,27.88,26.05
ZUARIIND,7.18,6.89
VOLTAS,94.82,90.78
TITAN,78.12,77.10
TATASTEEL,20.61,19.17
SUNDARMFIN,22.64,22.07
SPIC,6.67,6.67
VEDL,3.69,3.50
SBIN,11.36,11.67
RELIANCE,20.20,20.20
PFIZER,30.05,28.73
NOCIL,41.35,39.30
BOSCHLTD,58.63,58.63
DRREDDY,31.25,31.25
BATAINDIA,66.65,95.56
DEEPAKFERT,19.26,19.26
CHAMBLFERT,9.12,9.12
CARBORUNIV,113.91,46.23
MAHSEAMLES,11.31,11.28
HINDOILEXP,81.61,81.61
DICIND,18.78,17.58
COROMANDEL,34.81,34.01
BALMLAWRIE,11.61,11.61
VINDHYATEL,12.42,12.42
MOTOGENFIN,0.68,53.10
MARALOVER,10.11,9.84
ASIANPAINT,53.29,52.08
RAMCOCEM,33.77,182.54
INDIACEM,126.03,81.20
PGHL,27.15,29.12
BEML,89.07,89.07
ADOR,23.38,23.00
CENTENKA,8.50,8.42
TORNTPHARM,86.45,83.53
VTL,20.37,20.37
SUNDROP,87.86,87.86
FEDERALBNK,18.70,18.70
EPL,19.80,18.68
VLSFINANCE,17.28,17.28
SUPREMEIND,44.17,44.17
SRF,35.87,34.85
BIRLACABLE,18.11,18.11
BALRAMCHIN,37.37,37.37
AEGISLOG,30.61,30.61
WEIZMANIND,19.54,19.54
UNICHEMLAB,12.55,37.52
BBOX,60.83,47.72
HONAUT,58.40,57.54
JTEKTINDIA,49.95,46.97
SAURASHCEM,97.67,43.58
RANEHOLDIN,17.92,18.94
PRECOT,16.38,16.38
TATAELXSI,35.78,33.23
SUNPHARMA,37.27,35.68
KOHINOOR,1.21,
SANDESH,7.63,7.50
HCC,32.11,37.05
BAJAJHIND,37.13,33.15
APOLLOHOSP,58.42,58.02
ARE&M,18.77,23.70
ADANIENT,54.18,104.17
IVP,5.83,5.77
BALKRISIND,33.11,33.11
INDBANK,19.52,19.52
GINNIFILA,10.78,10.78
EICHERMOT,38.28,38.00
GVT&D,84.17,81.35
NEULANDLAB,60.99,60.99
ONGC,6.70,6.66
ITI,82.35,
ZENSARTECH,14.38,14.03
TAINWALCHM,24.41,24.31
BERGEPAINT,52.59,52.11
BANARISUG,35.74,35.74
JINDALPOLY,,57.53
KPIL,21.25,21.64
JYOTISTRUC,19.76,19.76
IGARASHI,87.28,87.28
BSL,35.05,35.05
BLUEDART,42.36,37.51
JAYNECOIND,15.20,14.94
MUNJALSHOW,22.02,20.65
APCOTEXIND,19.47,19.53
SOTL,11.47,11.47
HSCL,49.41,49.41
RCF,15.23,16.50
RANASUG,34.80,
KARURVYSYA,11.76,11.76
DECCANCE,130.48,
WSI,174.22,182.66
UFLEX,6.20,6.12
TATAPOWER,23.19,23.00
ADVANIHOTR,20.15,19.56
THOMASCOOK,23.15,22.60
SUNFLAG,31.59,30.57
SUBROS,29.89,28.93
SPMLINFRA,19.45,19.45
SIMPLEXINF,43.04,43.70
SIEMENS,41.03,41.03
BHARATRAS,15.46,15.10
WIPRO,13.56,13.56
VSTIND,13.08,13.08
JUBLPHARMA,39.30,34.94
UNIVCABLES,27.54,27.54
TATACOMM,52.10,47.32
TOKYOPLAST,220.81,220.81
SOMANYCERA,21.08,20.55
MURUDCERA,19.07,19.07
IFCI,49.16,47.71
HLVLTD,93.02,56.88
SANOFI,22.74,21.48
M&M,20.83,20.61
LIBERTSHOE,49.46,49.62
KAJARIACER,35.91,34.04
KABRAEXTRU,3587.58,2431.65
HEIDELBERG,31.22,29.88
MODTHREAD,11.09,11.09
MODIRUBBER,36200.57,36200.57
MANGLMCEM,20.91,18.97
PRSMJOHNSN,35.76,142.67
POLYPLEX,13.98,13.98
PIDILITIND,63.48,63.49
PCBL,47.95,50.71
3PLAND,25.65,25.65
EIHAHOTELS,20.26,19.84
HONDAPOWER,32.93,29.66
JINDALSAW,28.79,28.79
SAIL,16.78,14.95
RUBYMILLS,29.60,29.60
STYRENIX,14.06,13.99
ABB,54.33,54.33
IDBI,9.48,9.48
GRAPHITE,68.19,67.60
CANFINHOME,9.60,9.60
BRITANNIA,50.95,50.95
BBL,23.23,23.23
