SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,80.38,86.73
WHEELS,22.92,22.92
RIIL,96.47,96.47
PREMIERPOL,26.71,26.71
RAYMOND,66.00,15.58
RSWM,14.56,12.96
SHREDIGCEM,59.40,59.40
SESHAPAPER,14.49,14.49
SMLMAH,48.15,48.15
SUNDRMFAST,41.75,41.10
EXIDEIND,41.14,40.84
ELECON,41.69,39.62
CRISIL,37.03,37.03
LMW,119.54,114.14
NELCO,541.08,201.99
MASTEK,12.50,12.03
MAHSCOOTER,53.60,53.60
LUMAXIND,28.98,27.23
TRENT,85.36,84.46
KECL,117.13,57.66
CUMMINSIND,60.78,59.03
KCP,9.40,9.04
JAYBARMARU,9.93,9.61
INFY,15.12,14.69
INDIAGLYCO,25.24,25.19
IONEXCHANG,55.49,49.34
IFBIND,35.53,33.37
IGPL,18.90,18.90
HIMATSEIDE,16.43,16.43
GNFC,8.40,8.40
GFLLIMITED,10.04,10.04
BPCL,7.90,8.73
BHARATFORG,136.35,435.97
BASF,26.11,26.11
FORCEMOT,18.32,20.84
ATUL,23.33,23.37
ARVIND,33.64,31.72
ACC,12.80,12.86
TMPV,1.46,1.38
SCI,8.30,8.30
MRPL,9.70,11.04
LINDEINDIA,101.94,101.94
HINDPETRO,47.36,47.36
ESCORTS,25.06,24.34
RELINFRA,0.48,0.65
BAJAJHLDNG,13.76,13.76
ASHOKLEY,27.28,25.49
ZUARIIND,8.00,7.68
VOLTAS,92.95,88.99
TITAN,78.28,77.26
TATASTEEL,20.65,19.21
SUNDARMFIN,22.55,21.98
SPIC,6.89,6.89
VEDL,3.79,3.60
SBIN,11.13,11.43
RELIANCE,20.10,20.10
PFIZER,30.38,29.04
NOCIL,41.87,39.80
BOSCHLTD,60.04,60.04
DRREDDY,31.20,31.20
BATAINDIA,60.33,86.50
DEEPAKFERT,18.92,18.92
CHAMBLFERT,8.96,8.96
CARBORUNIV,113.86,46.21
MAHSEAMLES,11.54,11.52
HINDOILEXP,83.03,83.03
DICIND,18.78,17.58
COROMANDEL,31.97,31.23
BALMLAWRIE,11.71,11.71
VINDHYATEL,11.93,11.93
MOTOGENFIN,0.68,52.85
MARALOVER,10.50,10.22
ASIANPAINT,52.37,51.18
RAMCOCEM,33.09,178.84
INDIACEM,123.22,79.39
PGHL,27.32,29.30
BEML,89.37,89.37
ADOR,24.91,24.51
CENTENKA,8.21,8.13
TORNTPHARM,86.21,83.30
VTL,20.18,20.18
SUNDROP,86.86,86.86
FEDERALBNK,18.89,18.89
EPL,21.47,20.25
VLSFINANCE,16.72,16.72
SUPREMEIND,44.31,44.31
SRF,35.39,34.39
BIRLACABLE,17.58,17.58
BALRAMCHIN,39.64,39.64
AEGISLOG,31.90,31.90
WEIZMANIND,19.16,19.16
UNICHEMLAB,11.78,35.20
BBOX,59.71,46.85
HONAUT,58.78,57.92
JTEKTINDIA,48.55,45.66
SAURASHCEM,94.56,42.19
RANEHOLDIN,18.06,19.09
PRECOT,15.72,15.72
TATAELXSI,34.96,32.46
SUNPHARMA,37.82,36.21
KOHINOOR,1.59,
SANDESH,7.30,7.17
HCC,35.56,41.04
BAJAJHIND,50.18,44.80
APOLLOHOSP,57.61,57.21
ARE&M,18.32,23.13
ADANIENT,54.02,103.87
IVP,5.95,5.89
BALKRISIND,32.44,32.44
INDBANK,19.36,19.36
GINNIFILA,10.81,10.81
EICHERMOT,38.27,37.99
GVT&D,81.97,79.23
NEULANDLAB,59.04,59.04
ONGC,6.64,6.60
ITI,82.87,
ZENSARTECH,13.98,13.64
TAINWALCHM,25.54,25.43
BERGEPAINT,49.35,48.90
BANARISUG,41.18,41.18
JINDALPOLY,,55.04
KPIL,21.02,21.41
JYOTISTRUC,19.80,19.80
IGARASHI,82.77,82.77
BSL,35.16,35.16
BLUEDART,41.77,36.99
JAYNECOIND,17.94,17.63
MUNJALSHOW,21.24,19.92
APCOTEXIND,19.90,19.96
SOTL,11.29,11.29
HSCL,41.55,41.55
RCF,14.71,15.94
RANASUG,42.94,
KARURVYSYA,11.91,11.91
DECCANCE,131.16,
WSI,177.14,185.73
UFLEX,6.56,6.47
TATAPOWER,22.71,22.52
ADVANIHOTR,20.26,19.66
THOMASCOOK,25.33,24.73
SUNFLAG,31.00,30.01
SUBROS,28.60,27.68
SPMLINFRA,18.61,18.61
SIMPLEXINF,43.46,44.13
SIEMENS,42.81,42.81
BHARATRAS,15.25,14.89
WIPRO,13.52,13.52
VSTIND,12.85,12.85
JUBLPHARMA,40.92,36.38
UNIVCABLES,26.05,26.05
TATACOMM,51.39,46.67
TOKYOPLAST,215.84,215.84
SOMANYCERA,22.43,21.86
MURUDCERA,19.06,19.06
IFCI,51.38,49.85
HLVLTD,90.25,55.19
SANOFI,23.29,22.00
M&M,20.97,20.75
LIBERTSHOE,48.61,48.77
KAJARIACER,34.59,32.79
KABRAEXTRU,4212.04,2854.92
HEIDELBERG,31.17,29.82
MODTHREAD,10.43,10.43
MODIRUBBER,39993.75,39993.75
MANGLMCEM,25.05,22.73
PRSMJOHNSN,36.36,145.08
POLYPLEX,13.51,13.51
PIDILITIND,63.13,63.14
PCBL,48.82,51.63
3PLAND,25.16,25.16
EIHAHOTELS,20.65,20.23
HONDAPOWER,31.93,28.76
JINDALSAW,30.58,30.58
SAIL,17.37,15.47
RUBYMILLS,30.33,30.33
STYRENIX,13.38,13.32
ABB,53.22,53.22
IDBI,10.15,10.15
GRAPHITE,67.19,66.61
CANFINHOME,9.55,9.55
BRITANNIA,49.01,49.01
BBL,24.10,24.10
ELECTCAST,38.15,31.23
DHAMPURSUG,16.49,16.49
DCMSHRIRAM,11.68,12.34
DABUR,36.31,36.09
COSMOFIRST,14.28,13.82
