SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,40.96,40.96
AIAENG,30.38,30.4
ORIENTCER,27.74,32.71
VIMTALABS,25.7,25.7
NITINSPIN,13.45,13.45
GSPL,7.19,7.33
GVKPIL,7.13,7.13
SAKUMA,24.55,24.55
KEC,53.37,53.37
INDOTECH,37.51,37.51
CENTURYPLY,44.4,44.4
VAKRANGEE,520.94,566.72
UTTAMSUGAR,8.84,8.84
RSYSTEMS,38.47,38.47
LOKESHMACH,53.23,53.23
KAMDHENU,25.84,25.84
PIONEEREMB,35.89,35.89
MUNJALAU,20.41,14.15
TECHM,51.83,51.9
GRINDWELL,69.29,69.25
ACE,49.02,49.02
ALICON,13.29,13.29
FIEMIND,19.77,19.77
LTFOODS,13.47,13.47
DONEAR,15.21,15.21
HIRECT,86.17,61.57
AVTNPL,23.36,23.36
TIDEWATER,22.92,22.92
PTL,22.45,22.45
UNOMINDA,66.88,68.57
ORIENTBELL,5890.89,5890.89
TTL,45.98,45.98
LAOPALA,26.54,26.54
THEMISMED,75.81,75.81
BANSWRAS,14.28,14.28
NDLVENTURE,185.65,185.65
FORTIS,52.64,53.68
HILTON,34.11,34.11
V2RETAIL,63.49,63.49
CENTRALBK,20.81,20.81
CIEINDIA,25.19,25.19
PURVA,187.42,187.42
NAGREEKCAP,.86,.86
MANGCHEFER,7.95,7.95
BVCL,15.36,15.36
EDELWEISS,11.79,11.79
RGL,13.43,13.43
KAUSHALYA,2.2,2.2
HITECHCORP,15.77,15.77
BRIGADE,69.7,69.7
MANAKSIA,8.3,6.29
DVL,24.8,24.8
CORDSCABLE,25.17,25.17
ONMOBILE,45.39,45.39
SEPC,106.43,106.43
IRB,44.14,44.14
GSS,32.49,32.49
VGUARD,63.9,63.9
NESCO,16.63,16.63
TITAGARH,52.23,51.92
BAJAJFINSV,15.53,15.53
DIGISPICE,12.11,27.82
ALMONDZ,11.49,30.18
LOTUSEYE,38.89,39.26
UBL,129.78,129.78
ZFCVINDIA,78.42,78.42
JOCIL,91.19,91.19
ALKALI,95.26,79.35
TPHQ,18.52,18.52
MAWANASUG,10.19,10.19
VINATIORGA,50.33,50.33
NHPC,24.3,24.3
EXPLEOSOL,20.54,20.54
SUNTECK,95.24,95.24
SARDAEN,15.65,15.58
JSWENERGY,62.27,62.27
BEARDSELL,17.92,17.92
NESTLEIND,96.88,97.24
EMMBI,17.55,17.55
KIRLOSIND,15.65,14.11
TI,34.52,33.8
BAJAJCON,21.93,21.93
ADFFOODS,31.62,31.62
CAREERP,11.68,11.68
WABAG,23.47,22.81
JWL,66.96,66.96
OBEROIRLTY,34.98,34.98
SHAH,39.81,39.81
GRAVITA,30.2,30.2
RPPINFRA,7.13,7.13
RKDL,,231.57
SUMMITSEC,18.39,18.39
HINDMOTORS,27.91,27.91
VADILALIND,20.64,20.64
VSTTILLERS,24.62,24.62
MAITHANALL,9.46,9.46
ELGIRUBCO,29.46,83.43
THERMAX,94.93,104.93
RIIL,166.14,166.14
RAYMOND,22.15,21.09
SHREDIGCEM,17.21,17.21
SMLISUZU,26.41,26.41
SUNDRMFAST,48.86,48.86
CRISIL,47.08,47.08
PEL,,30.11
MASTEK,24.28,24.09
TRENT,128.76,208.93
CUMMINSIND,63.96,63.9
JBCHEPHARM,50,50
IONEXCHANG,36.45,36.45
IFBIND,61.19,61.19
HIMATSEIDE,10.66,10.66
GFLLIMITED,274.4,274.4
BHARATFORG,77.25,76.66
ATUL,54.48,54.48
TATAMOTORS,9.94,9.71
MRPL,9.74,9.72
ESCORTS,41.83,41.83
BAJAJHLDNG,63.55,63.55
ZUARIIND,1.22,
VOLTAS,124.89,124.89
TATASTEEL,,63.94
VEDL,21.74,32.58
RELIANCE,24.45,24.45
BATAINDIA,69.72,63.73
CARBORUNIV,68.58,68.58
DICIND,,95.75
MOTOGENFIN,104.16,104.16
RAMCOCEM,45.73,45.73
CENTURYTEX,92.51,34.94
TORNTPHARM,56.82,59.45
FEDERALBNK,10.32,10.32
SRF,50.93,50.93
AEGISCHEM,36.84,36.84
BBOX,28.49,22.78
JTEKTINDIA,39.02,41.18
TATAELXSI,54.07,54.07
SANDESH,4.95,4.95
ASHIMASYN,5.94,5.94
ARE&M,24.68,24.68
