SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,63.73,67.85
WHEELS,19.48,19.48
RIIL,107.18,107.18
PREMIERPOL,20.86,20.86
RAYMOND,32.24,9.13
RSWM,39.92,28.37
SHREDIGCEM,29.60,29.60
SESHAPAPER,22.37,22.37
SMLMAH,37.90,37.90
SUNDRMFAST,30.34,29.82
FACT,1984.72,4783.87
EXIDEIND,33.24,32.97
EUROTEXIND,6.71,6.71
ELECON,19.67,22.92
CRISIL,39.10,39.10
LMW,126.56,119.38
NELCO,,302.79
MASTEK,12.97,12.76
MAHSCOOTER,42.82,49.39
LUMAXIND,51.19,46.34
TRENT,86.97,85.92
KECL,64.99,37.73
CUMMINSIND,72.26,69.29
KCP,9.22,8.91
JAYBARMARU,12.52,11.82
JBCHEPHARM,42.72,42.72
INFY,18.72,18.14
INDIAGLYCO,27.58,27.49
IONEXCHANG,30.74,28.79
IFBIND,33.65,31.27
HIMATSEIDE,15.54,6.17
GNFC,10.33,10.33
GFLLIMITED,277.01,277.01
BPCL,5.82,5.73
BHARATFORG,74.81,72.30
BASF,41.40,42.09
FORCEMOT,21.55,30.70
ATUL,31.52,31.52
ARVIND,24.40,23.50
ACC,10.12,10.66
TMPV,55.95,16.80
SCI,10.45,10.45
MRPL,14.17,14.17
LINDEINDIA,114.71,114.71
HINDPETRO,5.17,5.17
ESCORTS,27.12,27.54
BAJAJHLDNG,55.32,173.43
ASHOKLEY,29.40,27.00
VOLTAS,70.35,68.18
TITAN,83.93,81.97
TATASTEEL,29.27,27.35
SUNDARMFIN,27.70,27.00
SPIC,8.47,8.47
VEDL,17.59,16.08
SBIN,11.59,11.91
RELIANCE,18.75,18.75
PFIZER,26.09,29.25
NOCIL,47.13,44.54
BOSCHLTD,39.96,47.69
DRREDDY,18.67,18.67
BATAINDIA,51.69,47.90
DEEPAKFERT,15.67,15.67
CHAMBLFERT,10.29,10.29
CARBORUNIV,83.64,83.64
MAHSEAMLES,9.85,9.82
HINDOILEXP,19.30,27.74
DICIND,27.51,24.71
COROMANDEL,26.73,30.27
BALMLAWRIE,14.83,14.83
WILLAMAGOR,1.76,1.76
VINDHYATEL,76.23,76.23
MOTOGENFIN,67.06,67.06
ASIANPAINT,60.44,56.86
RAMCOCEM,41.08,208.04
INDIACEM,,61.95
PGHL,27.96,27.96
BEML,54.21,54.21
ADOR,23.60,21.84
CENTENKA,13.61,13.06
TATACHEM,99.86,54.25
TORNTPHARM,61.90,61.00
VTL,21.65,21.65
SUNDROP,,60.79
FEDERALBNK,17.13,17.13
EPL,18.62,18.04
VLSFINANCE,13.18,13.18
SUPREMEIND,65.97,65.97
SRF,41.21,39.99
BIRLACABLE,51.69,51.69
BALRAMCHIN,23.30,23.30
AEGISLOG,22.89,22.89
WEIZMANIND,14.53,14.53
UNICHEMLAB,8.01,28.94
BBOX,42.10,32.73
HONAUT,50.03,49.29
JTEKTINDIA,50.16,48.42
SAURASHCEM,24.25,27.14
RANEHOLDIN,16.65,13.72
PRECOT,16.71,16.71
TATAELXSI,47.71,43.90
SUNPHARMA,36.09,32.47
KOHINOOR,0.25,
SHREYANIND,6.17,6.17
SANDESH,6.47,6.37
HCC,13.64,14.60
APOLLOHOSP,59.33,58.84
ARE&M,18.26,19.80
ADANIENT,24.15,80.15
IVP,10.59,10.35
BALKRISIND,33.43,33.43
INDBANK,20.83,20.83
GINNIFILA,9.15,8.23
EICHERMOT,43.94,43.54
GVT&D,97.51,93.18
NEULANDLAB,107.08,107.08
ONGC,8.17,8.15
ZENSARTECH,17.11,16.66
TAINWALCHM,16.68,16.68
BERGEPAINT,52.61,49.38
BANARISUG,31.99,31.99
ANIKINDS,72.41,72.41
KPIL,24.70,24.04
JYOTISTRUC,28.56,28.56
IGARASHI,74.58,74.58
BSL,33.01,33.01
BLUEDART,48.36,42.20
JAYNECOIND,21.22,20.66
MUNJALSHOW,16.19,15.37
APCOTEXIND,23.59,23.72
