SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,71.36,76.99
WHEELS,30.99,30.99
RIIL,86.35,86.35
PREMIERPOL,24.76,24.76
RAYMOND,103.76,24.49
RSWM,15.68,13.95
SHREDIGCEM,54.37,54.37
SESHAPAPER,15.72,15.72
SMLMAH,55.25,55.25
SUNDRMFAST,41.78,41.12
EXIDEIND,37.71,37.44
ELECON,38.72,36.80
CRISIL,37.86,37.86
LMW,107.67,102.82
NELCO,554.53,207.01
MASTEK,12.12,11.66
MAHSCOOTER,53.85,53.85
LUMAXIND,28.74,27.01
TRENT,81.38,80.52
KECL,106.85,52.59
CUMMINSIND,57.85,56.19
KCP,8.44,8.12
JAYBARMARU,8.85,8.56
INFY,14.19,13.78
INDIAGLYCO,5.64,5.63
IONEXCHANG,63.90,56.83
IFBIND,31.36,29.46
IGPL,20.11,20.11
HIMATSEIDE,14.53,14.53
GNFC,7.65,7.65
GFLLIMITED,9.91,9.91
BPCL,7.68,8.49
BHARATFORG,125.93,402.65
BASF,23.95,23.95
FORCEMOT,18.10,20.58
ATUL,22.06,22.10
ARVIND,34.67,32.69
ACC,12.07,12.12
TMPV,1.39,1.32
SCI,7.68,7.68
MRPL,9.27,10.54
LINDEINDIA,95.05,95.05
HINDPETRO,44.57,44.57
ESCORTS,22.78,22.12
RELINFRA,0.40,0.53
BAJAJHLDNG,13.53,13.53
ASHOKLEY,24.64,23.02
ZUARIIND,7.14,6.85
VOLTAS,84.64,81.03
TITAN,75.65,74.67
TATASTEEL,20.28,18.87
SUNDARMFIN,23.39,22.79
SPIC,6.64,6.64
VEDL,3.51,3.33
SBIN,10.62,10.90
RELIANCE,19.03,19.03
PFIZER,24.98,23.88
NOCIL,45.96,43.68
BOSCHLTD,59.36,59.36
DRREDDY,29.89,29.89
BATAINDIA,55.45,79.49
DEEPAKFERT,16.85,16.85
CHAMBLFERT,8.50,8.50
CARBORUNIV,106.70,43.30
MAHSEAMLES,12.60,12.57
HINDOILEXP,95.08,95.08
DICIND,19.36,18.13
COROMANDEL,32.16,31.42
BALMLAWRIE,10.78,10.78
VINDHYATEL,12.92,12.92
MOTOGENFIN,0.65,50.92
MARALOVER,11.31,11.01
ASIANPAINT,47.92,46.83
RAMCOCEM,31.60,170.77
INDIACEM,112.13,72.24
PGHL,25.40,27.24
BEML,92.96,92.96
ADOR,23.54,23.16
CENTENKA,8.34,8.25
