SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,93.32,108.71
RIIL,156.14,156.14
RAYMOND,16.14,15.52
SHREDIGCEM,15.83,15.83
SMLISUZU,19.77,19.77
SUNDRMFAST,53.26,53.26
LMW,57.95,57.95
NELCO,97.57,97.57
LUMAXIND,39.16,39.16
KECL,80.17,80.17
JAYBARMARU,30.62,30.62
INFY,28.66,28.66
IONEXCHANG,45.3,45.3
IGPL,41.75,41.75
GNFC,17.04,17.04
BASF,45.83,46.53
FORCEMOT,31.55,31.55
ARVIND,25.04,25.12
SCI,12.58,12.58
LINDEINDIA,148.21,148.21
ESCORTS,37.82,37.82
ASHOKLEY,23.74,23.27
ZUARIIND,1.39,
SUNDARMFIN,35.58,34.12
VEDL,19.11,21.46
RELIANCE,46.56,46.56
BOSCHLTD,41.61,55.86
CHAMBLFERT,14.41,14.41
DICIND,,51.75
ABREL,98.31,98.31
ADORWELD,25.05,25.05
TORNTPHARM,64.47,67.21
VLSFINANCE,3.92,3.92
SRF,57.93,57.93
AEGISLOG,37.5,37.5
WEIZMANIND,23.23,23.23
BBOX,50.15,39.12
RANEHOLDIN,24.4,12.59
SHREYANIND,4.75,4.75
HCC,14.15,
ADANIENT,72.07,68.18
INDBANK,18.19,18.19
RAJSREESUG,18.09,18.09
BANARISUG,30.34,30.34
KPIL,39.48,39.48
JYOTISTRUC,87.94,87.94
SOTL,18.27,18.27
KARURVYSYA,9.59,9.59
WSI,16.43,15.78
THOMASCOOK,31.78,31.78
SIEMENS,98.17,98.17
VSTIND,21.71,21.71
TOKYOPLAST,115.69,115.69
IFCI,47.34,47.76
HLVLTD,48.3,48.3
HEIDELBERG,31.77,31.77
PIDILITIND,83.75,81.63
PCBL,32.41,32.41
HONDAPOWER,40.14,41.87
BBL,38.06,38.06
DCMSHRIRAM,31.59,31.59
COSMOFIRST,24.31,24.31
HEROMOTOCO,23.94,23.94
GIPCL,14.49,14.49
HINDCOMPOS,20.3,20.3
OSWALGREEN,556.96,556.96
HUHTAMAKI,5.17,27.66
SIYSIL,12.53,12.53
PRECWIRE,41.31,41.31
NILKAMAL,27.41,27.41
SEAMECLTD,22.46,23.8
AUROPHARMA,23.48,23.05
GICHSGFIN,6.94,6.94
BANARBEADS,27.59,27.59
WSTCSTPAPR,5.76,5.76
GHCL,10.04,10.04
S&SPOWER,192.93,192.93
EVERESTIND,96.27,114.5
KEEPLEARN,177.1,177.1
PGHH,76.58,76.58
TFCILTD,12.77,12.77
NAVNETEDUL,3.82,16.46
AGI,21.82,21.82
TATACONSUM,76.61,64.86
CHOLAFIN,30.07,30.07
KOTAKBANK,16.1,18.53
GILLETTE,65.06,65.06
FOSECOIND,42.1,42.29
ANDHRAPAP,7.51,7.51
SCHAEFFLER,61.83,61.6
MFSL,105.66,105.66
GREAVESCOT,,101.41
TATAINVEST,112.54,112.54
SUDARSCHEM,54.41,54.41
IPCALAB,71.46,77.5
HINDUNILVR,57.75,57.68
AMBUJACEM,31.14,32.75
DCW,213.79,198.6
HEUBACHIND,41.21,41.21
BAJFINANCE,27.81,27.81
NAVA,9.53,10.33
AUTOAXLES,16.57,16.57
KHAITANLTD,14.23,14.23
ANDHRSUGAR,29.29,27.73
STARPAPER,5.28,5.15
AUSOMENT,20.7,20.7
JAYAGROGN,14.9,14.9
SANGAMIND,52.89,45.09
HITECHGEAR,11.54,29.92
SHRIRAMFIN,14.64,14.64
GUJAPOLLO,30.13,30.13
JAGSNPHARM,49.17,44.49
GUJRAFFIA,34.07,34.07
RAMCOIND,26.56,26.56
MADRASFERT,17.5,10.76
COLPAL,57.07,57.07
