SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,67.48,67.48
WHEELS,17.64,17.64
RIIL,154.38,154.38
PREMIERPOL,20.52,20.52
RAYMOND,15.64,15.64
SHREDIGCEM,46.37,46.37
SESHAPAPER,17.58,17.58
SMLISUZU,22.43,22.43
SUNDRMFAST,39.14,39.14
FACT,1658.41,4114.08
EXIDEIND,43.09,43.09
ELECON,37.62,37.62
CRISIL,62.42,62.42
LMW,175.06,175.06
PEL,76.42,
NELCO,252.46,252.46
MASTEK,20.31,20.57
MAHSCOOTER,78.44,104.97
LUMAXIND,46.01,46.01
TRENT,141.82,141.82
KECL,254.98,
CUMMINSIND,53.95,53.95
KCP,10.90,9.89
JAYBARMARU,28.24,28.24
JBCHEPHARM,40.62,40.62
INFY,25.33,25.33
INDIAGLYCO,30.70,30.70
IONEXCHANG,38.93,38.93
IFBIND,49.00,49.00
IGPL,13.81,13.81
HIMATSEIDE,24.88,10.18
GNFC,13.88,13.88
BPCL,12.06,11.79
BHARATFORG,69.53,63.25
BASF,45.12,46.71
FORCEMOT,19.71,28.99
ATUL,43.05,43.05
ARVIND,25.79,25.79
ACC,14.90,15.44
TATAMOTORS,11.79,11.55
SCI,12.06,12.06
MRPL,910.63,910.63
LINDEINDIA,140.15,140.15
HINDPETRO,12.88,12.88
ESCORTS,30.65,30.62
RELINFRA,1.87,2.17
BAJAJHLDNG,323.43,323.43
ASHOKLEY,21.03,21.14
VOLTAS,45.22,45.22
TITAN,94.24,94.24
TATASTEEL,65.46,56.30
SUNDARMFIN,30.90,30.90
SPIC,14.36,14.36
VEDL,8.94,9.86
SBIN,9.21,9.21
RELIANCE,24.27,24.27
PFIZER,34.42,41.61
NOCIL,33.57,33.57
BOSCHLTD,46.73,46.76
DRREDDY,19.77,19.77
BATAINDIA,47.43,67.33
DEEPAKFERT,21.06,21.06
CHAMBLFERT,14.91,14.91
CARBORUNIV,71.62,92.09
MAHSEAMLES,12.19,12.19
HINDOILEXP,15.72,15.72
DICIND,30.56,31.49
COROMANDEL,33.30,38.37
BALMLAWRIE,19.22,19.22
VINDHYATEL,24.15,24.15
MOTOGENFIN,126.09,126.09
ASIANPAINT,59.36,55.45
RAMCOCEM,94.39,391.26
PGHL,41.15,39.66
ABREL,,959.29
BEML,61.22,61.22
ADOR,32.49,28.92
CENTENKA,15.76,15.76
TATACHEM,122.33,73.22
TORNTPHARM,56.78,56.26
VTL,16.96,16.96
SUNDROP,,90.86
FEDERALBNK,12.17,12.17
EPL,21.20,21.01
VLSFINANCE,19.14,19.14
SUPREMEIND,65.73,65.73
SRF,73.12,73.12
BIRLACABLE,112.39,112.39
BALRAMCHIN,31.20,31.20
AEGISLOG,39.85,39.85
WEIZMANIND,23.95,23.95
UNICHEMLAB,30.28,30.28
BBOX,45.21,34.72
HONAUT,65.63,65.63
JTEKTINDIA,48.46,48.82
SAURASHCEM,145.97,
RANEHOLDIN,11.99,113.51
PRECOT,14.68,14.68
TATAELXSI,52.57,52.57
SUNPHARMA,36.94,35.32
KOHINOOR,0.38,
SHREYANIND,6.27,6.27
SANDESH,11.27,11.35
HCC,24.17,
APOLLOHOSP,67.66,67.66
ARE&M,19.68,21.41
ADANIENT,61.08,70.19
IVP,17.27,17.27
BALKRISIND,29.16,29.16
INDBANK,19.25,19.25
GINNIFILA,83.97,83.97
EICHERMOT,36.38,36.38
RAJSREESUG,20.24,20.24
GVT&D,99.95,99.95
NEULANDLAB,67.23,87.67
ONGC,8.13,8.11
ZENSARTECH,29.59,29.59
TIL,877.47,877.47
TAINWALCHM,42.46,42.46
BERGEPAINT,57.62,57.62
BANARISUG,48.60,48.60
JINDALPOLY,10.35,17.53
ANIKINDS,100.87,100.87
KPIL,35.49,35.49
JYOTISTRUC,67.10,67.10
IGARASHI,65.35,65.35
BLUEDART,61.55,61.55
JAYNECOIND,34.41,34.41
MUNJALSHOW,19.67,19.67
APCOTEXIND,36.70,36.70
SOTL,26.56,26.56
