SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,66.64,76.95
RIIL,164.35,164.35
SHREDIGCEM,17.04,17.04
SMLISUZU,16.32,16.32
FACT,,595.84
ELECON,39.58,39.58
LMW,86.92,86.92
PEL,,46.52
MASTEK,25.45,26.01
LUMAXIND,45.01,45.01
CUMMINSIND,51.95,51.91
JBCHEPHARM,48.27,48.27
INDIAGLYCO,25.41,25.41
IONEXCHANG,44.52,44.52
HIMATSEIDE,25.26,25.26
BPCL,10.41,10.05
FORCEMOT,22.47,22.47
ATUL,54.99,54.99
ACC,18.63,21.08
MRPL,28.63,28.41
HINDPETRO,21.66,21.66
BAJAJHLDNG,82.75,82.75
ZUARIIND,1.39,
VOLTAS,85.73,85.73
TATASTEEL,64.62,55.77
SPIC,18.89,12.55
SBIN,9.53,8.89
NOCIL,29.34,29.34
BATAINDIA,52.66,75.46
MAHSEAMLES,11.4,11.36
COROMANDEL,40.78,40.78
VINDHYATEL,21.26,21.26
PGHL,39.03,37.5
TATACHEM,,41.97
ATFL,539.88,2027.91
EPL,33.37,31.89
SRF,60.59,60.59
BBOX,64.75,50.22
SAURASHCEM,133.18,133.18
TATAELXSI,49.88,49.88
SANDESH,5.69,5.7
APOLLOHOSP,89.35,89.35
ARE&M,21.53,21.53
INDBANK,18.96,18.96
RAJSREESUG,39.17,39.17
GVT&D,129.99,129.99
BANARISUG,35.33,35.33
KPIL,41.15,41.15
JYOTISTRUC,84.52,84.52
JAYNECOIND,161.87,93.41
SOTL,22.67,22.67
UFLEX,,8.64
SUBROS,33.12,33.12
SIEMENS,84.94,84.94
VSTIND,23.02,23.02
TOKYOPLAST,135.42,135.42
IFCI,52.88,53.06
KABRAEXTRU,55.57,55.57
POLYPLEX,14,14
3PLAND,50.41,50.41
HONDAPOWER,40.99,43.37
IDBI,12.11,12.11
BBL,34.19,34.19
DABUR,51.23,51.23
COSMOFIRST,25.33,25.33
HDFCBANK,18.63,18.36
