SYMBOL,SYMBOL P/E,ADJUSTED P/E
COSMOFIRST,25.32,25.32
CIPLA,28.08,27.16
GIPCL,15.5,15.5
HINDCOMPOS,21.17,21.17
OSWALGREEN,628.69,628.69
HUHTAMAKI,5.46,29.22
KAMATHOTEL,12.21,38.4
APOLLOTYRE,19.65,18.64
PRECWIRE,44.4,44.4
NILKAMAL,26.97,26.97
SEAMECLTD,24.12,25.56
AUROPHARMA,23.03,22.6
GICHSGFIN,7.36,7.36
BANARBEADS,28.91,28.91
WSTCSTPAPR,6.02,6.02
GHCL,10.88,10.88
S&SPOWER,188.62,188.62
EVERESTIND,110.55,131.48
KEEPLEARN,150.41,150.41
PGHH,78.04,78.04
TFCILTD,15.39,15.39
NAVNETEDUL,4.07,17.51
AGI,24.68,24.68
TATACONSUM,79.05,66.93
INDHOTEL,79.89,79.89
LYKALABS,940.82,475.21
FOSECOIND,45.44,45.65
GABRIEL,31.31,31.31
AMJLAND,16.23,16.23
KSB,67.48,67.48
GODFRYPHLP,51.23,48.36
TATAINVEST,123.33,123.33
SUDARSCHEM,55.37,53.36
INGERRAND,59.4,59.4
HINDUNILVR,57.97,57.9
AMBUJACEM,37.18,38.06
DCW,252.79,234.82
CESC,17.23,20.93
BAJFINANCE,27.87,27.87
NAVA,10.36,11.23
REMSONSIND,41.13,42.39
NATCOPHARM,15.62,15.62
GARFIBRES,37.6,37.6
TTKPRESTIG,57.8,57.8
SKFINDIA,46.57,46.57
SILINV,22.88,22.88
BIOFILCHEM,179.65,179.65
MOTHERSON,40.76,39.67
AARTIDRUGS,29.24,29.24
WENDT,74.17,74.17
SHRIRAMFIN,14.92,14.92
GUJAPOLLO,30.05,30.05
JAGSNPHARM,59.9,54.2
MPHASIS,34.37,34.37
RAMCOIND,27.95,27.95
SAREGAMA,53.74,53.74
ENGINERSIN,39.64,39.64
GMDCLTD,18.68,18.68
INDUSINDBK,10.15,10.15
J&KBANK,5.54,5.54
CUB,12.45,12.45
ASTRAZEN,196.93,103.38
AXISBANK,12.94,12.94
KOKUYOCMLN,41.62,41.62
