SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,58.24,58.24
AIAENG,35.33,35.35
ORIENTCER,32.8,38.68
EKC,18.04,17.69
ENIL,31.05,32.08
JAGRAN,12.59,12.59
BLKASHYAP,46.34,46.34
SOLARINDS,122.04,122.04
SUNTV,16.6,16.6
EMKAY,13.29,13.29
BALPHARMA,25.44,25.44
KAMDHENU,28.93,28.93
EMAMILTD,46.37,46.06
TECHM,62.06,62.15
ATLANTAA,.64,4.58
ANANTRAJ,62.42,62.42
ALICON,16.18,16.18
INSPIRISYS,60.85,60.85
NAUKRI,121.48,113.21
TORNTPOWER,39.18,39.18
LTFOODS,18.5,18.5
RUCHIRA,8.74,8.74
JINDRILL,16.22,16.22
AVTNPL,25.88,25.88
TIDEWATER,31.58,31.58
PTL,24.28,24.28
UNOMINDA,79.32,81.31
PGIL,21.47,21.41
RAJTV,529.31,529.31
BANSWRAS,16.8,16.8
AROGRANITE,43.08,43.08
NDLVENTURE,200.76,200.76
FORTIS,58.06,59.2
V2RETAIL,97.66,97.66
CIEINDIA,28.76,28.76
PURVA,216.98,216.98
KSCL,16.61,16.61
MAANALU,23.02,23.02
BAJAJELEC,89.62,89.62
EDELWEISS,11.48,11.48
RGL,12.94,12.94
COLPAL,64.27,63.59
HITECHCORP,19.43,19.43
BRIGADE,74.78,74.78
MANAKSIA,8.33,6.31
AMBIKCO,15.14,15.14
BIRLAMONEY,15.61,15.61
CORDSCABLE,31.66,31.66
HERCULES,57.04,57.04
SEPC,124.22,124.22
IRB,46.56,46.56
GSS,33.97,33.97
RECLTD,11.5,11.5
NESCO,18.17,18.17
TITAGARH,79.47,79.01
DIGISPICE,18.6,42.74
GOKUL,219.78,18
ALMONDZ,16.96,44.53
VINYLINDIA,34.63,34.63
ZFCVINDIA,73.74,73.74
JOCIL,99.28,99.28
ALKALI,125.66,104.67
TPHQ,27.04,27.04
MAWANASUG,12.57,12.57
GKWLIMITED,155.09,155.09
GLOBUSSPR,25.66,25.66
EXPLEOSOL,22.09,22.09
AMRUTANJAN,47.76,47.76
REFEX,28.33,28.3
JSWENERGY,72.48,72.48
HINDCOPPER,107.6,107.6
NESTLEIND,100.64,101.02
UNITEDTEA,12.88,12.88
THANGAMAYL,39.06,39.06
ISFT,21.9,21.9
SJVN,65.55,70.5
KIRLOSIND,16.45,14.84
TI,32.49,31.81
AHLEAST,7.51,9.82
UGARSUGAR,43.98,43.98
DEEPAKNTR,47.08,50.89
GREENPOWER,54.63,63.73
ASHOKA,11.54,13.32
OBEROIRLTY,32.75,32.75
SHAH,44.95,44.95
IOLCP,18.27,18.27
RPPINFRA,11,11
PSB,72.58,72.58
VADILALIND,21.68,21.68
OMINFRAL,35.18,35.18
DHANUKA,32.09,32.09
BROOKS,143.42,143.42
PGEL,69.29,69.29
INDOTHAI,19.5,19.5
DSSL,31.03,31.03
JISLDVREQS,.89,.89
RUPA,33.11,31.85
KANANIIND,97.15,97.15
IRFC,43.12,43.12
RHIM,,47.29
SCHNEIDER,110.87,108.76
TBZ,17.47,17.47
SPECIALITY,28.42,28.42
RTNINDIA,25.55,22.88
PROZONER,201.84,201.84
THEJO,61.23,61.23
MAYURUNIQ,21.95,21.95
DUCON,29.04,29.04
TVSHLTD,13.76,13.74
CARERATING,30.32,30.32
INDUSTOWER,18.16,18.16
IBULHSGFIN,6.84,6.84
SREEL,25.31,25.31
CASTROLIND,30.49,30.49
AGARIND,17.23,17.23
GOCLCORP,47.87,50.04
SUPERHOUSE,21.02,21.02
INTELLECT,47.22,46.99
FCL,34.18,34.18
APOLSINHOT,34.25,34.25
GENUSPAPER,187.86,187.86
GANECOS,95.72,95.72
JMA,9.07,9.07
IMAGICAA,7.6,129.1
LFIC,6.12,6.12
VRLLOG,57.41,57.68
TPLPLASTEH,38.38,38.38
PNCINFRA,14.86,14.86
SHYAMCENT,500.5,500.5
SYNGENE,59.35,58.33
PKTEA,24.03,24.03
POWERMECH,37.25,37.25
GUJGASLTD,38.48,40.02
COFFEEDAY,,6.48
TTKHLTCARE,32.18,32.18
KRIDHANINF,,62.54
ALKEM,34.96,33.21
QUICKHEAL,120.53,120.53
BHAGERIA,39.43,39.43
GOKULAGRO,18.6,18.6
PDMJEPAPER,12.32,12.32
WEALTH,17.88,17.88
THYROCARE,49.32,49.22
SAGARDEEP,67.36,67.36
UNITEDPOLY,30.09,30.09
BLS,46.01,46.01
INCREDIBLE,33.23,33.23
DAMODARIND,20.89,20.89
POKARNA,25.01,25.01
GPTINFRA,37.18,37.18
SOMICONVEY,55.03,55.03
LLOYDSENGG,117.36,117.36
LTIM,36.07,36.07
GATECH,86.99,86.99
ADVENZYMES,30.74,28.63
NDGL,13.14,13.14
BIGBLOC,64.82,64.82
MBAPL,79.77,79.77
GNA,19.67,19.67
CROWN,57.64,57.64
HPL,88.18,88.18
SAKAR,62.18,62.18
PANSARI,35.13,35.13
ARTNIRMAN,145.98,145.98
VBL,93.94,93.94
JETFREIGHT,311.21,
TCIEXP,35.36,35.36
TERASOFT,27.32,23.99
LIBAS,8.6,8.6
CAPTRUST,86.22,86.22
MAHESHWARI,14.28,14.28
MCL,80.39,80.39
PRICOLLTD,42.77,42.77
STEELCITY,11.96,11.96
JITFINFRA,22.66,27.42
KRISHANA,40.46,40.46
SANGINITA,64.04,64.04
AKASH,324.31,324.31
TASTYBITE,61.46,61.46
LAXMICOT,,95.35
EIFFL,170.93,170.93
CREATIVE,22.13,22.13
FOCUS,24.51,24.51
SIKKO,39.55,39.55
MKPL,38.9,38.9
INFOBEAN,49.36,49.36
SCHAND,16.69,16.69
GLOBE,26.26,26.26
ERIS,34.8,34.8
AUBANK,30.72,29.52
AVADHSUGAR,10.24,10.24
GANGESSECU,50.38,50.38
TOTAL,138.5,138.5
SIS,38.51,38.51
VAISHALI,233.92,233.92
GEEKAYWIRE,12.65,12.65
SERVOTECH,232.71,232.71
APEX,48.25,48.25
CHOLAHLDNG,7.29,7.29
DPWIRES,27.88,27.88
RKEC,15.61,15.61
GATECHDVR,23.16,23.16
GODREJAGRO,53.53,53.53
IEX,46.53,46.53
NAM-INDIA,37.83,37.83
SECURCRED,7.2,7.2
5PAISA,26.12,26.12
SILVERTUC,58.58,58.58
SHALBY,41.77,41.77
ONEPOINT,64.09,64.09
MOKSH,15.41,15.41
SILLYMONKS,147.94,147.94
AMBER,109.13,109.13
SOUTHWEST,40.16,42.63
ARVEE,243.61,243.61
ASTERDM,59.54,
HINDCON,42.85,42.85
UNIINFO,71.56,71.56
MACPOWER,65.05,65.05
SUNDARMHLD,30.98,30.98
URAVI,331.8,331.8
MITTAL,30.12,93.17
KAPSTON,30.51,30.51
LEMONTREE,63.74,63.74
MMP,31.44,31.44
AAKASH,22.75,22.75
GODHA,136.18,136.18
ORIENTELEC,75.49,93.86
LATTEYS,63.28,63.28
SONAMLTD,28.88,28.88
YUKEN,103.39,103.39
SGIL,42.91,42.91
ANANDRATHI,66.41,66.41
SJS,30.3,30.3
FINOPB,29.11,29.11
POLICYBZR,976.62,976.62
NYKAA,1183.87,1183.87
AWL,251.9,201.38
MONARCH,13.27,13.26
SAPPHIRE,190.28,190.28
PRUDENT,62.68,62.68
EPIGRAL,30.61,30.61
NUVOCO,86.58,86.58
GOCOLORS,70.2,70.2
TRACXN,151.82,151.82
CMSINFO,24.85,24.85
FUSION,8.85,8.85
COASTCORP,73.01,73.01
TARSONS,62.49,62.49
MEDPLUS,157.53,157.53
TEGA,63.29,63.29
RATEGAIN,65.88,65.88
MANORG,83.11,83.11
LATENTVIEW,72.39,72.39
METROBRAND,88.34,88.34
MICEL,36.55,40.84
PASUPTAC,27.77,27.77
FOODSIN,23.67,23.64
PARADEEP,74.59,74.59
MAPMYINDIA,98.58,98.58
TMB,6.91,6.91
KRITI,45.1,45.1
MANYAVAR,62.39,62.39
GANESHBE,19.92,19.89
GVPTECH,78.03,78.03
DMCC,66.43,66.43
MEDICAMEQ,63.79,63.79
EMIL,46.59,46.59
SHIVALIK,57.42,57.42
UMAEXPORTS,29.01,28.18
DATAPATTNS,101.82,101.82
MEDANTA,67.87,67.87
AHL,30.06,30.06
MALLCOM,23.71,23.71
IRIS,58.2,58.2
ASIANENE,58.29,54.38
SMLT,18.52,18.52
NRL,72.73,72.73
RADIANTCMS,19.64,19.64
CHOICEIN,58.71,58.71
HARIOMPIPE,35.84,35.84
GRWRHITECH,27.45,27.45
DCMSRIND,16.99,16.99
RAJRILTD,289.11,289.11
EMUDHRA,96.18,96.18
DYCL,38.81,38.81
FIVESTAR,27.31,27.31
STARTECK,17.08,17.08
VIRINCHI,24.04,24.04
SBC,63.74,63.74
ELDEHSG,29.32,29.32
ELIN,71.84,71.84
SEJALLTD,107.98,107.98
MHLXMIRU,19.42,19.42
RELCHEMQ,56.97,56.97
GATEWAY,21.95,21.95
