SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,58.27,58.27
WHEELS,14.36,14.36
RIIL,104.30,104.30
PREMIERPOL,18.00,18.00
RAYMOND,32.86,9.30
RSWM,102.73,102.73
SHREDIGCEM,20.82,20.82
SESHAPAPER,18.69,18.69
SMLMAH,31.99,31.99
SUNDRMFAST,35.22,34.61
FACT,1805.14,4351.00
EXIDEIND,32.44,32.17
EUROTEXIND,5.60,5.60
ELECON,18.51,21.57
CRISIL,45.56,45.56
LMW,135.39,127.70
NELCO,,305.43
MASTEK,16.55,16.28
MAHSCOOTER,41.98,48.42
LUMAXIND,50.03,50.03
TRENT,84.27,84.27
KECL,76.02,76.02
CUMMINSIND,54.55,54.80
KCP,9.06,8.58
JAYBARMARU,14.53,14.53
JBCHEPHARM,39.92,39.92
INFY,23.96,23.22
INDIAGLYCO,29.03,29.03
IONEXCHANG,28.49,26.68
IFBIND,34.42,31.99
IGPL,32.79,32.79
HIMATSEIDE,15.16,6.69
GNFC,10.84,10.84
GFLLIMITED,171.84,171.84
BPCL,6.99,6.88
BHARATFORG,60.59,60.40
BASF,42.12,42.83
FORCEMOT,22.77,29.89
ATUL,29.30,29.30
ARVIND,20.66,19.89
ACC,11.51,12.13
TMPV,11.01,8.45
SCI,13.16,13.16
MRPL,13.21,13.21
LINDEINDIA,99.89,99.89
HINDPETRO,6.18,6.18
ESCORTS,31.28,32.88
RELINFRA,0.46,0.56
BAJAJHLDNG,61.19,215.32
ASHOKLEY,31.63,30.82
VOLTAS,69.24,67.10
TITAN,85.71,85.71
TATASTEEL,35.98,32.82
SUNDARMFIN,28.88,28.88
SPIC,9.77,9.77
VEDL,15.46,14.14
SBIN,11.43,11.75
RELIANCE,18.71,18.71
PFIZER,24.67,29.30
NOCIL,35.77,35.77
BOSCHLTD,39.75,46.92
DRREDDY,17.86,17.86
BATAINDIA,65.21,59.77
DEEPAKFERT,14.25,14.25
CHAMBLFERT,10.06,10.06
CARBORUNIV,73.07,73.07
MAHSEAMLES,8.02,7.99
HINDOILEXP,14.63,18.96
DICIND,25.01,25.68
COROMANDEL,27.51,31.15
BALMLAWRIE,15.17,15.17
VINDHYATEL,21.04,21.04
MOTOGENFIN,52.15,52.15
ASIANPAINT,60.34,56.77
RAMCOCEM,69.79,155.92
INDIACEM,,70.30
PGHL,28.70,28.70
BEML,47.51,47.51
ADOR,27.96,25.87
CENTENKA,16.06,16.06
TATACHEM,82.65,46.34
TORNTPHARM,63.21,62.44
VTL,17.45,17.45
SUNDROP,,59.57
FEDERALBNK,16.73,16.73
EPL,14.99,14.87
SUPREMEIND,60.50,60.50
SRF,45.42,44.08
BIRLACABLE,52.75,52.75
BALRAMCHIN,23.31,23.31
AEGISLOG,25.29,25.29
WEIZMANIND,14.87,14.87
UNICHEMLAB,29.88,17.39
BBOX,39.20,31.68
HONAUT,56.44,56.44
JTEKTINDIA,53.69,53.69
SAURASHCEM,23.03,30.63
RANEHOLDIN,34.88,25.72
PRECOT,9.40,9.40
TATAELXSI,58.18,53.53
SUNPHARMA,35.12,31.59
KOHINOOR,0.24,
SHREYANIND,4.85,4.85
SANDESH,15.00,15.16
HCC,14.68,
APOLLOHOSP,59.00,59.00
ARE&M,16.80,20.60
ADANIENT,39.90,98.89
IVP,10.92,10.67
BALKRISIND,33.86,33.86
INDBANK,21.94,21.94
GINNIFILA,10.62,9.24
EICHERMOT,42.91,42.91
GVT&D,77.77,74.32
NEULANDLAB,72.33,88.95
ONGC,7.54,7.52
ZENSARTECH,20.49,19.96
TAINWALCHM,21.79,21.79
BERGEPAINT,51.80,50.47
BANARISUG,36.83,36.83
ANIKINDS,85.81,85.81
KPIL,24.61,24.61
JYOTISTRUC,22.35,22.35
IGARASHI,81.79,81.79
BSL,27.15,27.15
BLUEDART,51.74,45.15
JAYNECOIND,18.24,17.77
MUNJALSHOW,18.33,18.33
APCOTEXIND,22.70,22.82
SOTL,16.80,16.80
HSCL,31.98,31.98
RCF,23.99,24.20
RANASUG,4.50,4.50
KARURVYSYA,12.03,12.03
DECCANCE,26.54,26.54
UFLEX,8.32,10.13
TATAPOWER,25.31,25.40
ADVANIHOTR,21.77,21.28
THOMASCOOK,22.70,24.16
SUNFLAG,21.51,21.51
SUBROS,31.10,30.07
SPMLINFRA,25.40,25.40
SIMPLEXINF,40.17,59.53
SIEMENS,62.88,62.88
BHARATRAS,23.77,21.93
WIPRO,19.10,19.10
VSTIND,17.09,17.09
JUBLPHARMA,32.45,31.12
UNIVCABLES,30.90,30.90
TATACOMM,30.63,43.56
TOKYOPLAST,91.00,91.00
SOMANYCERA,30.50,30.50
MURUDCERA,18.97,18.97
IFCI,23.41,22.98
HLVLTD,73.45,54.66
SANOFI,26.27,25.36
M&M,30.28,30.28
LIBERTSHOE,31.79,31.62
KAJARIACER,35.25,33.04
HEIDELBERG,29.44,29.44
MODTHREAD,26.30,26.30
MANGLMCEM,27.40,27.40
PRSMJOHNSN,42.32,1021.40
POLYPLEX,37.44,37.44
PIDILITIND,64.44,63.91
PCBL,29.47,29.43
3PLAND,29.16,29.16
OSWALAGRO,6.18,6.18
EIHAHOTELS,21.32,21.24
HONDAPOWER,27.26,27.26
JINDALSAW,12.83,12.83
SAIL,25.06,23.04
RUBYMILLS,12.06,12.06
STYRENIX,19.86,19.68
ABB,65.20,65.20
IDBI,11.38,11.38
GRAPHITE,49.08,49.08
CANFINHOME,12.28,12.28
BRITANNIA,59.48,59.48
BBL,21.79,21.79
ELECTCAST,8.63,8.63
DHAMPURSUG,12.86,12.86
DCMSHRIRAM,27.08,25.36
DABUR,48.93,48.61
COSMOFIRST,10.36,10.36
CIPLA,23.62,22.50
HEROMOTOCO,22.97,22.97
HDFCBANK,18.61,18.39
HARRMALAYA,10.52,10.52
GMBREW,13.45,13.45
GIPCL,11.32,11.32
ITC,19.04,18.82
INDIANHUME,3.51,18.74
HINDCOMPOS,20.07,14.20
IOC,9.75,10.06
OSWALGREEN,58.19,58.19
HUHTAMAKI,13.90,13.99
RICOAUTO,35.25,34.30
KAMATHOTEL,16.57,24.11
IFBAGRO,24.29,24.29
BANCOINDIA,19.69,19.69
MANINDS,14.39,14.39
APOLLOTYRE,39.08,34.92
SIYSIL,11.38,11.38
SHANTIGEAR,41.67,41.10
PRECWIRE,37.70,37.70
ONWARDTEC,17.52,16.68
NILKAMAL,21.16,21.16
NCC,11.05,11.05
ICIL,27.80,27.80
SEAMECLTD,16.87,16.87
ELGIEQUIP,36.58,36.58
AUROPHARMA,19.74,19.74
BBTC,5.21,5.27
EIHOTEL,31.48,27.51
LICHSGFIN,5.09,5.09
GICHSGFIN,6.11,5.75
BEPL,12.40,12.40
BANARBEADS,39.51,39.51
MOREPENLAB,20.13,26.26
WSTCSTPAPR,13.91,13.91
EASTSILK,13.53,13.53
VENKEYS,92.68,92.68
GHCL,9.49,9.49
S&SPOWER,,437.32
PRUDMOULI,9.57,9.57
PRAJIND,49.73,49.73
BPL,,5.09
TRANSWORLD,,204.84
KEEPLEARN,83.69,83.69
PGHH,45.02,45.02
VESUVIUS,38.41,38.41
TFCILTD,24.03,24.03
BOMDYEING,23.90,42.21
NAVNETEDUL,8.31,23.93
GUJALKALI,60.77,60.77
AGI,11.80,11.67
GLAXO,42.71,42.80
TATACONSUM,69.27,70.29
ZEEL,13.91,13.74
CHOLAFIN,27.77,27.77
INDHOTEL,52.84,52.79
FMGOETZE,12.58,12.58
KOTAKBANK,21.68,21.68
ORIENTHOT,29.93,29.61
JAYSREETEA,3.83,11.20
GILLETTE,45.78,45.78
GOLDENTOBC,7.71,8.74
KANSAINER,16.36,30.00
FOSECOIND,41.73,40.05
ESABINDIA,40.98,46.73
3MINDIA,70.18,70.18
ANDHRAPAP,62.27,62.27
GABRIEL,51.71,51.71
SCHAEFFLER,52.82,52.82
AARTIIND,46.26,50.14
RALLIS,30.47,
AMJLAND,7.92,7.92
PRAKASH,6.53,6.53
MFSL,275.51,275.51
KSB,48.20,48.20
KOPRAN,36.77,36.77
HEG,39.18,39.18
GREAVESCOT,107.80,109.24
GODFRYPHLP,29.69,29.69
VARDMNPOLY,8.80,8.80
SURYAROSNI,16.22,16.22
TATAINVEST,105.95,105.95
GLFL,332.46,332.46
TIMKEN,50.12,50.12
SUDARSCHEM,125.85,
SHREECEM,55.28,55.28
SAKHTISUG,7.83,11.13
IPCALAB,41.37,36.89
INGERRAND,40.34,40.34
AKZOINDIA,6.23,34.34
HINDALCO,11.49,11.39
HINDZINC,20.41,20.44
HINDUNILVR,50.53,52.01
GSFC,10.73,10.79
GRASIM,21.23,21.04
AMBUJACEM,25.07,22.79
FINPIPE,23.79,23.79
FINCABLES,17.92,20.21
EIDPARRY,7.06,8.07
DCW,26.69,26.69
DCM,51.58,51.58
CGPOWER,84.73,82.89
SUDARCOLOR,14.01,12.41
CESC,10.04,10.04
BIRLACORPN,15.20,13.76
BHEL,115.50,115.50
BHARATGEAR,578.37,578.37
BEL,52.43,52.43
BAJFINANCE,30.27,30.27
ASHAPURMIN,16.73,16.73
PVP,,1131.25
NAVA,12.22,12.22
CORALFINAC,10.96,10.96
GREENPLY,22.50,23.20
TNPL,30.49,30.49
PARASPETRO,5198.99,5198.99
AUTOAXLES,17.90,17.90
REMSONSIND,16.46,15.92
DALMIASUG,6.77,6.77
NATCOPHARM,9.53,9.53
KHAITANLTD,7.16,7.16
SWARAJENG,22.52,22.23
MRF,30.27,30.27
GARFIBRES,30.90,30.90
ANDHRSUGAR,12.29,10.06
TNPETRO,7.92,8.55
TTKPRESTIG,100.67,38.79
STARPAPER,5.79,5.79
SKFINDIA,15.38,14.86
AUSOMENT,8.89,8.89
EIMCOELECO,21.07,21.07
JAYAGROGN,10.46,10.46
CUBEXTUB,22.90,22.90
MARICO,53.46,53.46
SILINV,11.84,11.84
REGENCERAM,80.93,80.93
BIOFILCHEM,19.99,19.99
KEYFINSERV,33.79,33.79
ZENITHEXPO,19.44,80.36
SANGAMIND,38.05,34.21
MOTHERSON,38.76,37.76
VISAKAIND,11.49,30.74
AARTIDRUGS,17.48,17.48
STERTOOLS,17.88,21.09
CREST,18.05,18.05
INDIANCARD,5.28,8.77
HITECHGEAR,43.35,43.35
WENDT,60.86,60.86
DENORA,114.23,114.23
TVSSRICHAK,109.01,147.49
SHRIRAMFIN,20.56,20.56
PUNJABCHEM,23.69,22.18
MIRZAINT,53.82,
ELECTHERM,3.55,5.75
DYNAMATECH,168.09,152.35
GANESHHOU,11.69,11.69
MMFL,20.13,20.13
JAGSNPHARM,27.60,26.49
ALKYLAMINE,43.39,43.39
BOSCH-HCIL,300.84,110.08
MPHASIS,29.33,28.92
GUJRAFFIA,31.14,31.14
RUCHINFRA,14.64,14.64
RAMCOIND,23.80,23.83
KOTHARIPET,10.39,10.36
HERITGFOOD,19.79,19.92
INDRAMEDCO,19.46,19.46
BANKBARODA,7.56,7.56
MADRASFERT,15.11,15.11
GAIL,14.67,14.67
INDNIPPON,18.30,18.30
SKMEGGPROD,12.71,12.71
TCIFINANCE,6.90,6.92
BANKINDIA,7.07,6.81
CONCOR,30.93,30.93
ICICIBANK,16.92,16.92
HUDCO,13.86,13.86
INDSWFTLAB,3.70,22.45
SAREGAMA,32.11,32.73
FDC,27.30,27.30
ENGINERSIN,18.31,18.31
ADROITINFO,42.00,
JAICORPLTD,11.55,11.55
ANTGRAPHIC,8.09,8.09
GMDCLTD,18.29,28.05
MAHAPEXLTD,10.01,20.09
ASAHIINDIA,83.34,80.43
TRIGYN,84.96,84.96
J&KBANK,5.21,5.21
KOTHARIPRO,10.94,10.94
CUB,17.42,17.42
SOUTHBANK,7.07,7.07
ASTRAZEN,107.95,93.00
CEMPRO,24.72,24.72
AXISBANK,15.80,15.80
CYIENT,21.27,20.73
SONATSOFTW,19.87,19.87
NOIDATOLL,2.63,2.63
CYBERTECH,11.55,11.55
KOKUYOCMLN,32.97,32.97
DHANBANK,10.77,10.77
SANGHVIMOV,14.89,14.89
STCINDIA,99.90,20.66
MANUGRAPH,985.77,
