SYMBOL,SYMBOL P/E,ADJUSTED P/E
FDC,27.07,27.07
ADROITINFO,13.92,13.92
INDUSINDBK,12.52,12.52
TRIGYN,21.34,21.34
CUB,12.6,12.6
ITDCEM,32.4,32.4
SONATSOFTW,58.87,5.05
CYBERTECH,24.39,24.39
DHANBANK,18.47,18.47
STCINDIA,20.8,22.35
RSSOFTWARE,39.38,39.38
IVC,32.46,32.46
ALEMBICLTD,32.01,32.01
ICDSLTD,25.63,25.63
BSOFT,31.75,31.75
ZYDUSLIFE,29.86,29.8
RAJESHEXPO,25.38,25.38
SHREERAMA,36.65,36.65
IOB,44.76,44.76
AJANTPHARM,33.97,33.97
CALSOFT,43.83,43.83
PNBGILTS,34.27,37.22
REPRO,74.07,74.07
USHAMART,30.31,30.31
MRO-TEK,47.03,47.03
TRIDENT,55.75,55.77
ACLGATI,241.16,
SMARTLINK,43.65,43.65
JISLJALEQS,54.27,54.27
UNITDSPR,65.05,64.58
ASAL,81.56,81.56
PNB,16.07,16.07
OFSS,40.78,40.78
GENESYS,111.29,111.29
DIVISLAB,75.39,75.39
BAGFILMS,22.49,22.49
WELSPUNLIV,21.81,21.81
IGL,22.09,22.09
UPL,,20.93
PTC,11.76,11.5
MAHABANK,11.1,11.1
EXCELINDUS,86.73,86.73
NIITLTD,39.86,39.61
COFORGE,47.08,47.59
GUFICBIO,42.9,42.9
NTPC,18.36,18.36
JSWSTEEL,25.25,26.63
JPPOWER,12.76,8.83
SAKSOFT,31.69,31.69
WELCORP,18.31,18.31
GRANULES,30.76,30.76
GEOJITFSL,16.45,16.45
MSPL,74.47,60.85
IDFC,600.23,600.23
RML,479.15,13.22
FCSSOFT,,78.25
AURIONPRO,59.23,59.23
AIAENG,35.27,35.29
ORIENTCER,34.57,40.77
VIMTALABS,28.13,28.13
NITINSPIN,15.66,15.66
GSPL,7.94,8.1
GVKPIL,7.64,7.64
SAKUMA,24.61,24.61
JKCEMENT,41.69,41.57
M&MFIN,19.53,19.53
KEI,72.8,72.78
SOLARINDS,126.07,126.07
MALUPAPER,75.87,75.87
SUNTV,16.07,16.07
RSYSTEMS,45.72,45.72
BALPHARMA,25.45,25.45
KAMDHENU,30.33,30.33
MUNJALAU,23.67,16.41
TECHM,59.73,59.81
ANANTRAJ,63.41,63.41
ALICON,16.21,16.21
DCBBANK,8.14,8.14
TORNTPOWER,38.38,38.38
LTFOODS,15.99,15.99
JINDRILL,15.98,15.98
PLASTIBLEN,21.69,21.69
HBLPOWER,55.93,52.04
TIDEWATER,31.05,31.05
PTL,25.91,25.91
GANDHITUBE,19.02,19.02
UNOMINDA,90.15,92.42
PGIL,19.27,19.21
FSL,31.5,31.5
RAJTV,619.64,619.64
BALAMINES,33.57,33.57
NDLVENTURE,202.51,202.51
ZENITHSTL,29.72,29.72
FORTIS,55.89,56.99
V2RETAIL,98.49,98.49
ISMTLTD,23.81,22.22
MOTILALOFS,13.73,13.73
CENTUM,,369.73
MANGCHEFER,9.75,9.75
BAJAJELEC,93.43,93.43
RELIGARE,23.12,48.59
EDELWEISS,11.7,11.7
RGL,13.75,13.75
COLPAL,59.28,58.66
ECLERX,24.11,24.05
BRIGADE,79.8,79.8
MANAKSIA,8.19,6.2
DVL,28.54,28.54
BIRLAMONEY,18.26,18.26
CORDSCABLE,30.57,30.57
HERCULES,51.78,51.78
SEPC,133.21,133.21
IRB,44.4,44.4
GSS,33.38,33.38
RECLTD,10.72,10.72
NESCO,18.16,18.16
TITAGARH,83.41,82.93
DIGISPICE,19.48,44.74
GOKUL,215.14,17.62
ALMONDZ,14.64,38.45
LOTUSEYE,42.13,42.53
UBL,129.48,129.48
ZFCVINDIA,74.46,74.46
JOCIL,105.19,105.19
ALKALI,134.72,112.22
TPHQ,25.57,25.57
AJMERA,24.47,24.47
VINATIORGA,57.8,57.8
RTNPOWER,1.03,
REFEX,25.85,25.82
JSWENERGY,74.19,74.19
HINDCOPPER,106.76,106.76
NESTLEIND,98.24,98.61
VASCONEQ,31.13,31.13
DBREALTY,8.18,8.7
TEXMOPIPES,48.41,15.93
LGBBROSLTD,16.96,17.29
KIRLOSBROS,55.03,55.79
SJVN,60.81,65.41
KIRLOSIND,16.67,15.04
AHLEAST,7.83,10.24
BAJAJCON,24.1,24.1
GPPL,33.22,30.35
KILITCH,41.79,41.79
SASTASUNDR,11.43,11.43
CANTABIL,34.38,35.05
BEDMUTHA,38.1,38.1
SHAH,39.74,39.74
CGCL,47.13,47.13
JINDWORLD,91.31,91.31
JAMNAAUTO,24.8,24.8
PSB,67.14,67.14
KICL,41.83,55.73
TEXRAIL,105.77,105.77
PFS,19.25,19.25
SYMPHONY,53.69,53.26
VSTTILLERS,29.55,29.55
DHANUKA,32.33,32.33
LTF,20.23,20.23
WHEELS,41.58,41.58
RIIL,204.06,204.06
SHREDIGCEM,18.94,18.94
SMLISUZU,27.64,27.64
FACT,448.4,167.3
LAXMIMACH,47.36,47.36
PEL,,36.21
MAHSCOOTER,53.54,53.54
TRENT,146.97,238.48
KCP,11.88,11.86
JBCHEPHARM,50.15,50.15
IONEXCHANG,49.94,49.94
IFBIND,91.95,91.95
HIMATSEIDE,12.31,12.31
GFLLIMITED,309.49,309.49
BHARATFORG,85.95,85.29
ARVIND,28.61,28.75
TATAMOTORS,10.67,10.42
LINDEINDIA,181.4,181.4
ESCORTS,43.93,43.93
ASHOKLEY,24.88,24.4
ZUARIIND,1.73,
SUNDARMFIN,35.91,34.34
VEDL,23.14,34.68
RELIANCE,26.74,26.74
BATAINDIA,73.91,67.56
CARBORUNIV,75.26,75.26
DICIND,,109.61
MOTOGENFIN,142.9,142.9
RAMCOCEM,49.19,49.19
CENTURYTEX,116.63,44.06
TORNTPHARM,58.66,61.38
EPL,34.21,32.35
VLSFINANCE,3.19,3.19
BALRAMCHIN,16.97,16.97
AEGISLOG,46.51,46.51
BBOX,44.83,35.84
TATAELXSI,55.62,55.62
ASHIMASYN,8.89,8.89
ARE&M,34.22,34.22
BALKRISIND,41.35,41.35
RAJSREESUG,18.37,18.37
ONGC,6.48,6.33
TAINWALCHM,36.61,36.61
KPIL,38.67,38.67
JYOTISTRUC,81.52,81.52
APCOTEXIND,43.89,43.89
KARURVYSYA,10.32,10.32
WSI,18.31,18.1
THOMASCOOK,43.13,43.13
SIEMENS,119.93,119.93
VSTIND,20.66,20.66
JUBLPHARMA,111.28,76.46
SOMANYCERA,33.7,33.62
HLVLTD,67.5,67.5
M&M,32.38,32.38
KABRAEXTRU,45.45,45.45
PRSMJOHNSN,57.12,
3PLAND,37.38,37.38
HONDAPOWER,45.08,47
RUBYMILLS,17.84,17.84
BRITANNIA,61.15,61.09
DCMSHRIRAM,35.19,35.19
COSMOFIRST,37.38,37.38
HEROMOTOCO,28.77,27.89
HARRMALAYA,,1467.75
ITC,25.85,25.84
HINDCOMPOS,22.64,22.64
OSWALGREEN,149.04,149.04
HUHTAMAKI,7.42,28.98
RICOAUTO,46.95,44.87
MANINDS,27.99,27.99
SIYSIL,12.64,12.64
PRECWIRE,40.73,40.73
NCC,29.02,28.23
SEAMECLTD,27.75,27.75
BBTC,7.47,7.22
GICHSGFIN,8.89,8.89
BANARBEADS,25.19,25.19
WSTCSTPAPR,5.96,5.96
PRUDMOULI,11.24,10.45
PRAJIND,47.46,47.46
EVERESTIND,104.28,153.95
TFCILTD,20.77,20.77
AGI,22.06,22.06
TATACONSUM,83.14,71.72
ZEEL,72.44,256.04
FMGOETZE,18.07,18.07
ORIENTHOT,48.9,48.9
3MINDIA,76.32,76.32
ANDHRAPAP,7.26,7.26
RALLIS,44.43,44.64
KOPRAN,23.89,23.89
GODFRYPHLP,31.32,31.32
TATAINVEST,104.25,104.25
INGERRAND,64.55,64.55
HINDZINC,37.36,37.36
FINPIPE,46.67,46.67
DCW,104.32,98.37
HEUBACHIND,27.06,27.06
BAJFINANCE,30.46,30.46
NAVA,8.37,9.14
AUTOAXLES,18.87,18.87
DALMIASUG,12.14,12.14
KHAITANLTD,28.13,28.13
ANDHRSUGAR,29.22,27.96
AUSOMENT,15.55,15.55
JAYAGROGN,17.28,17.28
MARICO,52.41,52.41
MOTHERSON,50.32,48.81
STERTOOLS,24.58,24.7
HITECHGEAR,16.85,46.91
MMFL,23.14,23.31
KOTHARIPET,14.48,14.41
BANKBARODA,7.59,7.59
SKMEGGPROD,8.21,8.21
CONCOR,51.06,51.06
HUDCO,30.74,30.74
BBL,45.02,45.02
DHAMPURSUG,10.85,10.85
JAYSREETEA,26.93,
GOLDENTOBC,10.91,12.37
ESABINDIA,57.69,57.69
GABRIEL,39.46,39.46
AARTIIND,62.53,62.53
