SYMBOL,SYMBOL P/E,ADJUSTED P/E
FDC,28.24,28.24
ADROITINFO,13.82,13.82
INDUSINDBK,12.18,12.18
TRIGYN,20.89,20.89
CUB,11.9,11.9
ITDCEM,33.9,33.9
SONATSOFTW,66.33,5.68
CYBERTECH,24.61,24.61
DHANBANK,18.96,18.96
STCINDIA,24.99,26.86
RSSOFTWARE,31.14,31.14
IVC,41.03,41.03
ALEMBICLTD,41.8,41.8
BSOFT,31.83,31.83
STAR,113.06,32.88
ZYDUSLIFE,32.46,32.39
RAJESHEXPO,27.75,27.75
NRBBEARING,13.22,35.95
BLBLIMITED,36.76,36.76
BLUESTARCO,86.55,86.55
PNBGILTS,35.95,39.28
TAJGVK,28.05,28.05
AXISCADES,70.66,70.66
TIPSINDLTD,53.37,53.37
ACLGATI,231.77,
JISLJALEQS,54.5,54.5
UNITDSPR,72.95,73.13
MPSLTD,30.27,30.27
PNB,12.91,12.91
TIMESGTY,65.29,65.29
CANBK,6.43,6.43
MARUTI,30.38,30.38
BAGFILMS,22.46,22.46
WELSPUNLIV,26.46,26.46
TVSELECT,2551.29,2551.29
UNIENTER,29.57,29.57
PETRONET,14.33,14.45
MAHABANK,10.79,10.79
RKFORGE,44.28,44.22
EXCELINDUS,92.69,92.69
CENTEXT,29,29.46
TEXINFRA,448.61,448.61
INDSWFTLTD,8.52,8.52
PATELENG,16.87,22.32
JSWSTEEL,29.06,31
EVEREADY,73.61,73.61
IIFL,9.57,9.57
WELCORP,19.34,19.34
SURYALAXMI,45.7,26.8
GRANULES,33.78,33.78
GEOJITFSL,16.49,16.49
SPLIL,16.23,16.22
IDFC,551.92,551.92
IMPAL,22.92,22.92
AURIONPRO,59.82,59.82
AIAENG,37.68,37.7
ORIENTCER,33.1,39.04
VIMTALABS,29.18,29.18
NITINSPIN,16.38,16.38
GSPL,8.69,8.86
GVKPIL,4.41,4.41
KEC,57.33,57.33
INDOTECH,44.5,44.5
BLKASHYAP,46.48,46.48
CENTURYPLY,47.82,47.82
VAKRANGEE,527.03,573.34
MALUPAPER,77.47,77.47
RSYSTEMS,43.32,43.32
LOKESHMACH,56.83,56.83
KAMDHENU,28.24,28.24
PIONEEREMB,39.8,39.8
MUNJALAU,24.71,17.14
GRINDWELL,79.77,79.72
ATLANTAA,.71,5.04
ACE,50.17,50.17
ALICON,15.79,15.79
FIEMIND,21.5,21.5
INSPIRISYS,68.66,68.66
LTFOODS,17.42,17.42
VENUSREM,19.11,19.11
PLASTIBLEN,21.03,21.03
TANLA,23.31,23.31
PTL,24.24,24.24
GANDHITUBE,19.05,19.05
UNOMINDA,82.27,84.34
ORIENTBELL,7005.05,7005.05
FSL,36.18,36.18
INDIANB,8.97,8.97
LAOPALA,27.88,27.88
BALAMINES,33.61,33.61
AROGRANITE,59.28,59.28
NDLVENTURE,252.33,252.33
FORTIS,58.98,60.14
V2RETAIL,107.13,107.13
ADSL,27.87,27.87
CENTRALBK,18.41,18.41
CIEINDIA,27.22,27.22
PURVA,224.02,224.02
NAGREEKCAP,1.02,1.02
MANGCHEFER,9.83,9.83
BAJAJELEC,86.42,86.42
BVCL,21.3,21.3
NGLFINE,40.35,40.35
JFLLIFE,17.74,17.74
FIDEL,24.51,24.51
AXITA,29.3,29.3
PLAZACABLE,102.75,102.75
SENCO,40.79,40.79
USASEEDS,26.76,26.76
TRU,50.39,50.39
RADHIKAJWE,16.73,16.73
SPLPETRO,40.81,40.81
RAMRAT,34.42,34.42
CSLFINANCE,18.12,18.12
AGNI,269.71,269.71
GOYALALUM,57.12,57.12
RUSTOMJEE,107.38,107.38
GENSOL,70.48,70.36
DBOL,26.8,26.8
KANDARP,35.01,35.01
GSLSU,45.11,45.11
SPORTKING,19.48,19.48
ALLETEC,240.57,240.57
MANORAMA,101.45,101.45
ARABIAN,26.21,26.21
GRMOVER,20.04,20.04
SYNCOMF,57.48,57.44
DJML,68.87,68.87
BAHETI,42.77,42.77
SULA,45.04,45.04
SIGNATURE,520.47,520.47
ANNAPURNA,89.33,89.33
KRITINUT,13.75,13.75
KALAMANDIR,26.28,26.28
AVALON,121.97,121.97
RITEZONE,14.98,14.98
CONCORDBIO,57.88,57.88
GRCL,147.14,147.14
BAIDFIN,15.45,15.45
PHANTOMFX,23.04,23.04
QUICKTOUCH,11.71,11.71
IPSL,24.65,24.65
KAMOPAINTS,90.76,90.76
DOLLEX,9.49,9.49
BLUEJET,64.46,60.93
MVGJL,19.28,19.28
SCPL,22.56,22.56
SUKHJITS,16.64,16.64
ARHAM,49.62,49.62
MANKIND,42.9,42.9
SKYGOLD,73.32,73.32
ARIHANTACA,58.67,58.67
SATINDLTD,4.13,4.13
DIVGIITTS,52.37,52.37
USK,13.6,13.6
ANLON,68.83,68.83
CMNL,13.23,13.04
SRIVASAVI,29.87,29.87
DIACABS,255.26,251.77
IKIO,41.56,41.56
MANOMAY,36.33,36.33
FAZE3Q,26.97,26.97
LLOYDSME,30.91,30.91
AARTIPHARM,25.03,25.03
RHL,86.77,86.77
SAHYADRI,16.59,16.59
SAHANA,91.36,91.36
NINSYS,57.31,57.31
DUCOL,43.74,43.74
SBFC,33.47,33.47
SBGLP,76.15,76.15
ASMS,491.47,320.48
HYBRIDFIN,17.4,16.9
VIAZ,29.61,29.61
ZAGGLE,93.29,93.29
AGARWALFT,312.67,312.67
HONASA,174.66,174.66
RISHABH,41.26,41.26
IRMENERGY,29.4,29.4
SAH,235.51,235.51
DENEERS,19.39,19.39
CYIENTDLM,97.63,97.63
NIRMAN,74.17,74.17
AKI,152.45,152.45
YCCL,37.36,37.36
RATNAVEER,26.96,26.96
MOS,45.95,45.95
SECMARK,301.59,301.59
AUROIMPEX,15.42,15.42
SPECTSTM,21.58,21.58
ATAM,36.5,36.5
IDEAFORGE,82.18,82.18
SHRITECH,15.16,15.16
INFOLLION,36.5,36.5
INFINIUM,57.25,57.25
AARTECH,175.68,175.68
ESFL,33.61,33.61
AATMAJ,68,68
DOLPHIN,482.63,538.61
REDTAPE,78.53,78.53
CELLPOINT,37.68,37.68
SEL,90.7,90.7
GREENCHEF,36.88,36.88
NETWEB,152.94,152.94
PYRAMID,25.01,25.01
EMSLIMITED,34.74,34.74
EFACTOR,19.47,19.47
GHCLTEXTIL,39.8,39.8
MONOPHARMA,27.41,27.41
UDS,32.21,32.21
SYNOPTICS,14.94,14.94
ATL,40.05,40.05
RRKABEL,90.63,90.76
COMMITTED,14.66,14.66
JLHL,48.94,48.96
SAHAJ,28.87,28.87
NUVAMA,29.58,29.58
GLOBALPET,46.34,46.34
SERVICE,23.87,23.87
PRAMARA,34.84,34.84
NIITMTS,31.08,30.53
ZEAL,22.49,22.49
ACSAL,15.56,15.56
SINDHUTRAD,40.99,40.98
UNIHEALTH,18.03,18.03
CHAVDA,20.7,20.7
TRANSTEEL,12.96,12.79
SANDUMA,46.11,46.11
PLADAINFO,9.95,9.95
KODYTECH,623.94,623.94
SCML,22.36,22.36
MUFIN,140.83,135.38
MAL,9.05,9.05
HIGREEN,45.24,45.24
CELLECOR,38.63,38.63
JIOFIN,180.57,180.57
MADHUSUDAN,28.58,28.58
GOYALSALT,37.44,37.44
WOMANCART,46.78,46.78
HOLMARC,31.66,31.66
MARCO,33.87,33.87
DIAMINESQ,65.87,65.87
VISHNUINFR,21.56,21.56
MICROPRO,19.64,19.64
CANARYS,56.29,56.29
DIGIKORE,94.32,94.32
AMNPLST,75.55,75.55
SARTELE,55.16,55.16
PARAGON,19.56,19.56
HAVELLS,82.81,82.81
USHAMART,27.46,27.46
MRO-TEK,44.55,44.55
KHANDSE,311.13,311.13
TRIDENT,58.53,58.55
LUPIN,43.84,43.84
TCI,27.45,27.24
BHARTIARTL,144.18,92.13
PONNIERODE,11.51,11.51
SURANAT&P,38.47,38.47
UNIONBANK,7.43,7.43
GENESYS,128.26,128.26
GODREJIND,46.93,46.93
UCOBANK,34.6,34.6
JAIBALAJI,18.71,18.71
UPL,,20.3
VAIBHAVGBL,43.4,41.53
POONAWALLA,16.94,24.21
NIITLTD,43.33,43.06
COFORGE,52.69,53.29
ASTRAMICRO,77.74,77.74
INDOCO,40.71,44.26
GOKEX,53.74,53.74
CYBERMEDIA,13.2,10.06
JKPAPER,9.11,9.11
GENUSPOWER,89.1,89.1
RML,69.77,13.66
GEECEE,21.4,21.4
DCBBANK,7.26,7.26
NAUKRI,126.58,117.96
MANALIPETC,88.55,77.96
SOBHA,390.41,390.47
WANBURY,12.63,23.26
IZMO,26.87,26.87
TIIL,29.21,28.49
PFC,9.02,9.02
BANSWRAS,17.2,17.2
ZENITHSTL,22.39,22.39
SRHHYPOLTD,13.98,12.68
KMSUGAR,13.72,13.72
NELCAST,23.69,33.77
MEGASOFT,68.3,68.3
MOTILALOFS,12.91,12.91
POWERGRID,20.3,20.3
CERA,48.65,48.41
KAYNES,140.14,140.14
LAL,46.35,46.35
POCL,37.12,37.12
ASHOKAMET,10.26,10.26
PTCIL,488.72,488.72
AEROFLEX,48.43,48.43
VPRPL,27.06,27.06
KIRLPNU,61.57,59.05
JSWINFRA,63.3,63.3
YASHO,50.89,50.89
SRGHFL,32.29,32.29
TREL,4.93,46.5
CELLO,77.72,77.72
ADANIPOWER,13.27,13.27
OIL,14.47,14.54
RTNPOWER,1,
ZYDUSWELL,56.9,54.02
SHILPAMED,178.99,198.75
DLINKINDIA,23.58,23.58
DBCORP,13.29,13.29
BEARDSELL,18.02,18.02
TRF,15.53,15.53
UNITEDTEA,13.27,13.27
VASCONEQ,33.68,33.68
EMMBI,19.16,19.16
LGBBROSLTD,16.64,16.95
ISFT,22.69,22.69
