SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.78,56.78
WHEELS,16.00,16.00
RIIL,132.98,132.98
PREMIERPOL,19.66,19.66
RAYMOND,19.11,19.11
SHREDIGCEM,51.42,51.42
SESHAPAPER,20.61,20.61
SMLISUZU,43.78,43.78
SUNDRMFAST,39.19,39.19
FACT,635.77,769.33
EXIDEIND,39.23,39.23
ELECON,23.66,27.28
CRISIL,64.51,64.51
LMW,150.60,149.64
PEL,68.23,
NELCO,290.10,290.10
MASTEK,18.92,19.15
MAHSCOOTER,74.42,92.70
LUMAXIND,53.65,53.65
TRENT,121.82,121.82
KECL,345.89,
CUMMINSIND,56.65,56.94
KCP,8.67,8.00
JAYBARMARU,18.78,18.78
JBCHEPHARM,38.97,38.97
INFY,22.83,22.83
INDIAGLYCO,26.64,26.64
IONEXCHANG,29.39,29.39
IFBIND,48.00,48.00
IGPL,21.84,21.84
HIMATSEIDE,22.54,8.48
GNFC,13.97,13.97
BPCL,8.85,8.72
BHARATFORG,52.19,52.02
BASF,49.79,50.59
FORCEMOT,29.17,41.42
ATUL,36.49,36.49
ARVIND,19.65,19.65
ACC,14.01,14.51
TATAMOTORS,11.68,11.38
SCI,11.44,11.44
LINDEINDIA,123.17,123.17
HINDPETRO,7.50,7.50
ESCORTS,31.00,32.58
RELINFRA,1.26,1.45
BAJAJHLDNG,71.08,218.51
ASHOKLEY,22.07,22.17
VOLTAS,58.99,58.99
TITAN,87.00,87.00
TATASTEEL,46.95,43.64
SUNDARMFIN,28.20,28.20
SPIC,16.55,16.55
VEDL,8.34,9.23
SBIN,9.14,9.14
RELIANCE,19.95,19.95
PFIZER,29.24,34.97
NOCIL,31.62,31.62
BOSCHLTD,43.44,52.22
DRREDDY,18.36,18.36
BATAINDIA,66.51,63.32
DEEPAKFERT,18.24,18.24
CHAMBLFERT,13.42,13.42
CARBORUNIV,84.86,117.53
MAHSEAMLES,9.89,9.86
HINDOILEXP,14.32,18.27
DICIND,46.16,48.31
COROMANDEL,29.23,33.28
BALMLAWRIE,18.38,18.38
WILLAMAGOR,1.33,1.33
VINDHYATEL,22.53,22.53
