SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,41.1,41.1
AIAENG,29.06,29.07
ORIENTCER,39.16,39.16
EKC,14.32,14.04
ENIL,77.67,77.67
JAGRAN,10.03,10.03
BLKASHYAP,21.27,23.13
SOLARINDS,67.25,67.25
SUNTV,13.22,13.22
BALPHARMA,19.9,19.9
KAMDHENU,13.88,13.88
EMAMILTD,29.78,29.78
VOLTAMP,29.62,29.62
SELAN,11.46,11.46
HOVS,17.4,17.4
TALBROAUTO,13.6,19.06
GEECEE,13.42,13.42
FIEMIND,19.35,19.35
NAUKRI,113.57,116.05
TORNTPOWER,27.24,27.24
LTFOODS,21.65,21.65
RUCHIRA,5.96,5.96
JINDRILL,19.52,19.52
AVTNPL,20.24,20.24
VEEDOL,20.3,19.51
SARLAPOLY,10.49,10.49
GANDHITUBE,12.33,12.33
UNOMINDA,56.08,57.72
ORIENTBELL,85.82,85.82
FSL,43.83,44.37
SMSPHARMA,26.48,26.48
LAOPALA,24.96,24.96
NAHARPOLY,23.45,23.45
BALAMINES,22.88,22.88
NDLVENTURE,397.98,397.98
ZENITHSTL,13.3,13.3
SRHHYPOLTD,10.4,9.95
HILTON,89.32,89.32
TIMETECHNO,22.21,22.21
DLF,64.82,88.72
ALPA,8.8,8.8
KPRMILL,33.89,33.89
MOTILALOFS,10.42,10.42
MAGNUM,11.41,17.48
DELTACORP,15.87,21.3
CERA,29.21,29.21
ADANIPORTS,23.04,21.92
RGL,19.18,19.18
KAUSHALYA,2.67,2.67
MADHAV,406.32,406.32
HITECHCORP,20.64,21.52
TARIL,75.34,75.34
DVL,12.83,12.83
PATINTLOG,15.27,15.27
ARIES,10.26,10.26
CEATLTD,23.23,21.32
JKIL,13.5,13.5
KNRCON,4.69,4.64
SEPC,99.72,60.56
GSS,20.48,20.48
VGUARD,46.24,46.24
DPSCLTD,81.26,81.26
TITAGARH,32.57,32.39
BAJAJFINSV,18.22,18.22
DIGISPICE,25.33,47.38
GOKUL,45.35,45.35
RBL,11.95,11.69
UBL,124.5,120.6
ZFCVINDIA,47.77,47.77
20MICRONS,9.98,9.87
COUNCODOS,81.52,81.52
TPHQ,23.66,23.66
AJMERA,22.86,22.86
NHPC,23.98,23.98
EXPLEOSOL,15.42,15.42
ZYDUSWELL,31.08,31.65
SARDAEN,24.81,24.78
AHLUCONT,13.67,24.67
GODREJPROP,38.05,38.05
NESTLEIND,66.97,70.02
WHIRLPOOL,37.74,36.19
JUBLFOOD,113.55,190.31
HATHWAY,32.33,31.88
PERSISTENT,64.64,64.64
KIRLOSBROS,32,31.64
SJVN,34.48,37.65
IITL,19.16,19.88
PRAKASHSTL,3.4,92.55
WELINV,65.15,65.15
SASTASUNDR,,8.42
RAMKY,11.69,11.69
ASHOKA,3.3,3.47
SHAH,6.74,37.42
RESPONIND,28.08,28.08
GRAVITA,43.42,43.42
ZEELEARN,1.33,6.06
HFCL,32.91,32.91
PIIND,26.98,26.98
OMINFRAL,42.56,42.56
DHANUKA,20.75,20.75
INVENTURE,13.71,12.62
BODALCHEM,116.79,96.79
BROOKS,142.01,142.01
THERMAX,62.38,62.38
RIIL,121.77,121.77
