SYMBOL,SYMBOL P/E,ADJUSTED P/E
RGL,22.55,22.55
KAUSHALYA,2.8,2.8
HITECHCORP,25.6,26.6
TARIL,128.38,128.38
MANAKSIA,8.34,6.13
AMBIKCO,14.67,14.67
BIRLAMONEY,22.31,22.31
CORDSCABLE,22.7,22.7
HERCULES,23.23,23.23
SEPC,152.26,152.26
IRB,35.1,35.1
GSS,22.09,22.09
RECLTD,8.98,8.98
NESCO,17.79,17.79
TITAGARH,52.69,52.41
BAJAJFINSV,15.13,15.13
DIGISPICE,16.72,58.72
GOKUL,53.9,53.9
LOTUSEYE,99.75,101.01
UBL,114.63,114.63
ZFCVINDIA,53.79,53.79
TPHQ,38.69,38.69
MAWANASUG,9.6,9.6
MHRIL,64.99,64.99
VINATIORGA,47.51,47.51
GLOBUSSPR,42.14,42.14
EXPLEOSOL,20.46,20.46
RTNPOWER,.71,
REFEX,57.63,57.74
JSWENERGY,57.56,57.56
HINDCOPPER,67.37,67.37
NESTLEIND,64.48,65.76
MBLINFRA,3.33,
THANGAMAYL,56.4,56.4
HATHWAY,36.39,36.08
MANINFRA,35.48,35.48
KIRLOSIND,14.19,13.56
TI,46.8,44.72
AHLEAST,12.57,12.57
WELINV,92.35,92.35
ORISSAMINE,299.41,299.41
CANTABIL,37.59,38.35
OBEROIRLTY,36.02,36.02
SHAH,8.74,75.83
COALINDIA,6.89,6.89
RPPINFRA,12.52,12.52
MOIL,19.82,19.82
STEL,50.54,50.54
DHUNINV,22.75,22.75
SYMPHONY,38.87,38.87
OMINFRAL,63.38,63.38
DELPHIFX,22.38,22.38
DHANUKA,25.72,25.72
INVENTURE,15.26,13.18
LTF,13.43,13.43
FILATEX,23.71,23.71
THERMAX,72.25,83.43
RIIL,152.59,152.59
RAYMOND,21.04,20.72
SHREDIGCEM,16.7,16.7
SMLISUZU,17.15,17.15
FACT,,591.62
LMW,91.72,91.72
NELCO,151.98,151.98
LUMAXIND,43.24,43.24
KECL,85.85,299.39
KCP,9.54,9.22
INFY,29.38,29.38
IONEXCHANG,44.58,44.58
IFBIND,64.62,64.62
GNFC,19.5,19.5
BHARATFORG,70.6,63.95
FORCEMOT,21.84,21.84
ARVIND,34.91,34.92
TATAMOTORS,8.17,8.14
LINDEINDIA,121.8,121.8
ESCORTS,31.31,31.31
ASHOKLEY,22.77,23.17
ZUARIIND,1.42,
SUNDARMFIN,30.64,29.45
VEDL,11.41,12.87
NOCIL,29.05,29.05
BATAINDIA,50.33,72.12
CARBORUNIV,55.89,55.89
BALMLAWRIE,18.49,18.49
MOTOGENFIN,56,56
ABREL,94.79,94.79
CENTENKA,18.98,18.98
FEDERALBNK,11.55,11.55
AEGISLOG,40.82,40.82
UNICHEMLAB,,88.62
PRECOT,17.11,21.32
ADANIENT,47.07,45.5
INDBANK,20.64,20.64
RAJSREESUG,41.38,41.38
GVT&D,136.51,136.51
TIL,7.11,
BANARISUG,35.85,35.85
JYOTISTRUC,97.22,97.22
BLUEDART,59.27,59.27
SOTL,21.83,21.83
KARURVYSYA,9.68,9.68
UFLEX,,8.67
THOMASCOOK,31.98,31.98
SIEMENS,87.2,87.2
VSTIND,23.25,23.25
TOKYOPLAST,138.34,138.34
IFCI,54.26,54.44
HLVLTD,48.75,53.72
HEIDELBERG,36.08,36.08
POLYPLEX,13.16,13.16
PCBL,34.51,34.51
HONDAPOWER,42.87,45.35
RUBYMILLS,23.07,23.07
IDBI,12.16,12.16
BBL,34.53,34.53
DCMSHRIRAM,32.8,32.8
COSMOFIRST,23.43,23.43
HEROMOTOCO,19.79,19.79
GMBREW,11.98,11.98
ITC,28.78,28.76
IOC,12.31,13.22
OSWALGREEN,135.24,135.24
HUHTAMAKI,5.18,27.74
RICOAUTO,29.34,28.6
IFBAGRO,211.22,211.22
MANINDS,20.18,20.18
SIYSIL,21.94,21.94
PRECWIRE,37.55,37.55
NCC,20.56,20.08
SEAMECLTD,17.84,18.81
BBTC,7.88,7.73
GICHSGFIN,6.58,6.58
BANARBEADS,27.33,27.33
