SYMBOL,SYMBOL P/E,ADJUSTED P/E
EICHERMOT,36.57,36.57
NEULANDLAB,25.98,25.98
ZENSARTECH,21.34,21.34
BANARISUG,19.85,19.85
KPIL,38.2,38.2
IGARASHI,155.32,155.32
BLUEDART,57.98,57.98
MUNJALSHOW,14.68,17.19
HSCL,40.91,40.91
RANASUG,11.53,11.53
ARENTERP,18.92,18.92
UFLEX,,10.43
ADVANIHOTR,25.87,25.87
SUBROS,39.98,39.98
WIPRO,21.17,21.17
TATACOMM,53.74,59.2
SANOFI,36.06,34.9
KAJARIACER,46.69,46.66
PRSMJOHNSN,52.39,
PCBL,18.67,18.67
SAIL,25.52,20.2
STYRENIX,17.96,17.96
BRITANNIA,58.94,58.88
KANSAINER,18.73,33.02
SCHAEFFLER,77.89,77.59
MFSL,85.43,85.43
GODFRYPHLP,29.73,29.73
SUDARSCHEM,15.59,49.71
HINDALCO,15.61,15.63
AMBUJACEM,32.92,34.48
CGPOWER,110.85,113.56
BEL,54.16,54.16
PEARLPOLY,89.44,89.44
TTKPRESTIG,43.33,43.33
SILINV,18.22,18.22
ZENITHEXPO,49.11,49.11
VISAKAIND,1005.29,1005.29
HITECHGEAR,16.63,46.3
PUNJABCHEM,23.9,23.9
MMFL,23.8,23.91
RUCHINFRA,19.83,44.37
BANKBARODA,7.4,7.4
CONCOR,53.65,53.65
NLCINDIA,16.44,16.44
KRBL,10.48,10.48
BALAJITELE,23.39,23.39
LUPIN,37.72,37.72
BHARTIARTL,133.59,85.36
SURANAT&P,28.45,28.45
CANBK,6.63,6.63
GODREJIND,43.43,43.43
RADICO,84.17,84.17
VARDHACRLC,24.87,24.87
JSL,21.75,22.41
WELSPUNLIV,20.26,20.26
IGL,19.67,19.67
TVTODAY,23,21.73
PETRONET,12.38,12.57
BIOCON,28.11,28.02
XPROINDIA,50.33,48.33
APARINDS,37.93,37.93
ULTRACEMCO,41.45,41.13
TEXINFRA,385.72,385.72
ASTRAMICRO,76,76
INDOCO,29.67,31.62
GOKEX,45.2,45.2
SURYALAXMI,35.71,20.94
JSWHL,61.5,61.5
NECLIFE,144.36,144.36
SASKEN,29.09,29.09
JMFINANCIL,281.61,7.73
NAUKRI,105.59,98.4
MANALIPETC,74.32,65.42
VENUSREM,13.4,13.4
AVTNPL,24.11,24.11
PTL,23.32,23.32
TIIL,20.46,20.46
PFC,8.32,8.32
PAGEIND,71.5,71.5
BANSWRAS,14.7,14.7
SRHHYPOLTD,10.98,9.97
KMSUGAR,12.28,12.28
NELCAST,21.67,29.77
MEGASOFT,65.74,65.74
CENTRALBK,21.82,21.82
PURVA,193.55,193.55
KSCL,14.61,14.61
RELIGARE,20,42.03
ADANIPOWER,12.58,12.58
ZYDUSWELL,42.95,40.77
DBCORP,12.63,12.63
WHIRLPOOL,86.65,81.63
EMMBI,17.97,17.97
KSL,19.4,19.4
KIRLOSIND,17.27,15.58
UMESLTD,85.89,85.89
IMFA,10.27,10.27
BAJAJCON,21.47,21.47
ADFFOODS,32.99,32.99
SASTASUNDR,29.45,29.18
GREENPOWER,51.33,59.89
WABAG,24.06,23.38
JWL,69.96,69.96
PRESTIGE,37.3,37.3
RESPONIND,51.27,51.27
GRAVITA,32.08,32.08
PENIND,19.69,19.69
ZEELEARN,1.37,5.12
STEL,54.3,54.3
HFCL,44.73,44.73
MUTHOOTFIN,16.26,16.26
OMINFRAL,22.52,22.52
DELPHIFX,14.58,14.58
DHANUKA,23.99,23.99
PILITA,64.61,64.61
MITCON,27.24,27.24
AGRITECH,11.77,11.77
AGARIND,12.45,12.45
SNOWMAN,69.58,69.58
INTELLECT,38.53,38.34
GENUSPAPER,159.27,159.27
LINC,24.88,24.88
JMA,8.87,8.87
PRIVISCL,46.13,46.13
TPLPLASTEH,34.21,34.21
ALANKIT,26.95,26.95
AYMSYNTEX,,379.41
POWERMECH,30.22,30.22
IDFCFIRSTB,18.54,18.54
LUXIND,43.5,43.5
LINCOLN,12.25,12.25
HITECH,42.2,42.2
HECPROJECT,17.85,17.85
INFIBEAM,53.89,53.89
PARAGMILK,22.5,22.5
ASPINWALL,31.41,31.41
TASTYBITE,66.09,66.09
LAXMICOT,,96.54
NRAIL,5.58,5.58
CREATIVE,21.12,21.12
DEVIT,27.96,27.96
DOLLAR,33.47,33.26
BHAGYANGR,7.28,7.28
GLOBE,15.66,15.66
GTPL,16.7,16.7
AVADHSUGAR,8.27,8.27
TOTAL,120.57,120.57
WEWIN,33.47,33.47
COCHINSHIP,67.77,67.77
ABCAPITAL,18.74,18.74
MATRIMONY,24.81,24.81
WORTH,10.77,10.77
DIAMONDYD,37.46,36.92
GATECHDVR,15.91,15.91
TIRUPATIFL,26.54,26.54
MASFIN,18.43,18.43
DPABHUSHAN,45.6,45.6
5PAISA,30.19,30.19
ICEMAKE,39,39
SHRADHA,12.53,12.53
TOUCHWOOD,49.48,49.49
AJOONI,49.86,49.86
SILLYMONKS,153.8,153.8
AMBER,84.64,84.64
SOUTHWEST,34.92,34.92
ARVEE,259.19,259.19
GMMPFAUDLR,31.01,31.01
UNIINFO,58.88,58.88
SUNDARMHLD,34.14,34.14
URAVI,280.66,280.66
SANDHAR,28.5,29.2
KAPSTON,26,26
MIDHANI,75.34,75.34
MMP,28.42,28.42
BSHSL,95.65,95.65
SOFTTECH,122.91,122.91
E2E,78.42,78.42
SIRCA,33.75,33.75
SVLL,82.68,82.68
WEL,132.24,132.24
CHEMCON,45.58,45.58
WESTLIFE,188,188
MAZDOCK,37.43,37.43
DCI,24.32,24.32
IIFLSEC,11.63,11.63
FLUOROCHEM,77.8,77.8
KUANTUM,7.32,7.32
CHEMBOND,15.51,15.51
SBICARD,27.54,27.54
SIGMA,21.15,21.15
EASEMYTRIP,74.16,44.86
PRINCEPIPE,37.2,40.4
PATANJALI,68.65,68.65
ASALCBR,19.82,19.82
UNIVPHOTO,12.57,12.57
SUVENPHAR,44.65,44.65
KSOLVES,37.21,37.21
HAPPSTMNDS,49.18,51.23
BOROLTD,53.1,53.1
PAVNAIND,39.74,39.74
SHAREINDIA,14.09,14.07
ADL,,1703.04
ROML,50.01,50.01
RAILTEL,54.21,56.34
HERANBA,34.91,34.91
RVHL,62.49,62.49
FAIRCHEMOR,40.58,40.58
ISGEC,33.88,33.88
PAKKA,29.82,29.82
CARYSIL,36.27,36.27
FIBERWEB,15.94,15.94
BHAGCHEM,114.16,114.16
IPL,28.35,28.35
LODHA,82.18,77.4
UTKARSHBNK,11.51,11.51
CRAFTSMAN,26.31,26.31
JUBLINGREA,43.57,43.57
GLS,21.62,21.62
DEEPINDS,14.53,14.68
PIXTRANS,20.9,20.9
CARTRADE,57.84,57.84
DEVYANI,,481.19
ANMOL,9.94,9.94
AMIORG,107.4,48.49
BAJAJHCARE,,27.19
GRINFRA,13.24,13.24
STEELCAS,17.36,17.36
KPIGREEN,66.9,66.81
RELCHEMQ,50.13,50.13
SYRMA,67.98,67.48
CAMPUS,101.06,101.06
THERMAX,97.76,108.06
RIIL,179.53,179.53
RAYMOND,22.5,21.43
SHREDIGCEM,18.27,18.27
SESHAPAPER,7.78,7.78
SUNDRMFAST,46,46
EXIDEIND,48.83,48.83
CRISIL,47.16,47.16
ORIENTPPR,174.34,174.34
MASTEK,24.68,24.49
TRENT,122.67,199.06
CUMMINSIND,81.71,81.63
JBCHEPHARM,49.66,49.66
INDIAGLYCO,15.21,15.21
IONEXCHANG,38.01,38.01
HIMATSEIDE,11.24,11.24
GFLLIMITED,284.18,284.18
BHARATFORG,80.72,80.1
ATUL,54.93,54.93
TATAMOTORS,10.08,9.85
MRPL,10.55,10.53
ESCORTS,41.23,41.23
BAJAJHLDNG,61.54,61.54
ZUARIIND,1.35,
VOLTAS,117.67,117.67
TATASTEEL,,65.85
SPIC,17.02,11.57
RELIANCE,24.79,24.79
BOSCHLTD,36.87,49.87
CARBORUNIV,70.19,70.19
DICIND,,98.23
RAMCOCEM,45.17,45.17
CENTURYTEX,108.92,41.14
TORNTPHARM,55.47,58.04
VLSFINANCE,2.88,2.88
SRF,49.69,49.69
JTEKTINDIA,43.18,45.78
SHREYANIND,3.62,3.62
ARE&M,24.59,24.59
IVP,13.85,13.85
GET&D,162.72,162.72
BERGEPAINT,50.64,50.82
ANIKINDS,40.9,40.9
APCOTEXIND,38.71,38.71
KARURVYSYA,9.85,9.85
WSI,15.13,14.95
THOMASCOOK,37.29,37.29
SPMLINFRA,42.41,42.41
VSTIND,20.54,20.54
SOMANYCERA,29.66,29.59
HLVLTD,71.47,71.47
M&M,28.26,28.26
KABRAEXTRU,44.22,44.22
3PLAND,30.67,30.67
HONDAPOWER,28.82,30.05
RUBYMILLS,15.31,15.31
BBL,37.14,37.14
DCMSHRIRAM,34.32,34.32
COSMOFIRST,23.5,23.5
HEROMOTOCO,26.63,25.81
GMBREW,9.56,9.56
ITC,25.96,25.95
IOC,5.6,5.6
OSWALGREEN,127.56,127.56
HUHTAMAKI,5.97,23.34
RICOAUTO,42.7,40.81
MANINDS,21.38,21.38
SIYSIL,11.04,11.04
PRECWIRE,31.3,31.3
NCC,24.4,23.74
SEAMECLTD,22.67,22.67
BBTC,5.47,5.28
GICHSGFIN,7.51,7.51
BANARBEADS,21.08,21.08
WSTCSTPAPR,5.03,5.03
VENKEYS,31.99,31.99
S&SPOWER,36.87,36.03
PRUDMOULI,12.38,12.38
PRAJIND,33.59,33.59
KEEPLEARN,167.31,167.31
PGHH,69.02,69.02
TFCILTD,15.82,15.82
AGI,16.95,16.95
TATACONSUM,78.46,67.68
ZEEL,72.89,257.63
FMGOETZE,15.4,15.4
ORIENTHOT,48.07,48.07
ESABINDIA,51.65,51.65
ANDHRAPAP,5.9,5.9
RALLIS,34.17,34.33
KSB,76.98,76.98
SHREECEM,38.13,38.13
AKZOINDIA,27.28,27.28
HINDUNILVR,54.21,54.24
FINCABLES,36.87,43.24
DCM,24.49,24.49
HEUBACHIND,19.76,19.76
PVP,10.72,
NAVA,5.78,6.3
REMSONSIND,47.21,46.29
SWARAJENG,21.77,21.77
TNPETRO,15.23,12.21
AUSOMENT,16.1,16.1
SAMBHAAV,66.11,87.5
MOTHERSON,35.98,34.9
SOMATEX,5.32,
STERTOOLS,23.22,23.34
DENORA,43.14,43.14
SHRIRAMFIN,12.08,12.08
MIRZAINT,49.65,49.65
GANESHHOUC,13.82,13.82
ALKYLAMINE,66.01,66.01
GUJRAFFIA,42.13,42.13
HERITGFOOD,39.53,39.53
GAIL,15.35,15.9
BANKINDIA,9.24,9.24
HUDCO,24.83,24.83
SAREGAMA,48.26,48.26
ENGINERSIN,39.89,39.89
JAICORPLTD,96.45,96.45
GMDCLTD,20.25,20.25
ASAHIINDIA,45.13,45.13
J&KBANK,7.98,7.98
SOUTHBANK,6.61,6.61
ASTRAZEN,98.64,106.32
CYIENT,27.51,25.71
KOKUYOCMLN,32.46,32.46
SANGHVIMOV,25.49,25.49
NATIONALUM,17.36,20.55
JINDALSTEL,17.83,17.82
NIPPOBATRY,31.14,31.14
ACCELYA,25.63,25.69
STAR,285.54,33.31
ZYDUSLIFE,27.44,27.38
RAJESHEXPO,12.08,12.08
NRBBEARING,12.67,34.45
BLBLIMITED,37.07,37.07
TVSMOTOR,58.77,58.77
PNC,35.31,35.31
GAEL,19.02,19.02
MRO-TEK,47.61,47.61
ACLGATI,214.43,
SMARTLINK,40.41,40.41
JISLJALEQS,45.19,45.19
TCI,24.48,24.29
OLECTRA,187.12,203.91
TIMESGTY,54.9,54.9
NUCLEUS,16.74,16.74
UCOBANK,41.43,41.43
JAIBALAJI,17.45,17.45
DREDGECORP,77.4,75.78
MUKANDLTD,22.01,22.01
VAIBHAVGBL,45.13,43.19
POONAWALLA,21.08,30.86
DATAMATICS,16.41,16.41
EXCELINDUS,72.3,72.3
NIITLTD,34.85,34.64
COFORGE,41.04,41.48
GULFPETRO,11.56,11.56
WELENT,18,18
JBMA,134.01,134.01
XCHANGING,94.12,94.12
