SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.98,56.98
WHEELS,18.65,18.65
RIIL,130.85,130.85
PREMIERPOL,18.32,18.32
RAYMOND,19.14,19.14
SHREDIGCEM,47.68,47.68
SESHAPAPER,19.27,19.27
SMLISUZU,32.42,32.42
SUNDRMFAST,38.08,38.08
FACT,647.66,783.71
EXIDEIND,38.72,38.72
ELECON,24.85,28.65
CRISIL,46.44,46.44
LMW,151.45,150.49
NELCO,304.27,304.27
MASTEK,16.92,17.12
MAHSCOOTER,82.69,103.00
LUMAXIND,62.88,62.88
TRENT,108.87,108.87
KECL,344.91,
CUMMINSIND,58.31,58.61
KCP,8.51,7.85
JAYBARMARU,22.79,22.79
JBCHEPHARM,38.17,38.17
INFY,22.05,22.05
INDIAGLYCO,27.33,27.33
IONEXCHANG,28.28,28.28
IFBIND,55.75,55.75
IGPL,21.21,21.21
HIMATSEIDE,22.41,8.43
GNFC,13.33,13.33
BPCL,9.24,9.10
BHARATFORG,54.81,54.63
BASF,49.31,50.10
FORCEMOT,26.14,37.12
ATUL,34.87,34.87
ARVIND,21.14,21.14
ACC,14.19,14.69
TATAMOTORS,11.64,11.34
SCI,12.08,12.08
LINDEINDIA,122.07,122.07
HINDPETRO,8.29,8.29
ESCORTS,31.61,33.22
RELINFRA,1.14,1.31
BAJAJHLDNG,69.61,214.00
ASHOKLEY,24.13,24.24
VOLTAS,58.16,58.16
TITAN,79.58,79.58
TATASTEEL,51.16,47.55
SUNDARMFIN,27.35,27.35
SPIC,14.68,14.68
VEDL,8.80,9.74
SBIN,9.77,9.77
RELIANCE,19.83,19.83
PFIZER,27.90,33.37
NOCIL,31.75,31.75
BOSCHLTD,42.25,50.79
DRREDDY,18.26,18.26
BATAINDIA,71.97,68.52
DEEPAKFERT,19.55,19.55
CHAMBLFERT,12.87,12.87
CARBORUNIV,86.43,119.71
MAHSEAMLES,9.02,8.99
HINDOILEXP,15.33,19.56
DICIND,29.87,30.88
COROMANDEL,28.22,32.14
BALMLAWRIE,17.23,17.23
WILLAMAGOR,1.32,1.32
VINDHYATEL,21.82,21.82
MOTOGENFIN,135.79,135.79
ASIANPAINT,64.21,59.90
RAMCOCEM,74.47,206.95
INDIACEM,,515.96
PGHL,34.73,34.73
BEML,58.63,58.63
ADOR,47.05,39.57
CENTENKA,17.93,17.93
TATACHEM,67.17,48.68
TORNTPHARM,60.20,59.68
VTL,14.94,14.94
SUNDROP,,73.80
FEDERALBNK,11.49,11.49
EPL,16.69,16.55
VLSFINANCE,31.02,31.02
SUPREMEIND,68.77,68.77
SRF,58.15,58.15
BIRLACABLE,76.82,76.82
BALRAMCHIN,23.99,23.99
AEGISLOG,32.65,32.65
WEIZMANIND,19.79,19.79
UNICHEMLAB,25.77,25.77
BBOX,39.24,30.73
HONAUT,62.38,62.38
JTEKTINDIA,65.08,65.58
SAURASHCEM,85.60,220.14
RANEHOLDIN,10.71,65.76
PRECOT,11.21,11.21
TATAELXSI,44.33,44.33
