SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,55.02,55.02
WHEELS,19.01,19.01
RIIL,121.47,121.47
PREMIERPOL,16.86,16.86
RAYMOND,13.40,13.40
SHREDIGCEM,48.75,48.75
SESHAPAPER,17.97,17.97
SMLMAH,42.94,42.94
SUNDRMFAST,36.07,36.07
FACT,603.51,730.29
EXIDEIND,36.23,36.23
ELECON,21.05,24.28
CRISIL,46.91,46.91
LMW,154.58,153.60
NELCO,253.32,253.32
MASTEK,16.40,16.60
MAHSCOOTER,67.12,83.61
LUMAXIND,72.28,72.28
TRENT,94.18,94.18
KECL,303.51,
CUMMINSIND,61.01,61.32
KCP,7.97,7.36
JAYBARMARU,22.66,22.66
JBCHEPHARM,42.94,42.94
INFY,23.94,23.94
INDIAGLYCO,35.38,35.38
IONEXCHANG,26.10,26.10
IFBIND,50.39,50.39
IGPL,19.42,19.42
HIMATSEIDE,21.14,7.95
GNFC,13.06,13.06
BPCL,10.56,10.41
BHARATFORG,68.43,68.21
BASF,42.62,43.30
FORCEMOT,31.45,44.65
ATUL,35.74,35.74
ARVIND,21.51,21.51
ACC,13.63,14.11
TMPV,6.38,6.22
SCI,12.18,12.18
LINDEINDIA,114.99,114.99
HINDPETRO,9.48,9.48
ESCORTS,35.23,37.02
BAJAJHLDNG,61.41,188.78
ASHOKLEY,31.65,31.79
VOLTAS,64.50,64.50
TITAN,98.34,98.34
TATASTEEL,56.91,52.89
SUNDARMFIN,32.28,32.28
SPIC,12.91,12.91
VEDL,12.22,13.52
SBIN,11.62,11.62
RELIANCE,21.70,21.70
PFIZER,27.76,33.21
NOCIL,26.56,26.56
BOSCHLTD,43.15,51.87
DRREDDY,18.31,18.31
BATAINDIA,58.28,55.49
DEEPAKFERT,15.88,15.88
CHAMBLFERT,11.75,11.75
CARBORUNIV,78.70,108.99
MAHSEAMLES,8.41,8.38
HINDOILEXP,13.82,17.64
DICIND,27.82,28.76
COROMANDEL,29.86,34.00
BALMLAWRIE,15.54,15.54
WILLAMAGOR,1.26,1.26
VINDHYATEL,21.23,21.23
MOTOGENFIN,116.68,116.68
ASIANPAINT,78.00,72.76
RAMCOCEM,80.01,222.34
INDIACEM,,610.38
PGHL,31.70,31.70
BEML,51.61,51.61
ADOR,49.29,41.46
CENTENKA,16.71,16.71
TATACHEM,54.48,39.48
TORNTPHARM,66.55,65.98
VTL,15.24,15.24
SUNDROP,,64.84
FEDERALBNK,15.39,15.39
EPL,17.05,16.91
VLSFINANCE,41.97,41.97
SUPREMEIND,59.07,59.07
SRF,63.21,63.21
BIRLACABLE,66.59,66.59
BALRAMCHIN,23.13,23.13
AEGISLOG,32.55,32.55
WEIZMANIND,17.37,17.37
UNICHEMLAB,23.31,23.31
BBOX,43.07,33.73
HONAUT,59.06,59.06
JTEKTINDIA,62.07,62.55
SAURASHCEM,65.10,167.40
RANEHOLDIN,9.36,57.44
PRECOT,9.66,9.66
TATAELXSI,44.68,44.68
SUNPHARMA,40.56,36.69
KOHINOOR,0.27,
SHREYANIND,4.47,4.47
SANDESH,9.73,9.81
HCC,14.82,
APOLLOHOSP,66.22,66.22
ARE&M,19.56,21.46
ADANIENT,63.28,74.77
IVP,17.38,17.38
BALKRISIND,31.76,31.76
INDBANK,23.78,23.78
GINNIFILA,19.34,15.75
EICHERMOT,49.65,49.65
GVT&D,103.12,103.12
NEULANDLAB,105.69,141.83
ONGC,7.60,7.58
ZENSARTECH,23.69,23.69
TAINWALCHM,25.28,25.28
BERGEPAINT,55.47,54.12
BANARISUG,39.98,39.98
JINDALPOLY,,38.00
ANIKINDS,63.98,63.98
KPIL,29.27,29.27
JYOTISTRUC,27.81,27.81
IGARASHI,77.47,77.47
BSL,23.75,23.75
BLUEDART,53.22,53.22
JAYNECOIND,37.21,37.21
MUNJALSHOW,19.43,19.43
APCOTEXIND,32.21,32.21
SOTL,20.20,20.20
HSCL,39.59,39.59
RCF,27.88,28.15
RANASUG,5.16,5.16
KARURVYSYA,13.26,13.26
DECCANCE,50.67,50.67
ARENTERP,160.19,160.19
UFLEX,11.64,9.04
TATAPOWER,29.30,28.37
ADVANIHOTR,20.86,20.86
THOMASCOOK,26.53,25.93
SUNFLAG,24.58,24.58
SUBROS,37.30,37.30
SPMLINFRA,30.01,30.01
SIMPLEXINF,82.45,191.31
SIEMENS,54.75,54.75
BHARATRAS,25.08,23.32
WIPRO,20.66,20.66
VSTIND,14.55,20.24
JUBLPHARMA,37.56,35.54
UNIVCABLES,50.84,50.84
TATACOMM,35.93,55.46
TOKYOPLAST,101.61,101.61
SOMANYCERA,31.20,30.50
MURUDCERA,20.96,20.96
IFCI,28.14,27.91
HLVLTD,30.56,31.79
SANOFI,26.51,26.97
M&M,35.63,35.63
LIBERTSHOE,38.46,34.37
KAJARIACER,46.04,46.04
KABRAEXTRU,35.39,51.51
HEIDELBERG,34.10,34.10
MODTHREAD,50.51,50.51
MANGLMCEM,34.62,34.62
PRSMJOHNSN,175.17,
POLYPLEX,13.18,13.18
PIDILITIND,69.45,68.87
PCBL,27.97,27.94
3PLAND,32.01,32.01
OSWALAGRO,6.46,6.46
EIHAHOTELS,22.81,21.80
HONDAPOWER,31.70,31.70
JINDALSAW,7.69,7.69
SAIL,23.43,23.29
RUBYMILLS,16.29,16.29
STYRENIX,15.23,15.23
ABB,61.55,61.55
IDBI,14.78,14.78
GRAPHITE,37.01,37.01
CANFINHOME,14.35,14.35
BRITANNIA,66.86,66.86
BBL,23.27,23.27
ELECTCAST,8.02,8.02
DHAMPURSUG,15.21,15.21
DCMSHRIRAM,31.04,31.04
DABUR,52.62,52.62
COSMOFIRST,12.19,12.19
CIPLA,22.87,22.87
HEROMOTOCO,26.52,26.52
HDFCBANK,20.53,20.27
HARRMALAYA,11.69,11.69
GMBREW,20.98,20.98
GIPCL,12.22,12.22
ITC,21.26,21.26
INDIANHUME,4.01,25.77
HINDCOMPOS,19.66,14.41
IOC,15.93,18.20
OSWALGREEN,80.91,80.91
HUHTAMAKI,20.94,21.61
RICOAUTO,52.91,51.02
KAMATHOTEL,14.19,14.17
IFBAGRO,44.60,44.60
BANCOINDIA,23.08,23.08
MANINDS,17.80,17.80
APOLLOTYRE,39.68,42.01
SIYSIL,14.48,14.48
SHANTIGEAR,35.72,35.72
PRECWIRE,48.96,48.96
ONWARDTEC,20.57,20.57
NILKAMAL,21.87,21.87
NCC,11.84,11.84
ICIL,26.35,26.35
SEAMECLTD,24.54,24.57
ELGIEQUIP,41.73,41.73
AUROPHARMA,20.92,20.92
BBTC,6.29,6.36
EIHOTEL,34.38,29.83
LICHSGFIN,5.40,5.40
GICHSGFIN,7.32,6.84
BEPL,12.90,12.90
BANARBEADS,26.00,26.00
MOREPENLAB,24.09,24.09
WSTCSTPAPR,9.90,9.90
VENKEYS,38.79,38.79
GHCL,8.45,8.45
S&SPOWER,2326.05,229.63
PRUDMOULI,10.60,10.60
PRAJIND,42.56,42.56
BPL,,5.63
TRANSWORLD,17.66,11.59
KEEPLEARN,73.29,73.29
PGHH,50.59,50.59
VESUVIUS,38.86,38.86
TFCILTD,28.92,28.92
BOMDYEING,5.36,153.85
NAVNETEDUL,15.95,17.77
GUJALKALI,75.52,75.52
AGI,13.76,13.76
GLAXO,44.27,44.43
TATACONSUM,84.79,85.49
ZEEL,12.49,11.50
CHOLAFIN,34.24,34.24
INDHOTEL,50.53,57.77
FMGOETZE,14.93,14.93
KOTAKBANK,22.50,22.50
LYKALABS,37.70,37.70
ORIENTHOT,38.90,38.90
JAYSREETEA,3.22,6.64
GILLETTE,46.75,46.75
GOLDENTOBC,8.25,9.36
KANSAINER,17.66,32.70
FOSECOIND,45.03,45.03
ESABINDIA,54.69,54.69
3MINDIA,79.44,79.44
ANDHRAPAP,16.12,16.12
GABRIEL,60.18,60.18
SCHAEFFLER,58.45,58.45
AARTIIND,57.28,58.05
RALLIS,30.47,30.59
AMJLAND,10.37,10.37
PRAKASH,7.19,7.19
MFSL,177.64,177.64
KSB,53.91,53.91
KOPRAN,21.36,21.36
HEG,67.01,67.01
GREAVESCOT,298.45,
GODFRYPHLP,34.31,34.31
VARDMNPOLY,10.52,10.52
SURYAROSNI,20.91,20.91
TATAINVEST,162.84,162.84
TIMKEN,50.74,50.74
SUDARSCHEM,100.56,
SHREECEM,67.05,67.05
SAKHTISUG,10.72,17.29
IPCALAB,45.30,42.11
INGERRAND,41.00,41.00
AKZOINDIA,35.67,35.67
HINDALCO,12.51,12.23
HINDZINC,26.53,26.37
HINDUNILVR,52.58,53.37
GSFC,11.46,11.55
GRASIM,23.35,22.96
AMBUJACEM,26.13,26.19
FINPIPE,31.76,31.76
FINCABLES,20.94,22.70
EIDPARRY,8.66,10.02
DCW,47.71,47.71
DCM,62.49,62.49
CGPOWER,95.37,95.37
HEUBACHIND,16.56,14.81
CESC,15.68,15.68
BIRLACORPN,21.73,20.18
BHEL,446.98,446.98
BHARATGEAR,25.54,
BEL,55.24,55.24
BAJFINANCE,34.52,34.52
ASHAPURMIN,26.79,26.79
PVP,,3344.77
NAVA,12.45,12.45
CORALFINAC,10.43,10.43
GREENPLY,26.09,26.90
PARASPETRO,1471.14,1471.14
AUTOAXLES,19.01,19.01
REMSONSIND,22.29,21.43
DALMIASUG,6.28,6.28
NATCOPHARM,9.78,9.78
KHAITANLTD,7.49,7.49
SWARAJENG,25.96,25.96
MRF,35.41,35.41
GARFIBRES,28.58,28.58
ANDHRSUGAR,20.25,14.57
TNPETRO,11.95,13.11
TTKPRESTIG,91.18,42.31
STARPAPER,6.29,6.29
SKFINDIA,17.09,17.09
AUSOMENT,8.73,8.73
EIMCOELECO,18.94,18.94
PANACEABIO,201.76,
JAYAGROGN,11.24,11.24
CUBEXTUB,23.79,23.79
MARICO,59.59,59.59
SILINV,15.09,15.09
SAMBHAAV,1159.85,1159.85
REGENCERAM,39.08,39.08
BIOFILCHEM,19.60,19.60
KEYFINSERV,18.17,18.17
ZENITHEXPO,37.77,
SUNDRMBRAK,85.70,85.70
SANGAMIND,123.25,92.51
MOTHERSON,40.99,40.27
VISAKAIND,15.38,61.88
AARTIDRUGS,19.62,19.62
STERTOOLS,19.79,19.79
CREST,16.22,16.22
INDIANCARD,5.23,7.98
