SYMBOL,SYMBOL P/E,ADJUSTED P/E
ADROITINFO,12.62,12.62
JAICORPLTD,124.82,124.82
MAHAPEXLTD,.54,35.62
ASAHIINDIA,51.46,51.46
KOTHARIPRO,20.4,20.4
SOUTHBANK,6.59,6.59
ITDCEM,34.95,34.95
CYIENT,28.99,27.1
CYBERTECH,24.63,24.63
GOACARBON,8.63,8.63
SANGHVIMOV,24.47,24.47
RSSOFTWARE,32.4,32.4
NATIONALUM,16.68,19.74
ALEMBICLTD,30.87,30.87
ICDSLTD,22.39,22.39
BSOFT,30.55,30.55
STAR,320.62,37.4
ZYDUSLIFE,28.2,28.15
SHREERAMA,36.77,36.77
NRBBEARING,14.02,38.13
BLBLIMITED,37.35,37.35
BLUESTARCO,81.22,81.22
PNBGILTS,37.62,40.86
NLCINDIA,17.83,17.83
KRBL,10.9,10.9
USHAMART,28.71,28.71
ACLGATI,268.78,
SMARTLINK,39.53,39.53
JISLJALEQS,55.93,55.93
UNITDSPR,65.93,65.45
ASAL,80.69,80.69
PNB,16.3,16.3
UNIONBANK,7.61,7.61
GENESYS,108.58,108.58
DIVISLAB,76.26,76.26
JSL,25.14,25.9
TVSELECT,2375.15,2375.15
UNIENTER,30.31,30.31
MUKANDLTD,22.65,22.65
MAHABANK,11.32,11.32
POONAWALLA,19.2,28.1
DATAMATICS,18.54,18.54
LT,31.33,31.48
ULTRACEMCO,48.25,47.87
GULFPETRO,12.11,12.11
ASTRAMICRO,82.66,82.66
JBMA,132.08,132.08
INDOCO,30.86,32.89
JINDALPHOT,59.8,59.8
ALLSEC,27.48,27.48
SHOPERSTOP,107.36,99.06
SURYALAXMI,38.89,22.81
63MOONS,7.97,7.97
VHL,348.87,41.07
YESBANK,57.76,57.76
IDFC,603.44,603.44
AURIONPRO,52.71,52.71
AIAENG,34.69,34.7
ORIENTCER,31.13,36.71
VIMTALABS,25.7,25.7
NITINSPIN,15.25,15.25
ENIL,30.82,31.84
GVKPIL,7.66,7.66
KEC,65.75,65.75
BLKASHYAP,38.71,38.71
SOLARINDS,103.8,103.8
SUNTV,15.48,15.48
EMKAY,13.1,13.1
BALPHARMA,24.98,24.98
RATNAMANI,40.46,40.46
EMAMILTD,41.34,41.06
TECHM,58.55,58.63
ANANTRAJ,55.53,55.53
TALBROAUTO,20.5,29.66
TORNTPOWER,37.98,37.98
VENUSREM,16.83,16.83
NFL,98.8,98.8
PARACABLES,25.97,25.97
SARLAPOLY,26.37,26.37
GANDHITUBE,18.45,18.45
UNOMINDA,84.83,86.96
ORIENTBELL,6828.49,6828.49
TTL,53.76,53.76
JKTYRE,13.81,13.48
BANSWRAS,15.18,15.18
AROGRANITE,40.57,40.57
NDLVENTURE,204.38,204.38
ZENITHSTL,24.49,24.49
ALPHAGEO,230.35,33.85
HILTON,29.86,29.86
NAVINFLUOR,65.49,79.04
HGS,29.77,29.77
DLF,125.22,125.22
MEGASOFT,62.7,62.7
ALPA,10.54,10.57
KPRMILL,37.44,37.44
CIEINDIA,26.87,26.87
INDOWIND,37.79,33.02
CENTUM,,364.24
MANGCHEFER,9.69,9.69
BAJAJELEC,89.61,89.61
RELIGARE,22.72,47.74
