SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,70.42,69.08
THERMAX,64.81,64.81
RIIL,143.3,143.3
SHREDIGCEM,27.95,27.95
SESHAPAPER,13.65,13.65
SMLISUZU,16,16
FACT,,552.94
LMW,138.83,138.83
MASTEK,22.01,22.64
TRENT,103.91,145.89
KECL,77.35,269.77
INDIAGLYCO,25.1,25.1
IONEXCHANG,37.71,37.71
FORCEMOT,21.62,21.62
ATUL,43.92,43.92
SCI,9.74,9.74
LINDEINDIA,123.47,123.47
HINDPETRO,11.5,11.5
ESCORTS,32.5,32.5
ASHOKLEY,21.73,22.11
ZUARIIND,1.26,
VOLTAS,53.14,53.14
TATASTEEL,69.62,57.7
SUNDARMFIN,31.47,30.27
VEDL,9.72,10.81
SBIN,8.31,8.31
RELIANCE,21.82,21.82
CARBORUNIV,48.07,48.07
HINDOILEXP,17.16,21.14
DICIND,112.8,52.81
MOTOGENFIN,59.12,59.12
ABREL,144.29,144.29
CENTENKA,16.31,16.31
TORNTPHARM,57.46,57.46
VTL,16.25,16.25
FEDERALBNK,11.09,11.09
SUPREMEIND,56.41,56.41
BALRAMCHIN,25.32,25.32
BBOX,50.46,39.14
JTEKTINDIA,45.24,45.54
SAURASHCEM,114.82,114.82
ARE&M,19.64,21.24
IVP,15.73,15.73
BALKRISIND,30.12,30.12
RAJSREESUG,36.84,36.84
GVT&D,90.22,90.22
KPIL,34.36,34.36
NKIND,964.03,964.03
JAYNECOIND,281.12,117.31
APCOTEXIND,34.93,34.93
THOMASCOOK,27.4,27.05
SPMLINFRA,56.39,60.51
SIEMENS,73.92,73.92
BHARATRAS,30.02,30.03
UNIVCABLES,49.58,49.58
IFCI,47.79,47.95
HLVLTD,42.68,47.03
M&M,32.1,32.1
KABRAEXTRU,42.67,42.67
3PLAND,42.25,42.25
STYRENIX,20.22,20.22
GRAPHITE,21.15,21.15
BBL,27.68,27.68
DHAMPURSUG,17.77,17.77
DCMSHRIRAM,30.91,30.91
DABUR,52.73,52.73
COSMOFIRST,18.53,18.53
GMBREW,10.9,10.9
ITC,27.31,27.3
OSWALGREEN,94.83,94.83
HUHTAMAKI,4.25,22.73
KAMATHOTEL,22.21,23.52
BANCOINDIA,21.91,21.91
MANINDS,17.75,17.75
NILKAMAL,25.52,25.52
ICIL,19.59,19.59
SEAMECLTD,15.95,16.81
BBTC,7.88,7.73
21STCENMGM,2.11,2.11
S&SPOWER,84.28,84.28
PRUDMOULI,26.22,24.43
PRAJIND,42.25,46.01
HIL,,64.98
TRANSWORLD,119.14,119.14
KEEPLEARN,168.16,168.16
PGHH,69.34,69.34
TFCILTD,13.82,13.82
GTL,1.46,23.11
AGI,16.75,16.75
GLAXO,56.73,50.74
INDHOTEL,61.99,72.28
KOTAKBANK,17.1,19.62
ORIENTHOT,62.74,62.74
FOSECOIND,35.55,35.71
ANDHRAPAP,14.52,14.52
SCHAEFFLER,57.78,57.56
SURYAROSNI,17.33,17.33
GLFL,139.92,139.92
AKZOINDIA,38.5,38.5
HINDUNILVR,51.79,53.75
FINPIPE,16.16,28.2
CGPOWER,100.77,100.09
BHEL,156.28,156.28
BAJFINANCE,32.82,32.82
ASHAPURMIN,25.44,41.31
NAVA,9.21,9.21
GREENPLY,31.21,32.18
NATCOPHARM,12.24,12.24
KHAITANLTD,9.24,9.24
ANDHRSUGAR,36.55,34.03
SKFINDIA,35.56,35.56
SILINV,17.68,17.68
MOTHERSON,26.07,26.06
SHRIRAMFIN,11.45,12.97
ELECTHERM,2.5,2.59
JAGSNPHARM,34.68,49.69
RAMCOIND,27.13,27.13
HERITGFOOD,20.94,20.51
INDNIPPON,19.82,19.82
SKMEGGPROD,15.59,15.59
BANKINDIA,5.98,5.98
CONCOR,34.95,34.24
EDELWEISS,19.16,19.16
RGL,24.06,24.06
COLPAL,49.61,49.61
JYOTHYLAB,39.45,39.45
HITECHCORP,24.49,25.44
ECLERX,29.22,29.22
TARIL,78.23,78.23
ARIES,12.77,12.77
AMBIKCO,13.3,13.3
CORDSCABLE,17.97,17.97
HERCULES,20.5,20.5
SEPC,119.08,119.08
IRB,4.84,34.14
NMDC,8.85,8.82
VGUARD,57.58,57.58
TITAGARH,38.8,38.59
BAJAJFINSV,16.92,16.92
DIGISPICE,15.25,53.57
GOKUL,46.48,46.48
RPGLIFE,52.89,48.14
RBL,13.56,13.26
LOTUSEYE,97.83,99.06
ZFCVINDIA,47.43,47.43
MAWANASUG,4.05,9.91
MHRIL,51.95,51.95
GKWLIMITED,103.75,103.75
ADANIPOWER,15.07,15.07
GLOBUSSPR,44.85,44.85
SUNTECK,35.99,35.99
BEARDSELL,18.19,18.19
WHIRLPOOL,43.38,41.6
MANINFRA,24.34,24.34
PERSISTENT,73.56,73.56
IMFA,9.71,9.71
AHLEAST,10.26,10.26
BAJAJCON,18.13,18.13
GPPL,20.56,18.94
KILITCH,36.3,36.3
RAMKY,15.14,15.14
WABAG,32.3,31.88
BEDMUTHA,18.18,18.18
JWL,38.34,38.34
SHAH,8.06,44.71
PENIND,21.01,21.01
RPPINFRA,10.04,10.04
ZEELEARN,1.57,7.14
RKDL,327.48,327.48
SHEKHAWATI,.59,6.27
SUMMITSEC,24.64,22.18
HINDMOTORS,17.71,17.71
VADILALIND,19.35,19.35
RELAXO,76.19,76.19
VSTTILLERS,30.63,30.56
DHANUKA,23.56,23.56
LTF,14.69,14.69
BODALCHEM,502.28,502.28
FILATEX,17.01,17.01
INDSWFTLAB,2.39,26.2
SAREGAMA,54.22,54.22
FDC,24.62,24.62
ADROITINFO,12.83,12.83
JAICORPLTD,37.29,37.29
GMDCLTD,14.96,14.96
J&KBANK,5.26,5.26
SOUTHBANK,5.52,5.52
AXISBANK,11.19,11.19
CYIENT,25.2,25.2
CYBERTECH,19.48,19.48
KOKUYOCMLN,55.1,55.1
IVC,65.91,65.91
NIPPOBATRY,2.87,2.87
ICDSLTD,41.01,41.01
ZYDUSLIFE,22.09,22.09
RAJESHEXPO,149.28,149.28
BLBLIMITED,21.93,21.93
PNBGILTS,8.13,8.23
TAJGVK,29.1,29.1
HAVELLS,71.77,71.77
TIPSMUSIC,55.25,55.25
HIKAL,63.01,63.01
MARKSANS,35.12,35.12
GODREJCP,,59.28
LUPIN,37.62,37.62
UNITDSPR,73.1,69.83
ASAL,44.15,44.15
PNB,7.21,7.21
OFSS,35.08,35.08
UNIONBANK,5.61,5.61
CANBK,5,5
GODREJIND,22.01,22.01
RADICO,97.14,97.14
UCOBANK,21.89,21.89
WELSPUNLIV,19.46,19.46
JAIBALAJI,16.31,16.31
UNIENTER,387.49,387.49
SIL,41.83,41.83
RKFORGE,10.73,10.72
CCL,31.68,31.68
EXCELINDUS,21.37,21.37
AMBICAAGAR,9.75,9.75
