SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,65.06,65.06
WHEELS,17.57,17.57
RIIL,145.28,145.28
PREMIERPOL,20.55,20.55
RAYMOND,15.11,15.11
SHREDIGCEM,46.03,46.03
SESHAPAPER,18.77,18.77
SMLISUZU,21.68,21.68
SUNDRMFAST,37.40,37.40
FACT,1603.16,3977.04
EXIDEIND,40.40,40.40
ELECON,34.90,34.90
CRISIL,61.48,61.48
LMW,165.18,165.18
PEL,73.51,
NELCO,259.68,259.68
MASTEK,19.93,20.18
MAHSCOOTER,73.98,99.00
LUMAXIND,45.39,45.39
TRENT,144.79,144.79
KECL,236.92,
CUMMINSIND,52.32,52.32
KCP,10.12,9.19
JAYBARMARU,26.59,26.59
JBCHEPHARM,41.94,41.94
INFY,25.20,25.20
INDIAGLYCO,30.70,30.70
IONEXCHANG,36.20,36.20
IFBIND,46.22,46.22
IGPL,13.09,13.09
HIMATSEIDE,23.59,9.66
GNFC,13.13,13.13
BPCL,11.32,11.07
BHARATFORG,66.65,60.63
BASF,44.27,45.83
FORCEMOT,23.22,34.15
ATUL,41.51,41.51
ARVIND,24.85,24.85
ACC,14.26,14.77
TATAMOTORS,10.83,10.61
SCI,12.58,12.58
MRPL,842.91,842.91
LINDEINDIA,124.22,124.22
HINDPETRO,12.18,12.18
ESCORTS,30.80,30.77
RELINFRA,1.73,2.01
BAJAJHLDNG,306.60,306.60
ASHOKLEY,20.61,20.72
VOLTAS,44.58,44.58
TITAN,93.64,93.64
TATASTEEL,63.60,54.70
SUNDARMFIN,29.54,29.54
SPIC,14.12,14.12
VEDL,8.51,9.39
SBIN,8.99,8.99
RELIANCE,24.56,24.56
PFIZER,33.28,40.23
NOCIL,29.75,29.75
BOSCHLTD,47.31,47.34
DRREDDY,19.39,19.39
BATAINDIA,46.63,66.19
DEEPAKFERT,20.50,20.50
CHAMBLFERT,14.54,14.54
CARBORUNIV,70.45,90.57
MAHSEAMLES,11.42,11.42
HINDOILEXP,15.40,15.40
DICIND,30.53,31.46
COROMANDEL,32.39,37.32
BALMLAWRIE,17.84,17.84
VINDHYATEL,23.67,23.67
MOTOGENFIN,122.09,122.09
ASIANPAINT,61.43,57.38
RAMCOCEM,89.19,369.69
PGHL,39.04,37.70
ABREL,,943.46
BEML,66.05,66.05
ADOR,31.50,28.03
CENTENKA,16.16,16.16
TATACHEM,116.40,69.67
TORNTPHARM,56.09,55.59
VTL,15.79,15.79
SUNDROP,,84.83
