SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,50.2,50.2
NAHARINDUS,24.62,23.49
ORIENTCER,37.97,43.03
VIMTALABS,39.61,39.61
NITINSPIN,14.09,14.09
GSPL,8.92,9.1
GVKPIL,1.15,88735.95
SAKUMA,13.77,13.77
JKCEMENT,40.9,46.85
M&MFIN,15.35,15.35
KEI,61.13,61.12
VAKRANGEE,537.1,561.15
UTTAMSUGAR,10.8,10.8
RSYSTEMS,38.54,38.54
LOKESHMACH,36.78,36.78
KAMDHENU,20.24,20.24
PIONEEREMB,44.18,44.18
MUNJALAU,19.98,12.56
ATLANTAA,1.49,4.16
ANANTRAJ,80.24,80.24
ALICON,22.99,22.99
FIEMIND,19.87,19.87
INSPIRISYS,30.14,30.14
GESHIP,4.52,4.52
LTFOODS,23.66,23.66
VENUSREM,17.48,17.48
PARACABLES,23,23
VEEDOL,21.34,21.34
AUTOIND,17.22,18.09
UNOMINDA,74.66,77
TIIL,22.62,22.06
REDINGTON,13.66,13.66
PAGEIND,82.46,82.46
JKTYRE,12.8,12.33
THEMISMED,67.29,67.29
NDLVENTURE,317.6,317.6
ZENITHSTL,14.35,14.35
WEBELSOLAR,,122.41
INSECTICID,13.31,13.31
ADSL,23.99,23.99
CENTRALBK,12.16,12.16
PURVA,122.48,122.48
NAGREEKCAP,1.17,1.17
CCCL,.89,
ENERGYDEV,43.02,43.02
BVCL,25.57,25.57
RGL,22.99,22.99
COLPAL,50.96,50.96
ECLERX,29.32,29.25
TARIL,97.45,97.45
DVL,31.57,31.57
PATINTLOG,19.91,19.91
AMBIKCO,13.04,13.04
CEATLTD,23.5,21.84
JKIL,14.81,14.81
KNRCON,7.23,7.16
SEPC,123.79,123.79
NAHARCAP,11.66,11.66
DPSCLTD,83.81,83.81
TITAGARH,43.12,42.88
BAJAJFINSV,16.19,16.19
DIGISPICE,14.94,52.46
RPGLIFE,46.91,42.25
RANEENGINE,16.34,13.81
VINYLINDIA,23.66,23.66
ZFCVINDIA,51.54,51.54
JOCIL,99.73,99.73
MAWANASUG,8.9,8.9
AJMERA,30.91,30.91
VINATIORGA,46.27,46.27
GLOBUSSPR,35.98,35.98
SUNTECK,44.19,44.19
JSWENERGY,45.99,45.99
HINDCOPPER,52.66,52.66
NESTLEIND,66.59,67.9
MBLINFRA,3,
THANGAMAYL,51.65,51.65
LGBBROSLTD,14,14.56
ISFT,17.93,17.93
KIRLOSIND,12.48,11.94
TI,43.36,41.43
IITL,9.29,12.28
PRAKASHSTL,3.51,76.96
WELINV,77.01,77.01
SASTASUNDR,,6.4
ASHOKA,7.57,8.2
JWL,48.37,48.37
SHAH,7.82,43.42
CGCL,44.66,44.66
GRAVITA,55.49,55.49
ZEELEARN,1.5,6.56
SUMMITSEC,24.89,22.82
PFS,14.76,14.76
RELAXO,79.94,79.94
MAITHANALL,3.53,3.53
INVENTURE,13.96,12.05
BODALCHEM,491.65,491.65
THERMAX,59.13,68.28
RIIL,140.83,140.83
RAYMOND,17.93,17.66
SHREDIGCEM,15.28,15.28
SMLISUZU,14.91,14.91
FACT,,530.37
LMW,85.18,85.18
MASTEK,23.4,23.92
LUMAXIND,43.71,43.71
CUMMINSIND,47.17,47.14
JAYBARMARU,33.09,33.09
INDIAGLYCO,23.2,23.2
IONEXCHANG,41.61,41.61
IGPL,27.37,27.37
BPCL,9.77,9.43
BASF,32.11,32.61
FORCEMOT,20.91,20.91
ACC,17.16,19.42
SCI,8.61,8.61
HINDPETRO,20.44,20.44
RELINFRA,3.2,
ASHOKLEY,20.97,21.34
ZUARIIND,1.25,
TITAN,92.62,92.62
SUNDARMFIN,31.06,29.84
SBIN,8.93,8.33
PFIZER,37.69,38.1
BATAINDIA,50.43,72.26
CARBORUNIV,53.05,53.05
BALMLAWRIE,17.05,17.05
MOTOGENFIN,49.81,49.81
ABREL,70.6,70.6
CENTENKA,15.68,15.68
VTL,17.32,17.32
EPL,28.51,27.24
SRF,66.04,66.04
AEGISLOG,40.87,40.87
BBOX,59.17,45.9
JTEKTINDIA,41.78,42.03
SAURASHCEM,120.55,120.55
TATAELXSI,45.72,45.72
SANDESH,5.24,5.24
ARE&M,19.57,19.57
IVP,16.84,16.84
INDBANK,16.59,16.59
GVT&D,124.1,124.1
ONGC,7.86,7.61
TIL,6.86,
JINDALPOLY,14.61,26.45
KPIL,38.28,38.28
BSL,21.62,21.62
APCOTEXIND,36.08,36.08
RCF,43.67,47.48
DECCANCE,55.7,32.65
TATAPOWER,32.88,31.65
SPMLINFRA,63.54,68.18
BHARATRAS,27.76,27.76
UNIVCABLES,56.01,56.01
IFCI,45.77,45.92
M&M,32.22,32.22
3PLAND,45.29,45.29
HONDAPOWER,37.41,39.58
RUBYMILLS,18.65,18.65
BBL,30.01,30.01
COSMOFIRST,22.37,22.37
CIPLA,25.91,25.07
HDFCBANK,17.73,17.48
GIPCL,14.36,14.36
INDIANHUME,16.78,16.78
OSWALGREEN,123.58,123.58
HUHTAMAKI,4.6,24.66
KAMATHOTEL,11.18,35.16
APOLLOTYRE,19.41,18.37
PRECWIRE,32.83,32.83
NILKAMAL,25.54,25.54
SEAMECLTD,16.03,16.9
AUROPHARMA,18.74,18.41
GICHSGFIN,5.95,5.95
BANARBEADS,28.04,28.04
WSTCSTPAPR,6.91,6.91
GHCL,12.09,12.09
S&SPOWER,76.12,76.12
PRUDMOULI,31.24,29.11
EVERESTIND,99.96,132.9
TRANSWORLD,133.27,133.27
KEEPLEARN,161.56,161.56
PGHH,70.6,70.6
TFCILTD,14.82,14.82
NAVNETEDUL,4.07,15.03
AGI,22.78,22.78
TATACONSUM,76.01,64.36
FMGOETZE,14.48,14.48
ORIENTHOT,69.51,69.51
3MINDIA,54.62,54.62
ANDHRAPAP,9.32,9.32
RALLIS,36.22,36.22
KSB,56.68,56.68
GLFL,185.24,185.24
SHREECEM,51.8,51.8
AKZOINDIA,38.74,38.74
GSFC,14.18,14.25
FINPIPE,16.54,28.67
DCW,273.64,246.14
BHEL,397.14,397.14
BAJFINANCE,28.78,28.78
NAVA,8.16,8.78
CORALFINAC,8.46,8.46
PEARLPOLY,34.97,34.97
KHAITANLTD,8.78,8.78
ANDHRSUGAR,35.49,33.04
STARPAPER,5.37,5.24
AUSOMENT,13.29,13.29
JAYAGROGN,13.36,13.36
SAMBHAAV,43.84,49.52
SUNDRMBRAK,61.83,61.83
MOTHERSON,26.65,26.65
CREST,12.8,12.8
WENDT,72.43,72.43
SHRIRAMFIN,12.34,12.34
PUNJABCHEM,29.98,29.98
GANESHHOUC,19.86,19.86
ALKYLAMINE,52.46,52.46
KOTHARIPET,15.22,15.15
MADRASFERT,18.09,11.03
HUDCO,16.51,16.51
ADROITINFO,10.11,10.11
JAICORPLTD,42.54,42.54
MAHAPEXLTD,31.87,47.88
ASAHIINDIA,51.38,51.38
J&KBANK,4.8,4.8
SOUTHBANK,5.51,5.51
ASTRAZEN,215.57,97.93
CYIENT,27.29,25.92
GOACARBON,15.16,15.16
SANGHVIMOV,13.51,13.51
NATIONALUM,11.11,12.35
ALEMBICLTD,23.82,23.82
ICDSLTD,42.79,42.79
BSOFT,23.49,23.49
STAR,19.15,17.81
ZYDUSLIFE,22.82,22.82
RAJESHEXPO,157.69,157.69
NRBBEARING,9.68,24.44
GEPIL,104.53,104.53
BLBLIMITED,8.81,8.81
BLUESTARCO,72.62,72.62
PNC,42.24,42.24
REPRO,264.5,264.5
KRBL,14.23,14.23
USHAMART,25.28,25.28
TRIDENT,46.56,46.56
GODREJCP,,58.83
OLECTRA,93.47,100.69
APTECHT,45.86,40.03
OFSS,37.74,37.74
OMAXAUTO,6.27,
RADICO,99.98,99.98
JSL,20.41,20.4
WELSPUNLIV,19.78,19.78
IGL,18.9,18.9
SIL,39.17,39.17
PTC,7.56,7.38
POONAWALLA,56.33,56.33
RKFORGE,44.85,44.77
CCL,31.81,31.81
APARINDS,48.33,48.33
TCS,31.68,31.68
COFORGE,68.89,69.63
GUFICBIO,56.27,56.27
WELENT,22.28,22.28
SUPRAJIT,40.4,40.4
JINDALPHOT,51.05,51.05
ALLDIGI,19.37,23.8
IIFL,13.65,7.11
WELCORP,22.25,22.02
JKPAPER,8.43,8.43
GRANULES,28.27,28.27
GEOJITFSL,15.07,15.07
HINDCON,44.01,44.01
SARVESHWAR,36.8,36.8
MACPOWER,48.32,48.32
TARACHAND,23.9,23.9
BDL,73.92,73.92
BANDHANBNK,7.95,7.95
URAVI,271.84,271.84
MITTAL,34.4,50.54
GIRIRAJ,62.33,62.33
ISEC,12.9,12.9
KAPSTON,37.36,37.36
MIDHANI,64.57,64.57
AVG,11.51,17.42
MMP,27.09,27.09
NARMADA,25.39,25.39
PIGL,67.96,67.96
CHEMFAB,109.52,109.52
BSHSL,62.14,62.14
AAKASH,18.34,18.34
GODHA,45.33,45.33
SOFTTECH,204.2,204.2
E2E,249.69,249.69
SIRCA,35.31,35.31
LATTEYS,107.11,107.11
SONAMLTD,39.56,39.56
ADANIGREEN,111.06,88.68
PRITI,24.49,24.49
ACCURACY,15.12,15.12
RITES,28.51,28.57
GANGAFORGE,126.14,128.34
REPL,41.11,41.11
HDFCAMC,37.1,37.1
TEMBO,30.18,30.99
AARON,50.41,50.41
SIGIND,14.73,14.73
LAGNAM,14.34,14.34
RPPL,17.7,17.7
AKG,49.31,49.31
AHLADA,9.79,9.79
RAJMET,125.32,125.32
AAVAS,24.3,24.3
GRSE,40.82,40.82
KRITIKA,23.71,23.71
PARIN,222.51,222.51
VINNY,37.87,37.87
MARINE,82.38,82.67
IRISDOREME,40.87,40.87
DRSDILIP,46.81,46.81
SHRIRAMPPS,24.4,24.4
TREJHARA,23.68,241.8
MSTCLTD,20.1,19.96
ANUP,48.37,48.37
ARVINDFASN,50.68,48.99
KHFM,48.21,48.21
RVNL,57.92,57.92
METROPOLIS,64.95,64.95
KPITTECH,48.8,48.8
NEOGEN,127.66,127.66
PPL,10.37,10.37
DGCONTENT,20.99,20.99
OAL,33.03,33.03
DCMNVL,67.73,222.36
WEL,173.43,173.43
CHEMCON,40.7,40.7
WESTLIFE,542.08,542.08
DOLATALGO,7.3,7.3
UJJIVANSFB,5.45,5.45
IRCTC,49.8,49.68
SECL,205.24,205.24
SAFARI,74.45,74.45
360ONE,46.31,43.35
HPIL,86.86,86.86
