SYMBOL,SYMBOL P/E,ADJUSTED P/E
SAREGAMA,52.48,52.48
ENGINERSIN,38.77,38.77
GMDCLTD,18.22,18.22
INDUSINDBK,10.42,10.42
J&KBANK,5.43,5.43
CUB,12.53,12.53
ASTRAZEN,195.35,102.55
AXISBANK,12.96,12.96
KOKUYOCMLN,41.19,41.19
SANGHVIMOV,18.88,18.88
JINDALSTEL,17.08,17.08
NIPPOBATRY,2.81,2.81
ICDSLTD,33.46,33.46
ACCELYA,25.56,25.63
STAR,47.69,44.35
ZYDUSLIFE,23.78,23.78
SHREERAMA,47.28,47.28
NRBBEARING,10.46,28.37
BLBLIMITED,12.07,12.07
BLUESTARCO,76.5,76.5
PNC,28.3,28.3
REPRO,78.56,78.56
USHAMART,31.06,31.06
MRO-TEK,28.75,28.75
TRIDENT,52.18,52.2
ACLGATI,216.91,
JISLJALEQS,112.53,112.53
TCI,31.3,31.08
ASAL,52.78,52.78
SURANAT&P,34.58,34.58
NUCLEUS,19,19
GODREJIND,31.6,31.6
VARDHACRLC,26.67,26.67
WELSPUNLIV,21.26,21.26
TVTODAY,11.9,11.52
MUKANDLTD,21.94,21.94
MAHABANK,8.78,8.78
RKFORGE,44.96,44.88
CCL,34.27,34.27
APARINDS,44.59,44.59
TCS,30.15,29.7
COFORGE,59.6,60.24
GUFICBIO,54.31,54.31
PATELENG,14.52,18.97
JSWSTEEL,46.73,45.14
EVEREADY,62.45,62.45
IIFL,15.58,8.11
WELCORP,21.71,21.71
SURYALAXMI,53.24,28.54
GRANULES,27.11,27.11
GEOJITFSL,19.04,19.04
SUZLON,95.76,93.16
AIAENG,33.3,33.32
ORIENTCER,31.64,34.96
EKC,19.9,19.53
ENIL,29.69,29.69
JAGRAN,11.93,11.93
M&MFIN,16.15,16.15
KEI,57.49,57.47
SOLARINDS,93.42,93.42
SUNTV,15.6,15.6
RSYSTEMS,41.63,41.63
BALPHARMA,25.78,25.78
RATNAMANI,43.17,43.17
ALLCARGO,168.37,101.95
EMAMILTD,40.8,40.53
TECHM,48.3,48.42
ANANTRAJ,72.89,72.89
GEECEE,19.92,19.92
JMFINANCIL,,14.19
DCBBANK,6.65,6.65
NAUKRI,119.45,112.52
SOBHA,394.74,394.81
PLASTIBLEN,18.69,18.69
PARACABLES,22.57,22.57
VEEDOL,25.14,25.14
AUTOIND,22.66,23.21
UNOMINDA,71.12,72.85
TIIL,24.74,24.12
REDINGTON,13.15,13.15
PAGEIND,83.99,83.99
JKTYRE,12.34,12.02
BALAMINES,32.54,32.54
NDLVENTURE,362.3,362.3
ZENITHSTL,17.28,17.28
FORTIS,67.72,68.86
V2RETAIL,95.91,95.91
CIEINDIA,22.82,22.82
INDOWIND,39.66,39.66
KSCL,15.09,15.09
RELIGARE,29.37,83.07
EDELWEISS,17.85,17.85
RGL,23.46,23.46
KAUSHALYA,2.67,2.67
HITECHCORP,27.12,28.03
TARIL,115.21,115.21
MANAKSIA,8.06,6.11
DVL,27.51,27.51
ARIES,16.31,16.31
CEATLTD,20.86,19.39
JKIL,15.75,15.75
KNRCON,10.48,10.48
SEPC,160.75,160.75
NAHARCAP,13.96,13.96
VGUARD,64.58,64.58
DPSCLTD,103.04,103.04
TITAGARH,51.43,51.16
BAJAJ-AUTO,35.05,35.05
RPGLIFE,47.2,47.2
RANEENGINE,18.79,15.88
LOTUSEYE,67.46,68.2
UBL,108.95,108.95
ZFCVINDIA,67.73,67.73
TPHQ,20.16,20.16
HINDNATGLS,1.81,.99
MHRIL,65.96,65.96
EXCEL,61.73,61.73
NHPC,19.96,19.96
EXPLEOSOL,20.11,20.11
SUNTECK,81.68,81.68
JSWENERGY,58.16,58.16
HINDCOPPER,79.79,79.79
NESTLEIND,67.33,68.66
MBLINFRA,3.49,
THANGAMAYL,50.87,50.87
ISFT,21.99,21.99
UMESLTD,139.36,139.36
BLISSGVS,18.04,7.94
IITL,11.11,15.17
PRAKASHSTL,4.24,71.93
KILITCH,47.3,47.3
SASTASUNDR,9.32,9.39
RAMKY,15.08,15.08
BEDMUTHA,26.31,26.31
JWL,58.19,58.19
COALINDIA,7.8,7.8
RPPINFRA,10.73,10.73
A2ZINFRA,11.66,
SURANASOL,486.76,486.76
DHUNINV,17.01,17.01
VADILALIND,20.12,20.12
VSTTILLERS,33.91,33.84
MAITHANALL,4.07,4.07
WHEELS,19.68,19.68
RIIL,161.16,161.16
RAYMOND,19.37,19.08
SHREDIGCEM,16.26,16.26
SMLISUZU,21.11,21.11
SUNDRMFAST,51.55,51.55
LMW,88.23,88.23
NELCO,104.26,104.26
LUMAXIND,42.31,42.31
KECL,89.85,89.85
KCP,10.16,10.08
INFY,27,27
IONEXCHANG,49.51,49.51
IFBIND,54.53,54.53
GNFC,17.52,17.52
GFLLIMITED,209.23,209.23
BHARATFORG,78.4,70.69
FORCEMOT,24.25,24.25
ARVIND,31.6,31.61
TATAMOTORS,9.16,9.1
LINDEINDIA,151.43,151.43
ESCORTS,40.04,40.04
ASHOKLEY,23.5,23.03
ZUARIIND,1.47,
SUNDARMFIN,36.04,34.56
VEDL,19.71,22.14
RELIANCE,22.89,22.89
BATAINDIA,50.13,71.84
CARBORUNIV,60.42,60.42
BALMLAWRIE,20.29,20.29
MOTOGENFIN,87.97,87.97
ABREL,103.34,103.34
CENTENKA,23.37,23.37
FEDERALBNK,11.99,11.99
UNICHEMLAB,,3369.25
BBOX,58.34,45.52
RANEHOLDIN,10.24,43.44
SANDESH,6.09,6.09
ASHIMASYN,6.12,6.12
ADANIENT,57.85,55.91
GVT&D,155.32,155.32
ONGC,7.16,6.97
TAINWALCHM,60.98,60.98
JINDALPOLY,23.81,105.35
BSL,23.09,23.09
JAYNECOIND,166.01,95.79
RCF,52.2,57.55
UFLEX,,10.25
THOMASCOOK,32.42,32.42
SIEMENS,100.79,100.79
VSTIND,23.4,23.4
TOKYOPLAST,144.22,144.22
IFCI,53.55,54.02
KABRAEXTRU,43.27,43.27
POLYPLEX,18.4,18.4
3PLAND,36.58,36.58
HONDAPOWER,41.72,43.51
GRAPHITE,9.5,35.83
BBL,40.17,40.17
DCMSHRIRAM,31.4,31.4
COSMOFIRST,25.17,25.17
CIPLA,28.83,27.89
GIPCL,15.21,15.21
HINDCOMPOS,21.58,21.58
OSWALGREEN,615.71,615.71
HUHTAMAKI,5.31,28.43
KAMATHOTEL,11.54,36.29
APOLLOTYRE,18.84,17.87
PRECWIRE,43.57,43.57
NILKAMAL,27.21,27.21
SEAMECLTD,23.33,24.72
AUROPHARMA,22.96,22.54
GICHSGFIN,7.38,7.38
BANARBEADS,27.29,27.29
WSTCSTPAPR,5.96,5.96
GHCL,10.77,10.77
S&SPOWER,186.62,186.62
EVERESTIND,110.78,131.75
KEEPLEARN,165.71,165.71
PGHH,76.79,76.79
TFCILTD,14.83,14.83
NAVNETEDUL,4,17.24
AGI,23.76,23.76
TATACONSUM,78.79,66.71
INDHOTEL,77.61,77.61
LYKALABS,958.23,484
FOSECOIND,44.24,44.45
GABRIEL,31.31,31.31
AMJLAND,16.07,16.07
GODFRYPHLP,52.33,49.4
TATAINVEST,119.8,119.8
SHREECEM,42.38,42.38
INGERRAND,56.02,56.02
HINDUNILVR,57.6,57.53
FINPIPE,24.26,42.07
DCW,250.24,232.46
BIRLACORPN,29.11,29.74
BAJFINANCE,27.9,27.9
NAVA,10.67,11.56
TNPL,12.12,12.12
NATCOPHARM,15.56,15.56
GARFIBRES,37.6,37.6
TTKPRESTIG,56.15,56.15
SKFINDIA,44.88,44.88
SILINV,22.55,22.55
BIOFILCHEM,171.33,171.33
SANGAMIND,52.17,44.47
HITECHGEAR,13.12,34.03
TVSSRICHAK,31.1,29.31
ELECTHERM,3.12,3.12
GANESHHOUC,19.82,19.82
ALKYLAMINE,64.72,64.72
RUCHINFRA,26.79,84.95
HERITGFOOD,27.29,26.89
GAIL,13.56,13.56
CONCOR,40.51,39.69
PHOENIXLTD,40.13,40.12
BFUTILITIE,32.81,32.81
SRHHYPOLTD,17.91,16.13
HILTON,33.79,33.79
KMSUGAR,14.12,14.12
TIMETECHNO,27.4,27.4
NELCAST,19.49,27.79
TARMAT,,148.25
MEGASOFT,113.04,113.04
ALPA,12.4,12.41
CENTRALBK,14.84,14.84
KPRMILL,38.16,38.16
MOTILALOFS,16.41,16.41
MAGNUM,39.34,137.78
CENTUM,,4316.07
MANGCHEFER,16.04,16.04
CERA,39.62,39.42
GLOBUSSPR,41.83,41.83
ZYDUSWELL,40.74,40.74
REFEX,57.25,57.27
GODREJPROP,54.49,54.49
TRF,18.54,18.54
VASCONEQ,22.97,22.97
PERSISTENT,68.52,68.52
KSL,19.09,19.09
TI,37.75,36.07
BAJAJCON,21.03,21.03
WELINV,123.5,123.5
ASHOKA,10.25,11.6
RESPONIND,37.23,37.23
PENIND,25.97,25.97
KIRLOSENG,34.2,33.87
SUMMITSEC,27.01,24.77
LOVABLE,56.01,56.01
PIIND,39.58,39.58
OMINFRAL,35.3,35.3
DELPHIFX,22.04,22.04
INVENTURE,15.99,13.81
LTF,14.09,14.09
ASAHISONG,81.27,79.33
BOSCHLTD,41.24,55.36
MAHSEAMLES,10.12,10.08
VINDHYATEL,23.74,23.74
PGHL,42.26,40.61
ADORWELD,26.66,26.66
ATFL,550.83,2069.05
EPL,38.38,36.38
BIRLACABLE,91.27,91.27
AEGISLOG,40.23,40.23
HONAUT,75.43,75.43
ARE&M,24.92,24.92
EICHERMOT,36.67,36.67
ZENSARTECH,24.66,24.66
KPIL,38.23,38.23
IGARASHI,141.67,141.67
APCOTEXIND,38.71,38.71
HSCL,60.02,60.02
KARURVYSYA,10.04,10.04
WSI,17.69,16.98
TATAPOWER,41.99,40.42
SUNFLAG,26.76,26.76
SIMPLEXINF,23.77,23.77
BHARATRAS,44.39,44.39
JUBLPHARMA,34.45,28.33
TATACOMM,55.05,66.62
