SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,51.14,51.14
WHEELS,18.40,18.40
RIIL,123.18,123.18
PREMIERPOL,16.18,16.18
RAYMOND,13.40,13.40
SHREDIGCEM,48.08,48.08
SESHAPAPER,18.25,18.25
SMLMAH,37.46,37.46
SUNDRMFAST,36.10,36.10
FACT,592.97,717.53
EXIDEIND,36.17,36.17
ELECON,21.21,24.46
CRISIL,44.00,44.00
LMW,155.14,154.16
NELCO,260.78,260.78
MASTEK,16.83,17.03
MAHSCOOTER,66.35,82.65
LUMAXIND,72.46,72.46
TRENT,94.52,94.52
KECL,295.41,
CUMMINSIND,65.15,65.48
KCP,7.89,7.29
JAYBARMARU,19.18,19.18
JBCHEPHARM,41.29,41.29
INFY,24.94,24.94
INDIAGLYCO,34.82,34.82
IONEXCHANG,26.01,26.01
IFBIND,51.09,51.09
IGPL,20.21,20.21
HIMATSEIDE,21.92,8.25
GNFC,13.03,13.03
BPCL,10.42,10.27
BHARATFORG,66.82,66.60
BASF,42.62,43.30
FORCEMOT,26.79,38.04
ATUL,34.73,34.73
ARVIND,22.08,22.08
ACC,13.62,14.11
TMPV,6.10,5.94
SCI,11.24,11.24
LINDEINDIA,113.93,113.93
HINDPETRO,9.23,9.23
ESCORTS,32.26,33.90
RELINFRA,0.80,0.92
BAJAJHLDNG,61.12,187.87
ASHOKLEY,29.51,29.64
VOLTAS,59.70,59.70
TITAN,93.99,93.99
TATASTEEL,51.56,47.92
SUNDARMFIN,30.07,30.07
SPIC,12.35,12.35
VEDL,11.43,12.65
SBIN,11.18,11.18
RELIANCE,22.53,22.53
PFIZER,28.84,34.50
NOCIL,27.85,27.85
BOSCHLTD,39.81,47.85
DRREDDY,18.63,18.63
BATAINDIA,58.58,55.76
DEEPAKFERT,15.38,15.38
CHAMBLFERT,11.03,11.03
CARBORUNIV,80.45,111.43
MAHSEAMLES,8.38,8.36
HINDOILEXP,13.63,17.39
DICIND,27.64,28.57
COROMANDEL,30.45,34.67
BALMLAWRIE,14.74,14.74
WILLAMAGOR,1.20,1.20
VINDHYATEL,21.28,21.28
MOTOGENFIN,123.01,123.01
ASIANPAINT,76.74,71.58
RAMCOCEM,78.09,217.01
INDIACEM,,586.16
PGHL,31.27,31.27
BEML,47.97,47.97
ADOR,49.42,41.57
CENTENKA,16.48,16.48
TATACHEM,54.94,39.81
TORNTPHARM,64.25,63.69
VTL,16.22,16.22
SUNDROP,,65.04
FEDERALBNK,16.06,16.06
EPL,17.19,17.05
VLSFINANCE,41.96,41.96
SUPREMEIND,54.70,54.70
SRF,64.02,64.02
BIRLACABLE,67.03,67.03
BALRAMCHIN,23.23,23.23
AEGISLOG,32.11,32.11
WEIZMANIND,18.25,18.25
UNICHEMLAB,24.20,24.20
BBOX,40.86,32.00
HONAUT,58.38,58.38
JTEKTINDIA,55.22,55.65
SAURASHCEM,65.01,167.18
RANEHOLDIN,8.54,52.41
PRECOT,11.10,11.10
TATAELXSI,45.25,45.25
SUNPHARMA,40.21,36.37
KOHINOOR,0.27,
SHREYANIND,4.46,4.46
SANDESH,9.55,9.63
HCC,14.33,
APOLLOHOSP,63.20,63.20
ARE&M,19.69,21.61
ADANIENT,62.72,74.10
IVP,16.94,16.94
BALKRISIND,31.47,31.47
INDBANK,20.13,20.13
GINNIFILA,17.86,14.55
EICHERMOT,47.63,47.63
GVT&D,97.97,97.97
NEULANDLAB,116.87,156.83
ONGC,7.32,7.30
ZENSARTECH,25.02,25.02
TAINWALCHM,24.62,24.62
BERGEPAINT,56.65,55.27
BANARISUG,39.84,39.84
JINDALPOLY,,37.87
ANIKINDS,66.84,66.84
KPIL,28.21,28.21
JYOTISTRUC,28.72,28.72
IGARASHI,73.75,73.75
BSL,25.24,25.24
BLUEDART,51.78,51.78
JAYNECOIND,31.21,31.21
MUNJALSHOW,19.43,19.43
APCOTEXIND,33.14,33.14
SOTL,19.07,19.07
HSCL,38.67,38.67
RCF,26.83,27.09
RANASUG,5.13,5.13
KARURVYSYA,12.17,12.17
DECCANCE,53.55,53.55
ARENTERP,174.12,174.12
UFLEX,11.40,8.85
TATAPOWER,28.85,27.93
ADVANIHOTR,20.99,20.99
THOMASCOOK,26.43,25.83
SUNFLAG,23.98,23.98
SUBROS,36.32,36.32
SPMLINFRA,27.08,27.08
SIMPLEXINF,83.94,194.77
SIEMENS,54.46,54.46
BHARATRAS,26.91,25.01
WIPRO,20.57,20.57
VSTIND,14.57,20.27
JUBLPHARMA,37.84,35.81
UNIVCABLES,46.65,46.65
TATACOMM,36.33,56.08
TOKYOPLAST,102.83,102.83
SOMANYCERA,32.43,31.70
MURUDCERA,20.95,20.95
IFCI,25.87,25.67
HLVLTD,31.22,32.47
SANOFI,25.85,26.30
M&M,33.92,33.92
LIBERTSHOE,38.28,34.21
KAJARIACER,48.35,48.35
KABRAEXTRU,35.20,51.23
HEIDELBERG,33.81,33.81
MODTHREAD,47.25,47.25
MANGLMCEM,35.45,35.45
PRSMJOHNSN,170.97,
POLYPLEX,12.64,12.64
PIDILITIND,67.30,66.74
PCBL,29.41,29.38
3PLAND,32.94,32.94
OSWALAGRO,6.51,6.51
EIHAHOTELS,22.99,21.98
HONDAPOWER,31.72,31.72
JINDALSAW,7.22,7.22
SAIL,20.15,20.02
RUBYMILLS,16.23,16.23
STYRENIX,15.32,15.32
ABB,61.00,61.00
IDBI,13.40,13.40
GRAPHITE,30.22,30.22
CANFINHOME,14.15,14.15
BRITANNIA,66.58,66.57
BBL,22.35,22.35
ELECTCAST,7.93,7.93
DHAMPURSUG,15.42,15.42
DCMSHRIRAM,30.61,30.61
DABUR,49.95,49.95
COSMOFIRST,12.42,12.42
CIPLA,22.67,22.67
HEROMOTOCO,25.55,25.55
HDFCBANK,21.03,20.75
HARRMALAYA,11.15,11.15
GMBREW,17.62,17.62
GIPCL,11.46,11.46
ITC,24.89,24.89
INDIANHUME,3.84,24.65
HINDCOMPOS,18.31,13.42
IOC,15.80,18.04
OSWALGREEN,80.79,80.79
HUHTAMAKI,21.17,21.85
RICOAUTO,51.03,49.20
KAMATHOTEL,14.02,14.00
IFBAGRO,39.65,39.65
BANCOINDIA,23.28,23.28
MANINDS,18.93,18.93
APOLLOTYRE,38.73,41.00
SIYSIL,15.07,15.07
SHANTIGEAR,37.27,37.27
PRECWIRE,44.75,44.75
ONWARDTEC,18.78,18.78
NILKAMAL,21.96,21.96
NCC,11.67,11.67
ICIL,25.91,25.91
SEAMECLTD,22.95,22.98
ELGIEQUIP,42.06,42.06
AUROPHARMA,20.82,20.82
BBTC,6.38,6.45
EIHOTEL,35.40,30.71
LICHSGFIN,5.33,5.33
GICHSGFIN,7.27,6.79
BEPL,12.55,12.55
BANARBEADS,27.09,27.09
MOREPENLAB,24.00,24.00
WSTCSTPAPR,9.81,9.81
VENKEYS,34.59,34.59
GHCL,8.89,8.89
S&SPOWER,2051.76,202.55
PRUDMOULI,12.54,12.54
PRAJIND,45.03,45.03
BPL,,4.55
TRANSWORLD,18.50,12.14
KEEPLEARN,76.00,76.00
PGHH,49.97,49.97
VESUVIUS,37.71,37.71
TFCILTD,27.72,27.72
BOMDYEING,5.55,159.36
NAVNETEDUL,14.74,16.41
GUJALKALI,76.62,76.62
AGI,13.41,13.41
GLAXO,45.09,45.24
TATACONSUM,82.94,83.63
ZEEL,12.33,11.36
CHOLAFIN,31.25,31.25
INDHOTEL,50.86,58.15
FMGOETZE,13.70,13.70
KOTAKBANK,22.63,22.63
LYKALABS,35.25,35.25
ORIENTHOT,36.16,36.16
JAYSREETEA,3.28,6.75
GILLETTE,46.18,46.18
GOLDENTOBC,8.03,9.11
KANSAINER,16.39,30.35
FOSECOIND,45.94,45.94
ESABINDIA,55.12,55.12
3MINDIA,79.11,79.11
ANDHRAPAP,16.34,16.34
GABRIEL,61.11,61.11
SCHAEFFLER,59.28,59.28
AARTIIND,56.48,57.24
RALLIS,30.01,30.12
AMJLAND,10.27,10.27
PRAKASH,6.62,6.62
MFSL,173.39,173.39
KSB,55.06,55.06
KOPRAN,17.97,17.97
HEG,55.73,55.73
GREAVESCOT,285.07,
GODFRYPHLP,44.28,44.28
VARDMNPOLY,11.26,11.26
SURYAROSNI,20.20,20.20
TATAINVEST,166.94,166.94
TIMKEN,50.10,50.10
SUDARSCHEM,100.68,
SHREECEM,62.03,62.03
SAKHTISUG,10.79,17.41
IPCALAB,43.92,40.83
INGERRAND,40.73,40.73
AKZOINDIA,35.34,35.34
HINDALCO,11.31,11.06
HINDZINC,24.29,24.14
HINDUNILVR,49.45,50.19
GSFC,10.93,11.01
GRASIM,22.92,22.53
AMBUJACEM,25.02,25.08
FINPIPE,29.21,29.21
FINCABLES,21.08,22.85
EIDPARRY,8.68,10.04
DCW,49.52,49.52
DCM,63.24,63.24
CGPOWER,100.42,100.42
HEUBACHIND,16.84,15.06
CESC,15.52,15.52
BIRLACORPN,21.35,19.82
BHEL,415.07,415.07
BHARATGEAR,24.35,
BEL,52.53,52.53
BAJFINANCE,35.61,35.61
ASHAPURMIN,23.77,23.77
PVP,,3227.36
NAVA,11.77,11.77
CORALFINAC,10.51,10.51
GREENPLY,24.56,25.32
PARASPETRO,1378.30,1378.30
AUTOAXLES,17.91,17.91
REMSONSIND,22.16,21.30
DALMIASUG,6.48,6.48
NATCOPHARM,9.69,9.69
KHAITANLTD,7.42,7.42
SWARAJENG,25.45,25.45
MRF,36.21,36.21
GARFIBRES,28.75,28.75
ANDHRSUGAR,20.29,14.59
TNPETRO,12.00,13.16
TTKPRESTIG,91.21,42.32
STARPAPER,6.37,6.37
SKFINDIA,16.39,16.39
AUSOMENT,8.68,8.68
EIMCOELECO,18.57,18.57
PANACEABIO,196.15,
JAYAGROGN,11.24,11.24
CUBEXTUB,18.63,18.63
MARICO,56.70,56.70
SILINV,15.27,15.27
SAMBHAAV,1253.42,1253.42
REGENCERAM,40.17,40.17
BIOFILCHEM,19.08,19.08
KEYFINSERV,18.75,18.75
ZENITHEXPO,41.47,
SUNDRMBRAK,84.15,84.15
SANGAMIND,110.45,82.90
MOTHERSON,41.04,40.32
VISAKAIND,14.72,59.20
AARTIDRUGS,18.45,18.45
STERTOOLS,19.69,19.69
CREST,16.21,16.21
INDIANCARD,5.22,7.96
HITECHGEAR,38.32,38.32
WENDT,45.65,45.65
DENORA,180.70,180.70
TVSSRICHAK,120.98,181.59
SHRIRAMFIN,17.67,19.94
PUNJABCHEM,33.07,31.39
MIRZAINT,39.36,
ELECTHERM,2.78,4.16
DYNAMATECH,152.34,152.34
GANESHHOU,11.59,11.59
MMFL,15.99,15.99
JAGSNPHARM,22.03,31.41
ALKYLAMINE,44.07,44.07
JCHAC,106.25,97.97
MPHASIS,31.66,31.66
RUCHINFRA,19.14,19.14
ATLASCYCLE,7.06,7.06
RAMCOIND,26.74,26.74
KOTHARIPET,11.37,11.37
HERITGFOOD,24.75,23.52
INDRAMEDCO,25.71,25.71
BANKBARODA,7.85,7.85
MADRASFERT,17.57,17.57
GAIL,10.94,13.42
INDNIPPON,20.81,20.81
SKMEGGPROD,27.64,27.64
TCIFINANCE,6.23,6.57
BANKINDIA,6.96,6.69
CONCOR,30.34,29.72
ICICIBANK,17.16,17.16
HUDCO,15.20,15.20
INDSWFTLAB,3.30,39.34
SAREGAMA,32.96,33.60
FDC,24.87,24.87
ENGINERSIN,23.05,23.05
ADROITINFO,60.04,
JAICORPLTD,14.24,14.24
ANTGRAPHIC,13.45,13.45
GMDCLTD,24.65,24.65
MAHAPEXLTD,11.13,23.57
INDUSINDBK,65.24,65.24
ASAHIINDIA,74.66,80.10
J&KBANK,5.03,5.03
CUB,17.76,17.76
SOUTHBANK,7.87,7.87
ASTRAZEN,123.96,107.48
CEMPRO,34.02,34.02
AXISBANK,13.68,13.68
CYIENT,19.33,19.33
SONATSOFTW,22.56,22.56
CYBERTECH,12.64,12.64
DHANBANK,11.15,11.15
SANGHVIMOV,17.14,17.14
STCINDIA,99.09,20.50
RSSOFTWARE,148.84,148.84
VIPCLOTHNG,39.61,39.61
NATIONALUM,8.84,8.84
IVC,14.38,14.38
JINDALSTEL,33.61,2649.45
ALEMBICLTD,17.69,17.69
ICDSLTD,26.60,26.60
BSOFT,25.53,25.53
HCLTECH,26.24,26.24
ACCELYA,15.21,15.21
STAR,22.37,20.30
ZYDUSLIFE,19.95,19.57
GLENMARK,74.57,45.19
RAJESHEXPO,167.48,167.48
SHREERAMA,14.08,14.08
BLUECOAST,0.73,
NRBBEARING,30.32,135.48
IOB,16.96,16.96
GVPIL,113.72,113.72
BIL,49.94,49.94
KTKBANK,6.51,6.51
BLBLIMITED,11.93,11.93
AJANTPHARM,35.37,35.37
BLUESTARCO,67.06,68.26
CALSOFT,31.23,31.23
TVSMOTOR,335.70,335.70
PNBGILTS,4.13,4.17
TAJGVK,20.13,20.13
NLCINDIA,11.10,11.10
KRBL,16.72,16.72
HAVELLS,63.02,63.02
GAEL,23.91,23.91
USHAMART,35.78,35.78
AXISCADES,70.09,67.24
BALAJITELE,15.27,15.27
UMIYA-MRO,4.41,4.41
TIPSMUSIC,40.90,40.90
HIKAL,46.19,46.19
TRIDENT,31.44,31.44
MARKSANS,30.67,30.67
NEXTMEDIA,0.67,
GOLDTECH,16.29,
SMARTLINK,14.21,14.21
GODREJCP,65.47,63.65
JISLJALEQS,110.73,110.73
LUPIN,26.09,26.09
UNITDSPR,67.05,64.70
TCI,23.16,23.16
MPSLTD,21.58,22.18
BHARTIARTL,32.06,38.40
ASAL,50.07,50.07
OLECTRA,69.82,69.57
PONNIERODE,14.61,21.21
PNB,8.85,8.85
APTECHT,26.56,26.18
SURANAT&P,11.29,11.35
TEAMGTY,102.52,102.52
OFSS,28.31,28.31
UNIONBANK,6.37,6.37
NUCLEUS,14.29,14.29
CANBK,8.24,8.24
GENESYS,30.87,30.87
OMAXAUTO,8.16,22.33
GODREJIND,21.76,21.76
DIVISLAB,74.58,74.58
RADICO,107.33,105.93
INDORAMA,17.18,17.18
MARUTI,36.06,36.06
VARDHACRLC,32.65,32.65
UCOBANK,14.36,14.36
BAGFILMS,11.80,11.80
JSL,25.75,25.70
NSIL,81.84,81.84
WELSPUNLIV,23.80,23.80
JAIBALAJI,13.42,13.42
IGL,20.80,20.80
TVTODAY,26.21,26.21
UPL,39.79,32.10
MUKANDLTD,23.60,23.60
PETRONET,11.39,11.39
PTC,4.84,6.48
VAIBHAVGBL,24.25,24.25
BIOCON,81.13,87.04
MAHABANK,7.57,7.57
XPROINDIA,123.51,123.51
RKFORGE,20.63,20.33
DATAMATICS,23.03,26.69
CCL,41.60,41.60
EXCELINDUS,13.44,13.44
LT,30.17,30.78
APARINDS,39.89,39.89
AMBICAAGAR,85.82,85.82
CENTEXT,17.15,17.15
NIITLTD,26.03,24.97
ULTRACEMCO,48.31,48.05
TCS,23.98,23.98
COFORGE,57.14,56.25
GULFPETRO,6.85,6.85
GUFICBIO,56.57,56.57
ASTRAMICRO,56.16,56.16
WELENT,18.40,18.43
NTPC,13.73,13.73
KOTARISUG,18.70,32.31
JBMA,50.96,50.96
DWARKESH,28.97,28.97
SUPRAJIT,58.45,58.45
PATELENG,11.49,7.41
XCHANGING,17.16,17.16
JSWSTEEL,50.46,47.73
CONSOFINVT,5.58,5.58
JPPOWER,16.54,16.54
EVEREADY,28.94,27.05
GOKEX,33.64,33.64
SAKSOFT,23.05,23.05
ALLDIGI,19.13,19.05
IIFL,46.69,14.66
SHOPERSTOP,278.27,251.08
WELCORP,14.80,20.67
SSWL,15.07,15.07
CYBERMEDIA,,38.91
SURYALAXMI,23.12,25.09
JKPAPER,17.07,17.07
PRIMESECU,26.13,26.13
GRANULES,29.52,29.65
JSWHL,125.65,125.65
VHL,694.79,694.79
GEOJITFSL,14.64,14.64
GENUSPOWER,24.01,24.01
YESBANK,24.86,24.86
SPLIL,12.97,12.97
GOLDIAM,32.48,32.48
RML,84.25,48.10
HTMEDIA,13.71,11.51
SASKEN,41.72,41.72
FCSSOFT,117.49,117.53
IMPAL,15.60,15.20
SUZLON,34.44,34.44
AURIONPRO,31.95,31.95
BASML,18.32,18.32
TRIVENI,39.20,39.20
AIAENG,32.57,32.57
NAHARINDUS,21.88,20.41
ORIENTCER,42.86,42.86
EKC,10.67,11.19
VIMTALABS,37.73,37.73
KERNEX,35.50,35.50
NITINSPIN,10.38,10.38
ROHLTD,23.86,23.86
ENIL,44.15,44.15
GSPL,10.05,10.05
JAGRAN,12.62,12.62
SAKUMA,31.14,31.14
KEC,31.14,31.14
JKCEMENT,41.40,45.71
INDOTECH,21.54,21.54
M&MFIN,23.51,23.51
BLKASHYAP,63.00,148.04
CENTURYPLY,89.23,89.23
KEI,55.21,55.21
VAKRANGEE,113.33,113.33
SOLARINDS,80.64,80.65
GALLANTT,27.77,27.77
UTTAMSUGAR,10.68,10.68
KKCL,19.35,19.35
SUNTV,12.71,12.40
GPIL,21.63,21.65
RSYSTEMS,26.20,26.20
EMKAY,14.09,14.09
BALPHARMA,16.38,16.38
SWELECTES,32.66,32.66
KAMDHENU,9.52,9.52
RATNAMANI,28.61,28.61
PIONEEREMB,16.96,86.50
JKLAKSHMI,25.12,25.12
PFOCUS,,87.40
ALLCARGO,,28.60
MUNJALAU,16.42,19.35
EMAMILTD,27.37,27.37
TECHM,34.98,35.01
GRINDWELL,46.99,46.99
VOLTAMP,35.86,35.86
ATLANTAA,23.10,23.10
ANTELOPUS,21.57,21.57
ACE,26.12,26.12
ANANTRAJ,43.47,43.47
HGM,16.92,16.92
TALBROAUTO,22.21,22.21
ALICON,37.12,35.55
GEECEE,17.89,17.89
JMFINANCIL,13.06,13.06
FIEMIND,29.68,30.07
DCBBANK,8.45,8.45
INSPIRISYS,12.00,12.00
NAUKRI,57.67,63.11
VGL,21.13,21.13
GESHIP,7.66,7.66
TORNTPOWER,22.99,22.99
MANALIPETC,34.39,31.66
LTFOODS,23.20,23.20
DONEAR,15.73,15.73
RUCHIRA,6.76,6.76
SOBHA,153.22,153.22
VENUSREM,19.09,21.93
JINDRILL,8.41,8.41
HIRECT,56.17,56.17
NFL,49.29,49.29
PLASTIBLEN,13.35,13.35
PARACABLES,13.44,13.44
HBLENGINE,71.46,70.80
TANLA,14.67,14.67
AVTNPL,18.38,18.38
VEEDOL,18.74,18.13
LUMAXTECH,43.52,43.52
SARLAPOLY,10.47,10.47
PTL,13.06,13.06
WANBURY,18.75,18.75
AUTOIND,26.84,33.43
