SYMBOL,SYMBOL P/E,ADJUSTED P/E
VASWANI,13.87,13.87
PANAMAPET,11.48,11.48
TRITURBINE,75.41,75.41
ESSARSHPNG,1.53,
JISLDVREQS,1.79,1.79
RUPA,27.16,26.18
APLAPOLLO,72.12,72.12
IRFC,29.35,29.35
COMPUSOFT,145.11,145.11
RHIM,,40.51
NBCC,51.76,43.81
SWANENERGY,37.86,37.86
RTNINDIA,12.34,12.34
THEJO,41.96,41.96
KITEX,47.78,47.78
ROSSELLIND,16.21,16.01
TVSHLTD,10.2,10.2
PCJEWELLER,504.03,504.03
INDUSTOWER,11.53,11.53
JUSTDIAL,16.88,16.88
ATULAUTO,106.84,106.84
ESSENTIA,37.49,37.48
PILITA,64.71,64.71
MITCON,17.28,17.28
SREEL,26.54,26.54
CASTROLIND,21.55,21.55
GOCLCORP,28.44,27.79
SHARDACROP,32.37,32.37
INTELLECT,50.16,50.18
FCL,29.95,29.95
GULPOLY,49.6,49.6
GENUSPAPER,201.88,201.88
VISHNU,26.05,26.05
LINC,26.36,26.36
MANAKCOAT,57.54,61.17
INOXWIND,131.61,122.03
BCG,5.52,5.52
UFO,104.88,104.88
SKIPPER,57.58,57.58
SYNGENE,71.03,74.57
SATIN,4.16,4.16
SHREEPUSHK,22.53,22.53
INDIGO,27.27,27.27
PILANIINVS,36.49,36.49
NH,34.03,34.03
TEAMLEASE,46.66,48.2
NECCLTD,27.73,27.73
GOKULAGRO,24.37,24.37
WEALTH,30.79,30.79
INFIBEAM,35.53,35.53
CROMPTON,51.1,51.1
SAGARDEEP,48.75,48.75
BLS,44.94,44.94
INCREDIBLE,29.32,29.32
MAHASTEEL,87.82,121.78
DAMODARIND,44.98,44.98
MOLDTECH,21.45,21.45
QUESS,26.76,26.15
LLOYDSENGG,90.1,90.1
LTIM,36.13,36.13
GATECH,36.69,36.69
MINDTECK,35.07,33.24
DBL,12.61,24.77
BIGBLOC,71.72,71.72
MBAPL,64.49,64.49
CUPID,22.45,22.45
CROWN,14.97,57
ICICIPRULI,146.11,146.11
HPL,53.43,53.43
JAIPURKURT,11.48,11.48
SAKAR,52.25,52.25
PANSARI,64.65,64.65
ARTNIRMAN,113.24,113.24
GICL,77.71,77.71
VBL,81.73,81.73
PODDARMENT,13.1,13.1
JETFREIGHT,9.82,13.7
TCIEXP,28.69,28.69
LIBAS,4.79,4.79
MAHESHWARI,12.89,12.89
MCL,28.48,28.48
PRICOLLTD,41.28,41.28
STEELCITY,10.68,10.68
KRISHANA,28.13,28.13
GLOBAL,12.14,12.14
NITIRAJ,30.07,30.07
SANGINITA,101.44,101.44
DMART,86.43,86.43
AIRAN,14.76,14.76
URJA,427.75,427.75
EIFFL,224.32,224.32
CREATIVE,24.39,24.39
FOCUS,24.9,24.9
ASLIND,,1912.02
SIKKO,40.51,40.51
INFOBEAN,29.29,29.29
BHAGYANGR,29.34,29.34
VSCL,117.83,117.83
GLOBE,14.5,15.98
TEJASNET,46.22,46.22
TRANSWIND,19.53,19.53
DYNPRO,41.36,41.36
THEINVEST,30.55,30.55
TOTAL,714.3,714.3
WEWIN,35.16,35.16
GEEKAYWIRE,13.23,13.23
ABCAPITAL,13.66,13.66
DIXON,147.69,195.02
CHOLAHLDNG,5.97,5.97
WORTH,13.4,13.4
MPTODAY,7.82,7.85
SBILIFE,64.55,64.55
