SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,50.49,50.49
WHEELS,17.74,17.74
RIIL,123.75,123.75
PREMIERPOL,17.10,17.10
RAYMOND,14.25,14.25
SHREDIGCEM,48.11,48.11
SESHAPAPER,17.55,17.55
SMLMAH,37.03,37.03
SUNDRMFAST,36.10,36.10
FACT,557.75,674.92
EXIDEIND,37.18,37.18
ELECON,20.95,24.16
CRISIL,44.20,44.20
LMW,158.32,157.32
NELCO,268.67,268.67
MASTEK,17.13,17.34
MAHSCOOTER,66.05,82.27
LUMAXIND,74.40,74.40
TRENT,95.06,95.06
KECL,299.19,
CUMMINSIND,66.17,66.50
KCP,7.86,7.25
JAYBARMARU,18.67,18.67
JBCHEPHARM,41.13,41.13
INFY,24.33,24.33
INDIAGLYCO,34.53,34.53
IONEXCHANG,25.14,25.14
IFBIND,50.22,50.22
IGPL,19.76,19.76
HIMATSEIDE,21.65,8.15
GNFC,13.44,13.44
BPCL,10.11,9.97
BHARATFORG,64.19,63.98
BASF,43.97,44.67
FORCEMOT,25.75,36.56
ATUL,33.89,33.89
ARVIND,22.60,22.60
ACC,13.88,14.38
TMPV,5.96,5.81
SCI,12.17,12.17
LINDEINDIA,114.45,114.45
HINDPETRO,8.82,8.82
ESCORTS,32.78,34.45
RELINFRA,0.64,0.74
BAJAJHLDNG,60.65,186.44
ASHOKLEY,27.13,27.25
VOLTAS,57.98,57.98
TITAN,92.06,92.06
TATASTEEL,49.11,45.64
SUNDARMFIN,28.79,28.79
SPIC,12.82,12.82
VEDL,10.14,11.22
SBIN,10.94,10.94
RELIANCE,22.01,22.01
PFIZER,28.17,33.70
NOCIL,28.99,28.99
BOSCHLTD,40.74,48.97
DRREDDY,18.16,18.16
BATAINDIA,60.64,57.73
DEEPAKFERT,15.94,15.94
CHAMBLFERT,10.40,10.40
CARBORUNIV,81.84,113.35
MAHSEAMLES,8.34,8.32
HINDOILEXP,13.63,17.39
DICIND,27.93,28.87
COROMANDEL,30.56,34.80
BALMLAWRIE,14.90,14.90
WILLAMAGOR,1.21,1.21
VINDHYATEL,21.73,21.73
MOTOGENFIN,125.79,125.79
ASIANPAINT,76.63,71.48
RAMCOCEM,74.31,206.52
INDIACEM,,546.01
PGHL,31.05,31.05
BEML,46.92,46.92
ADOR,51.09,42.97
CENTENKA,15.94,15.94
TATACHEM,54.08,39.19
TORNTPHARM,63.63,63.08
VTL,15.69,15.69
SUNDROP,,67.58
FEDERALBNK,15.63,15.63
EPL,16.38,16.24
VLSFINANCE,46.80,46.80
SUPREMEIND,54.08,54.08
SRF,59.97,59.97
BIRLACABLE,65.96,65.96
BALRAMCHIN,22.10,22.10
AEGISLOG,32.83,32.83
WEIZMANIND,18.32,18.32
UNICHEMLAB,23.87,23.87
BBOX,41.66,32.63
HONAUT,59.08,59.08
JTEKTINDIA,56.88,57.32
SAURASHCEM,65.62,168.75
RANEHOLDIN,8.54,52.40
PRECOT,11.31,11.31
TATAELXSI,41.62,41.62
SUNPHARMA,40.93,37.02
KOHINOOR,0.28,
SHREYANIND,4.46,4.46
SANDESH,9.58,9.67
HCC,14.36,
APOLLOHOSP,63.90,63.90
ARE&M,19.95,21.90
ADANIENT,70.44,83.22
IVP,16.78,16.78
BALKRISIND,30.92,30.92
INDBANK,20.07,20.07
GINNIFILA,17.66,14.38
EICHERMOT,47.01,47.01
GVT&D,97.48,97.48
NEULANDLAB,121.46,162.99
ONGC,7.54,7.51
ZENSARTECH,24.50,24.50
TAINWALCHM,21.74,21.74
BERGEPAINT,56.86,55.47
BANARISUG,39.79,39.79
JINDALPOLY,,38.25
ANIKINDS,64.46,64.46
KPIL,28.74,28.74
JYOTISTRUC,29.81,29.81
IGARASHI,73.56,73.56
BSL,25.82,25.82
BLUEDART,51.90,51.90
JAYNECOIND,28.57,28.57
MUNJALSHOW,19.55,19.55
APCOTEXIND,33.58,33.58
SOTL,19.58,19.58
HSCL,36.95,36.95
RCF,26.94,27.20
RANASUG,5.33,5.33
KARURVYSYA,11.72,11.72
DECCANCE,53.22,53.22
ARENTERP,176.47,176.47
UFLEX,11.30,8.77
TATAPOWER,28.52,27.61
ADVANIHOTR,20.47,20.47
THOMASCOOK,25.70,25.12
SUNFLAG,23.52,23.52
SUBROS,35.60,35.60
SPMLINFRA,28.14,28.14
SIMPLEXINF,89.20,206.98
SIEMENS,55.01,55.01
BHARATRAS,29.18,27.12
WIPRO,20.02,20.02
VSTIND,14.22,19.78
JUBLPHARMA,36.94,34.96
UNIVCABLES,48.62,48.62
TATACOMM,35.96,55.51
TOKYOPLAST,106.27,106.27
SOMANYCERA,32.43,31.70
MURUDCERA,20.91,20.91
IFCI,26.12,25.92
HLVLTD,28.03,29.15
SANOFI,27.61,28.09
M&M,34.22,34.22
LIBERTSHOE,39.15,34.99
KAJARIACER,47.89,47.89
KABRAEXTRU,36.86,53.64
HEIDELBERG,33.99,33.99
MODTHREAD,47.98,47.98
MANGLMCEM,34.65,34.65
PRSMJOHNSN,163.95,
POLYPLEX,12.44,12.44
PIDILITIND,67.37,66.80
PCBL,29.89,29.86
3PLAND,32.54,32.54
OSWALAGRO,6.43,6.43
EIHAHOTELS,22.78,21.78
HONDAPOWER,32.11,32.11
JINDALSAW,7.11,7.11
SAIL,20.67,20.54
RUBYMILLS,15.34,15.34
STYRENIX,16.23,16.23
ABB,60.29,60.29
IDBI,13.02,13.02
GRAPHITE,29.76,29.76
CANFINHOME,13.70,13.70
BRITANNIA,64.19,64.18
BBL,22.88,22.88
ELECTCAST,7.68,7.68
DHAMPURSUG,14.43,14.43
DCMSHRIRAM,30.91,30.91
DABUR,50.93,50.93
COSMOFIRST,13.45,13.45
CIPLA,22.27,22.27
HEROMOTOCO,26.52,26.52
HDFCBANK,21.28,21.00
HARRMALAYA,11.31,11.31
GMBREW,17.77,17.77
GIPCL,11.15,11.15
ITC,24.89,24.89
INDIANHUME,3.90,25.01
HINDCOMPOS,18.03,13.22
IOC,15.84,18.09
OSWALGREEN,79.52,79.52
HUHTAMAKI,21.60,22.29
RICOAUTO,43.17,41.62
KAMATHOTEL,13.89,13.87
IFBAGRO,38.60,38.60
BANCOINDIA,24.08,24.08
MANINDS,20.46,20.46
APOLLOTYRE,40.07,42.42
SIYSIL,16.01,16.01
SHANTIGEAR,37.18,37.18
PRECWIRE,45.95,45.95
ONWARDTEC,19.52,19.52
NILKAMAL,21.50,21.50
NCC,12.17,12.17
ICIL,27.85,27.85
SEAMECLTD,22.29,22.32
ELGIEQUIP,44.04,44.04
AUROPHARMA,19.77,19.77
BBTC,6.34,6.42
EIHOTEL,36.79,31.92
LICHSGFIN,5.33,5.33
GICHSGFIN,6.88,6.42
BEPL,12.81,12.81
BANARBEADS,27.04,27.04
MOREPENLAB,24.30,24.30
WSTCSTPAPR,9.69,9.69
VENKEYS,34.34,34.34
GHCL,9.24,9.24
S&SPOWER,1630.87,161.00
PRUDMOULI,13.64,13.64
PRAJIND,40.81,40.81
BPL,,4.59
TRANSWORLD,15.80,10.37
KEEPLEARN,79.62,79.62
PGHH,49.35,49.35
VESUVIUS,38.99,38.99
TFCILTD,27.85,27.85
BOMDYEING,5.55,159.21
NAVNETEDUL,14.41,16.05
GUJALKALI,77.71,77.71
AGI,13.71,13.71
GLAXO,45.62,45.78
TATACONSUM,80.33,80.99
ZEEL,12.63,11.64
CHOLAFIN,32.82,32.82
INDHOTEL,50.62,57.87
FMGOETZE,14.79,14.79
KOTAKBANK,22.30,22.30
LYKALABS,35.78,35.78
ORIENTHOT,38.62,38.62
JAYSREETEA,3.10,6.39
GILLETTE,48.30,48.30
GOLDENTOBC,8.45,9.59
KANSAINER,16.31,30.21
FOSECOIND,39.93,39.93
ESABINDIA,52.29,52.29
3MINDIA,78.25,78.25
ANDHRAPAP,15.80,15.80
GABRIEL,56.23,56.23
SCHAEFFLER,59.65,59.65
AARTIIND,53.41,54.13
RALLIS,29.07,29.18
AMJLAND,10.31,10.31
PRAKASH,6.69,6.69
MFSL,173.49,173.49
KSB,53.25,53.25
KOPRAN,18.34,18.34
HEG,56.42,56.42
GREAVESCOT,286.56,
GODFRYPHLP,43.61,43.61
VARDMNPOLY,10.98,10.98
SURYAROSNI,19.05,19.05
TATAINVEST,169.00,169.00
TIMKEN,50.08,50.08
SUDARSCHEM,101.59,
SHREECEM,63.24,63.24
SAKHTISUG,10.74,17.34
IPCALAB,44.73,41.58
INGERRAND,42.79,42.79
AKZOINDIA,40.01,40.01
HINDALCO,10.79,10.55
HINDZINC,20.27,20.15
HINDUNILVR,50.02,50.77
GSFC,10.85,10.94
GRASIM,22.38,22.00
AMBUJACEM,24.72,24.77
FINPIPE,29.14,29.14
FINCABLES,19.45,21.09
EIDPARRY,8.76,10.13
DCW,46.03,46.03
DCM,63.01,63.01
