SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,54.54,58.07
WHEELS,16.83,16.83
RIIL,103.80,103.80
PREMIERPOL,18.99,18.99
RAYMOND,33.45,9.47
RSWM,38.19,27.14
SHREDIGCEM,29.02,29.02
SESHAPAPER,22.80,22.80
SMLMAH,43.65,43.65
SUNDRMFAST,33.00,32.43
FACT,1720.55,4147.12
EXIDEIND,34.24,33.97
EUROTEXIND,6.28,6.28
ELECON,19.50,22.72
CRISIL,41.78,41.78
LMW,137.30,129.50
NELCO,,300.55
MASTEK,12.96,12.75
MAHSCOOTER,42.31,48.79
LUMAXIND,55.55,50.29
TRENT,86.59,85.55
KECL,55.78,32.38
CUMMINSIND,68.88,66.05
KCP,8.97,8.67
JAYBARMARU,14.88,14.04
JBCHEPHARM,43.74,43.74
INFY,18.82,18.25
INDIAGLYCO,28.65,28.56
IONEXCHANG,29.60,27.72
IFBIND,34.16,31.74
HIMATSEIDE,17.28,6.87
GNFC,10.87,10.87
GFLLIMITED,279.20,279.20
BPCL,7.50,7.38
BHARATFORG,79.49,76.82
BASF,39.58,40.25
FORCEMOT,23.20,33.04
ATUL,32.62,32.62
ARVIND,21.99,21.18
ACC,11.31,11.91
TMPV,62.49,18.76
SCI,11.32,11.32
MRPL,15.96,15.96
LINDEINDIA,107.37,107.37
HINDPETRO,6.29,6.29
ESCORTS,29.87,30.32
RELINFRA,0.32,0.40
BAJAJHLDNG,59.79,187.42
ASHOKLEY,34.86,32.02
VOLTAS,83.49,80.92
TITAN,80.63,78.74
TATASTEEL,30.08,28.11
SUNDARMFIN,30.94,30.16
SPIC,8.74,8.74
VEDL,16.95,15.50
SBIN,13.06,13.42
RELIANCE,19.36,19.36
PFIZER,27.13,30.41
NOCIL,40.62,38.39
BOSCHLTD,38.99,46.53
DRREDDY,19.49,19.49
BATAINDIA,57.00,52.82
DEEPAKFERT,14.33,14.33
CHAMBLFERT,10.39,10.39
CARBORUNIV,76.87,76.87
MAHSEAMLES,8.88,8.86
HINDOILEXP,16.31,23.44
DICIND,27.79,24.95
COROMANDEL,27.53,31.18
BALMLAWRIE,15.83,15.83
WILLAMAGOR,1.84,1.84
VINDHYATEL,68.42,68.42
MOTOGENFIN,59.00,59.00
ASIANPAINT,60.83,57.24
RAMCOCEM,46.82,237.13
INDIACEM,,65.18
PGHL,27.72,27.72
BEML,56.21,56.21
ADOR,27.84,25.76
CENTENKA,13.79,13.23
TATACHEM,103.84,56.42
TORNTPHARM,64.55,63.61
VTL,20.94,20.94
SUNDROP,,62.21
FEDERALBNK,17.60,17.60
EPL,17.27,16.74
VLSFINANCE,14.00,14.00
SUPREMEIND,68.97,68.97
SRF,42.69,41.43
BIRLACABLE,58.15,58.15
BALRAMCHIN,23.16,23.16
AEGISLOG,24.92,24.92
WEIZMANIND,15.86,15.86
UNICHEMLAB,8.27,29.85
BBOX,42.72,33.21
HONAUT,54.21,53.41
JTEKTINDIA,55.93,53.98
SAURASHCEM,25.59,28.63
RANEHOLDIN,19.75,16.27
PRECOT,13.74,13.74
TATAELXSI,48.43,44.57
SUNPHARMA,37.88,34.08
KOHINOOR,0.25,
SHREYANIND,5.98,5.98
SANDESH,6.81,6.70
HCC,13.47,14.42
APOLLOHOSP,61.77,61.27
ARE&M,20.81,22.57
ADANIENT,22.36,74.19
IVP,10.35,10.12
BALKRISIND,35.12,35.12
INDBANK,22.33,22.33
GINNIFILA,8.65,7.78
EICHERMOT,47.41,46.98
GVT&D,92.31,88.22
NEULANDLAB,91.86,91.86
ONGC,7.97,7.96
ZENSARTECH,17.35,16.90
TAINWALCHM,18.43,18.43
BERGEPAINT,52.85,49.60
BANARISUG,31.95,31.95
ANIKINDS,76.27,76.27
KPIL,25.88,25.19
JYOTISTRUC,30.07,30.07
IGARASHI,83.10,83.10
BSL,36.68,36.68
BLUEDART,53.15,46.38
JAYNECOIND,19.95,19.42
MUNJALSHOW,16.60,15.76
APCOTEXIND,22.72,22.85
SOTL,15.88,15.88
HSCL,34.80,34.80
RCF,22.29,22.48
RANASUG,4.75,5.30
KARURVYSYA,13.71,13.71
DECCANCE,32.51,32.51
UFLEX,11.61,13.82
TATAPOWER,27.00,27.09
ADVANIHOTR,21.34,20.86
THOMASCOOK,19.20,18.76
SUNFLAG,21.16,20.49
SUBROS,31.87,30.82
SPMLINFRA,22.08,22.08
SIMPLEXINF,25.92,33.69
SIEMENS,72.09,72.09
BHARATRAS,18.98,17.69
WIPRO,15.87,15.87
VSTIND,17.38,17.38
JUBLPHARMA,32.10,29.57
UNIVCABLES,25.95,25.95
TATACOMM,30.49,43.36
TOKYOPLAST,72.80,72.80
SOMANYCERA,30.37,30.37
MURUDCERA,14.92,14.92
IFCI,24.45,24.00
HLVLTD,124.20,59.90
SANOFI,27.95,26.42
M&M,28.07,27.67
LIBERTSHOE,35.78,35.16
KAJARIACER,38.12,35.72
HEIDELBERG,26.65,26.12
MODTHREAD,12.62,12.62
MANGLMCEM,31.00,30.67
PRSMJOHNSN,41.91,
PIDILITIND,65.58,64.94
PCBL,47.18,50.57
3PLAND,27.57,27.57
OSWALAGRO,8.27,8.27
EIHAHOTELS,20.96,20.36
HONDAPOWER,29.34,26.25
JINDALSAW,13.80,13.80
SAIL,27.94,25.69
RUBYMILLS,12.39,12.39
STYRENIX,19.91,19.73
ABB,77.09,77.09
IDBI,13.42,13.42
GRAPHITE,43.17,40.53
CANFINHOME,11.53,11.53
BRITANNIA,59.45,59.45
BBL,21.10,21.10
ELECTCAST,13.62,12.55
DHAMPURSUG,11.86,11.86
DCMSHRIRAM,24.36,22.81
DABUR,50.52,50.20
COSMOFIRST,12.78,12.78
CIPLA,23.96,22.83
HEROMOTOCO,23.02,22.60
HDFCBANK,17.92,17.71
HARRMALAYA,13.98,13.98
GMBREW,13.93,13.93
GIPCL,15.09,15.09
ITC,19.29,19.08
INDIANHUME,2.84,16.71
HINDCOMPOS,23.85,15.48
IOC,7.73,7.73
OSWALGREEN,34.73,34.73
HUHTAMAKI,11.28,11.36
RICOAUTO,33.81,29.79
KAMATHOTEL,17.29,24.66
IFBAGRO,16.94,16.94
BANCOINDIA,18.27,18.65
MANINDS,18.45,18.45
APOLLOTYRE,31.16,27.78
SIYSIL,11.75,11.75
SHANTIGEAR,41.68,41.11
PRECWIRE,43.92,43.92
ONWARDTEC,13.73,13.07
NILKAMAL,20.53,18.76
NCC,12.49,12.07
ICIL,46.79,46.79
SEAMECLTD,17.54,17.54
ELGIEQUIP,42.91,41.79
AUROPHARMA,20.18,19.91
BBTC,5.12,5.22
EIHOTEL,32.34,27.32
LICHSGFIN,5.39,5.39
GICHSGFIN,6.09,5.72
BEPL,12.14,12.14
RAIN,37.45,37.45
BANARBEADS,42.80,42.80
MOREPENLAB,23.87,31.05
WSTCSTPAPR,18.83,18.83
VENKEYS,37.10,37.10
GHCL,8.69,8.69
S&SPOWER,46.44,46.12
PRUDMOULI,7.89,7.89
PRAJIND,112.28,48.55
BPL,,4.91
PGHH,42.87,42.87
VESUVIUS,38.42,38.42
TFCILTD,26.96,26.96
BOMDYEING,134.41,128.43
NAVNETEDUL,8.59,24.74
GUJALKALI,102.36,102.36
AGI,10.40,10.28
GLAXO,42.67,43.32
TATACONSUM,72.69,73.76
ZEEL,14.91,14.73
CHOLAFIN,30.43,30.43
INDHOTEL,45.00,49.90
FMGOETZE,12.01,11.43
KOTAKBANK,22.10,22.10
ORIENTHOT,29.94,29.62
JAYSREETEA,5.75,205.38
GILLETTE,43.81,43.81
GOLDENTOBC,7.60,8.62
KANSAINER,28.95,27.40
FOSECOIND,53.61,45.48
ESABINDIA,40.25,43.61
3MINDIA,111.67,128.96
ANDHRAPAP,72.95,72.95
GABRIEL,57.38,55.16
SCHAEFFLER,63.93,63.93
AARTIIND,42.96,43.79
RALLIS,32.17,
AMJLAND,8.13,8.13
PRAKASH,7.10,7.10
MFSL,351.85,351.85
KSB,52.39,49.27
KOPRAN,38.48,38.48
HEG,36.76,36.76
GREAVESCOT,102.89,110.29
GODFRYPHLP,31.48,31.48
VARDMNPOLY,49.76,49.76
SURYAROSNI,15.34,15.34
TATAINVEST,115.44,115.44
GLFL,420.86,420.86
TIMKEN,60.04,60.04
SHREECEM,52.38,52.38
SAKHTISUG,12.10,12.10
IPCALAB,40.93,37.33
INGERRAND,48.85,45.66
AKZOINDIA,6.83,38.16
HINDALCO,12.92,11.99
HINDZINC,21.62,21.65
HINDUNILVR,54.57,52.10
GSFC,9.88,9.88
GRASIM,20.64,20.14
AMBUJACEM,25.23,22.93
