SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,75.15,79.94
WHEELS,24.76,24.76
RIIL,113.40,113.40
PREMIERPOL,18.87,18.87
RAYMOND,57.37,12.43
RSWM,15.16,13.15
SHREDIGCEM,44.59,44.59
SESHAPAPER,22.16,22.16
SMLMAH,34.10,34.10
SUNDRMFAST,29.53,29.06
FACT,2044.66,4928.35
EXIDEIND,34.88,34.61
EUROTEXIND,7.81,7.81
ELECON,34.88,41.67
CRISIL,35.63,35.63
LMW,138.08,130.24
NELCO,535.33,165.58
MASTEK,12.73,12.23
MAHSCOOTER,45.92,45.92
LUMAXIND,51.72,46.82
TRENT,86.54,85.57
KECL,76.39,44.35
CUMMINSIND,73.67,70.63
KCP,9.56,9.24
JAYBARMARU,12.82,12.10
JBCHEPHARM,50.00,48.65
INFY,16.20,15.72
INDIAGLYCO,33.08,32.97
IONEXCHANG,32.85,30.77
IFBIND,37.34,34.69
HIMATSEIDE,14.57,5.79
GNFC,11.59,11.59
GFLLIMITED,298.31,298.31
BPCL,5.73,5.64
BHARATFORG,86.45,79.17
BASF,44.41,45.15
FORCEMOT,22.19,25.35
ATUL,29.62,29.69
ARVIND,27.57,26.56
ACC,11.97,12.12
TMPV,56.51,16.96
SCI,11.97,11.97
MRPL,14.66,14.66
LINDEINDIA,123.50,123.50
HINDPETRO,5.41,5.41
ESCORTS,24.29,24.67
RELINFRA,0.25,0.31
BAJAJHLDNG,53.14,142.63
ASHOKLEY,26.67,24.50
VOLTAS,69.86,67.71
TITAN,73.61,72.53
TATASTEEL,30.05,28.07
SUNDARMFIN,26.45,25.78
SPIC,8.61,8.61
VEDL,7.36,6.70
SBIN,10.55,10.84
RELIANCE,19.65,19.65
PFIZER,26.13,29.29
NOCIL,51.47,48.47
BOSCHLTD,39.95,47.67
DRREDDY,19.39,19.39
BATAINDIA,51.42,47.65
DEEPAKFERT,18.39,18.39
CHAMBLFERT,10.19,10.19
CARBORUNIV,97.04,97.04
MAHSEAMLES,10.25,10.22
HINDOILEXP,20.58,29.57
DICIND,28.56,25.65
COROMANDEL,29.00,28.38
BALMLAWRIE,17.06,17.06
WILLAMAGOR,1.88,1.88
VINDHYATEL,118.38,118.38
MOTOGENFIN,68.12,68.12
MARALOVER,78.81,66.59
ASIANPAINT,65.70,61.81
RAMCOCEM,39.39,199.50
INDIACEM,,144.28
PGHL,29.75,29.75
BEML,63.89,63.89
ADOR,22.35,21.85
CENTENKA,14.02,13.45
TATACHEM,,238.31
