SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,58.33,58.33
WHEELS,15.93,15.93
RIIL,127.46,127.46
PREMIERPOL,19.68,19.68
RAYMOND,19.29,19.29
SHREDIGCEM,43.78,43.78
SESHAPAPER,20.66,20.66
SMLISUZU,39.28,39.28
SUNDRMFAST,35.60,35.60
FACT,1435.63,3561.43
EXIDEIND,37.61,37.61
ELECON,23.79,27.43
CRISIL,68.73,68.73
LMW,153.74,152.76
PEL,70.64,
NELCO,301.51,301.51
MASTEK,19.73,19.96
MAHSCOOTER,70.40,87.70
LUMAXIND,43.34,43.34
TRENT,126.66,126.66
KECL,214.27,
CUMMINSIND,56.02,56.30
KCP,8.99,8.30
JAYBARMARU,19.43,19.43
JBCHEPHARM,39.04,39.04
INFY,21.73,21.73
INDIAGLYCO,59.43,59.43
IONEXCHANG,31.20,31.20
IFBIND,42.55,42.55
IGPL,23.23,23.23
HIMATSEIDE,19.80,8.11
GNFC,13.37,13.37
BPCL,11.59,11.33
BHARATFORG,54.10,53.93
BASF,50.27,51.08
FORCEMOT,27.90,39.62
ATUL,38.23,38.23
ARVIND,20.43,20.43
ACC,13.89,14.39
TATAMOTORS,11.30,11.02
SCI,10.85,10.85
LINDEINDIA,120.18,120.18
HINDPETRO,8.06,8.06
ESCORTS,30.04,31.57
RELINFRA,1.27,1.46
BAJAJHLDNG,77.01,236.73
ASHOKLEY,21.03,21.15
VOLTAS,54.04,54.04
TITAN,82.94,82.94
TATASTEEL,48.45,45.03
SUNDARMFIN,27.50,27.50
SPIC,14.39,14.39
VEDL,8.45,9.35
SBIN,9.39,9.39
RELIANCE,19.95,19.95
PFIZER,30.16,36.46
NOCIL,31.18,31.18
BOSCHLTD,42.87,51.54
DRREDDY,17.77,17.77
BATAINDIA,72.92,69.42
DEEPAKFERT,18.83,18.83
CHAMBLFERT,12.94,12.94
CARBORUNIV,79.79,110.51
MAHSEAMLES,9.88,9.85
HINDOILEXP,14.31,14.31
DICIND,46.57,48.74
COROMANDEL,31.50,35.87
BALMLAWRIE,17.85,17.85
VINDHYATEL,24.00,24.00
MOTOGENFIN,133.11,133.11
ASIANPAINT,68.22,63.64
RAMCOCEM,79.58,221.17
INDIACEM,,477.89
PGHL,35.00,35.00
BEML,55.09,55.09
ADOR,31.50,28.03
CENTENKA,18.60,18.60
TATACHEM,68.73,49.81
TORNTPHARM,61.11,60.59
VTL,13.98,13.98
SUNDROP,,82.17
FEDERALBNK,11.77,11.77
EPL,18.23,18.08
VLSFINANCE,32.51,32.51
SUPREMEIND,70.73,70.73
SRF,59.66,59.66
BIRLACABLE,81.27,81.27
BALRAMCHIN,27.71,27.71
AEGISLOG,30.86,30.86
WEIZMANIND,21.10,21.10
UNICHEMLAB,26.57,26.57
BBOX,41.51,31.88
HONAUT,62.06,62.06
JTEKTINDIA,46.63,46.97
SAURASHCEM,92.99,239.14
RANEHOLDIN,11.41,107.96
PRECOT,13.23,13.23
TATAELXSI,47.45,47.45
SUNPHARMA,37.07,33.53
KOHINOOR,0.36,
SHREYANIND,6.05,6.05
SANDESH,12.32,12.43
HCC,14.24,
APOLLOHOSP,70.90,70.90
ARE&M,18.51,20.13
ADANIENT,63.96,75.57
IVP,19.30,19.30
BALKRISIND,32.14,32.14
INDBANK,18.26,18.26
GINNIFILA,113.22,113.22
EICHERMOT,37.43,37.43
RAJSREESUG,16.94,16.94
GVT&D,93.72,93.72
NEULANDLAB,96.85,129.97
ONGC,7.68,7.66
ZENSARTECH,26.68,26.68
TIL,744.62,744.62
TAINWALCHM,30.33,30.33
BERGEPAINT,57.50,56.10
BANARISUG,41.44,41.44
JINDALPOLY,19.93,26.36
ANIKINDS,115.56,115.56
KPIL,30.33,30.33
JYOTISTRUC,55.60,55.60
IGARASHI,88.50,88.50
BLUEDART,56.22,56.22
JAYNECOIND,22.11,22.11
MUNJALSHOW,20.34,20.34
APCOTEXIND,35.87,35.87
SOTL,21.72,21.72
HSCL,36.05,36.05
RCF,33.66,34.05
RANASUG,5.24,5.24
KARURVYSYA,10.51,10.51
DECCANCE,196.13,196.13
ARENTERP,62.05,62.05
UFLEX,29.85,9.19
TATAPOWER,29.13,28.20
ADVANIHOTR,20.58,20.58
THOMASCOOK,28.30,27.66
SUNFLAG,26.57,26.57
SUBROS,32.92,32.92
SPMLINFRA,42.59,42.59
SIMPLEXINF,206.38,
SIEMENS,42.92,42.92
BHARATRAS,38.01,38.01
WIPRO,18.79,18.79
VSTIND,16.08,22.37
JUBLPHARMA,38.40,36.34
UNIVCABLES,40.32,40.32
TATACOMM,33.15,51.17
TOKYOPLAST,111.65,111.65
SOMANYCERA,37.05,36.29
MURUDCERA,26.06,26.06
IFCI,28.71,28.49
HLVLTD,37.81,39.32
SANOFI,40.16,41.03
M&M,29.99,29.99
LIBERTSHOE,41.39,36.99
KAJARIACER,60.07,60.07
