SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,65.73,65.73
WHEELS,19.00,19.00
RIIL,146.47,146.47
PREMIERPOL,20.83,20.83
RAYMOND,18.34,18.34
SHREDIGCEM,46.59,46.59
SESHAPAPER,18.72,18.72
SMLISUZU,32.39,32.39
SUNDRMFAST,41.51,41.51
FACT,1476.12,3661.87
EXIDEIND,40.74,40.74
ELECON,35.63,35.63
CRISIL,76.97,76.97
LMW,173.53,173.53
PEL,75.24,
NELCO,244.72,244.72
MASTEK,20.98,21.25
MAHSCOOTER,79.15,105.92
LUMAXIND,52.63,52.63
TRENT,133.95,133.95
KECL,257.38,
CUMMINSIND,53.45,53.45
KCP,10.40,9.44
JAYBARMARU,26.88,26.88
JBCHEPHARM,38.76,38.76
INFY,25.48,25.48
INDIAGLYCO,35.43,35.43
IONEXCHANG,38.47,38.47
IFBIND,45.72,45.72
IGPL,13.66,13.66
HIMATSEIDE,26.16,10.71
GNFC,14.02,14.02
BPCL,12.50,12.22
BHARATFORG,68.53,62.35
BASF,46.55,48.19
FORCEMOT,23.35,34.34
ATUL,46.11,46.11
ARVIND,24.87,24.87
ACC,15.37,15.92
TATAMOTORS,11.03,10.81
SCI,12.69,12.69
MRPL,941.65,941.65
LINDEINDIA,126.07,126.07
HINDPETRO,13.80,13.80
ESCORTS,31.75,31.71
RELINFRA,1.75,2.03
BAJAJHLDNG,320.41,320.41
ASHOKLEY,21.89,22.01
VOLTAS,47.01,47.01
TITAN,98.11,98.11
TATASTEEL,68.22,58.67
SUNDARMFIN,31.67,31.67
SPIC,14.77,14.77
VEDL,8.74,9.64
SBIN,9.17,9.17
RELIANCE,25.58,25.58
PFIZER,34.47,41.67
NOCIL,32.54,32.54
BOSCHLTD,52.64,52.67
DRREDDY,19.13,19.13
BATAINDIA,48.15,68.36
DEEPAKFERT,22.85,22.85
CHAMBLFERT,14.87,14.87
CARBORUNIV,75.00,96.43
MAHSEAMLES,12.69,12.69
HINDOILEXP,15.21,15.21
DICIND,49.08,51.37
COROMANDEL,31.24,35.99
BALMLAWRIE,18.85,18.85
VINDHYATEL,23.71,23.71
MOTOGENFIN,124.64,124.64
ASIANPAINT,65.15,60.85
RAMCOCEM,96.27,399.02
PGHL,38.04,36.74
ABREL,,895.52
BEML,64.42,64.42
ADOR,34.66,30.85
CENTENKA,16.85,16.85
TATACHEM,119.61,71.59
TORNTPHARM,59.65,59.11
VTL,17.25,17.25
SUNDROP,,90.71
FEDERALBNK,12.60,12.60
EPL,20.94,20.75
VLSFINANCE,18.01,18.01
SUPREMEIND,64.44,64.44
SRF,76.56,76.56
BIRLACABLE,111.56,111.56
BALRAMCHIN,29.63,29.63
AEGISLOG,33.61,33.61
WEIZMANIND,23.32,23.32
UNICHEMLAB,27.86,27.86
BBOX,45.05,34.60
HONAUT,69.21,69.21
JTEKTINDIA,48.35,48.70
SAURASHCEM,145.01,
RANEHOLDIN,12.13,114.78
PRECOT,14.72,14.72
TATAELXSI,49.27,49.27
SUNPHARMA,36.63,35.02
KOHINOOR,0.37,
SHREYANIND,6.57,6.57
SANDESH,11.61,11.68
HCC,20.00,
APOLLOHOSP,73.78,73.78
ARE&M,18.76,20.41
ADANIENT,61.50,70.68
IVP,18.05,18.05
BALKRISIND,30.46,30.46
INDBANK,18.28,18.28
EICHERMOT,38.26,38.26
RAJSREESUG,19.99,19.99
GVT&D,99.18,99.18
NEULANDLAB,59.19,77.18
ONGC,8.06,8.04
ZENSARTECH,29.81,29.81
TIL,928.35,928.35
TAINWALCHM,41.45,41.45
BERGEPAINT,60.54,60.54
BANARISUG,46.73,46.73
JINDALPOLY,9.82,16.63
ANIKINDS,99.27,99.27
KPIL,35.91,35.91
JYOTISTRUC,61.88,61.88
IGARASHI,70.19,70.19
BSL,22.04,22.04
BLUEDART,62.96,62.96
JAYNECOIND,33.98,33.98
MUNJALSHOW,19.52,19.52
APCOTEXIND,38.31,38.31
SOTL,27.08,27.08
HSCL,44.43,44.43
RCF,35.67,36.08
RANASUG,5.98,5.98
KARURVYSYA,11.26,11.26
DECCANCE,169.16,169.16
ARENTERP,79.46,79.46
UFLEX,31.03,9.55
TATAPOWER,32.18,31.10
ADVANIHOTR,21.24,21.24
THOMASCOOK,30.33,29.64
SUNFLAG,34.31,34.31
SUBROS,42.50,42.50
SPMLINFRA,36.03,36.03
SIMPLEXINF,189.49,
SIEMENS,45.37,45.37
BHARATRAS,37.82,37.82
WIPRO,21.46,21.46
VSTIND,16.93,23.63
JUBLPHARMA,22.73,39.01
UNIVCABLES,58.29,58.29
TATACOMM,32.71,52.35
TOKYOPLAST,95.17,95.17
SOMANYCERA,41.78,40.92
MURUDCERA,26.34,26.34
IFCI,48.37,48.01
HLVLTD,33.62,34.70
SANOFI,47.80,48.83
M&M,31.37,31.37
LIBERTSHOE,50.19,45.31
KAJARIACER,55.51,55.51
KABRAEXTRU,32.41,41.33
HEIDELBERG,46.41,46.41
MODTHREAD,45.96,45.96
MANGLMCEM,45.66,45.66
PRSMJOHNSN,304.42,
POLYPLEX,10.58,10.58
PIDILITIND,74.63,73.97
PCBL,35.54,35.51
3PLAND,43.70,43.70
OSWALAGRO,10.94,10.94
EIHAHOTELS,25.15,24.27
HONDAPOWER,38.10,38.10
JINDALSAW,10.40,10.40
SAIL,29.52,23.25
RUBYMILLS,19.57,19.57
STYRENIX,23.76,23.76
ABB,85.88,85.88
IDBI,14.33,14.33
GRAPHITE,24.07,24.07
CANFINHOME,12.70,12.70
BRITANNIA,63.52,62.99
BBL,25.60,25.60
ELECTCAST,10.96,10.96
DHAMPURSUG,19.04,19.04
DCMSHRIRAM,34.97,34.97
DABUR,50.47,50.47
COSMOFIRST,22.40,22.40
CIPLA,23.10,23.10
HEROMOTOCO,19.16,19.16
HDFCBANK,21.13,20.85
HARRMALAYA,26.67,26.67
GMBREW,13.39,13.39
GIPCL,15.76,15.76
ITC,25.71,25.71
INDIANHUME,4.33,25.52
HINDCOMPOS,20.44,15.12
IOC,17.80,20.95
OSWALGREEN,140.11,140.11
HUHTAMAKI,33.66,35.14
RICOAUTO,48.32,46.46
KAMATHOTEL,15.24,15.85
IFBAGRO,30.56,30.56
BANCOINDIA,24.42,24.42
MANINDS,18.27,18.27
APOLLOTYRE,26.02,23.46
SIYSIL,16.43,16.43
SHANTIGEAR,40.50,40.50
PRECWIRE,37.04,37.04
ONWARDTEC,28.08,28.08
NILKAMAL,25.99,25.99
NCC,16.44,16.44
ICIL,23.37,23.37
SEAMECLTD,25.31,27.95
ELGIEQUIP,48.83,48.83
AUROPHARMA,19.68,19.68
BBTC,6.75,6.72
EIHOTEL,32.23,31.29
LICHSGFIN,6.18,6.18
GICHSGFIN,6.62,6.26
BEPL,16.11,16.11
BANARBEADS,26.14,26.14
MOREPENLAB,30.35,30.35
WSTCSTPAPR,11.08,11.08
21STCENMGM,5.20,5.20
VENKEYS,19.52,19.52
GHCL,9.51,9.51
PRUDMOULI,20.95,20.95
PRAJIND,41.83,46.53
BIRLANU,,944.51
BPL,4695.02,6.31
TRANSWORLD,17.99,13.10
KEEPLEARN,159.69,159.69
PGHH,60.38,60.38
VESUVIUS,58.33,58.33
TFCILTD,23.43,23.43
