SYMBOL,SYMBOL P/E,ADJUSTED P/E
HGINFRA,15.75,16.08
HINDCON,46.85,46.85
SARVESHWAR,44.26,44.26
MACPOWER,46.18,46.18
BANDHANBNK,10.26,10.26
MITTAL,32.72,61.04
GIRIRAJ,94.35,94.35
ISEC,13.79,13.79
KAPSTON,38.82,38.82
MIDHANI,79.9,79.9
AVG,19.68,30.86
VERA,26.65,26.65
MMP,31.32,31.32
NARMADA,30.41,30.41
CHEMFAB,88.95,88.95
BSHSL,75.09,75.09
MAHICKRA,47.98,47.98
AAKASH,17.69,17.69
GODHA,71.25,71.25
SOFTTECH,135.04,135.04
E2E,220.25,220.25
SIRCA,38.06,38.06
SVLL,106.69,106.69
ADANIGREEN,203.99,162.88
PRITI,19.22,19.22
ACCURACY,22.52,22.52
GAYAHWS,,87.7
RITES,30.73,30.73
GANGAFORGE,124.36,126.53
REPL,25.65,25.65
AVROIND,41.29,41.29
HDFCAMC,42.4,42.4
AARON,38.8,38.8
SIGIND,16.43,16.43
SUMIT,52.85,52.85
LAGNAM,12.84,12.84
RPPL,20.92,20.92
AKG,48.58,48.58
AHLADA,9.22,9.22
SPECTRUM,140.75,140.75
RAJMET,28.88,28.88
AAVAS,26.05,26.05
KSHITIJPOL,18.85,48.63
GRSE,50.02,50.02
KRITIKA,30.11,30.11
VINNY,22.18,22.18
MARINE,97.54,97.97
ATGL,114.62,114.62
SHRIRAMPPS,4.83,4.83
TREJHARA,23.89,243.93
SURANI,614.13,614.13
MSTCLTD,20.75,20.75
ANUP,51.96,51.96
ARVINDFASN,57.33,55.42
KHFM,178.68,178.68
RVNL,71.52,71.52
METROPOLIS,79.72,79.72
KPITTECH,51.59,51.59
NEOGEN,148.02,148.02
CONFIPET,30.3,30.3
INDIAMART,32.31,32.31
SATIA,6.14,6.14
AFFLE,66.68,66.68
CHEMCON,47.48,47.48
WESTLIFE,555.58,555.58
HNDFDS,69.5,69.5
UJJIVANSFB,6.11,6.11
IRCTC,56.59,56.45
DCI,37.75,37.75
360ONE,44.55,41.7
HPIL,133.47,133.47
VISHWARAJ,73.02,73.02
FLUOROCHEM,113.86,113.86
KUANTUM,7.46,7.46
CHEMBOND,17.89,18.39
MGEL,15.15,14.03
SBICARD,29.44,29.44
HOMEFIRST,31.46,31.46
CSBBANK,9.84,9.84
EASEMYTRIP,51.51,32.07
ROSSARI,31.76,31.76
PRINCEPIPE,28.63,31.02
ESAFSFB,4.65,4.65
PARKHOTELS,73.25,73.25
PATANJALI,64.35,64.35
SUMICHEM,58.34,58.34
ASALCBR,28.82,28.82
UNIVPHOTO,14,14
BAFNAPH,701.12,309.91
SUVENPHAR,135.28,135.28
STOVEKRAFT,74.53,74.53
RAJRATAN,37.05,37.05
HAPPSTMNDS,48.56,50.65
GLAND,37.47,37.47
BOROLTD,73.17,73.17
MAXHEALTH,91.54,91.54
AAATECH,45.65,45.65
KALYANKJIL,110.32,110.32
BTML,114.32,114.26
SHAREINDIA,13.75,13.73
SIGACHI,27.17,27.17
ADL,191.98,191.98
NIRAJ,23.58,15.84
CAMS,51.5,51.5
SURYODAY,6.67,6.67
UTIAMC,17.83,17.83
RAILTEL,51.47,48.92
BECTORFOOD,78.29,78.29
ORCHPHARMA,63,63
INDIGOPNTS,53.51,53.51
HERANBA,34.21,34.21
MTARTECH,130.4,130.4
FAIRCHEMOR,27.1,27.1
STYLAMIND,28.98,28.8
CLSEL,14.25,14.25
CARYSIL,36.13,36.13
SHAILY,62.15,62.15
MODISONLTD,31.47,31.04
FIBERWEB,13.09,13.09
BCLIND,15.21,15.21
BHAGCHEM,197.59,197.59
SBCL,48.24,48.24
SMCGLOBAL,6.92,6.91
QMSMEDI,21.02,21.02
NPST,550.79,550.79
ARIHANTCAP,15.16,15.16
SIDDHIKA,15.9,15.9
NAZARA,77.13,76.45
IPL,33.82,33.82
GENCON,17.09,17.09
LODHA,56.5,53.99
HLEGLAS,65.81,61
SONACOMS,75.09,74.01
UTKARSHBNK,8.5,8.5
DRCSYSTEMS,22.3,22.3
PARAS,96.12,96.12
CRAFTSMAN,44.19,44.19
DODLA,32.97,32.97
JUBLINGREA,64.26,64.22
ROLEXRINGS,33.39,30.3
SHYAMMETL,21.19,21.19
KIMS,62.3,62.3
MAKS,123.57,62.79
JSFB,6.71,6.71
TATVA,107.25,107.25
CLEAN,63.49,63.49
GLS,29.73,29.73
ABSLAMC,24.81,24.81
DEEPINDS,20.9,20.97
ZOMATO,293.97,293.97
BEWLTD,29.61,29.61
PIXTRANS,22.26,22.26
MEDIASSIST,66.47,66.47
WINDLAS,35.63,35.63
CARTRADE,50.31,50.31
KRSNAA,44.35,44.35
EQUIPPP,2747.64,2747.64
DEVYANI,1411.63,249.76
APTUS,27.16,27.16
SUPRIYA,31.95,31.95
ANMOL,11.34,11.34
VIJAYA,78.93,77.99
AMIORG,82.05,81.84
IWEL,89.4,82.22
VINEETLAB,351.44,351.44
SANSERA,47.97,47.97
BAJAJHCARE,,32.22
PRITIKAUTO,24.49,24.49
AAREYDRUGS,31.57,31.57
GRINFRA,12.88,16.03
INTLCONV,6.73,6.73
DUGLOBAL,649.32,649.32
REXPIPES,14.98,14.97
STEELCAS,23.12,23.12
HPAL,35.14,35.41
UGROCAP,17.64,17.64
KPIGREEN,50.03,49.67
SGIL,48.18,48.18
ANANDRATHI,61.15,61.15
FINOPB,33.57,33.57
NYKAA,1009.54,1009.54
AWL,46.08,46.08
SAPPHIRE,752.13,404.25
QUADPRO,33.87,33.87
PRUDENT,63.84,63.84
NUVOCO,250.56,250.56
TRACXN,119.81,119.81
FUSION,6,6
COASTCORP,76.33,76.33
MEDPLUS,123.94,123.94
RATEGAIN,50.92,50.92
LATENTVIEW,56.67,56.67
METROBRAND,77.44,77.44
PASUPTAC,17.8,17.8
FOODSIN,32.01,32.01
MAPMYINDIA,75.03,75.03
TMB,6.23,6.23
DYNAMIC,84.75,84.75
MANYAVAR,81.07,81.07
GVPTECH,67.38,67.38
DMCC,54.08,54.08
KOTYARK,38.61,38.61
EMIL,36.46,36.46
SHIVALIK,55.3,55.3
PRECISION,17.84,17.84
DATAPATTNS,73.55,73.55
JSLL,59.08,59.08
MEDANTA,60.29,60.29
MALLCOM,24.53,24.53
NIDAN,,20.2
ASIANENE,47.14,44.45
SMLT,23.66,23.66
NRL,73.39,73.39
CHOICEIN,62.51,62.51
GRWRHITECH,35.2,35.2
CAPITALSFB,10.86,10.86
DCMSRIND,13.35,13.35
EMUDHRA,91.87,91.87
FIVESTAR,23.02,23.02
STARTECK,17.72,17.72
SBC,52.75,52.75
DHRUV,31.39,31.39
ELIN,67.79,67.79
SHIGAN,46.45,46.45
MADHAVBAUG,73.37,73.37
MHLXMIRU,13.26,13.26
GATEWAY,18.48,18.48
ZIMLAB,29.21,29.21
JTLIND,34.04,34.04
RAINBOW,64.69,64.69
AETHER,136.97,69.79
ROTO,44.63,44.63
INDOBORAX,14.73,14.73
RACE,614.47,614.47
AVONMORE,25.35,25.35
DREAMFOLKS,33,33
SONUINFRA,14.7,14.7
LEMERITE,153.46,153.46
DHARMAJ,27.3,27.3
KRISHIVAL,62.64,62.64
OBCL,45.69,45.69
GMRP&UI,4.38,
INDOAMIN,24.42,24.42
KRISHNADEF,100.19,100.19
SWARAJ,26.65,26.65
AMEYA,26.06,26.06
INOXGREEN,208.5,208.5
FEDFINA,14.29,14.29
BIKAJI,73.32,73.32
SADHNANIQ,354.19,354.19
SURAJEST,37.6,37.6
SKP,62.11,62.11
CHEVIOT,9.47,9.47
HMAAGRO,36.49,36.49
MWL,16.44,16.44
KFINTECH,54.73,54.73
DCXINDIA,54.38,54.38
ARISTO,26.69,26.69
KAYNES,142.07,142.07
FIDEL,30.52,30.52
AXITA,27.88,27.88
PLAZACABLE,104.59,104.59
SENCO,46.18,46.18
USASEEDS,23.14,23.14
TRU,23.28,23.28
RADHIKAJWE,28.46,28.46
SPLPETRO,33.87,33.87
RAMRAT,39.74,39.74
CSLFINANCE,11.5,11.5
AGNI,195.04,195.04
GOYALALUM,62.94,62.94
RUSTOMJEE,142.38,142.38
GENSOL,40.86,40.81
DBOL,26.56,26.56
KANDARP,35.45,35.45
GSLSU,47.17,47.17
SPORTKING,14.21,14.21
ALLETEC,37.65,37.65
MANORAMA,99.34,99.34
ARABIAN,27.43,27.43
INNOVACAP,41.04,41.04
GRMOVER,21.64,21.64
SYNCOMF,65.32,65.28
DJML,63.18,63.18
BAHETI,39.54,39.54
SULA,36.97,36.97
SIGNATURE,357.35,357.35
ANNAPURNA,58.11,58.11
KRITINUT,14.94,14.94
KALAMANDIR,30.98,30.98
AVALON,210.87,210.87
CONCORDBIO,60.08,60.08
GRCL,166.85,166.85
BAIDFIN,16.97,16.97
PHANTOMFX,17.9,17.9
QUICKTOUCH,11.45,11.45
IPSL,35.54,35.54
KAMOPAINTS,48.12,48.12
BLUEJET,49.42,47.46
MVGJL,14.57,14.57
JIWANRAM,23.8,23.8
SCPL,18.06,18.06
SUKHJITS,14.61,14.61
FROG,35.38,35.38
MANKIND,53.27,53.27
SKYGOLD,96.28,96.28
ARIHANTACA,82.22,82.22
SATINDLTD,6.27,6.27
DIVGIITTS,55.25,55.25
USK,11.29,11.29
ANLON,58.71,58.71
MOTISONS,74.72,75.52
VERTEXPLUS,116.31,116.31
SRIVASAVI,30.85,30.85
DIACABS,299.86,295.76
IKIO,35.69,35.69
MANOMAY,21.31,21.31
FAZE3Q,23.58,23.58
LLOYDSME,34.06,34.06
AARTIPHARM,24.73,24.73
RHL,52.58,52.58
SAHYADRI,15.41,15.41
SAHANA,82.18,82.18
NINSYS,55.85,55.85
DUCOL,39.15,39.15
SBFC,29.95,29.95
SBGLP,113.88,113.88
ASMS,341.81,329.22
HYBRIDFIN,10.2,10.04
VIAZ,32.53,32.53
ZAGGLE,91.44,91.44
GANDHAR,14.9,14.9
MCON,44.16,44.16
HONASA,104.15,104.15
RISHABH,38.2,38.2
IRMENERGY,19.64,19.64
SAH,373.24,373.24
DENEERS,21.37,21.37
CYIENTDLM,74.7,74.7
AGUL,15.77,15.77
AKI,113.86,113.86
MASTER,38.35,38.35
SYSTANGO,19.79,19.79
RATNAVEER,29.94,29.94
AUROIMPEX,15.58,15.58
SPECTSTM,30.7,30.7
ATAM,24.76,24.76
SHRITECH,12.88,12.88
LAL,62.55,62.55
INFINIUM,85.29,85.29
AARTECH,101.12,101.12
KRISHCA,33.55,33.55
DOLPHIN,102.13,104.77
REMUS,54.42,54.42
NOVAAGRI,25.26,25.26
REDTAPE,76.91,76.91
PENTAGON,16.33,16.33
CELLPOINT,34.48,34.48
GREENCHEF,36.06,36.06
PROV,74.2,74.2
NETWEB,154.45,154.45
PYRAMID,26.29,26.29
MAGSON,33.75,33.75
EMSLIMITED,26.23,26.23
GHCLTEXTIL,21.32,21.32
MONOPHARMA,24.5,24.5
UDS,26.09,26.09
DENTALKART,65.87,65.87
CLSL,25.01,25.01
ATL,26.81,26.65
RRKABEL,63.7,63.7
COMMITTED,14.07,14.07
JLHL,53.31,53.63
SAHAJ,19.74,19.74
GLOBALPET,61.69,61.69
YASHO,53.05,53.05
SERVICE,31.84,31.84
PRAMARA,40.54,40.54
NIITMTS,25.67,25.16
ZEAL,17.53,17.53
SAROJA,24.19,24.19
SINDHUTRAD,30.33,30.32
ORIANA,78.65,78.65
ASKAUTOLTD,41.08,41.08
ONDOOR,38.86,38.51
BAWEJA,36.15,36.15
PLADAINFO,9.27,9.27
OLIL,22.71,22.71
KODYTECH,143.98,143.98
SCML,20.55,20.55
