SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,48.56,47.64
THERMAX,64.51,64.51
WHEELS,13.70,13.70
ZODIACLOTH,,
RIIL,121.86,121.86
PREMIERPOL,26.01,26.01
RAYMOND,19.94,19.56
RSWM,,
SHREDIGCEM,27.34,27.34
SESHAPAPER,13.87,13.87
SMLISUZU,14.66,14.66
SUPERSPIN,,
SUNDRMFAST,36.19,36.19
FACT,,510.16
EXIDEIND,37.86,37.86
EUROTEXIND,,
ELECON,26.16,26.16
CRISIL,48.64,48.64
LMW,136.38,136.38
ORIENTPPR,,
PEL,43.34,
NELCO,97.97,97.97
MASTEK,18.95,19.49
MAHSCOOTER,65.96,68.73
LUMAXIND,41.76,41.76
TRENT,99.82,140.15
KECL,72.53,308.37
CUMMINSIND,47.19,47.19
KCP,9.66,8.76
JAYBARMARU,31.19,31.19
JBCHEPHARM,38.72,38.72
INFY,25.74,25.74
INDIAGLYCO,20.94,20.94
IONEXCHANG,33.79,33.79
IFBIND,35.84,35.84
IGPL,13.39,13.39
HIMATSEIDE,18.70,18.70
GNFC,14.64,14.64
GFLLIMITED,,
BPCL,8.86,8.68
BHARATFORG,60.49,54.56
BASF,32.33,32.87
FORCEMOT,19.06,19.06
ATUL,40.04,40.04
ARVIND,29.04,29.04
ACC,13.53,14.88
TATAMOTORS,7.40,7.38
SCI,7.73,7.73
MRPL,24.72,24.51
LINDEINDIA,119.45,119.45
HINDPETRO,11.36,11.36
ESCORTS,30.30,30.30
RELINFRA,36.93,
BAJAJHLDNG,83.53,83.53
ASHOKLEY,20.31,20.59
ZUARIIND,,513.16
VOLTAS,55.29,55.29
TITAN,85.62,85.62
TATASTEEL,79.03,65.50
SUNDARMFIN,29.97,28.84
SPIC,19.73,13.31
VEDL,9.71,10.79
SBIN,8.08,8.08
RELIANCE,20.59,20.59
PFIZER,30.56,30.56
NOCIL,25.70,25.70
BOSCHLTD,39.45,39.47
DRREDDY,17.52,17.52
BATAINDIA,45.99,63.93
DEEPAKFERT,15.36,15.36
CHAMBLFERT,15.36,15.36
CARBORUNIV,48.09,56.87
MAHSEAMLES,11.25,11.25
HINDOILEXP,14.27,17.58
DICIND,31.01,31.95
COROMANDEL,30.26,30.26
BALMLAWRIE,14.58,14.58
WILLAMAGOR,,
VINDHYATEL,16.17,16.17
MOTOGENFIN,47.04,47.04
MARALOVER,,
ASIANPAINT,52.53,50.94
RAMCOCEM,55.46,114.56
INDIACEM,,
PGHL,36.58,35.26
ABREL,123.78,123.78
BEML,41.08,41.08
ADORWELD,28.12,25.45
CENTENKA,14.34,14.34
TATACHEM,,39.71
TORNTPHARM,55.60,55.60
VTL,14.34,14.34
ATFL,554.42,496.23
FEDERALBNK,10.98,10.98
EPL,24.82,23.75
VLSFINANCE,4.39,4.39
VIPIND,,
SUPREMEIND,48.31,48.31
SRF,73.70,73.70
BIRLACABLE,88.63,88.63
BALRAMCHIN,24.45,24.45
ANSALAPI,,
AEGISLOG,38.46,38.46
WEIZMANIND,21.18,21.18
UNITECH,,
UNICHEMLAB,,49.15
BBOX,32.41,25.04
HONAUT,58.42,58.42
JTEKTINDIA,36.59,36.83
SAURASHCEM,172.91,172.91
RANEHOLDIN,8.82,83.29
PRECOT,12.92,16.05
TATAELXSI,43.38,43.38
SUNPHARMA,33.72,32.69
KOHINOOR,,
OILCOUNTUB,,
SHREYANIND,5.33,5.33
SHALPAINTS,,
SANDESH,6.09,6.11
HCC,16.24,
BAJAJHIND,,
