SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,69.40,69.40
WHEELS,14.13,14.13
RIIL,120.75,120.75
PREMIERPOL,24.24,24.24
RAYMOND,20.17,19.79
SHREDIGCEM,27.09,27.09
SESHAPAPER,12.79,12.79
SMLISUZU,20.11,20.11
SUNDRMFAST,34.43,34.43
FACT,,499.51
EXIDEIND,38.85,38.85
ELECON,27.48,27.48
CRISIL,44.66,44.66
LMW,138.88,138.88
PEL,46.02,
NELCO,106.25,106.25
MASTEK,16.86,17.34
MAHSCOOTER,75.01,78.16
LUMAXIND,44.29,44.29
TRENT,109.81,154.18
KECL,66.64,283.35
CUMMINSIND,47.78,47.78
KCP,9.98,9.05
JAYBARMARU,28.11,28.11
JBCHEPHARM,37.71,37.71
INFY,22.90,22.90
INDIAGLYCO,21.11,21.11
IONEXCHANG,31.91,31.91
IFBIND,40.37,40.37
IGPL,13.62,13.62
HIMATSEIDE,21.74,21.74
GNFC,14.47,14.47
BPCL,9.52,9.33
BHARATFORG,63.96,57.68
BASF,31.37,31.89
FORCEMOT,22.77,22.77
ATUL,41.28,41.28
ARVIND,26.24,26.24
ACC,14.12,15.54
TATAMOTORS,7.77,7.76
SCI,8.50,8.50
MRPL,29.43,29.18
LINDEINDIA,121.92,121.92
HINDPETRO,12.12,12.12
ESCORTS,31.65,31.65
RELINFRA,39.81,
BAJAJHLDNG,87.57,87.57
ASHOKLEY,20.16,20.44
ZUARIIND,,486.97
VOLTAS,53.16,53.16
TITAN,81.94,81.94
TATASTEEL,80.43,66.66
SUNDARMFIN,30.43,29.28
SPIC,20.29,13.69
VEDL,10.02,11.14
SBIN,8.52,8.52
RELIANCE,21.32,21.32
PFIZER,30.00,30.00
NOCIL,23.97,23.97
BOSCHLTD,40.64,40.66
DRREDDY,17.71,17.71
BATAINDIA,45.43,63.15
DEEPAKFERT,15.69,15.69
CHAMBLFERT,16.55,16.55
CARBORUNIV,52.06,61.56
MAHSEAMLES,12.85,12.85
HINDOILEXP,14.04,17.30
DICIND,30.33,31.25
COROMANDEL,35.78,35.78
BALMLAWRIE,16.41,16.41
VINDHYATEL,15.56,15.56
MOTOGENFIN,43.54,43.54
ASIANPAINT,53.64,52.02
RAMCOCEM,57.03,117.81
PGHL,36.17,34.86
ABREL,124.46,124.46
BEML,50.43,50.43
ADORWELD,26.45,23.94
CENTENKA,14.80,14.80
TATACHEM,,40.93
TORNTPHARM,57.87,57.87
VTL,14.36,14.36
SUNDROP,553.42,495.33
FEDERALBNK,11.63,11.63
EPL,24.52,23.46
VLSFINANCE,4.49,4.49
SUPREMEIND,47.35,47.35
SRF,74.42,74.42
BIRLACABLE,95.01,95.01
BALRAMCHIN,29.68,29.68
AEGISLOG,38.82,38.82
WEIZMANIND,20.45,20.45
UNICHEMLAB,,50.30
BBOX,33.87,26.16
HONAUT,56.06,56.06
JTEKTINDIA,37.12,37.36
SAURASHCEM,178.19,178.19
RANEHOLDIN,8.68,81.91
PRECOT,12.94,16.08
TATAELXSI,39.01,39.01
SUNPHARMA,35.48,34.39
SHREYANIND,5.07,5.07
SANDESH,5.99,6.01
HCC,17.86,
ASHIMASYN,3.85,3.85
APOLLOHOSP,72.36,72.36
ARE&M,18.34,19.83
ADANIENT,69.35,65.93
IVP,12.75,12.75
BALKRISIND,27.51,27.51
INDBANK,14.61,14.61
GINNIFILA,,126.10
EICHERMOT,37.70,37.70
RAJSREESUG,10.85,10.85
GVT&D,77.68,77.68
NEULANDLAB,49.13,61.59
ONGC,7.72,7.47
ZENSARTECH,24.30,24.30
TIL,10.14,212.96
TAINWALCHM,53.03,53.03
BERGEPAINT,53.04,53.04
BANARISUG,52.02,52.02
JINDALPOLY,11.22,18.99
KPIL,32.40,32.40
JYOTISTRUC,53.01,53.01
IGARASHI,58.63,58.63
BSL,16.65,16.65
BLUEDART,53.62,53.62
NKIND,924.49,924.49
JAYNECOIND,239.29,99.86
MUNJALSHOW,16.00,16.00
APCOTEXIND,31.84,31.84
SOTL,22.71,22.71
HSCL,41.80,41.80
RCF,26.33,27.99
RANASUG,8.71,8.71
KARURVYSYA,9.14,9.14
DECCANCE,434.28,76.14
ARENTERP,21.66,21.66
WSI,872.06,189.77
