SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,55.17,54.12
THERMAX,67.44,67.44
WHEELS,16.27,16.27
RIIL,134.18,134.18
PREMIERPOL,24.31,24.31
RAYMOND,22.77,22.34
SHREDIGCEM,30.16,30.16
SESHAPAPER,13.25,13.25
SMLISUZU,20.94,20.94
SUNDRMFAST,35.70,35.70
FACT,,586.53
EXIDEIND,40.55,40.55
ELECON,32.44,32.44
CRISIL,50.80,50.80
LMW,143.34,143.34
PEL,47.53,
NELCO,105.95,105.95
MASTEK,18.24,18.47
MAHSCOOTER,62.17,83.20
LUMAXIND,44.46,44.46
TRENT,104.93,147.33
KECL,70.59,300.12
CUMMINSIND,47.08,47.08
KCP,10.66,9.66
JAYBARMARU,30.54,30.54
JBCHEPHARM,38.56,38.56
INFY,22.90,22.90
INDIAGLYCO,26.03,26.03
IONEXCHANG,35.91,35.91
IFBIND,42.49,42.49
IGPL,14.20,14.20
HIMATSEIDE,21.73,21.73
GNFC,14.80,14.80
BPCL,10.05,9.84
BHARATFORG,63.22,57.02
BASF,32.46,33.00
FORCEMOT,23.39,23.39
ATUL,44.14,44.14
ARVIND,32.03,32.03
ACC,14.84,16.33
TATAMOTORS,7.63,7.62
SCI,8.82,8.82
MRPL,30.88,30.62
LINDEINDIA,128.78,128.78
HINDPETRO,13.03,13.03
ESCORTS,33.89,33.89
RELINFRA,41.69,
BAJAJHLDNG,91.32,91.32
ASHOKLEY,22.25,22.56
ZUARIIND,,610.98
VOLTAS,51.07,51.07
TITAN,92.10,92.10
TATASTEEL,74.15,61.46
SUNDARMFIN,35.71,34.35
SPIC,20.19,13.63
VEDL,9.16,10.19
SBIN,8.98,8.98
RELIANCE,22.13,22.13
PFIZER,31.54,31.54
NOCIL,25.44,25.44
BOSCHLTD,41.41,41.43
DRREDDY,18.23,18.23
BATAINDIA,45.44,63.16
DEEPAKFERT,18.28,18.28
CHAMBLFERT,18.34,18.34
CARBORUNIV,56.16,66.41
MAHSEAMLES,12.07,12.07
HINDOILEXP,15.31,18.87
DICIND,32.58,33.57
COROMANDEL,38.52,38.52
BALMLAWRIE,17.44,17.44
VINDHYATEL,16.30,16.30
MOTOGENFIN,48.29,48.29
ASIANPAINT,56.82,55.10
RAMCOCEM,61.82,127.69
PGHL,36.77,35.44
ABREL,127.28,127.28
BEML,50.43,50.43
ADOR,28.26,25.58
CENTENKA,14.89,14.89
TATACHEM,,41.80
TORNTPHARM,60.57,60.57
VTL,17.95,17.95
SUNDROP,535.74,479.51
FEDERALBNK,12.07,12.07
EPL,23.58,22.56
VLSFINANCE,5.58,5.58
SUPREMEIND,50.11,50.11
SRF,77.55,77.55
BIRLACABLE,94.92,94.92
BALRAMCHIN,31.42,31.42
AEGISLOG,38.73,38.73
WEIZMANIND,22.48,22.48
UNICHEMLAB,,46.80
BBOX,35.16,27.16
HONAUT,56.87,56.87
JTEKTINDIA,42.79,43.07
SAURASHCEM,186.76,186.76
RANEHOLDIN,9.31,87.91
PRECOT,12.89,16.02
TATAELXSI,44.95,44.95
SUNPHARMA,37.37,36.23
SHREYANIND,5.64,5.64
SANDESH,6.30,6.32
HCC,18.62,
ASHIMASYN,6.15,6.15
APOLLOHOSP,77.92,77.92
ARE&M,18.25,19.74
ADANIENT,72.87,69.27
IVP,14.53,14.53
BALKRISIND,28.10,28.10
INDBANK,16.41,16.41
GINNIFILA,,152.21
EICHERMOT,40.78,40.78
RAJSREESUG,13.57,13.57
GVT&D,79.78,79.78
NEULANDLAB,54.70,68.57
ONGC,7.85,7.59
ZENSARTECH,24.28,24.28
TIL,9.90,208.02
TAINWALCHM,54.09,54.09
BERGEPAINT,63.32,63.32
BANARISUG,53.26,53.26
JINDALPOLY,10.83,18.33
KPIL,32.59,32.59
JYOTISTRUC,66.82,66.82
IGARASHI,59.25,59.25
BSL,16.24,16.24
BLUEDART,56.56,56.56
NKIND,1041.67,1041.67
JAYNECOIND,268.27,111.95
MUNJALSHOW,17.27,17.27
APCOTEXIND,32.49,32.49
SOTL,23.55,23.55
HSCL,41.54,41.54
RCF,29.39,31.24
RANASUG,9.61,9.61
KARURVYSYA,9.48,9.48
DECCANCE,424.53,74.43
ARENTERP,19.78,19.78
WSI,811.34,176.55
UFLEX,,8.58
TATAPOWER,36.14,34.85
ADVANIHOTR,22.44,22.44
THOMASCOOK,28.03,27.66
SUNFLAG,28.86,28.86
SUBROS,29.73,29.73
SPMLINFRA,47.61,50.07
SIMPLEXINF,13.33,13.33
SIEMENS,39.58,39.58
BHARATRAS,27.21,27.22
WIPRO,19.34,19.34
VSTIND,17.11,22.91
JUBLPHARMA,23.73,19.41
UNIVCABLES,35.77,35.77
TATACOMM,29.41,47.06
TOKYOPLAST,153.18,153.18
SOMANYCERA,24.97,25.42
MURUDCERA,28.45,28.45
IFCI,50.48,51.00
HLVLTD,33.72,37.04
SANOFI,39.21,36.74
M&M,29.83,29.83
LIBERTSHOE,55.19,40.67
KAJARIACER,35.14,35.14
KABRAEXTRU,26.36,26.36
HEIDELBERG,43.17,43.17
MODTHREAD,28.03,28.03
