SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,61.80,61.80
WHEELS,18.14,18.14
RIIL,130.48,130.48
PREMIERPOL,15.99,15.99
RAYMOND,23.50,10.68
RSWM,119.99,119.99
SHREDIGCEM,25.97,25.97
SESHAPAPER,20.78,20.78
SMLMAH,30.86,30.86
SUNDRMFAST,36.31,36.31
FACT,557.33,661.53
EXIDEIND,37.88,37.88
ELECON,22.99,26.50
CRISIL,61.19,61.19
LMW,139.11,138.35
NELCO,472.60,472.60
MASTEK,19.13,18.95
MAHSCOOTER,45.75,52.78
LUMAXIND,53.71,53.71
TRENT,98.89,98.89
KECL,108.45,108.45
CUMMINSIND,59.63,59.90
KCP,8.93,8.25
JAYBARMARU,14.88,14.88
JBCHEPHARM,39.66,39.66
INFY,22.89,22.89
INDIAGLYCO,34.20,34.20
IONEXCHANG,25.75,25.75
IFBIND,50.96,50.96
IGPL,37.11,37.11
HIMATSEIDE,17.79,7.85
GNFC,12.25,12.25
GFLLIMITED,134.54,134.54
BPCL,8.49,8.36
BHARATFORG,61.10,60.91
BASF,49.13,49.92
FORCEMOT,21.19,27.81
ATUL,31.15,31.15
ARVIND,20.57,20.57
ACC,10.44,10.79
TMPV,6.95,6.78
SCI,16.63,16.63
MRPL,30.01,30.01
LINDEINDIA,97.78,97.78
HINDPETRO,7.39,7.39
ESCORTS,32.01,33.65
RELINFRA,0.92,0.82
BAJAJHLDNG,69.78,245.55
ASHOKLEY,23.84,23.23
VOLTAS,58.05,58.05
TITAN,82.82,82.82
TATASTEEL,34.66,31.63
SUNDARMFIN,27.43,27.43
SPIC,14.17,14.17
VEDL,11.45,10.63
SBIN,10.74,11.05
RELIANCE,21.07,21.07
PFIZER,22.25,25.54
NOCIL,46.36,46.36
BOSCHLTD,28.94,37.32
DRREDDY,17.94,17.94
BATAINDIA,79.71,73.07
DEEPAKFERT,17.79,17.79
CHAMBLFERT,10.88,10.88
CARBORUNIV,101.84,154.03
MAHSEAMLES,9.52,9.49
HINDOILEXP,13.31,16.99
DICIND,32.68,33.93
COROMANDEL,26.77,30.28
BALMLAWRIE,16.78,16.78
WILLAMAGOR,1.35,1.35
VINDHYATEL,24.09,24.09
MOTOGENFIN,65.43,65.43
ASIANPAINT,69.60,67.43
RAMCOCEM,64.53,144.16
INDIACEM,344.26,85.34
PGHL,31.90,31.90
BEML,56.56,56.56
ADOR,32.49,31.92
CENTENKA,16.73,16.73
TATACHEM,94.82,53.17
TORNTPHARM,60.49,59.75
VTL,16.23,16.23
SUNDROP,,76.28
FEDERALBNK,14.62,14.62
EPL,12.40,12.32
SUPREMEIND,66.02,66.02
SRF,53.90,53.90
BIRLACABLE,90.73,90.73
BALRAMCHIN,24.76,24.76
AEGISLOG,31.30,31.30
WEIZMANIND,20.11,20.11
UNICHEMLAB,38.18,22.22
BBOX,42.08,34.01
HONAUT,60.81,60.81
JTEKTINDIA,62.23,62.23
SAURASHCEM,31.68,42.14
RANEHOLDIN,10.44,64.12
PRECOT,12.23,12.23
TATAELXSI,50.05,50.05
SUNPHARMA,39.51,35.77
KOHINOOR,0.31,
SHREYANIND,5.44,5.44
SANDESH,17.98,18.17
HCC,13.70,
APOLLOHOSP,63.67,63.67
ARE&M,19.58,24.02
ADANIENT,51.02,126.46
IVP,16.35,16.35
BALKRISIND,33.19,33.19
INDBANK,26.47,26.47
GINNIFILA,12.26,10.66
EICHERMOT,45.40,45.40
GVT&D,87.06,87.06
NEULANDLAB,93.91,115.49
ONGC,7.53,7.51
ZENSARTECH,24.07,24.07
TAINWALCHM,25.42,25.42
BERGEPAINT,62.68,61.06
BANARISUG,37.01,37.01
JINDALPOLY,,44.25
ANIKINDS,92.12,92.12
KPIL,26.67,26.67
JYOTISTRUC,32.38,32.38
IGARASHI,99.55,99.55
BSL,37.15,37.15
BLUEDART,55.04,55.04
JAYNECOIND,19.03,19.03
MUNJALSHOW,21.00,21.00
APCOTEXIND,28.97,30.83
SOTL,19.40,19.40
HSCL,34.84,34.84
RCF,29.12,29.40
RANASUG,5.99,5.99
KARURVYSYA,11.48,11.48
DECCANCE,42.91,42.91
ARENTERP,171.35,171.35
UFLEX,12.66,9.83
TATAPOWER,27.76,27.85
ADVANIHOTR,20.80,20.80
THOMASCOOK,28.46,30.29
SUNFLAG,24.65,24.65
SUBROS,36.87,36.87
SPMLINFRA,33.46,33.46
SIMPLEXINF,93.80,217.65
SIEMENS,139.55,139.55
BHARATRAS,32.61,30.08
WIPRO,19.04,19.04
VSTIND,11.94,15.48
JUBLPHARMA,38.22,36.65
UNIVCABLES,31.46,31.46
TATACOMM,37.98,58.32
TOKYOPLAST,92.27,92.27
SOMANYCERA,38.91,37.95
MURUDCERA,23.38,23.38
IFCI,23.61,23.51
HLVLTD,33.92,35.28
SANOFI,37.79,38.64
M&M,33.80,33.80
LIBERTSHOE,39.52,39.31
KAJARIACER,44.82,44.82
KABRAEXTRU,84.08,303.49
HEIDELBERG,33.37,33.37
MODTHREAD,49.27,49.27
MANGLMCEM,26.57,26.57
PRSMJOHNSN,49.29,1189.59
POLYPLEX,14.64,14.64
PIDILITIND,67.07,66.52
PCBL,37.68,37.64
3PLAND,34.60,34.60
OSWALAGRO,7.42,7.42
EIHAHOTELS,23.64,23.55
HONDAPOWER,35.99,35.99
JINDALSAW,10.14,10.14
SAIL,27.44,25.03
RUBYMILLS,16.45,16.45
