SYMBOL,SYMBOL P/E,ADJUSTED P/E
COSMOFIRST,26.22,26.22
HDFCBANK,17.96,17.86
GMBREW,12.47,12.47
ITC,30.86,30.85
IOC,8.43,8.43
OSWALGREEN,638.52,638.52
HUHTAMAKI,7.22,31.37
RICOAUTO,43.5,42.37
MANINDS,23.42,23.42
SIYSIL,11.73,11.73
ONWARDTEC,32.01,32.01
NCC,26.4,25.72
SEAMECLTD,26.78,28.39
BBTC,9.49,9.15
GICHSGFIN,8.3,8.3
BANARBEADS,23.5,23.5
WSTCSTPAPR,6.38,6.38
VENKEYS,26.3,26.3
PRUDMOULI,15.73,14.57
TFCILTD,18.24,18.24
GTL,1,4.78
AGI,23.23,23.23
TATACONSUM,93.59,79.87
ZEEL,40.61,31
KOTAKBANK,16.62,19.21
FOSECOIND,47.25,47.48
ANDHRAPAP,9.14,9.14
SCHAEFFLER,68.17,67.92
MFSL,86.18,86.18
KSB,75.17,75.17
GODFRYPHLP,49.03,46.28
INGERRAND,58.62,58.62
HINDZINC,25.73,25.73
GRASIM,19.01,18.28
DCW,222.13,206.34
HEUBACHIND,44.15,44.15
CESC,17.5,21.26
BAJFINANCE,30.06,30.06
NAVA,10.4,11.27
TNPL,15.25,15.25
REMSONSIND,43.41,44.75
SWARAJENG,29.15,29.15
GARFIBRES,34.71,34.71
SKFINDIA,47.27,47.27
JAYAGROGN,15.63,15.63
MARICO,54.13,54.13
BIOFILCHEM,172.1,172.1
SANGAMIND,49.39,42.87
MOTHERSON,41.61,40.51
STERTOOLS,29.23,29.44
WENDT,72.51,72.51
MMFL,21.18,21.34
JCHAC,4144.36,210.28
RUCHINFRA,31.23,99.03
HERITGFOOD,35.24,34.97
MADRASFERT,21.64,13.31
SKMEGGPROD,11.57,11.57
HUDCO,23.53,23.53
FDC,29.04,29.04
ADROITINFO,14.76,14.76
INDUSINDBK,12.28,12.28
TRIGYN,23.24,23.24
KOTHARIPRO,37.47,37.47
ITDCEM,29.35,29.35
SONATSOFTW,64.4,5.28
KOKUYOCMLN,50.24,50.24
DHANBANK,45.54,45.54
STCINDIA,15.56,16.46
IVC,74.89,74.89
ALEMBICLTD,41.7,41.7
HCLTECH,29.56,29.56
ZYDUSLIFE,26.83,26.83
RAJESHEXPO,230.32,230.32
IOB,40.15,40.15
BLUESTARCO,69.81,69.81
PNBGILTS,35.35,38.63
TAJGVK,28.26,28.26
CHENNPETRO,5.8,5.8
GAEL,18.95,18.95
BALAJITELE,108.36,108.36
MARKSANS,35.19,35.19
ACLGATI,230.4,
UNITDSPR,76.23,76.42
OLECTRA,160.52,174.75
TIMESGTY,63.09,63.09
NUCLEUS,21.46,21.46
GODREJIND,37.68,37.68
UCOBANK,30.08,30.08
JAIBALAJI,21.92,21.92
MUKANDLTD,23.16,23.16
VAIBHAVGBL,42.52,40.66
POONAWALLA,17.39,24.86
DATAMATICS,21.06,20.77
CENTEXT,26.47,26.86
TCS,34.39,33.87
COFORGE,54.67,55.3
ASTRAMICRO,69.52,69.52
DWARKESH,41.48,41.48
PATELENG,16.65,21.76
CONSOFINVT,12.54,12.54
EVEREADY,74.5,74.5
IIFL,10.81,10.81
SSWL,5.34,15.67
SURYALAXMI,59.6,31.96
GEOJITFSL,23.48,23.48
NECLIFE,172.49,172.49
IDFC,751.58,751.58
IMPAL,22.53,22.53
AURIONPRO,67.25,67.25
AIAENG,36.67,36.69
ORIENTCER,38.8,42.88
VIMTALABS,34.89,34.89
NITINSPIN,16.42,16.42
ENIL,31.98,31.98
KEC,64.78,64.78
INDOTECH,44.88,44.88
BLKASHYAP,38.39,41.27
CENTURYPLY,66.32,64.83
GALLANTT,29.13,29.13
KKCL,25.92,25.92
GPIL,12.68,12.68
BALPHARMA,29.12,29.12
RATNAMANI,43.7,43.7
ALLCARGO,204.62,123.9
EMAMILTD,49.06,48.74
TECHM,62.76,62.84
SELAN,32,32
ANANTRAJ,69.81,69.81
GEECEE,19.46,19.46
JMFINANCIL,315.65,11.84
INSPIRISYS,38.34,38.34
NAUKRI,116.68,109.91
VENUSREM,16.66,16.66
NFL,39.99,39.99
PARACABLES,28.39,28.39
SARLAPOLY,18.8,18.8
PITTIENG,48.03,48.03
IZMO,21.08,21.08
REDINGTON,12.96,12.96
PFC,8.6,8.6
INDIANB,8.41,8.41
LAOPALA,29.65,29.65
NAHARPOLY,1844.8,1844.8
ICRA,41.06,41.06
AROGRANITE,56.85,56.85
NDLVENTURE,319.85,319.85
SRHHYPOLTD,13.74,12.38
NAVINFLUOR,63.79,77.62
HGS,72.26,72.26
DLF,122.72,122.72
MEGASOFT,76.9,76.9
ALPA,13.51,13.53
KPRMILL,35.95,35.95
CIEINDIA,26.89,26.89
POWERGRID,19.64,19.64
MANGCHEFER,10.39,10.39
BVCL,19.87,19.87
RGL,15.33,15.33
JYOTHYLAB,54.29,54.29
HITECHCORP,21.41,22.13
TARIL,137.27,137.27
BRIGADE,65.48,65.48
MANAKSIA,8.37,6.35
DVL,26.76,26.76
ARIES,18.33,18.33
CORDSCABLE,24.71,24.71
SEPC,181.74,181.74
IRB,40.32,40.32
GSS,29.31,29.31
VGUARD,69.34,69.34
NESCO,18.91,18.91
TITAGARH,63.77,63.41
BAJAJFINSV,18.51,18.51
DIGISPICE,14.69,39.34
GOKUL,287.38,22.56
RBL,22.73,22.26
LOTUSEYE,75.85,76.68
UBL,119.73,119.73
ZFCVINDIA,74.01,74.01
20MICRONS,19.28,18.91
TPHQ,27.12,27.12
MAWANASUG,9.87,9.87
MHRIL,71.57,71.57
VINATIORGA,56.68,56.68
AMRUTANJAN,55.48,55.48
SHILPAMED,157.75,169.8
JSWENERGY,64.03,64.03
HINDCOPPER,84.32,84.32
WHIRLPOOL,96.89,92.53
DBREALTY,7.75,8.24
LGBBROSLTD,16.16,16.91
KSL,18.48,18.48
MANAPPURAM,7.89,7.89
IMFA,9.3,9.3
DEEPAKNTR,47.37,50.94
RAMKY,17.51,17.51
ASHOKA,11.39,12.89
JWL,64.54,64.54
CGCL,45.61,45.61
GRAVITA,63.04,63.04
JAMNAAUTO,24.51,24.51
PSB,62.54,62.54
SUMMITSEC,38.17,33.53
HFCL,61.12,61.12
LOVABLE,72.43,72.43
PIIND,39.34,39.34
OMINFRAL,37.96,37.96
MAITHANALL,4.34,4.34
THERMAX,73.53,85.66
RIIL,170.92,170.92
RAYMOND,20.92,20.12
SHREDIGCEM,18.04,18.04
SESHAPAPER,9.71,9.71
SUNDRMFAST,53.63,53.63
CRISIL,51.64,51.64
PEL,,141.58
MASTEK,27.53,27.32
LUMAXIND,49.38,49.38
CUMMINSIND,67.29,67.23
JBCHEPHARM,51.14,51.14
INDIAGLYCO,25.38,25.38
IONEXCHANG,47.63,47.63
HIMATSEIDE,13.8,13.8
GFLLIMITED,193.48,193.48
BPCL,8.65,8.39
ATUL,72.81,72.81
ACC,20.46,23.18
SCI,16.48,16.48
HINDPETRO,11.38,11.38
ZUARIIND,1.62,
VOLTAS,99.9,99.9
TITAN,95.68,95.68
SPIC,19.8,13.81
SBIN,10.58,9.83
NOCIL,39.11,39.11
CHAMBLFERT,16.14,16.14
HINDOILEXP,16.37,19.34
CENTURYTEX,101.75,101.75
CENTENKA,27.99,27.99
VTL,20.37,20.37
VIPIND,12388.99,12388.99
BIRLACABLE,76.76,76.76
AEGISLOG,42.76,42.76
BBOX,59.4,46.34
HONAUT,82.26,82.26
PRECOT,18.11,23.01
ADANIENT,79.69,75.39
INDBANK,23.67,23.67
