SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,53.70,53.70
WHEELS,18.44,18.44
RIIL,120.02,120.02
PREMIERPOL,16.55,16.55
RAYMOND,13.15,13.15
SHREDIGCEM,48.58,48.58
SESHAPAPER,18.23,18.23
SMLMAH,40.32,40.32
SUNDRMFAST,35.43,35.43
FACT,627.08,758.81
EXIDEIND,35.63,35.63
ELECON,20.65,23.82
CRISIL,42.12,42.12
LMW,152.67,151.70
NELCO,253.25,253.25
MASTEK,16.11,16.31
MAHSCOOTER,67.08,83.56
LUMAXIND,67.12,67.12
TRENT,97.91,97.91
KECL,294.66,
CUMMINSIND,64.85,65.18
KCP,7.93,7.33
JAYBARMARU,20.17,20.17
JBCHEPHARM,41.16,41.16
INFY,24.08,24.08
INDIAGLYCO,35.61,35.61
IONEXCHANG,26.55,26.55
IFBIND,50.66,50.66
IGPL,19.79,19.79
HIMATSEIDE,21.43,8.06
GNFC,13.01,13.01
BPCL,10.52,10.37
BHARATFORG,67.50,67.28
BASF,42.19,42.87
FORCEMOT,29.87,42.40
ATUL,34.92,34.92
ARVIND,21.60,21.60
ACC,13.47,13.95
TMPV,6.26,6.10
SCI,12.24,12.24
LINDEINDIA,114.11,114.11
HINDPETRO,9.21,9.21
ESCORTS,33.10,34.79
BAJAJHLDNG,60.21,185.08
ASHOKLEY,30.37,30.50
VOLTAS,58.62,58.62
TITAN,95.05,95.05
TATASTEEL,53.73,49.94
SUNDARMFIN,31.30,31.30
SPIC,13.02,13.02
VEDL,11.90,13.17
SBIN,11.10,11.10
RELIANCE,22.16,22.16
PFIZER,27.87,33.34
NOCIL,27.26,27.26
BOSCHLTD,39.35,47.30
DRREDDY,18.45,18.45
BATAINDIA,57.80,55.03
DEEPAKFERT,15.43,15.43
CHAMBLFERT,11.70,11.70
CARBORUNIV,77.85,107.82
MAHSEAMLES,8.31,8.28
HINDOILEXP,13.66,17.43
DICIND,27.33,28.25
COROMANDEL,28.87,32.88
BALMLAWRIE,15.35,15.35
WILLAMAGOR,1.20,1.20
VINDHYATEL,21.37,21.37
MOTOGENFIN,116.73,116.73
ASIANPAINT,75.60,70.52
RAMCOCEM,77.92,216.54
INDIACEM,,591.37
PGHL,31.21,31.21
BEML,51.07,51.07
ADOR,50.43,42.42
CENTENKA,16.15,16.15
TATACHEM,54.01,39.14
TORNTPHARM,64.61,64.06
VTL,15.73,15.73
SUNDROP,,63.17
FEDERALBNK,16.04,16.04
EPL,17.12,16.98
VLSFINANCE,41.33,41.33
SUPREMEIND,53.18,53.18
SRF,62.94,62.94
BIRLACABLE,66.54,66.54
BALRAMCHIN,23.21,23.21
AEGISLOG,30.69,30.69
WEIZMANIND,17.14,17.14
UNICHEMLAB,23.34,23.34
BBOX,43.49,34.06
HONAUT,57.02,57.02
JTEKTINDIA,54.43,54.85
SAURASHCEM,63.97,164.52
RANEHOLDIN,8.69,53.35
PRECOT,10.49,10.49
TATAELXSI,43.41,43.41
SUNPHARMA,39.64,35.86
KOHINOOR,0.27,
SHREYANIND,4.50,4.50
SANDESH,9.54,9.63
HCC,13.97,
APOLLOHOSP,62.99,62.99
ARE&M,19.04,20.89
ADANIENT,62.03,73.30
IVP,16.47,16.47
BALKRISIND,30.72,30.72
INDBANK,19.76,19.76
GINNIFILA,18.60,15.15
EICHERMOT,47.47,47.47
GVT&D,105.26,105.26
NEULANDLAB,108.74,145.93
ONGC,7.37,7.35
ZENSARTECH,23.41,23.41
TAINWALCHM,26.24,26.24
BERGEPAINT,55.34,53.99
BANARISUG,39.78,39.78
JINDALPOLY,,38.03
ANIKINDS,64.64,64.64
KPIL,28.49,28.49
JYOTISTRUC,26.55,26.55
IGARASHI,73.24,73.24
BSL,24.98,24.98
BLUEDART,53.07,53.07
JAYNECOIND,37.86,37.86
MUNJALSHOW,19.57,19.57
APCOTEXIND,32.79,32.79
SOTL,20.56,20.56
HSCL,40.35,40.35
RCF,28.16,28.43
RANASUG,5.14,5.14
KARURVYSYA,12.50,12.50
DECCANCE,51.56,51.56
ARENTERP,170.56,170.56
UFLEX,11.67,9.06
TATAPOWER,28.38,27.47
ADVANIHOTR,21.09,21.09
THOMASCOOK,25.73,25.14
SUNFLAG,24.17,24.17
SUBROS,35.43,35.43
SPMLINFRA,26.51,26.51
SIMPLEXINF,77.63,180.12
