SYMBOL,SYMBOL P/E,ADJUSTED P/E
BVCL,13.18,13.18
EDELWEISS,13.89,13.89
RGL,14.25,14.25
JYOTHYLAB,47.84,47.84
HITECHCORP,15.02,17.23
BRIGADE,99.81,101.3
MANAKSIA,7.18,6.55
DVL,27.83,27.83
KAVVERITEL,1.18,1.15
BIRLAMONEY,13.62,13.62
CORDSCABLE,26.7,26.7
NAHARCAP,13.36,13.36
VGUARD,63.44,63.44
DPSCLTD,98.5,98.5
TITAGARH,70.24,70.24
BAJAJFINSV,16.53,16.53
DIGISPICE,101.35,30.81
RPGLIFE,26.91,26.91
RANEENGINE,24.94,18.64
ARCHIDPLY,25.35,25.35
VINYLINDIA,30.93,30.93
ZFCVINDIA,62.27,62.27
JOCIL,52.44,52.44
ALKALI,71.91,67.8
MAWANASUG,8.55,8.44
GKWLIMITED,80.89,80.89
ADANIPOWER,10.75,10.75
OIL,10.26,10.29
ZYDUSWELL,40.32,37.28
REFEX,15.22,15.23
AHLUCONT,28.7,28.64
GODREJPROP,107.5,107.5
NESTLEIND,96.83,97.19
DBREALTY,8.62,9.19
LGBBROSLTD,14.83,15.11
ISFT,20.67,20.67
UMESLTD,61.17,61.17
HMVL,84.19,84.19
AHLEAST,13.79,23.37
GPPL,28.01,27.66
KILITCH,42.75,42.75
SASTASUNDR,25.99,25.75
CANTABIL,27.25,27.25
BEDMUTHA,34.86,34.86
COALINDIA,8.76,8.76
JINDWORLD,91.11,91.11
KIRLOSENG,39.46,37.25
SUMMITSEC,23.72,23.72
HINDMOTORS,96.25,96.25
VADILALIND,23.37,23.37
VSTTILLERS,22.56,22.56
DHANUKA,24.75,24.75
LTF,17.29,17.29
WINDMACHIN,60.11,60.11
ASAHISONG,143.29,
APLLTD,33.5,33.5
PANAMAPET,11.02,11.02
SHAKTIPUMP,32.46,32.46
ESSARSHPNG,1.8,49.41
RUPA,31.92,31.92
APLAPOLLO,56.15,56.15
IRFC,32.42,32.42
RHIM,,88.96
SCHNEIDER,89.22,87.57
NBCC,59.88,50.75
TBZ,14.16,14.16
SWANENERGY,29.71,27.27
RTNINDIA,26.81,23.66
PROZONER,22.19,22.19
KITEX,34.24,34.24
TVSHLTD,11.22,11.3
VETO,13.4,13.4
INDUSTOWER,15.1,15.1
MITCON,45.87,45.87
SREEL,23.2,23.2
CASTROLIND,21.81,21.81
AGARIND,12.08,12.08
GULFOILLUB,16.1,16.1
SUPERHOUSE,15.09,15.09
PDSL,27.36,27.36
MONTECARLO,14.24,14.24
GULPOLY,50.42,50.42
LAMBODHARA,43.37,43.37
GREENLAM,50.03,50.03
MENONBE,9.23,9.23
IMAGICAA,11.41,12.06
BYKE,54.93,54.93
BCG,1.87,1.87
ARROWGREEN,24.59,24.59
SATIN,6.12,6.12
NAVKARCORP,273.28,273.28
IDFCFIRSTB,18.71,18.71
SHK,28.92,23.73
PILANIINVS,29.26,29.26
LALPATHLAB,58.16,58.16
TEAMLEASE,48.35,48.94
NECCLTD,38.62,38.62
GOKULAGRO,16.86,16.86
PDMJEPAPER,11.14,11.14
HECPROJECT,16.54,16.54
THYROCARE,51.43,51.43
PARAGMILK,23.34,23.34
UNITEDPOLY,28.01,28.01
VASCONEQ,18.87,18.87
EMMBI,24.58,24.58
KIRLOSBROS,36.28,36.91
SJVN,57.63,55.69
MANAPPURAM,7.7,7.7
BLISSGVS,14.41,6.79
IITL,10.44,21.58
UGARSUGAR,12.25,12.25
WELINV,50.63,50.63
DEEPAKNTR,43.35,43.35
GREENPOWER,43.68,64.82
ASHOKA,13.55,12.07
OBEROIRLTY,34.35,34.35
CGCL,50.37,50.37
IOLCP,13.12,13.12
PENIND,18.42,18.42
MOIL,30.74,30.74
KICL,37.58,60.6
TEXRAIL,95.13,95.13
LOVABLE,43.61,43.61
PFS,14.31,14.31
SYMPHONY,43.93,43.58
RELAXO,103.15,103.15
ASHIANA,48.69,48.69
MAITHANALL,11.88,11.88
RUSHIL,18.18,18.18
BODALCHEM,129.72,129.72
FILATEX,23.4,23.4
TDPOWERSYS,36.92,37.23
TECHIN,23.92,23.92
PGEL,50.18,50.18
PAISALO,31.56,31.62
TRITURBINE,70.85,70.85
INDOTHAI,61.21,61.21
DSSL,28.17,28.17
POLYMED,62.22,62.37
VIKASECO,83.25,83.25
MINDACORP,34.47,34.47
DBSTOCKBRO,23.89,23.89
COMPUSOFT,33.77,33.77
NDL,27.14,27.14
HEXATRADEX,9.34,9.34
VSSL,23.52,23.52
SPECIALITY,11.1,12.5
MAYURUNIQ,20.07,20.07
ROSSELLIND,125.84,125
ZUARI,,4.87
CARERATING,34.84,34.84
REPCOHOME,8.43,8.43
JUSTDIAL,24.03,24.03
ATULAUTO,278.01,278.01
ORIENTCEM,26.81,26.81
IBULHSGFIN,6.89,6.89
JPOLYINVST,3.01,2.97
AGRITECH,14.31,14.31
BUTTERFLY,50.39,50.39
HATSUN,86.39,86.39
GOCLCORP,34.81,36.58
SHARDACROP,37.22,37.22
CIGNITITEC,21.57,21.57
FCL,34.38,34.38
APOLSINHOT,39.41,39.41
GRPLTD,64.94,64.94
MOLDTKPAC,37.13,37.13
GANECOS,77.9,77.9
HESTERBIO,87.59,87.59
MANAKCOAT,28.52,40.44
VRLLOG,37.86,37.98
UFO,113.18,88.09
SKIPPER,43.1,43.1
ALANKIT,22.08,22.08
SHYAMCENT,40.6,40.6
SYNGENE,52.74,51.83
AYMSYNTEX,,399.15
MUTHOOTCAP,3.66,25.76
POWERMECH,32,32
SHREEPUSHK,15.06,15.06
SADBHIN,,1.05
COFFEEDAY,51.27,8.76
LUXIND,43.26,43.26
TTKHLTCARE,31.93,31.93
SALZERELEC,30.54,30.54
LINCOLN,13.44,13.44
NH,33.85,33.85
PRECAM,39.65,56.46
HITECH,38.78,38.78
BHAGERIA,41.41,41.41
KDDL,25.62,25.69
BHARATWIRE,19.01,19.01
INFIBEAM,61.28,61.28
CROMPTON,47.1,47.1
ARMANFIN,13.35,13.35
BLS,41.65,44.65
ASPINWALL,32.4,32.4
SALONA,18.98,18.98
PREMEXPLN,101.69,101.69
MAHASTEEL,42.89,53.67
DAMODARIND,38.12,38.12
MGL,10.22,10.22
POKARNA,17.06,17.06
VIJIFIN,198.4,198.4
GPTINFRA,23.35,23.35
MINDTECK,31.8,31.8
ADVENZYMES,31.11,30.47
SPAL,17.3,17.3
RBLBANK,11.83,11.83
CUPID,35.63,35.63
LTTS,36.47,36.47
MARATHON,18.3,18.3
HPL,62.54,62.54
ENDURANCE,44.05,44.05
MAZDA,17.67,17.67
PNBHOUSING,13.09,13.09
KINGFA,18.99,18.99
NBIFIN,62.7,62.7
KIOCL,651.72,651.72
SFL,50.41,52.76
LAURUSLABS,137.6,137.6
ITDC,78.62,78.61
HISARMETAL,17.33,17.33
SPCENET,157.14,157.14
BSE,54.54,112.44
JITFINFRA,51.77,51.77
CONTROLPR,24.99,25.01
INCREDIBLE,30.02,30.02
MOLDTECH,21.27,21.27
QUESS,43.92,40.01
SOMICONVEY,36.05,36.05
LLOYDSENGG,88.35,88.35
LTIM,30.36,30.36
DBL,52.09,38.02
NDGL,12.19,12.19
BIGBLOC,62.83,62.83
MBAPL,41.88,41.88
GNA,15.3,15.3
CROWN,44.69,46.78
MASKINVEST,152.82,152.82
SAKAR,58.5,58.48
PANSARI,39.19,39.19
VBL,89.18,89.18
PODDARMENT,13.14,13.14
TCIEXP,28.98,28.98
LIBAS,18.45,18.45
MAHESHWARI,14.18,14.18
BHANDARI,19.97,19.97
PRICOLLTD,40.72,40.72
STEELCITY,17.59,17.59
KRISHANA,32.43,32.43
NITIRAJ,50.34,52.46
DMART,119.6,119.6
AIRAN,28.72,28.72
ARIHANTSUP,29.58,29.58
EIFFL,127.22,127.22
SHANKARA,20.72,20.72
FOCUS,31.99,31.99
SIKKO,43.36,43.36
PANACHE,181.94,181.94
INFOBEAN,47.23,47.23
STARCEMENT,31.19,31.19
CDSL,52.42,52.42
ACEINTEG,312.95,312.95
SALASAR,61.19,60.61
UNIVASTU,35.72,35.72
MAGADSUGAR,8.7,8.7
TOTAL,157.48,157.48
WEWIN,34.61,34.61
COCHINSHIP,58.19,65.73
SERVOTECH,129.14,129.14
ABCAPITAL,22.31,22.31
MATRIMONY,24.96,24.96
WORTH,12.68,12.68
AARVI,17.87,17.87
AIROLAM,27.85,27.85
RKEC,14.64,14.64
JASH,41.41,41.41
GODREJAGRO,40.7,40.7
DPABHUSHAN,53.28,53.28
SECURCRED,14.43,14.43
VERTOZ,80.6,80.6
SILVERTUC,68.91,68.91
DNAMEDIA,.46,
ONEPOINT,56.48,56.48
BCONCEPTS,65.81,66.02
SOUTHWEST,37.86,37.86
ARVEE,312.06,312.06
ASTERDM,40.75,
SARVESHWAR,57.17,57.17
SUNDARMHLD,135.66,135.66
URAVI,353.13,353.13
ISEC,14.07,14.07
AVG,20.71,20.71
CHEMFAB,22.16,22.16
AAKASH,28.04,28.04
E2E,78.55,78.55
BORORENEW,510.95,
SVLL,80.44,80.44
SONAMLTD,40.1,40.1
PRITI,21.39,21.39
GAYAHWS,.17,
RITES,31.85,31.85
REPL,25.55,25.55
HBSL,2.34,2.34
AVROIND,30.6,30.6
TEMBO,21.39,21.39
CREDITACC,15.66,15.66
AARON,47.93,47.93
SUMIT,32.46,32.46
RPPL,31.09,31.09
AKG,29.45,29.45
IRCON,25.35,25.35
AHLADA,14.97,14.97
AAVAS,25.7,25.7
GRSE,34.76,34.76
SILGO,21.06,21.06
VINNY,11.83,11.83
BBTCL,28.29,28.29
MARINE,72.39,72.39
IRISDOREME,58.43,58.43
ATGL,152.9,152.9
UNIPARTS,16.88,16.88
SHRIRAMPPS,5.72,5.72
NILASPACES,48.96,48.96
AWHCL,16.76,16.76
RPSGVENT,13,13
MSTCLTD,24.22,24.22
ANUP,37.49,37.49
ARVINDFASN,65.81,62.77
PAR,22.53,22.53
RVNL,40.45,40.45
POLYCAB,51.83,51.83
