SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,78.66,83.68
WHEELS,25.60,25.60
RIIL,124.64,124.64
PREMIERPOL,20.19,20.19
RAYMOND,70.70,15.32
RSWM,18.56,16.09
SHREDIGCEM,44.59,44.59
SESHAPAPER,20.13,20.13
SMLMAH,36.57,36.57
SUPERSPIN,70.46,
SUNDRMFAST,31.96,31.44
EXIDEIND,39.51,39.20
ELECON,34.98,41.80
CRISIL,35.61,35.61
LMW,130.80,123.98
NELCO,653.46,202.12
MASTEK,12.28,11.80
MAHSCOOTER,45.92,45.92
LUMAXIND,40.38,36.66
TRENT,100.81,99.68
CUMMINSIND,73.49,71.43
KCP,8.23,7.95
JAYBARMARU,12.62,12.20
JBCHEPHARM,50.54,49.18
INFY,14.54,14.12
INDIAGLYCO,25.88,25.80
IONEXCHANG,41.76,38.45
IFBIND,35.12,32.77
IGPL,617.20,617.20
HIMATSEIDE,17.80,17.80
GNFC,10.29,10.29
BPCL,5.63,5.56
BHARATFORG,92.36,84.58
BASF,39.37,39.37
FORCEMOT,19.30,22.06
ATUL,28.42,28.49
ARVIND,34.69,33.78
ACC,11.87,12.02
TMPV,,30.50
SCI,11.36,11.36
MRPL,14.29,14.29
LINDEINDIA,123.42,123.42
HINDPETRO,5.31,5.31
ESCORTS,23.99,24.37
BAJAJHLDNG,53.95,144.79
ASHOKLEY,24.80,23.14
VOLTAS,86.60,83.33
TITAN,75.68,74.56
TATASTEEL,22.57,21.19
SUNDARMFIN,25.49,24.77
SPIC,8.01,8.01
VEDL,6.97,6.35
SBIN,11.21,11.52
RELIANCE,18.59,18.59
PFIZER,28.54,27.27
NOCIL,55.05,51.84
BOSCHLTD,42.98,51.24
DRREDDY,26.75,26.75
BATAINDIA,68.48,98.61
DEEPAKFERT,27.39,27.39
CHAMBLFERT,10.50,10.50
CARBORUNIV,162.15,53.82
MAHSEAMLES,12.22,12.15
HINDOILEXP,33.84,69.68
DICIND,25.31,22.93
COROMANDEL,30.83,30.16
BALMLAWRIE,15.36,15.36
MOTOGENFIN,0.80,
MARALOVER,71.31,60.26
ASIANPAINT,60.50,58.93
RAMCOCEM,31.20,121.64
INDIACEM,,138.48
PGHL,31.73,31.73
BEML,103.27,103.27
ADOR,26.03,25.45
CENTENKA,11.25,11.09
TATACHEM,,227.98
TORNTPHARM,71.30,69.31
VTL,26.57,26.57
SUNDROP,122.63,122.63
FEDERALBNK,17.90,17.90
EPL,18.74,17.68
VLSFINANCE,35.54,35.54
SUPREMEIND,53.03,53.03
SRF,44.67,43.19
BIRLACABLE,37.86,37.86
BALRAMCHIN,33.16,33.16
AEGISLOG,33.71,33.71
WEIZMANIND,19.12,19.12
UNICHEMLAB,12.07,61.02
BBOX,80.53,63.56
HONAUT,65.71,64.69
JTEKTINDIA,48.50,45.77
SAURASHCEM,45.67,28.98
RANEHOLDIN,14.46,16.44
PRECOT,24.57,24.57
TATAELXSI,39.91,36.95
SUNPHARMA,38.89,35.83
KOHINOOR,1.20,
SHREYANIND,29.51,29.51
SANDESH,11.48,11.19
HCC,44.83,52.04
BAJAJHIND,35.65,32.12
APOLLOHOSP,62.97,62.49
ARE&M,17.37,22.09
ADANIENT,41.20,157.88
IVP,8.68,8.53
BALKRISIND,34.58,34.58
INDBANK,21.02,21.02
GINNIFILA,10.91,9.87
EICHERMOT,44.06,43.66
RAJSREESUG,96.27,34.77
GVT&D,104.90,101.19
NEULANDLAB,63.70,63.70
ONGC,6.45,6.41
ITI,101.11,
ZENSARTECH,13.31,12.99
TAINWALCHM,17.11,17.11
BERGEPAINT,57.44,55.44
BANARISUG,29.39,29.39
KPIL,23.17,23.64
JYOTISTRUC,25.42,25.42
IGARASHI,124.81,124.81
BSL,55.40,55.40
BLUEDART,47.94,41.69
JAYNECOIND,18.08,17.70
MUNJALSHOW,23.41,21.77
APCOTEXIND,27.26,27.38
SOTL,21.69,21.69
HSCL,44.30,44.30
RCF,17.23,18.73
RANASUG,0.73,
KARURVYSYA,11.36,11.36
DECCANCE,28.50,53.00
WSI,230.97,268.34
UFLEX,9.54,9.28
TATAPOWER,28.48,28.21
ADVANIHOTR,20.48,19.90
THOMASCOOK,23.90,23.36
SUNFLAG,30.59,29.58
SUBROS,32.47,31.42
SPMLINFRA,23.27,23.27
SIMPLEXINF,53.15,54.15
SIEMENS,100.34,100.34
BHARATRAS,16.21,14.75
WIPRO,13.84,13.84
VSTIND,15.15,15.15
JUBLPHARMA,38.95,35.09
UNIVCABLES,51.17,51.17
TATACOMM,57.45,54.28
TOKYOPLAST,129.60,129.60
SOMANYCERA,28.68,27.70
MURUDCERA,17.20,17.20
IFCI,49.42,47.76
HLVLTD,251.34,102.31
SANOFI,25.27,23.81
M&M,22.88,22.59
LIBERTSHOE,39.07,39.54
KAJARIACER,39.33,37.06
HEIDELBERG,26.13,25.14
MODTHREAD,12.94,12.94
MANGLMCEM,19.41,17.79
PRSMJOHNSN,100.40,
POLYPLEX,79.62,79.62
PIDILITIND,64.98,64.71
PCBL,62.61,67.41
3PLAND,26.58,26.58
OSWALAGRO,68.52,41.19
EIHAHOTELS,22.55,21.84
HONDAPOWER,34.78,31.25
JINDALSAW,18.22,18.22
SAIL,24.02,21.00
RUBYMILLS,25.89,25.89
STYRENIX,22.18,22.03
ABB,96.05,96.05
IDBI,10.15,10.15
GRAPHITE,71.16,70.41
CANFINHOME,10.85,10.85
BRITANNIA,49.38,49.38
BBL,26.89,26.89
ELECTCAST,30.56,26.21
DHAMPURSUG,13.74,13.74
DCMSHRIRAM,18.96,18.52
DABUR,40.22,39.97
COSMOFIRST,13.73,13.26
CIPLA,30.02,28.36
HEROMOTOCO,18.18,17.87
HDFCBANK,15.71,15.49
HARRMALAYA,13.01,13.01
GMBREW,13.58,13.58
GIPCL,6.21,6.21
ITC,17.62,17.41
INDIANHUME,12.01,18.43
HINDCOMPOS,19.95,19.04
IOC,5.08,5.08
OSWALGREEN,,16.29
HUHTAMAKI,12.81,12.83
RICOAUTO,36.34,32.23
KAMATHOTEL,14.10,19.29
IFBAGRO,14.90,14.90
BANCOINDIA,19.74,20.28
MANINDS,26.11,26.11
APOLLOTYRE,19.53,18.69
SIYSIL,12.51,12.51
SHANTIGEAR,44.61,42.67
PRECWIRE,51.93,51.93
ONWARDTEC,13.45,12.80
NILKAMAL,17.82,16.37
NCC,13.83,13.34
ICIL,68.50,68.50
SEAMECLTD,14.52,14.52
ELGIEQUIP,45.60,44.48
AUROPHARMA,25.15,24.82
BBTC,4.36,4.51
EIHOTEL,33.99,29.35
KANORICHEM,28.75,28.75
LICHSGFIN,5.41,5.41
GICHSGFIN,5.80,5.80
BEPL,14.14,14.14
RAIN,15.95,15.95
BANARBEADS,38.51,38.51
MOREPENLAB,29.86,39.42
WSTCSTPAPR,21.02,21.02
VENKEYS,14.49,14.49
GHCL,8.51,8.51
S&SPOWER,47.17,47.17
PRUDMOULI,6.91,6.91
PRAJIND,268.28,70.49
BPL,,288.90
PGHH,34.03,34.03
VESUVIUS,36.41,36.41
TFCILTD,29.82,29.82
BOMDYEING,103.93,100.94
GTL,0.22,
NAVNETEDUL,9.44,38.31
GUJALKALI,220.88,220.88
AGI,12.94,12.81
GLAXO,38.70,39.28
TATACONSUM,66.37,65.79
ZEEL,40.92,39.89
CHOLAFIN,29.23,29.23
INDHOTEL,47.04,51.99
FMGOETZE,14.37,13.52
KOTAKBANK,21.05,21.35
ORIENTHOT,34.53,34.21
GILLETTE,38.81,38.81
GOLDENTOBC,6.69,7.59
KANSAINER,30.11,27.94
FOSECOIND,45.97,40.48
ESABINDIA,42.91,46.57
3MINDIA,72.33,85.95
ANDHRAPAP,68.61,68.61
GABRIEL,70.72,67.90
SCHAEFFLER,53.86,53.86
AARTIIND,40.38,41.08
RALLIS,24.34,
AMJLAND,10.84,10.84
PRAKASH,7.59,7.59
MFSL,549.30,549.30
KSB,67.14,62.97
KOPRAN,36.76,36.76
HEG,45.95,45.95
GREAVESCOT,141.25,150.79
GODFRYPHLP,28.23,28.23
VARDMNPOLY,44.27,44.27
SURYAROSNI,19.88,19.88
TATAINVEST,107.11,107.11
TIMKEN,69.57,69.57
SUDARSCHEM,610.56,124.61
SHREECEM,53.79,53.79
SAKHTISUG,7.24,7.24
IPCALAB,34.52,32.79
INGERRAND,56.49,54.97
JSWDULUX,7.45,40.00
HINDALCO,16.38,14.06
HINDZINC,16.56,16.58
HINDUNILVR,47.84,47.04
GSFC,9.87,9.87
GRASIM,21.05,20.56
AMBUJACEM,19.37,16.96
FINPIPE,20.46,20.46
FINCABLES,26.55,32.43
EIDPARRY,9.16,5.63
DCW,30.40,30.40
CGPOWER,121.01,118.57
SUDARCOLOR,18.96,13.38
CESC,13.93,13.93
BIRLACORPN,13.75,13.61
BHEL,91.15,91.15
BHARATGEAR,12.16,12.16
BEL,50.19,50.19
BAJFINANCE,31.94,31.64
ASHAPURMIN,16.94,16.75
NAVA,16.60,16.60
CORALFINAC,8.72,8.72
GREENPLY,31.01,28.47
TNPL,4.07,4.07
AUTOAXLES,16.30,15.50
REMSONSIND,14.33,13.91
DALMIASUG,11.31,11.31
NATCOPHARM,11.67,11.67
KHAITANLTD,10.73,10.73
SWARAJENG,24.43,24.13
MRF,22.80,22.37
GARFIBRES,36.93,35.10
ANDHRSUGAR,12.21,10.92
TNPETRO,8.97,9.57
TTKPRESTIG,49.46,44.18
STARPAPER,6.57,6.57
SKFINDIA,30.81,28.35
AUSOMENT,10.59,10.59
EIMCOELECO,26.75,26.75
JAYAGROGN,11.83,11.83
CUBEXTUB,16.26,16.26
MARICO,58.69,58.69
SILINV,11.73,11.73
SAMBHAAV,2130.09,2130.09
BIOFILCHEM,20.91,20.91
KEYFINSERV,21.03,20.50
ZENITHEXPO,48.49,48.49
SUNDRMBRAK,125.60,111.29
SANGAMIND,33.53,31.20
MOTHERSON,43.57,40.66
SOMATEX,32.06,84.87
VISAKAIND,7.91,17.82
AARTIDRUGS,17.44,17.44
STERTOOLS,33.41,56.57
CREST,23.21,23.21
INDIANCARD,35.27,28.21
HITECHGEAR,54.80,54.80
WENDT,105.20,105.20
DENORA,55.65,55.65
TVSSRICHAK,44.71,49.02
SHRIRAMFIN,23.97,23.97
PUNJABCHEM,19.97,19.47
DYNAMATECH,221.83,155.65
GUJAPOLLO,92.40,92.40
GANESHHOU,19.96,19.96
MMFL,22.18,22.17
JAGSNPHARM,35.13,33.92
ALKYLAMINE,50.62,50.62
BOSCH-HCIL,,239.54
MPHASIS,23.17,22.86
GUJRAFFIA,21.38,21.38
RUCHINFRA,14.81,14.81
RAMCOIND,19.47,20.38
KOTHARIPET,9.99,9.96
HERITGFOOD,19.66,20.76
INDRAMEDCO,19.42,19.42
BANKBARODA,7.43,7.43
MADRASFERT,14.13,12.99
GAIL,18.93,18.93
INDNIPPON,19.20,21.46
SKMEGGPROD,13.69,13.69
BANKINDIA,6.50,6.27
CONCOR,29.69,29.69
ICICIBANK,17.09,17.09
KCPSUGIND,22.52,22.52
HUDCO,10.32,10.32
INDSWFTLAB,40.74,34.57
SAREGAMA,44.15,42.89
FDC,23.76,22.53
ENGINERSIN,22.13,22.13
ADROITINFO,15.13,15.13
JAICORPLTD,12.25,12.18
ANTGRAPHIC,6.17,6.17
GMDCLTD,19.83,32.91
MAHAPEXLTD,53.40,98.46
INDUSINDBK,81.28,81.28
ASAHIINDIA,63.36,61.44
TRIGYN,74.89,49.03
J&KBANK,7.42,7.42
KOTHARIPRO,126.69,
