SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,56.43,56.43
WHEELS,19.87,19.87
RIIL,137.72,137.72
PREMIERPOL,18.02,18.02
RAYMOND,18.45,18.45
SHREDIGCEM,47.95,47.95
SESHAPAPER,19.38,19.38
SMLISUZU,30.94,30.94
SUNDRMFAST,38.11,38.11
FACT,622.48,753.24
EXIDEIND,39.62,39.62
ELECON,23.85,27.51
CRISIL,47.55,47.55
LMW,160.06,159.05
NELCO,314.50,314.50
MASTEK,16.97,17.18
MAHSCOOTER,81.40,101.40
LUMAXIND,64.09,64.09
TRENT,111.53,111.53
KECL,355.69,
CUMMINSIND,58.21,58.50
KCP,8.55,7.89
JAYBARMARU,20.92,20.92
JBCHEPHARM,38.20,38.20
INFY,22.39,22.39
INDIAGLYCO,32.57,32.57
IONEXCHANG,28.32,28.32
IFBIND,56.49,56.49
IGPL,21.10,21.10
HIMATSEIDE,22.37,8.42
GNFC,13.44,13.44
BPCL,9.57,9.43
BHARATFORG,58.71,58.52
BASF,50.25,51.05
FORCEMOT,25.02,35.52
ATUL,33.70,33.70
ARVIND,21.31,21.31
ACC,14.47,14.98
TATAMOTORS,6.86,6.69
SCI,12.26,12.26
LINDEINDIA,119.63,119.63
HINDPETRO,8.88,8.88
ESCORTS,33.74,35.46
RELINFRA,1.06,1.22
BAJAJHLDNG,68.53,210.68
ASHOKLEY,23.33,23.44
VOLTAS,61.44,61.44
TITAN,87.06,87.06
TATASTEEL,53.18,49.43
SUNDARMFIN,27.38,27.38
SPIC,14.58,14.58
VEDL,9.42,10.42
SBIN,10.11,10.11
RELIANCE,20.13,20.13
PFIZER,30.11,36.01
NOCIL,33.12,33.12
BOSCHLTD,42.65,51.27
DRREDDY,18.07,18.07
BATAINDIA,70.72,67.32
DEEPAKFERT,18.40,18.40
CHAMBLFERT,12.15,12.15
CARBORUNIV,86.12,119.27
MAHSEAMLES,8.76,8.74
HINDOILEXP,14.34,18.30
DICIND,29.12,30.10
COROMANDEL,27.91,31.78
BALMLAWRIE,17.08,17.08
WILLAMAGOR,1.37,1.37
VINDHYATEL,21.65,21.65
MOTOGENFIN,137.85,137.85
ASIANPAINT,66.05,61.61
RAMCOCEM,76.51,212.63
INDIACEM,,527.27
PGHL,34.70,34.70
BEML,61.67,61.67
ADOR,56.08,47.17
CENTENKA,17.61,17.61
TATACHEM,66.46,48.16
TORNTPHARM,59.74,59.23
VTL,14.66,14.66
SUNDROP,,70.19
FEDERALBNK,12.85,12.85
EPL,16.87,16.72
VLSFINANCE,29.79,29.79
SUPREMEIND,68.87,68.87
SRF,66.08,66.08
BIRLACABLE,76.48,76.48
BALRAMCHIN,24.83,24.83
AEGISLOG,35.02,35.02
WEIZMANIND,19.64,19.64
UNICHEMLAB,25.25,25.25
BBOX,43.84,34.34
HONAUT,62.36,62.36
JTEKTINDIA,58.62,59.07
SAURASHCEM,82.18,211.34
RANEHOLDIN,10.03,61.59
PRECOT,10.71,10.71
TATAELXSI,45.17,45.17
SUNPHARMA,38.23,34.58
KOHINOOR,0.34,
SHREYANIND,5.73,5.73
SANDESH,10.46,10.55
HCC,14.91,
APOLLOHOSP,70.59,70.59
