SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,64.02,64.02
WHEELS,13.56,13.56
ZODIACLOTH,,
RIIL,118.63,118.63
PREMIERPOL,24.73,24.73
RAYMOND,18.51,18.17
RSWM,,
SHREDIGCEM,26.51,26.51
SESHAPAPER,12.99,12.99
SMLISUZU,13.50,13.50
SUPERSPIN,,
SUNDRMFAST,35.62,35.62
FACT,,483.79
EXIDEIND,36.70,36.70
ELECON,24.64,24.64
CRISIL,46.90,46.90
LMW,138.26,138.26
ORIENTPPR,,
PEL,42.10,
NELCO,95.31,95.31
MASTEK,18.85,19.39
MAHSCOOTER,65.57,68.33
LUMAXIND,40.14,40.14
TRENT,98.36,138.11
KECL,65.56,278.72
CUMMINSIND,45.64,45.64
KCP,9.24,8.38
JAYBARMARU,29.52,29.52
JBCHEPHARM,38.14,38.14
INFY,24.92,24.92
INDIAGLYCO,20.37,20.37
IONEXCHANG,32.16,32.16
IFBIND,34.80,34.80
IGPL,13.50,13.50
HIMATSEIDE,18.97,18.97
GNFC,14.45,14.45
GFLLIMITED,,
BPCL,8.85,8.67
BHARATFORG,59.26,53.45
BASF,32.64,33.18
FORCEMOT,18.67,18.67
ATUL,39.68,39.68
ARVIND,26.79,26.79
ACC,13.58,14.95
TATAMOTORS,7.50,7.48
SCI,7.62,7.62
MRPL,24.63,24.42
LINDEINDIA,116.73,116.73
HINDPETRO,11.05,11.05
ESCORTS,28.42,28.42
RELINFRA,35.37,
BAJAJHLDNG,83.69,83.69
ASHOKLEY,19.29,19.55
ZUARIIND,,491.03
VOLTAS,55.28,55.28
TITAN,83.57,83.57
TATASTEEL,79.19,65.63
SUNDARMFIN,30.22,29.07
SPIC,19.20,12.96
VEDL,9.67,10.76
SBIN,8.06,8.06
RELIANCE,21.23,21.23
PFIZER,30.41,30.41
NOCIL,23.74,23.74
BOSCHLTD,39.32,39.34
DRREDDY,17.16,17.16
BATAINDIA,44.17,61.40
DEEPAKFERT,15.88,15.88
CHAMBLFERT,15.01,15.01
CARBORUNIV,51.55,60.95
MAHSEAMLES,11.39,11.39
HINDOILEXP,13.59,16.74
DICIND,33.35,34.36
COROMANDEL,30.15,30.15
BALMLAWRIE,15.02,15.02
WILLAMAGOR,,
VINDHYATEL,15.58,15.58
MOTOGENFIN,43.30,43.30
MARALOVER,,
ASIANPAINT,52.98,51.38
RAMCOCEM,54.09,111.73
INDIACEM,,
PGHL,37.08,35.74
ABREL,119.68,119.68
BEML,38.78,38.78
ADORWELD,27.17,24.59
CENTENKA,13.58,13.58
TATACHEM,,39.77
TORNTPHARM,55.58,55.58
VTL,13.73,13.73
ATFL,544.43,487.28
FEDERALBNK,10.82,10.82
EPL,24.18,23.14
VLSFINANCE,4.38,4.38
VIPIND,,
SUPREMEIND,47.38,47.38
SRF,75.50,75.50
BIRLACABLE,84.51,84.51
BALRAMCHIN,24.01,24.01
ANSALAPI,,
AEGISLOG,35.34,35.34
WEIZMANIND,20.86,20.86
UNITECH,,
UNICHEMLAB,,48.95
BBOX,31.85,24.61
HONAUT,56.75,56.75
JTEKTINDIA,36.48,36.72
SAURASHCEM,166.71,166.71
