SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,71.43,71.43
WHEELS,13.53,13.53
RIIL,119.59,119.59
PREMIERPOL,24.16,24.16
RAYMOND,20.60,20.21
SHREDIGCEM,26.18,26.18
SESHAPAPER,12.57,12.57
SMLISUZU,18.74,18.74
SUNDRMFAST,34.78,34.78
FACT,,495.17
EXIDEIND,38.39,38.39
ELECON,27.68,27.68
CRISIL,44.67,44.67
LMW,141.41,141.41
PEL,45.97,
NELCO,107.07,107.07
MASTEK,17.34,17.83
MAHSCOOTER,78.79,82.10
LUMAXIND,43.65,43.65
TRENT,104.86,147.22
KECL,65.65,279.13
CUMMINSIND,48.44,48.44
KCP,9.86,8.94
JAYBARMARU,26.43,26.43
JBCHEPHARM,39.48,39.48
INFY,23.56,23.56
INDIAGLYCO,20.33,20.33
IONEXCHANG,31.64,31.64
IFBIND,41.48,41.48
IGPL,13.25,13.25
HIMATSEIDE,20.14,20.14
GNFC,14.53,14.53
BPCL,9.31,9.12
BHARATFORG,65.10,58.71
BASF,31.21,31.73
FORCEMOT,23.23,23.23
ATUL,43.60,43.60
ARVIND,26.01,26.01
ACC,14.05,15.46
TATAMOTORS,7.80,7.79
SCI,8.26,8.26
MRPL,29.39,29.14
LINDEINDIA,122.89,122.89
HINDPETRO,12.07,12.07
ESCORTS,31.96,31.96
RELINFRA,40.49,
BAJAJHLDNG,91.70,91.70
ASHOKLEY,19.70,19.97
ZUARIIND,,477.63
VOLTAS,57.35,57.35
TITAN,84.03,84.03
TATASTEEL,81.02,67.15
SUNDARMFIN,30.84,29.67
SPIC,19.62,13.24
VEDL,10.15,11.29
SBIN,8.52,8.52
RELIANCE,21.71,21.71
PFIZER,29.76,29.76
NOCIL,23.64,23.64
BOSCHLTD,41.33,41.35
DRREDDY,17.59,17.59
BATAINDIA,45.00,62.55
DEEPAKFERT,15.90,15.90
CHAMBLFERT,16.66,16.66
CARBORUNIV,52.90,62.56
MAHSEAMLES,11.93,11.93
HINDOILEXP,13.68,16.86
DICIND,30.38,31.30
COROMANDEL,34.62,34.62
BALMLAWRIE,16.01,16.01
VINDHYATEL,14.96,14.96
MOTOGENFIN,43.32,43.32
ASIANPAINT,54.21,52.57
RAMCOCEM,56.76,117.23
PGHL,36.11,34.81
ABREL,123.81,123.81
BEML,51.22,51.22
ADORWELD,26.04,23.56
CENTENKA,14.72,14.72
TATACHEM,,42.16
TORNTPHARM,58.67,58.67
VTL,14.25,14.25
SUNDROP,504.40,451.45
FEDERALBNK,11.65,11.65
EPL,24.39,23.34
VLSFINANCE,4.32,4.32
SUPREMEIND,48.70,48.70
SRF,75.96,75.96
BIRLACABLE,80.37,80.37
BALRAMCHIN,29.17,29.17
AEGISLOG,39.99,39.99
WEIZMANIND,20.50,20.50
UNICHEMLAB,,50.47
BBOX,32.94,25.45
HONAUT,56.00,56.00
JTEKTINDIA,37.35,37.59
SAURASHCEM,162.05,162.05
RANEHOLDIN,8.51,80.29
PRECOT,12.81,15.92
TATAELXSI,40.12,40.12
SUNPHARMA,36.24,35.13
SHREYANIND,4.89,4.89
SANDESH,5.87,5.89
HCC,17.51,
ASHIMASYN,3.50,3.50
APOLLOHOSP,72.18,72.18
ARE&M,18.13,19.61
ADANIENT,68.77,65.38
IVP,12.26,12.26
BALKRISIND,27.85,27.85
INDBANK,14.08,14.08
GINNIFILA,,120.68
EICHERMOT,37.99,37.99
RAJSREESUG,10.56,10.56
GVT&D,81.76,81.76
NEULANDLAB,51.65,64.74
ONGC,7.67,7.42
ZENSARTECH,24.61,24.61
TIL,9.66,202.82
TAINWALCHM,52.18,52.18
BERGEPAINT,53.76,53.76
BANARISUG,49.90,49.90
JINDALPOLY,11.18,18.93
KPIL,32.12,32.12
JYOTISTRUC,53.70,53.70
IGARASHI,59.34,59.34
BSL,16.24,16.24
BLUEDART,52.94,52.94
NKIND,880.49,880.49
JAYNECOIND,222.43,92.82
MUNJALSHOW,15.70,15.70
APCOTEXIND,32.88,32.88
SOTL,22.14,22.14
HSCL,40.69,40.69
RCF,25.97,27.61
RANASUG,8.13,8.13
KARURVYSYA,8.94,8.94
DECCANCE,423.91,74.32
ARENTERP,22.80,22.80
WSI,842.36,183.30
UFLEX,,7.63
TATAPOWER,34.39,33.17
