SYMBOL,SYMBOL P/E,ADJUSTED P/E
SONAMLTD,29.25,29.25
PRITI,21.12,21.12
FINEORG,32.79,32.75
GANGAFORGE,57.07,69.27
REPL,23.14,23.14
HBSL,2.17,2.17
AVROIND,31.85,31.85
HDFCAMC,42.06,42.06
TEMBO,24.46,24.46
AARON,45.99,45.99
SUMIT,31.58,31.58
RPPL,29.21,29.21
AKG,29.6,29.6
IRCON,29.86,29.86
AHLADA,16,16
RAJMET,20.68,20.68
AAVAS,25.96,25.96
KSHITIJPOL,66.93,
GRSE,45.71,45.71
SILGO,22.43,22.43
VINNY,23.53,23.53
BBTCL,28.39,28.39
MARINE,80.43,80.43
IRISDOREME,54.27,54.27
ATGL,161.97,161.97
TECHNOE,62.93,62.93
UNIPARTS,16.98,16.98
SHRIRAMPPS,5.74,5.74
AWHCL,16.39,16.39
RPSGVENT,11.77,11.77
MSTCLTD,28.75,28.75
OSIAHYPER,23.58,23.45
ANUP,34.11,34.11
ARVINDFASN,61.44,58.89
PAR,20.77,20.77
RVNL,52.82,52.82
POLYCAB,55.37,55.37
METROPOLIS,77.64,77.64
KPITTECH,68.86,68.86
NEOGEN,108.23,108.23
EMAMIPAP,14.49,14.49
CONFIPET,24.18,24.18
PPL,10.51,10.51
INDIAMART,41.53,41.36
SATIA,5.29,5.29
WEL,142.82,142.82
CHEMCON,47.06,47.06
WESTLIFE,194.4,194.4
HNDFDS,61,61
MAZDOCK,42.63,42.63
IRCTC,81.19,78.99
DCI,28.45,28.45
360ONE,36.54,36.54
HPIL,55.68,55.68
FLUOROCHEM,79.7,79.7
GREENPANEL,25.88,25.88
APOLLOPIPE,64.98,64.98
MGEL,18.18,18.18
SBICARD,28.07,28.07
HOMEFIRST,23.71,23.71
CSBBANK,10.18,10.18
EASEMYTRIP,53.66,53.66
ROSSARI,29.4,29.4
PRINCEPIPE,38.5,41.81
LIKHITHA,22.52,22.52
PATANJALI,66.84,66.84
SUMICHEM,65.63,65.63
ASALCBR,20.46,20.46
UNIVPHOTO,12.1,12.1
SUVENPHAR,43.26,43.26
POWERINDIA,286.86,286.86
KSOLVES,38.17,38.17
HAPPSTMNDS,49.99,52.08
AARTISURF,26.53,26.53
BOROLTD,45.87,45.87
MAXHEALTH,73.8,73.8
PAVNAIND,39.43,39.43
KALYANKJIL,69.62,69.62
BTML,36.63,36.63
SHAREINDIA,14.35,14.33
SIGACHI,47.46,47.46
ADL,,1759.23
NIRAJ,33.7,14.88
CAMS,49.68,49.68
SURYODAY,9.76,9.76
UTIAMC,14.67,14.67
BECTORFOOD,54.23,54.23
ORCHPHARMA,43.84,63.44
INDIGOPNTS,44.38,44.38
LXCHEM,58.75,58.75
MTARTECH,78.95,78.95
ANURAS,50.63,50.63
KANPRPLA,47.2,47.2
STYLAMIND,23.17,23.17
CLSEL,8.99,8.99
SHAILY,63.53,63.53
MODISONLTD,19.09,23.44
BCLIND,15.66,15.59
BHAGCHEM,94.61,94.61
SMCGLOBAL,9.03,9.03
ARIHANTCAP,9.95,9.95
NAZARA,55.87,55.87
GENCON,15.86,15.86
HLEGLAS,58.6,55.31
SONACOMS,71.1,70.2
DRCSYSTEMS,22.66,22.66
PARAS,93.85,93.85
DODLA,32.62,32.62
JUBLINGREA,44.88,44.88
ROLEXRINGS,38.72,35.1
SHYAMMETL,16.99,16.99
TATVA,86.06,86.06
GLS,21.41,21.41
DEEPINDS,15.01,15.16
ZOMATO,469.77,469.77
PIXTRANS,24.66,24.66
WINDLAS,22.19,22.19
KRSNAA,33.71,33.71
APTUS,25.03,25.03
ANMOL,10.21,10.21
VIJAYA,66.54,65.71
VINEETLAB,18.64,18.64
SANSERA,29.89,29.89
PRITIKAUTO,27.14,27.14
AAREYDRUGS,32.86,35.09
INTLCONV,8.33,8.33
HPAL,45.23,45.6
KPIGREEN,70.67,70.57
YUKEN,89.11,89.11
SGIL,40.91,40.91
ANANDRATHI,75.38,75.38
SJS,25.85,25.85
FINOPB,26.97,26.97
POLICYBZR,859.6,859.6
NYKAA,1137.23,1137.23
