SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,51.16,54.46
WHEELS,16.90,16.90
RIIL,109.17,109.17
PREMIERPOL,19.61,19.61
RAYMOND,32.67,9.25
RSWM,41.43,29.45
SHREDIGCEM,29.27,29.27
SESHAPAPER,22.15,22.15
SMLMAH,44.48,44.48
SUNDRMFAST,34.58,33.98
FACT,1821.80,4391.16
EXIDEIND,34.92,34.63
EUROTEXIND,6.16,6.16
ELECON,20.37,23.74
CRISIL,43.80,43.80
LMW,141.19,133.18
NELCO,,304.87
MASTEK,14.00,13.78
MAHSCOOTER,43.74,50.44
LUMAXIND,57.89,52.40
TRENT,93.92,92.79
KECL,59.87,34.75
CUMMINSIND,63.63,61.01
KCP,9.51,9.19
JAYBARMARU,15.22,14.37
JBCHEPHARM,42.14,42.14
INFY,19.77,19.17
INDIAGLYCO,27.87,27.78
IONEXCHANG,31.11,29.13
IFBIND,35.91,33.37
HIMATSEIDE,18.84,7.49
GNFC,10.99,10.99
GFLLIMITED,294.90,294.90
BPCL,7.28,7.16
BHARATFORG,71.84,69.43
BASF,41.66,42.36
FORCEMOT,23.43,33.37
ATUL,32.00,32.00
ARVIND,23.55,22.68
ACC,11.59,12.21
TMPV,61.61,18.49
SCI,11.55,11.55
MRPL,15.09,15.09
LINDEINDIA,107.98,107.98
HINDPETRO,6.48,6.48
ESCORTS,29.89,30.34
RELINFRA,0.35,0.44
BAJAJHLDNG,61.61,193.13
ASHOKLEY,33.99,31.23
VOLTAS,81.85,79.32
TITAN,77.90,76.08
TATASTEEL,29.16,27.24
SUNDARMFIN,29.94,29.18
SPIC,8.76,8.76
VEDL,16.04,14.67
SBIN,13.13,13.49
RELIANCE,19.96,19.96
PFIZER,26.89,30.14
NOCIL,41.21,38.95
BOSCHLTD,37.99,45.33
DRREDDY,19.23,19.23
BATAINDIA,59.88,55.49
DEEPAKFERT,14.73,14.73
CHAMBLFERT,10.07,10.07
CARBORUNIV,76.59,76.59
MAHSEAMLES,8.42,8.39
HINDOILEXP,16.22,23.30
DICIND,25.38,26.06
COROMANDEL,28.37,32.13
BALMLAWRIE,15.38,15.38
WILLAMAGOR,1.93,1.93
VINDHYATEL,70.47,70.47
MOTOGENFIN,63.27,63.27
ASIANPAINT,61.37,57.74
RAMCOCEM,47.71,241.60
INDIACEM,,69.91
PGHL,28.58,28.58
BEML,57.52,57.52
ADOR,27.76,25.69
CENTENKA,14.26,13.69
TATACHEM,100.14,54.41
TORNTPHARM,63.48,62.56
VTL,19.62,19.62
SUNDROP,,63.53
FEDERALBNK,16.96,16.96
EPL,17.01,16.48
VLSFINANCE,14.69,14.69
SUPREMEIND,67.42,67.42
SRF,47.45,46.05
BIRLACABLE,53.90,53.90
BALRAMCHIN,22.83,22.83
AEGISLOG,25.45,25.45
WEIZMANIND,15.39,15.39
UNICHEMLAB,8.78,31.70
BBOX,42.47,33.02
HONAUT,54.59,53.79
JTEKTINDIA,51.76,49.96
SAURASHCEM,26.08,29.18
RANEHOLDIN,21.43,17.65
PRECOT,14.66,14.66
TATAELXSI,51.74,47.61
SUNPHARMA,37.09,33.36
KOHINOOR,0.25,
SHREYANIND,5.76,5.76
SANDESH,7.10,6.99
HCC,15.03,16.09
APOLLOHOSP,60.17,59.68
ARE&M,20.60,22.33
ADANIENT,22.59,74.97
IVP,10.57,10.33
BALKRISIND,37.95,37.95
INDBANK,22.51,22.51
GINNIFILA,8.86,7.97
EICHERMOT,47.41,46.98
GVT&D,87.99,84.09
NEULANDLAB,94.87,94.87
ONGC,7.74,7.73
ZENSARTECH,17.70,17.24
TAINWALCHM,16.19,16.19
BERGEPAINT,53.58,50.29
BANARISUG,31.72,31.72
ANIKINDS,76.17,76.17
KPIL,22.96,22.35
JYOTISTRUC,26.50,26.50
IGARASHI,88.72,88.72
BSL,36.97,36.97
BLUEDART,54.57,47.62
JAYNECOIND,20.13,19.61
MUNJALSHOW,17.01,16.15
APCOTEXIND,23.27,23.40
SOTL,15.45,15.45
HSCL,33.79,33.79
RCF,23.15,23.36
RANASUG,4.76,5.30
KARURVYSYA,13.30,13.30
DECCANCE,30.62,30.62
UFLEX,11.31,13.46
TATAPOWER,27.33,27.42
ADVANIHOTR,21.78,21.29
THOMASCOOK,20.82,20.33
SUNFLAG,20.96,20.29
SUBROS,31.62,30.57
SPMLINFRA,24.38,24.38
SIMPLEXINF,28.30,36.79
SIEMENS,67.81,67.81
BHARATRAS,21.33,19.89
WIPRO,16.84,16.84
VSTIND,17.68,17.68
JUBLPHARMA,33.14,30.53
UNIVCABLES,25.54,25.54
TATACOMM,30.95,44.01
TOKYOPLAST,88.31,88.31
SOMANYCERA,29.18,29.18
MURUDCERA,16.07,16.07
IFCI,25.39,24.93
HLVLTD,137.16,66.15
SANOFI,25.84,24.95
M&M,29.00,28.59
LIBERTSHOE,39.32,38.65
KAJARIACER,37.21,34.86
HEIDELBERG,27.02,26.48
MODTHREAD,13.25,13.25
MANGLMCEM,27.93,27.64
PRSMJOHNSN,39.95,
PIDILITIND,65.38,64.74
PCBL,45.86,49.16
3PLAND,29.02,29.02
OSWALAGRO,8.61,8.61
EIHAHOTELS,21.11,20.50
HONDAPOWER,30.51,27.29
JINDALSAW,13.78,13.78
SAIL,26.91,24.74
RUBYMILLS,14.17,14.17
STYRENIX,20.32,20.13
ABB,70.61,70.61
IDBI,12.94,12.94
GRAPHITE,40.40,37.93
CANFINHOME,12.36,12.36
BRITANNIA,60.48,60.48
BBL,21.17,21.17
ELECTCAST,14.23,13.11
DHAMPURSUG,10.96,10.96
DCMSHRIRAM,26.37,24.69
DABUR,50.11,49.79
COSMOFIRST,13.10,13.10
CIPLA,24.11,22.97
HEROMOTOCO,22.14,21.73
HDFCBANK,18.69,18.47
HARRMALAYA,13.31,13.31
GMBREW,14.48,14.48
GIPCL,15.13,15.13
ITC,19.56,19.34
INDIANHUME,3.11,18.31
HINDCOMPOS,24.35,15.80
IOC,7.22,7.22
OSWALGREEN,35.28,35.28
HUHTAMAKI,11.54,11.62
RICOAUTO,32.61,28.73
KAMATHOTEL,17.21,24.54
IFBAGRO,17.40,17.40
BANCOINDIA,19.06,19.45
MANINDS,16.63,16.63
APOLLOTYRE,32.89,29.32
SIYSIL,12.36,12.36
SHANTIGEAR,41.91,41.34
PRECWIRE,41.99,41.99
ONWARDTEC,13.98,13.31
NILKAMAL,21.21,19.39
NCC,12.27,11.86
ICIL,55.19,55.19
SEAMECLTD,18.47,18.47
ELGIEQUIP,40.26,39.21
AUROPHARMA,19.58,19.33
BBTC,5.44,5.56
EIHOTEL,34.07,28.78
LICHSGFIN,5.13,5.13
GICHSGFIN,6.32,5.93
BEPL,12.62,12.62
BANARBEADS,42.36,42.36
MOREPENLAB,20.76,27.01
WSTCSTPAPR,18.97,18.97
EASTSILK,8.99,8.99
VENKEYS,38.99,38.99
GHCL,9.00,9.00
S&SPOWER,48.23,47.89
PRUDMOULI,8.17,8.17
PRAJIND,106.84,46.20
BPL,,5.06
PGHH,43.70,43.70
VESUVIUS,43.43,43.43
TFCILTD,28.53,28.53
BOMDYEING,138.85,132.67
NAVNETEDUL,9.26,26.67
GUJALKALI,102.93,102.93
AGI,11.65,11.52
GLAXO,43.10,43.75
TATACONSUM,72.57,73.64
ZEEL,16.15,15.95
CHOLAFIN,30.15,30.15
INDHOTEL,46.62,51.69
FMGOETZE,12.57,11.97
KOTAKBANK,22.65,22.65
ORIENTHOT,30.05,29.72
JAYSREETEA,5.93,212.04
GILLETTE,44.56,44.56
GOLDENTOBC,7.51,8.52
KANSAINER,28.94,27.39
FOSECOIND,43.85,42.09
ESABINDIA,39.80,43.13
3MINDIA,107.47,124.11
ANDHRAPAP,72.18,72.18
GABRIEL,55.17,53.03
SCHAEFFLER,55.72,55.72
AARTIIND,43.73,44.58
RALLIS,33.15,
AMJLAND,8.09,8.09
PRAKASH,7.03,7.03
MFSL,358.62,358.62
KSB,49.67,49.67
KOPRAN,38.99,38.99
HEG,33.78,33.78
GREAVESCOT,108.21,116.00
GODFRYPHLP,29.98,29.98
VARDMNPOLY,46.75,46.75
SURYAROSNI,15.43,15.43
TATAINVEST,110.48,110.48
GLFL,480.56,480.56
TIMKEN,52.59,52.59
SHREECEM,52.86,52.86
SAKHTISUG,12.86,12.86
IPCALAB,40.02,36.51
INGERRAND,47.01,43.93
AKZOINDIA,7.03,39.28
HINDALCO,12.68,11.77
HINDZINC,21.27,21.30
HINDUNILVR,54.12,51.68
GSFC,10.19,10.19
GRASIM,21.48,20.95
AMBUJACEM,26.45,24.04
FINPIPE,25.69,25.69
FINCABLES,19.78,22.29
EIDPARRY,7.20,8.22
DCW,37.78,37.78
CGPOWER,97.77,95.65
SUDARCOLOR,19.42,10.88
CESC,10.54,10.54
BIRLACORPN,15.70,14.22
BHEL,120.26,120.26
