SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,55.31,58.89
WHEELS,16.43,16.43
RIIL,101.54,101.54
PREMIERPOL,21.05,21.05
RAYMOND,31.77,9.00
RSWM,37.12,26.38
SHREDIGCEM,27.21,27.21
SESHAPAPER,21.76,21.76
SMLMAH,38.34,38.34
SUNDRMFAST,32.06,31.51
FACT,1575.21,3796.81
EXIDEIND,32.36,32.10
EUROTEXIND,6.18,6.18
ELECON,19.23,22.41
CRISIL,40.94,40.94
LMW,137.92,130.09
NELCO,,287.77
MASTEK,12.77,12.57
MAHSCOOTER,41.90,48.32
LUMAXIND,51.24,46.38
TRENT,82.66,81.67
KECL,50.99,29.60
CUMMINSIND,67.51,64.73
KCP,8.85,8.56
JAYBARMARU,13.23,12.48
JBCHEPHARM,43.73,43.73
INFY,18.95,18.37
INDIAGLYCO,25.17,25.09
IONEXCHANG,28.21,26.42
IFBIND,33.59,31.21
HIMATSEIDE,15.97,6.35
GNFC,10.30,10.30
GFLLIMITED,262.72,262.72
BPCL,6.86,6.75
BHARATFORG,80.02,77.33
BASF,39.33,39.99
FORCEMOT,20.34,28.97
ATUL,31.35,31.35
ARVIND,21.49,20.70
ACC,10.66,11.23
TMPV,57.28,17.19
SCI,10.37,10.37
MRPL,16.76,16.76
LINDEINDIA,108.24,108.24
HINDPETRO,5.80,5.80
ESCORTS,27.94,28.37
RELINFRA,0.34,0.41
BAJAJHLDNG,58.44,183.19
ASHOKLEY,32.15,29.53
VOLTAS,79.05,76.62
TITAN,79.08,77.24
TATASTEEL,28.12,26.27
SUNDARMFIN,30.08,29.32
SPIC,7.71,7.71
VEDL,17.02,15.56
SBIN,12.42,12.76
RELIANCE,19.51,19.51
PFIZER,25.99,29.13
NOCIL,38.13,36.04
BOSCHLTD,35.69,42.59
DRREDDY,19.75,19.75
BATAINDIA,53.73,49.79
DEEPAKFERT,13.86,13.86
CHAMBLFERT,9.63,9.63
CARBORUNIV,75.11,75.11
MAHSEAMLES,8.78,8.75
HINDOILEXP,19.50,28.02
DICIND,27.70,24.88
COROMANDEL,25.08,28.41
BALMLAWRIE,15.29,15.29
WILLAMAGOR,1.71,1.71
VINDHYATEL,65.49,65.49
MOTOGENFIN,60.58,60.58
ASIANPAINT,58.36,54.91
RAMCOCEM,45.18,228.82
INDIACEM,,61.33
PGHL,27.64,27.64
BEML,55.29,55.29
ADOR,26.74,24.75
CENTENKA,13.27,12.74
TATACHEM,102.35,55.61
TORNTPHARM,64.32,63.38
VTL,20.80,20.80
SUNDROP,,60.37
FEDERALBNK,16.82,16.82
EPL,15.89,15.40
VLSFINANCE,13.20,13.20
SUPREMEIND,68.49,68.49
SRF,43.70,42.41
BIRLACABLE,55.02,55.02
BALRAMCHIN,23.67,23.67
AEGISLOG,24.04,24.04
WEIZMANIND,14.83,14.83
UNICHEMLAB,7.70,27.79
BBOX,41.01,31.88
HONAUT,52.44,51.67
JTEKTINDIA,49.40,47.68
SAURASHCEM,24.44,27.35
RANEHOLDIN,19.82,16.33
PRECOT,13.23,13.23
TATAELXSI,46.47,42.76
SUNPHARMA,39.24,35.30
KOHINOOR,0.26,
SHREYANIND,5.86,5.86
SANDESH,6.72,6.62
HCC,12.41,13.28
APOLLOHOSP,61.01,60.51
ARE&M,19.90,21.57
ADANIENT,21.10,70.01
IVP,9.57,9.36
BALKRISIND,33.14,33.14
INDBANK,20.59,20.59
GINNIFILA,7.89,7.09
EICHERMOT,45.11,44.69
GVT&D,92.76,88.65
NEULANDLAB,93.35,93.35
ONGC,7.95,7.94
ZENSARTECH,17.17,16.73
TAINWALCHM,17.80,17.80
BERGEPAINT,51.02,47.88
BANARISUG,31.91,31.91
ANIKINDS,72.72,72.72
KPIL,23.67,23.04
JYOTISTRUC,26.67,26.67
IGARASHI,75.24,75.24
BSL,36.40,36.40
BLUEDART,50.54,44.11
JAYNECOIND,19.06,18.56
MUNJALSHOW,16.46,15.63
APCOTEXIND,22.84,22.97
SOTL,14.84,14.84
HSCL,32.39,32.39
RCF,20.06,20.24
RANASUG,4.88,5.43
KARURVYSYA,13.14,13.14
DECCANCE,30.27,30.27
UFLEX,11.10,13.21
TATAPOWER,26.85,26.95
ADVANIHOTR,20.72,20.25
THOMASCOOK,17.20,16.80
SUNFLAG,20.35,19.70
SUBROS,28.87,27.91
SPMLINFRA,22.46,22.46
SIMPLEXINF,23.92,31.09
SIEMENS,68.93,68.93
BHARATRAS,17.63,16.44
WIPRO,15.43,15.43
VSTIND,16.51,16.51
JUBLPHARMA,30.31,27.93
UNIVCABLES,25.33,25.33
TATACOMM,27.80,39.54
TOKYOPLAST,68.93,68.93
SOMANYCERA,27.77,27.77
MURUDCERA,14.17,14.17
IFCI,22.25,21.85
HLVLTD,121.85,58.77
SANOFI,26.67,25.21
M&M,27.53,27.14
LIBERTSHOE,33.25,32.69
KAJARIACER,37.22,34.88
HEIDELBERG,25.37,24.86
MODTHREAD,15.69,15.69
MANGLMCEM,29.05,28.74
PRSMJOHNSN,41.81,
PIDILITIND,63.03,62.41
PCBL,42.81,45.88
3PLAND,26.15,26.15
OSWALAGRO,7.85,7.85
EIHAHOTELS,20.49,19.90
HONDAPOWER,28.64,25.62
JINDALSAW,12.41,12.41
SAIL,26.12,24.02
RUBYMILLS,14.79,14.79
STYRENIX,19.39,19.21
ABB,76.95,76.95
IDBI,12.59,12.59
GRAPHITE,40.02,37.58
CANFINHOME,11.31,11.31
BRITANNIA,59.26,59.26
BBL,20.13,20.13
ELECTCAST,12.49,11.51
DHAMPURSUG,11.38,11.38
DCMSHRIRAM,23.25,21.78
DABUR,46.64,46.34
COSMOFIRST,12.57,12.57
CIPLA,23.48,22.37
HEROMOTOCO,22.23,21.81
HDFCBANK,17.30,17.10
HARRMALAYA,13.15,13.15
GMBREW,13.89,13.89
GIPCL,14.49,14.49
ITC,19.05,18.84
INDIANHUME,2.68,15.76
HINDCOMPOS,24.00,15.57
IOC,6.95,6.95
OSWALGREEN,32.14,32.14
HUHTAMAKI,11.00,11.08
RICOAUTO,28.97,25.52
KAMATHOTEL,16.98,24.22
IFBAGRO,15.03,15.03
BANCOINDIA,17.06,17.42
MANINDS,16.22,16.22
APOLLOTYRE,30.18,26.90
SIYSIL,11.28,11.28
SHANTIGEAR,40.77,40.21
PRECWIRE,46.90,46.90
ONWARDTEC,12.60,12.00
NILKAMAL,20.02,18.30
NCC,11.54,11.15
ICIL,45.99,45.99
SEAMECLTD,17.93,17.94
ELGIEQUIP,41.65,40.56
AUROPHARMA,20.37,20.10
BBTC,4.89,5.00
EIHOTEL,33.97,28.69
LICHSGFIN,5.13,5.13
GICHSGFIN,5.97,5.59
BEPL,11.67,11.67
RAIN,33.49,33.49
BANARBEADS,39.98,39.98
MOREPENLAB,21.75,28.29
WSTCSTPAPR,17.49,17.49
VENKEYS,35.37,35.37
GHCL,8.34,8.34
S&SPOWER,50.81,50.46
PRUDMOULI,6.84,6.84
PRAJIND,107.58,46.52
BPL,,4.75
PGHH,41.11,41.11
VESUVIUS,38.72,38.72
TFCILTD,25.47,25.47
BOMDYEING,126.96,121.30
NAVNETEDUL,8.17,23.54
GUJALKALI,96.75,96.75
AGI,9.72,9.61
GLAXO,41.77,42.40
TATACONSUM,71.14,72.19
ZEEL,13.95,13.78
CHOLAFIN,28.59,28.59
INDHOTEL,42.09,46.67
FMGOETZE,11.41,10.86
KOTAKBANK,21.28,21.28
ORIENTHOT,27.44,27.14
JAYSREETEA,5.34,190.82
GILLETTE,42.52,42.52
GOLDENTOBC,7.49,8.50
KANSAINER,26.91,25.47
FOSECOIND,51.71,43.87
ESABINDIA,39.35,42.64
3MINDIA,102.19,118.01
ANDHRAPAP,69.85,69.85
GABRIEL,52.64,50.60
SCHAEFFLER,58.78,58.78
AARTIIND,40.29,41.07
RALLIS,29.95,
AMJLAND,7.76,7.76
PRAKASH,6.73,6.73
MFSL,330.14,330.14
KSB,51.53,48.47
KOPRAN,35.85,35.85
HEG,34.09,34.09
GREAVESCOT,103.65,111.11
GODFRYPHLP,30.55,30.55
VARDMNPOLY,50.76,50.76
SURYAROSNI,14.38,14.38
TATAINVEST,112.43,112.43
GLFL,355.88,355.88
TIMKEN,58.53,58.53
SHREECEM,49.97,49.97
SAKHTISUG,12.30,12.30
IPCALAB,40.00,36.49
INGERRAND,47.27,44.17
AKZOINDIA,6.46,36.08
HINDALCO,13.40,12.44
HINDZINC,21.01,21.04
HINDUNILVR,51.95,49.60
GSFC,9.20,9.20
GRASIM,20.04,19.55
AMBUJACEM,23.53,21.39
FINPIPE,25.49,25.49
FINCABLES,23.83,26.84
EIDPARRY,6.59,7.53
DCW,31.07,31.07
CGPOWER,101.56,99.36
SUDARCOLOR,18.45,10.34
CESC,13.24,13.24
BIRLACORPN,12.82,11.60
BHEL,118.63,118.63
BHARATGEAR,11.81,11.81
BEL,57.74,57.74
BAJFINANCE,32.29,31.98
ASHAPURMIN,14.21,14.03
NAVA,13.30,13.30
CORALFINAC,9.51,9.51
GREENPLY,20.53,20.69
TNPL,32.17,32.17
PARASPETRO,529.31,529.31
AUTOAXLES,19.20,18.21
REMSONSIND,15.68,15.15
DALMIASUG,7.40,7.40
NATCOPHARM,11.82,11.82
KHAITANLTD,6.93,6.93
SWARAJENG,22.57,22.27
MRF,26.39,25.73
GARFIBRES,28.92,28.92
ANDHRSUGAR,10.36,8.91
TNPETRO,6.54,7.06
TTKPRESTIG,82.11,31.64
STARPAPER,5.39,5.39
SKFINDIA,16.55,15.73
AUSOMENT,7.57,7.57
EIMCOELECO,19.19,19.19
JAYAGROGN,12.93,12.93
CUBEXTUB,16.29,16.29
MARICO,58.25,58.25
SILINV,9.77,9.77
REGENCERAM,1018.74,1018.74
BIOFILCHEM,18.10,18.10
KEYFINSERV,20.13,18.59
ZENITHEXPO,19.10,111.12
SANGAMIND,36.75,33.05
MOTHERSON,41.84,40.34
VISAKAIND,8.59,16.89
AARTIDRUGS,16.10,16.10
STERTOOLS,20.15,27.13
CREST,18.57,18.57
INDIANCARD,4.86,8.16
HITECHGEAR,51.57,51.57
WENDT,58.42,58.42
DENORA,28.30,28.30
TVSSRICHAK,63.51,66.44
SHRIRAMFIN,20.77,20.77
PUNJABCHEM,21.99,20.58
MIRZAINT,54.31,
ELECTHERM,5.43,17.22
DYNAMATECH,203.16,165.66
GANESHHOU,12.92,12.92
MMFL,24.22,24.23
JAGSNPHARM,28.35,27.20
ALKYLAMINE,39.15,39.15
BOSCH-HCIL,293.90,107.54
MPHASIS,23.47,23.14
GUJRAFFIA,28.86,28.86
RUCHINFRA,12.84,12.84
RAMCOIND,20.38,20.40
KOTHARIPET,9.05,9.03
HERITGFOOD,17.16,17.27
INDRAMEDCO,19.99,19.99
BANKBARODA,7.98,7.98
MADRASFERT,140.58,140.58
GAIL,14.06,14.06
INDNIPPON,18.20,18.20
SKMEGGPROD,10.54,10.54
TCIFINANCE,6.88,6.88
BANKINDIA,7.50,7.22
CONCOR,29.37,29.37
ICICIBANK,16.67,16.67
KCPSUGIND,62.58,62.58
HUDCO,12.69,12.69
INDSWFTLAB,4.49,27.26
SAREGAMA,32.46,32.20
FDC,27.21,25.41
ENGINERSIN,15.78,15.78
ADROITINFO,23.75,
JAICORPLTD,10.16,10.10
ANTGRAPHIC,6.41,6.41
GMDCLTD,17.58,27.18
MAHAPEXLTD,16.64,58.58
ASAHIINDIA,69.45,67.03
TRIGYN,97.58,53.63
J&KBANK,6.07,6.07
KOTHARIPRO,12.38,19.63
CUB,15.38,15.38
SOUTHBANK,7.49,7.49
ASTRAZEN,108.32,104.76
CEMPRO,20.97,20.97
AXISBANK,15.51,15.51
CYIENT,16.45,16.03
SONATSOFTW,15.66,14.98
NOIDATOLL,2.63,2.63
CYBERTECH,10.03,10.03
KOKUYOCMLN,29.59,29.59
DHANBANK,10.45,10.45
SANGHVIMOV,12.52,12.02
STCINDIA,1.01,12.13
MANUGRAPH,8.55,11.25
VIPCLOTHNG,21.60,21.60
NATIONALUM,11.78,11.78
IVC,16.72,16.72
JINDALSTEL,59.32,
ALEMBICLTD,15.98,15.98
ICDSLTD,21.25,21.25
