SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,59.30,59.30
WHEELS,15.57,15.57
RIIL,129.06,129.06
PREMIERPOL,18.32,18.32
RAYMOND,19.93,19.93
SHREDIGCEM,43.24,43.24
SESHAPAPER,20.34,20.34
SMLISUZU,37.34,37.34
SUNDRMFAST,36.38,36.38
FACT,1463.64,3630.92
EXIDEIND,37.83,37.83
ELECON,24.31,28.04
CRISIL,68.16,68.16
LMW,161.43,160.41
PEL,70.70,
NELCO,308.14,308.14
MASTEK,19.70,19.94
MAHSCOOTER,69.12,86.10
LUMAXIND,43.77,43.77
TRENT,123.40,123.40
KECL,213.57,
CUMMINSIND,54.27,54.55
KCP,10.37,9.41
JAYBARMARU,19.20,19.20
JBCHEPHARM,38.55,38.55
INFY,21.87,21.87
INDIAGLYCO,28.89,28.89
IONEXCHANG,31.85,31.85
IFBIND,43.40,43.40
IGPL,13.03,13.03
HIMATSEIDE,20.59,8.43
GNFC,13.49,13.49
BPCL,11.21,10.96
BHARATFORG,53.90,53.73
BASF,50.01,50.81
FORCEMOT,27.23,38.66
ATUL,38.34,38.34
ARVIND,20.81,20.81
ACC,14.14,14.64
TATAMOTORS,10.35,10.14
SCI,11.87,11.87
LINDEINDIA,126.24,126.24
HINDPETRO,7.90,7.90
ESCORTS,29.91,31.43
RELINFRA,1.30,1.50
BAJAJHLDNG,75.55,232.23
ASHOKLEY,21.00,21.11
VOLTAS,45.11,45.11
TITAN,90.89,90.89
TATASTEEL,48.80,45.35
SUNDARMFIN,28.36,28.36
SPIC,14.42,14.42
VEDL,8.60,9.52
SBIN,9.41,9.41
RELIANCE,20.00,20.00
PFIZER,29.92,36.17
NOCIL,31.28,31.28
BOSCHLTD,42.72,51.35
DRREDDY,17.50,17.50
BATAINDIA,45.95,65.24
DEEPAKFERT,19.22,19.22
CHAMBLFERT,13.91,13.91
CARBORUNIV,80.40,111.36
MAHSEAMLES,10.05,10.02
HINDOILEXP,14.29,14.29
DICIND,45.70,47.83
COROMANDEL,31.57,35.95
BALMLAWRIE,17.60,17.60
VINDHYATEL,21.20,21.20
MOTOGENFIN,121.72,121.72
ASIANPAINT,68.70,64.08
RAMCOCEM,84.53,234.91
INDIACEM,,479.03
PGHL,34.86,34.86
BEML,55.39,55.39
ADOR,31.45,27.98
CENTENKA,18.52,18.52
TATACHEM,69.21,50.15
TORNTPHARM,60.80,60.28
VTL,14.21,14.21
SUNDROP,,82.06
FEDERALBNK,11.89,11.89
EPL,18.03,17.87
VLSFINANCE,32.04,32.04
SUPREMEIND,67.84,67.84
SRF,60.16,60.16
BIRLACABLE,82.18,82.18
BALRAMCHIN,27.63,27.63
AEGISLOG,31.46,31.46
WEIZMANIND,21.62,21.62
UNICHEMLAB,27.94,27.94
BBOX,42.12,32.35
HONAUT,63.67,63.67
JTEKTINDIA,46.66,47.00
SAURASHCEM,91.68,235.76
RANEHOLDIN,11.27,106.65
PRECOT,13.64,13.64
TATAELXSI,49.02,49.02
SUNPHARMA,36.84,33.32
KOHINOOR,0.33,
SHREYANIND,6.15,6.15
SANDESH,12.02,12.13
HCC,13.95,
APOLLOHOSP,70.03,70.03
ARE&M,18.16,19.75
ADANIENT,63.02,74.46
IVP,19.68,19.68
BALKRISIND,32.26,32.26
INDBANK,18.42,18.42
GINNIFILA,107.69,107.69
EICHERMOT,37.50,37.50
RAJSREESUG,17.27,17.27
GVT&D,93.34,93.34
NEULANDLAB,93.46,125.42
ONGC,7.69,7.67
ZENSARTECH,26.63,26.63
TIL,735.65,735.65
TAINWALCHM,31.40,31.40
BERGEPAINT,57.49,56.09
BANARISUG,41.47,41.47
JINDALPOLY,20.32,26.88
ANIKINDS,118.89,118.89
KPIL,27.27,27.27
JYOTISTRUC,55.67,55.67
IGARASHI,95.35,95.35
BLUEDART,55.61,55.61
JAYNECOIND,21.56,21.56
MUNJALSHOW,20.52,20.52
APCOTEXIND,35.58,35.58
SOTL,26.05,26.05
HSCL,36.41,36.41
RCF,33.08,33.46
RANASUG,5.25,5.25
KARURVYSYA,10.51,10.51
DECCANCE,196.87,196.87
ARENTERP,65.28,65.28
UFLEX,29.53,9.09
TATAPOWER,29.22,28.30
ADVANIHOTR,21.26,21.26
THOMASCOOK,28.41,27.76
SUNFLAG,32.35,32.35
SUBROS,36.38,36.38
SPMLINFRA,41.95,41.95
SIMPLEXINF,209.93,
SIEMENS,42.95,42.95
BHARATRAS,35.06,35.06
WIPRO,18.84,18.84
VSTIND,16.43,22.85
JUBLPHARMA,38.40,36.34
UNIVCABLES,52.41,52.41
TATACOMM,33.30,51.40
TOKYOPLAST,114.05,114.05
SOMANYCERA,36.29,35.54
MURUDCERA,27.05,27.05
IFCI,42.15,41.84
HLVLTD,32.71,33.76
SANOFI,40.71,41.59
M&M,30.22,30.22
LIBERTSHOE,44.14,39.45
KAJARIACER,58.01,58.01
KABRAEXTRU,42.01,61.13
HEIDELBERG,41.58,41.58
MODTHREAD,50.31,50.31
