SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,68.34,68.34
WHEELS,14.28,14.28
ZODIACLOTH,,
RIIL,124.62,124.62
PREMIERPOL,25.26,25.26
RAYMOND,21.76,21.35
RSWM,,
SHREDIGCEM,27.17,27.17
SESHAPAPER,13.22,13.22
SMLISUZU,19.75,19.75
SUPERSPIN,,
SUNDRMFAST,35.67,35.67
FACT,,520.34
EXIDEIND,38.19,38.19
EUROTEXIND,,
ELECON,27.11,27.11
CRISIL,45.26,45.26
LMW,143.37,143.37
ORIENTPPR,,
PEL,46.37,
NELCO,100.93,100.93
MASTEK,18.51,19.04
MAHSCOOTER,71.08,74.07
LUMAXIND,41.38,41.38
TRENT,101.41,142.38
KECL,69.56,295.76
CUMMINSIND,46.63,46.63
KCP,10.15,9.21
JAYBARMARU,30.30,30.30
JBCHEPHARM,40.14,40.14
INFY,23.89,23.89
INDIAGLYCO,19.73,19.73
IONEXCHANG,33.33,33.33
IFBIND,39.46,39.46
IGPL,13.84,13.84
HIMATSEIDE,22.20,22.20
GNFC,14.37,14.37
GFLLIMITED,,
BPCL,9.35,9.16
BHARATFORG,65.77,59.32
BASF,31.87,32.40
FORCEMOT,21.73,21.73
ATUL,41.03,41.03
ARVIND,27.65,27.65
ACC,13.86,15.25
TATAMOTORS,8.13,8.11
SCI,8.46,8.46
MRPL,29.63,29.37
LINDEINDIA,127.10,127.10
HINDPETRO,11.96,11.96
ESCORTS,31.74,31.74
RELINFRA,37.50,
BAJAJHLDNG,90.23,90.23
ASHOKLEY,20.33,20.62
ZUARIIND,,507.80
VOLTAS,56.20,56.20
TITAN,86.76,86.76
TATASTEEL,82.62,68.47
SUNDARMFIN,33.18,31.92
SPIC,19.79,13.36
VEDL,10.24,11.38
SBIN,8.32,8.32
RELIANCE,21.73,21.73
PFIZER,30.60,30.60
NOCIL,25.82,25.82
BOSCHLTD,39.98,40.00
DRREDDY,18.45,18.45
BATAINDIA,45.87,63.76
DEEPAKFERT,16.28,16.28
CHAMBLFERT,15.90,15.90
CARBORUNIV,53.32,63.05
MAHSEAMLES,12.43,12.43
HINDOILEXP,14.16,17.44
DICIND,30.82,31.75
COROMANDEL,34.52,34.52
BALMLAWRIE,16.57,16.57
WILLAMAGOR,,
VINDHYATEL,15.84,15.84
MOTOGENFIN,44.62,44.62
MARALOVER,,
ASIANPAINT,53.28,51.67
