SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,57.78,57.78
AIAENG,35.74,35.76
ORIENTCER,31.32,36.94
EKC,16.53,16.21
ENIL,29.09,30.05
JAGRAN,12.68,12.68
BLKASHYAP,42.43,42.43
SOLARINDS,111.07,111.07
SUNTV,16.19,16.19
EMKAY,13.87,13.87
BALPHARMA,23.59,23.59
KAMDHENU,28.46,28.46
EMAMILTD,47.97,47.65
TECHM,61.13,61.21
ATLANTAA,.61,4.33
ANANTRAJ,66.6,66.6
ALICON,15.28,15.28
GLOBALVECT,282.16,282.16
INSPIRISYS,57.24,57.24
NAUKRI,122.96,114.59
TORNTPOWER,37.85,37.85
DONEAR,20.46,20.46
VENUSREM,17.37,17.37
PARACABLES,25.67,25.67
SARLAPOLY,25.71,25.71
PITTIENG,43.8,43.8
IZMO,25.7,25.7
TTL,52.63,52.63
RAJTV,497.29,497.29
THEMISMED,84.91,84.91
BANSWRAS,15.95,15.95
NDLVENTURE,193.76,193.76
ZENITHSTL,20.05,20.05
ALPHAGEO,278.86,40.98
HILTON,26.76,26.76
NAVINFLUOR,65.18,78.66
HGS,30.38,30.38
DLF,122.88,122.88
MEGASOFT,65.19,65.19
ALPA,11.09,11.12
KPRMILL,36.25,36.25
CIEINDIA,27.43,27.43
INDOWIND,49.31,43.09
CENTUM,,346.05
MANGCHEFER,9.43,9.43
BAJAJELEC,82.16,82.16
RELIGARE,22.51,47.3
RGL,12.95,12.95
COLPAL,65.11,64.43
KALYANIFRG,43.95,43.95
ECLERX,22.82,22.76
DVL,28.81,28.81
PATINTLOG,28.15,28.15
ARIES,18.94,18.94
CEATLTD,16.88,15.85
JKIL,18.64,18.64
KNRCON,13.74,13.74
ONMOBILE,55.9,55.9
SEPC,125.11,125.11
NAHARCAP,13.76,13.76
VGUARD,76.78,76.78
DPSCLTD,120.75,120.75
TITAGARH,74.05,73.62
BAJAJFINSV,16.58,16.58
DIGISPICE,17.29,39.72
RPGLIFE,34.01,34.01
RBL,16.38,16.04
UBL,130.21,130.21
ZFCVINDIA,71.94,71.94
JOCIL,98.79,98.79
ALKALI,118.99,99.12
TPHQ,25.77,25.77
MHRIL,77.3,77.3
EXCEL,55.44,55.44
GLOBUSSPR,25.71,25.71
EXPLEOSOL,21.78,21.78
RTNPOWER,.92,
REFEX,28.07,28.05
JSWENERGY,62.47,62.47
HINDCOPPER,102.27,102.27
NESTLEIND,99.65,100.02
THANGAMAYL,41.91,41.91
HATHWAY,60.34,59.6
TEXMOPIPES,46.05,15.15
PERSISTENT,63.27,63.27
KIRLOSBROS,51.89,52.61
SJVN,63.5,68.29
KIRLOSIND,15.77,14.22
IITL,6.34,8.89
PRAKASHSTL,2.78,6.96
KILITCH,41.98,41.98
SASTASUNDR,10.79,10.79
RAMKY,15.07,15.07
BEDMUTHA,32.95,32.95
JWL,78.96,78.96
SHAH,44.95,44.95
COALINDIA,9.36,9.36
PENIND,23.66,23.66
MOIL,33.17,33.17
SUMMITSEC,28.81,25.3
HFCL,48.23,48.23
MUTHOOTFIN,15.58,15.58
PIIND,36.55,36.55
OMINFRAL,36.26,36.26
DHANUKA,31.82,31.82
THERMAX,92.03,101.72
RIIL,180.55,180.55
RAYMOND,19.39,18.46
SHREDIGCEM,17.95,17.95
SESHAPAPER,9.49,9.49
SUNDRMFAST,55.76,55.76
CRISIL,48.03,48.03
PEL,,35.64
MASTEK,26.61,26.4
TRENT,138.21,224.27
CUMMINSIND,67.2,67.14
JBCHEPHARM,51.26,51.26
INDIAGLYCO,20.62,20.62
IONEXCHANG,46.77,46.77
HIMATSEIDE,11.61,11.61
GFLLIMITED,292.9,292.9
BHARATFORG,82.26,81.63
ATUL,66.34,66.34
TATAMOTORS,10.7,10.46
MRPL,13.53,13.49
ESCORTS,44.09,44.09
BAJAJHLDNG,76.89,76.89
ZUARIIND,1.59,
VOLTAS,126.93,126.93
TATASTEEL,,60.47
SPIC,19.71,13.4
RELIANCE,25.85,25.85
BATAINDIA,76.44,69.87
CARBORUNIV,73.64,73.64
DICIND,,108
MOTOGENFIN,118.77,118.77
RAMCOCEM,47.74,47.74
CENTURYTEX,93.96,93.96
TORNTPHARM,61.23,63.92
VLSFINANCE,3.21,3.21
SRF,56.96,56.96
BBOX,48.22,38.55
JTEKTINDIA,48.67,51.36
TATAELXSI,55.31,55.31
SANDESH,6.16,6.17
ASHIMASYN,8.52,8.52
ARE&M,31.33,31.33
BALKRISIND,41.71,41.71
RAJSREESUG,17.53,17.53
ONGC,7.34,7.17
TAINWALCHM,38.6,38.6
KPIL,40.33,40.33
JYOTISTRUC,75.03,75.03
BLUEDART,63.51,63.51
SOTL,19.87,19.87
KARURVYSYA,9.82,9.82
WSI,17.3,17.1
THOMASCOOK,43.78,43.78
SIEMENS,103.49,103.49
VSTIND,23.88,23.88
TOKYOPLAST,108.68,108.68
IFCI,76.17,76.79
HLVLTD,60.64,60.64
HEIDELBERG,30.51,30.51
POLYPLEX,37.4,37.4
PCBL,21.22,21.22
HONDAPOWER,44.51,46.41
RUBYMILLS,16.94,16.94
BRITANNIA,66.99,66.93
DCMSHRIRAM,32.16,32.16
COSMOFIRST,34.76,34.76
HDFCBANK,17.63,17.53
GMBREW,11.66,11.66
INDIANHUME,31.43,31.43
IOC,5.63,5.63
OSWALGREEN,136.99,136.99
HUHTAMAKI,6.88,29.9
RICOAUTO,43.72,41.79
BANCOINDIA,17.83,17.83
MANINDS,27.7,27.7
SIYSIL,11.84,11.84
ONWARDTEC,32.05,32.05
NCC,28.85,28.06
ELGIEQUIP,69.21,69.21
BBTC,7.8,7.54
LICHSGFIN,8.9,8.9
BEPL,19.73,19.73
BANARBEADS,24.31,24.31
S&SPOWER,86.36,86.36
PRUDMOULI,11.25,10.46
PRAJIND,45.58,45.58
KEEPLEARN,169.03,169.03
TFCILTD,18.65,18.65
GTL,1.01,5.64
AGI,19.84,19.84
TATACONSUM,92.05,79.41
ZEEL,65.05,229.93
GILLETTE,64.75,64.75
KANSAINER,18.77,33.09
ANDHRAPAP,6.72,6.72
SCHAEFFLER,67.1,66.85
AMJLAND,19.81,19.81
TIMKEN,74.31,74.31
SAKHTISUG,3.64,
AKZOINDIA,29.93,29.93
GRASIM,18.9,18.16
FINCABLES,37.3,43.75
HEUBACHIND,29.05,29.05
CESC,15.12,18.42
BAJFINANCE,27.91,27.91
NAVA,9.38,10.24
CORALFINAC,10.42,10.42
AUTOAXLES,18.21,18.21
KHAITANLTD,26.25,26.25
ANDHRSUGAR,29.19,27.94
STARPAPER,6.09,5.95
AUSOMENT,14.84,14.84
JAYAGROGN,16.43,16.43
SILINV,20.95,20.95
SANGAMIND,48.09,42
STERTOOLS,24.06,24.18
HITECHGEAR,15.25,42.48
ELECTHERM,3.08,3.08
MMFL,23.08,23.25
MPHASIS,35.72,35.72
