SYMBOL,SYMBOL P/E,ADJUSTED P/E
PLAZACABLE,111.69,111.69
SENCO,55.19,55.19
TRU,32.79,32.79
RADHIKAJWE,31.31,31.31
SPLPETRO,41.33,41.33
RAMRAT,45.46,45.46
VIVIANA,78.67,78.67
CSLFINANCE,14.74,14.74
KORE,160.73,157.23
GOYALALUM,63.66,63.66
RUSTOMJEE,149.28,149.28
GENSOL,53.4,53.32
DBOL,29.84,29.84
KANDARP,46.62,46.62
GSLSU,61.8,61.8
SPORTKING,17.22,17.22
MANORAMA,116.64,116.64
ISHAN,,244.59
GRMOVER,24.97,24.97
SYNCOMF,70.98,70.94
CLOUD,3.11,3.11
BAHETI,56.78,56.78
SULA,43.13,43.13
SIGNATURE,407.07,407.07
KRITINUT,14.82,14.82
MEGAFLEX,74.59,74.59
KALAMANDIR,31.84,31.84
AVALON,219.85,219.85
RITEZONE,15.71,15.71
CONCORDBIO,74.01,74.01
GRCL,163.69,163.69
BAIDFIN,17.92,17.92
PHANTOMFX,20.71,20.71
AMIABLE,11.22,11.22
IPSL,30.15,30.15
KAMOPAINTS,137.32,137.32
BLUEJET,57.96,55.52
MVGJL,16.41,16.41
JIWANRAM,24.44,24.44
SCPL,19.73,19.73
SUKHJITS,17.27,17.27
FROG,30.53,30.53
MANKIND,54.76,54.76
SKYGOLD,65.69,65.69
SATINDLTD,6.27,6.27
DIVGIITTS,50.69,50.69
PRITIKA,102.97,102.97
ANLON,57.74,57.74
VERTEXPLUS,111.78,111.78
SRIVASAVI,28.19,28.19
DIACABS,256.93,253.42
IKIO,38.51,38.51
MANOMAY,25.29,25.29
FAZE3Q,27.34,27.34
RBMINFRA,82.8,82.8
LLOYDSME,32.69,32.69
AARTIPHARM,25.07,25.07
RHL,55.88,55.88
SAHYADRI,16.3,16.3
NINSYS,59.12,59.12
DUCOL,42.38,42.38
SBFC,37.41,37.41
SBGLP,74.74,74.74
ASMS,370.46,356.81
HYBRIDFIN,12.03,11.8
VIAZ,27.62,27.62
ZAGGLE,90.22,90.22
AGARWALFT,366.64,366.64
HONASA,122.85,122.85
RISHABH,39.17,39.17
IRMENERGY,22.24,22.24
SAH,376.37,376.37
DENEERS,23.16,23.16
CYIENTDLM,80.01,80.01
AGUL,16.97,16.97
NIRMAN,46.81,46.81
AKI,131.52,131.52
YCCL,36.51,36.51
PATTECH,67.41,67.41
SECMARK,191.07,191.07
AUROIMPEX,15.95,15.95
SPECTSTM,23.68,23.68
ATAM,30.44,30.44
IDEAFORGE,111.36,111.36
SHRITECH,12.61,12.61
LAL,50.86,50.86
URBAN,26.88,26.88
INFINIUM,89.76,89.76
AARTECH,117.35,117.35
POCL,65.76,65.76
ESFL,84.67,84.67
AATMAJ,68.89,68.89
DOLPHIN,166.16,173.72
REDTAPE,62.31,62.31
ASHOKAMET,8.81,8.81
CELLPOINT,35.2,35.2
SEL,141.05,141.05
GREENCHEF,40.8,40.8
PTCIL,554.37,554.37
NETWEB,167.49,167.49
PYRAMID,22.39,22.39
AEROFLEX,52.98,52.83
EMSLIMITED,25.81,25.81
EFACTOR,19.56,19.56
GHCLTEXTIL,29.74,29.74
MONOPHARMA,28.89,28.89
VPRPL,23.48,23.48
UDS,31.65,31.65
SYNOPTICS,17.64,17.64
KIRLPNU,59.58,57.15
ATL,26.74,26.74
RRKABEL,66.37,66.44
COMMITTED,14.36,14.36
JSWINFRA,62.87,62.87
JLHL,53.92,54.25
SAHAJ,26.43,26.43
NUVAMA,33.5,33.5
GLOBALPET,54.65,54.65
YASHO,54.5,54.5
SERVICE,30.65,30.65
PRAMARA,44.43,44.43
NIITMTS,32.81,32.01
ZEAL,22.02,22.02
ACSAL,33.55,33.55
SINDHUTRAD,29.97,29.97
UNIHEALTH,23.33,23.33
CHAVDA,24.48,24.48
TRANSTEEL,12.86,12.69
SANDUMA,22.91,22.91
PLADAINFO,10.02,10.02
KODYTECH,555.95,555.95
SCML,23.28,23.28
MUFIN,106.65,103.56
MAL,8.82,8.82
HIGREEN,57.4,57.4
CELLECOR,78.56,78.56
SRGHFL,21.71,21.71
JIOFIN,192.93,192.93
CPS,108.17,108.17
NEWJAISA,52.27,52.27
WOMANCART,50.67,50.67
SHANTHALA,132,132
TREL,4.39,35.57
DIAMINESQ,76.63,76.63
VISHNUINFR,32.61,32.61
KONTOR,108.6,108.6
INSPIRE,17.97,17.97
CELLO,53.31,53.31
MAITREYA,50.57,50.57
DIGIKORE,85.08,85.08
AMNPLST,55.26,55.26
VINYAS,173.7,173.7
INDNIPPON,25.6,25.6
BANKINDIA,7.6,7.6
KCPSUGIND,6.83,7.43
CHENNPETRO,5.52,5.52
KRBL,14.34,14.34
GAEL,16.33,16.33
AXISCADES,55.27,55.27
TIPSINDLTD,62.42,62.42
HIKAL,68.14,68.14
MARKSANS,42.1,42.1
LUPIN,44.28,44.28
TCI,30.5,30.28
BHARTIARTL,114.88,95.34
SURANAT&P,38.75,38.75
CANBK,6.01,6.01
RADICO,104.98,104.98
BAGFILMS,24.64,24.64
WELSPUNLIV,23.24,23.24
TVTODAY,14.25,13.79
PETRONET,12.75,12.85
XPROINDIA,52.8,50.82
EXCELINDUS,45.69,45.69
AMBICAAGAR,13.53,13.53
TEXINFRA,422.47,422.47
WELENT,21.59,21.59
INDOCO,45.13,49.07
GOKEX,54.68,54.68
SHOPERSTOP,244.09,210.09
JKPAPER,8.11,8.11
VHL,396.83,46.94
SPLIL,15.86,15.85
SASKEN,31.61,31.61
INSPIRISYS,31.05,31.05
TORNTPOWER,38.43,38.43
LTFOODS,25.55,25.55
HIRECT,88.39,68.79
HBLPOWER,57.25,53.62
SARLAPOLY,16.85,16.85
PITTIENG,47.1,47.1
TIIL,26.93,26.26
PFC,7.45,7.45
PAGEIND,81.17,81.17
ASTRAL,99.64,99.64
NCLIND,12.85,12.85
PHOENIXLTD,47.45,47.44
ALPHAGEO,31.37,18.12
KMSUGAR,16.12,16.12
V2RETAIL,117.8,117.8
PURVA,125.63,125.63
CENTUM,,4524.31
DELTACORP,18.18,22.74
CERA,45.91,45.67
BVCL,18.19,18.19
GKWLIMITED,147.14,147.14
ADANIPOWER,16.11,16.11
OIL,13.24,13.3
AMRUTANJAN,52.56,52.56
DEN,11.75,11.75
SHILPAMED,160.33,172.57
JSWENERGY,70.25,70.25
HINDCOPPER,90.93,90.93
NESTLEIND,80.16,80.39
UNITEDTEA,14.17,14.17
THANGAMAYL,53.93,53.93
DBREALTY,7.64,8.13
TEXMOPIPES,79.93,18.46
ISFT,24.64,24.64
KIRLOSIND,16.3,14.58
BAJAJCON,23.38,23.38
PRAKASHSTL,4.17,70.73
DEEPAKNTR,44.69,48.06
RAMKY,16.6,16.6
OBEROIRLTY,32.38,32.38
IOLCP,24.36,24.36
JAMNAAUTO,23.68,23.68
SHEKHAWATI,1.37,10.36
SUMMITSEC,42.54,37.37
VADILALIND,20.34,20.34
VSTTILLERS,35.56,35.56
MAITHANALL,4.63,4.63
HATSUN,82.41,82.41
GOCLCORP,29.25,26.84
MONTECARLO,29.01,29.01
FCL,36.29,36.29
GENUSPAPER,95.05,95.05
LINC,30.48,30.48
JMA,9.28,9.28
IMAGICAA,256.03,60.2
BYKE,50.3,50.3
UFO,86.48,71.83
SKIPPER,53.32,53.32
ADANIENSOL,,78.05
MUTHOOTCAP,5.64,
SHREEPUSHK,18.6,18.6
SHK,431.02,27.15
KRIDHANINF,,59.83
OCCL,7.77,7.77
VIDHIING,67.28,67.28
WEALTH,28.8,28.8
SHRIPISTON,21.72,21.72
ASPINWALL,17.9,17.9
NITIRAJ,26.39,26.39
RELIANCE,25.95,25.95
BOSCHLTD,42.81,57.46
DEEPAKFERT,24.7,24.7
MAHSEAMLES,9.82,9.79
BALMLAWRIE,22.33,22.33
MOTOGENFIN,111.73,111.73
ASIANPAINT,61.87,61.87
PGHL,43.87,42.02
ADORWELD,28.89,28.89
TATACHEM,,33.42
ATFL,321.46,661.11
EPL,36.53,34.63
SUPREMEIND,66.13,66.13
