SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,64.85,64.85
WHEELS,18.78,18.78
RIIL,147.16,147.16
PREMIERPOL,20.76,20.76
RAYMOND,19.50,19.50
SHREDIGCEM,47.95,47.95
SESHAPAPER,18.78,18.78
SMLISUZU,27.77,27.77
SUNDRMFAST,40.51,40.51
FACT,1494.56,3707.62
EXIDEIND,40.68,40.68
ELECON,35.89,35.89
CRISIL,78.06,78.06
LMW,175.46,175.46
PEL,75.40,
NELCO,250.15,250.15
MASTEK,20.16,20.41
MAHSCOOTER,81.65,109.27
LUMAXIND,50.61,50.61
TRENT,152.77,152.77
KECL,260.06,
CUMMINSIND,53.39,53.39
KCP,10.44,9.48
JAYBARMARU,26.67,26.67
JBCHEPHARM,38.83,38.83
INFY,25.01,25.01
INDIAGLYCO,35.19,35.19
IONEXCHANG,38.43,38.43
IFBIND,45.55,45.55
IGPL,13.50,13.50
HIMATSEIDE,25.95,10.62
GNFC,14.09,14.09
BPCL,11.98,11.71
BHARATFORG,68.37,62.20
BASF,46.37,48.01
FORCEMOT,23.75,34.92
ATUL,45.08,45.08
ARVIND,24.88,24.88
ACC,15.17,15.71
TATAMOTORS,11.03,10.80
SCI,12.85,12.85
MRPL,900.20,900.20
LINDEINDIA,127.00,127.00
HINDPETRO,13.55,13.55
ESCORTS,31.99,31.95
RELINFRA,1.85,2.15
BAJAJHLDNG,324.69,324.69
ASHOKLEY,22.05,22.17
VOLTAS,45.92,45.92
TITAN,98.67,98.67
TATASTEEL,69.42,59.70
SUNDARMFIN,31.00,31.00
SPIC,14.97,14.97
VEDL,8.94,9.86
SBIN,9.18,9.18
RELIANCE,25.44,25.44
PFIZER,34.06,41.17
NOCIL,32.05,32.05
BOSCHLTD,47.54,47.56
DRREDDY,18.60,18.60
BATAINDIA,47.79,67.84
DEEPAKFERT,23.26,23.26
CHAMBLFERT,14.52,14.52
CARBORUNIV,75.07,96.52
MAHSEAMLES,12.78,12.78
HINDOILEXP,14.87,14.87
DICIND,49.42,51.72
COROMANDEL,31.79,36.63
BALMLAWRIE,18.75,18.75
VINDHYATEL,23.68,23.68
MOTOGENFIN,126.41,126.41
ASIANPAINT,65.02,60.73
RAMCOCEM,95.91,397.56
PGHL,38.62,37.30
ABREL,,934.63
BEML,62.16,62.16
ADOR,33.25,29.58
CENTENKA,16.58,16.58
TATACHEM,118.99,71.22
TORNTPHARM,59.32,58.79
VTL,17.16,17.16
SUNDROP,,91.65
FEDERALBNK,12.74,12.74
EPL,21.27,21.08
VLSFINANCE,17.98,17.98
SUPREMEIND,65.00,65.00
SRF,77.16,77.16
BIRLACABLE,109.57,109.57
BALRAMCHIN,29.47,29.47
AEGISLOG,33.23,33.23
WEIZMANIND,24.00,24.00
UNICHEMLAB,27.45,27.45
BBOX,44.14,33.91
HONAUT,65.55,65.55
JTEKTINDIA,49.07,49.43
SAURASHCEM,146.79,
RANEHOLDIN,12.07,114.21
PRECOT,14.39,14.39
TATAELXSI,49.08,49.08
SUNPHARMA,36.66,35.04
KOHINOOR,0.37,
SHREYANIND,6.26,6.26
SANDESH,11.58,11.66
HCC,20.08,
APOLLOHOSP,72.68,72.68
ARE&M,18.51,20.14
ADANIENT,62.24,71.52
IVP,18.08,18.08
BALKRISIND,29.98,29.98
INDBANK,18.46,18.46
EICHERMOT,38.90,38.90
RAJSREESUG,20.20,20.20
GVT&D,100.51,100.51
NEULANDLAB,59.11,77.08
ONGC,7.92,7.90
ZENSARTECH,29.79,29.79
TIL,901.57,901.57
TAINWALCHM,41.83,41.83
BERGEPAINT,60.43,60.43
BANARISUG,46.91,46.91
JINDALPOLY,9.93,16.81
ANIKINDS,102.25,102.25
KPIL,36.00,36.00
JYOTISTRUC,58.94,58.94
IGARASHI,70.38,70.38
BSL,19.99,19.99
BLUEDART,64.96,64.96
JAYNECOIND,32.75,32.75
MUNJALSHOW,19.55,19.55
APCOTEXIND,37.88,37.88
SOTL,25.96,25.96
HSCL,43.95,43.95
RCF,35.95,36.36
RANASUG,6.04,6.04
KARURVYSYA,11.32,11.32
DECCANCE,169.43,169.43
ARENTERP,74.55,74.55
UFLEX,31.03,9.55
TATAPOWER,32.63,31.54
ADVANIHOTR,21.03,21.03
THOMASCOOK,29.06,28.40
SUNFLAG,34.91,34.91
SUBROS,43.53,43.53
SPMLINFRA,35.61,35.61
SIMPLEXINF,195.79,
SIEMENS,45.31,45.31
BHARATRAS,38.34,38.34
WIPRO,21.21,21.21
VSTIND,18.47,25.78
JUBLPHARMA,22.80,39.13
UNIVCABLES,57.34,57.34
TATACOMM,33.55,53.69
TOKYOPLAST,94.43,94.43
SOMANYCERA,39.79,38.97
MURUDCERA,25.87,25.87
IFCI,49.45,49.08
HLVLTD,34.15,35.24
SANOFI,47.95,48.98
M&M,31.40,31.40
LIBERTSHOE,50.83,45.90
KAJARIACER,54.08,54.08
KABRAEXTRU,32.47,41.40
HEIDELBERG,45.54,45.54
MODTHREAD,46.94,46.94
MANGLMCEM,46.99,46.99
PRSMJOHNSN,305.26,
POLYPLEX,10.58,10.58
PIDILITIND,74.54,73.88
PCBL,35.94,35.91
3PLAND,44.21,44.21
OSWALAGRO,10.80,10.80
EIHAHOTELS,24.81,23.95
HONDAPOWER,37.66,37.66
JINDALSAW,10.55,10.55
SAIL,30.13,23.72
RUBYMILLS,19.38,19.38
STYRENIX,23.88,23.88
ABB,86.52,86.52
IDBI,14.59,14.59
GRAPHITE,24.03,24.03
CANFINHOME,12.57,12.57
BRITANNIA,63.72,63.19
BBL,25.71,25.71
ELECTCAST,11.05,11.05
DHAMPURSUG,19.19,19.19
DCMSHRIRAM,31.95,31.95
DABUR,49.70,49.70
COSMOFIRST,23.07,23.07
CIPLA,22.86,22.86
HEROMOTOCO,18.71,18.71
HDFCBANK,21.10,20.82
HARRMALAYA,26.53,26.53
GMBREW,13.15,13.15
GIPCL,15.74,15.74
ITC,25.74,25.73
INDIANHUME,4.23,24.89
HINDCOMPOS,20.35,15.06
IOC,17.36,20.44
OSWALGREEN,138.64,138.64
HUHTAMAKI,33.37,34.82
RICOAUTO,46.90,45.09
KAMATHOTEL,15.54,16.16
IFBAGRO,30.80,30.80
BANCOINDIA,24.54,24.54
MANINDS,17.70,17.70
APOLLOTYRE,26.45,23.85
SIYSIL,15.98,15.98
SHANTIGEAR,41.07,41.07
PRECWIRE,36.78,36.78
ONWARDTEC,28.02,28.02
NILKAMAL,26.83,26.83
NCC,16.49,16.49
ICIL,23.27,23.27
SEAMECLTD,25.13,27.75
ELGIEQUIP,48.84,48.84
AUROPHARMA,19.13,19.13
BBTC,6.78,6.75
EIHOTEL,32.00,31.07
LICHSGFIN,6.16,6.16
GICHSGFIN,6.57,6.21
BEPL,16.16,16.16
BANARBEADS,26.60,26.60
MOREPENLAB,28.66,28.66
WSTCSTPAPR,10.05,10.05
21STCENMGM,5.00,5.00
VENKEYS,19.48,19.48
GHCL,9.50,9.50
PRUDMOULI,21.53,21.53
PRAJIND,41.66,46.35
BIRLANU,,951.56
BPL,4711.12,6.33
TRANSWORLD,18.18,13.25
KEEPLEARN,160.17,160.17
PGHH,60.35,60.35
VESUVIUS,59.34,59.34
TFCILTD,21.66,21.66
BOMDYEING,7.08,186.09
NAVNETEDUL,4.06,18.19
GUJALKALI,273.79,273.79
AGI,16.33,16.33
GLAXO,60.16,60.37
TATACONSUM,78.56,78.49
ZEEL,19.72,17.67
CHOLAFIN,30.69,30.69
INDHOTEL,54.87,63.12
FMGOETZE,18.37,18.37
KOTAKBANK,19.65,22.61
LYKALABS,51.47,51.47
ORIENTHOT,63.11,63.11
JAYSREETEA,4.20,8.67
GILLETTE,65.26,65.26
GOLDENTOBC,8.98,10.19
KANSAINER,18.11,33.30
FOSECOIND,52.46,52.46
ESABINDIA,45.23,45.23
3MINDIA,67.23,67.23
ANDHRAPAP,18.51,18.51
GABRIEL,57.24,57.24
SCHAEFFLER,87.01,87.01
AARTIIND,74.70,75.72
RALLIS,49.85,50.11
AMJLAND,12.48,12.48
PRAKASH,8.04,8.04
MFSL,139.98,139.98
KSB,81.85,81.85
KOPRAN,23.09,23.09
HEG,99.46,99.46
GODFRYPHLP,52.40,50.09
VARDMNPOLY,37.05,37.05
SURYAROSNI,21.48,21.48
TATAINVEST,165.09,165.09
TIMKEN,57.04,57.04
SUDARSCHEM,83.51,121.74
SHREECEM,101.58,101.58
SAKHTISUG,3.80,8.02
IPCALAB,44.30,41.05
INGERRAND,45.58,45.58
AKZOINDIA,36.42,36.42
