SYMBOL,SYMBOL P/E,ADJUSTED P/E
SAREGAMA,54.04,54.04
ENGINERSIN,39.03,39.03
GMDCLTD,17.93,17.93
INDUSINDBK,10.16,10.16
J&KBANK,5.37,5.37
CUB,12.5,12.5
ASTRAZEN,191.72,100.65
AXISBANK,12.6,12.6
KOKUYOCMLN,41.22,41.22
SANGHVIMOV,18.91,18.91
JINDALSTEL,16.59,16.59
NIPPOBATRY,2.8,2.8
ICDSLTD,33.7,33.7
ACCELYA,25.38,25.44
STAR,48.26,44.87
ZYDUSLIFE,24.17,24.17
RAJESHEXPO,197.47,197.47
SHREERAMA,42.92,42.92
NRBBEARING,10.32,28
BLBLIMITED,12.05,12.05
BLUESTARCO,75.8,75.8
TVSMOTOR,55.82,55.82
REPRO,82.19,82.19
KRBL,13.12,13.12
USHAMART,30.43,30.43
TRIDENT,52.29,52.31
ACLGATI,214.98,
TCI,30.15,29.94
ASAL,53.44,53.44
SURANAT&P,35.13,35.13
UNIONBANK,5.81,5.81
GODREJIND,32,32
VARDHACRLC,26.2,26.2
WELSPUNLIV,21.31,21.31
UNIENTER,28.47,28.47
MUKANDLTD,21.57,21.57
MAHABANK,8.58,8.58
RKFORGE,44.72,44.64
CCL,34.28,34.28
APARINDS,45.46,45.46
TCS,30.09,29.64
GULFPETRO,11.62,11.62
WELENT,17.92,17.92
JBMA,90.82,90.82
JINDALPHOT,50.47,50.47
SAKSOFT,31.5,31.5
SHOPERSTOP,433.14,355.16
63MOONS,16.56,16.56
VHL,357.21,42.25
YESBANK,35.56,35.56
SASKEN,40.5,40.5
SUZLON,94.27,91.71
AIAENG,33.69,33.71
ORIENTCER,31.36,34.65
EKC,19.57,19.21
ENIL,29.74,29.74
JAGRAN,11.96,11.96
BLKASHYAP,28.78,30.94
KEI,58.66,58.65
SOLARINDS,92.21,92.21
SUNTV,15.58,15.58
BALPHARMA,26.03,26.03
KAMDHENU,26.93,26.93
EMAMILTD,39.68,39.42
TECHM,48.47,48.59
ANANTRAJ,70.71,70.71
GEECEE,19.85,19.85
GESHIP,6.48,6.48
LTFOODS,24.49,24.49
SOBHA,388.5,388.57
PLASTIBLEN,18.68,18.68
HBLPOWER,52.45,49.13
VEEDOL,25.16,25.16
WANBURY,14.42,28.19
UNOMINDA,72.2,73.95
CTE,261.52,261.52
REDINGTON,12.62,12.62
JKTYRE,12.4,12.08
BANSWRAS,18.75,18.75
PHOENIXLTD,40.01,40
NDLVENTURE,363.5,363.5
ZENITHSTL,17.17,17.17
SRHHYPOLTD,17.61,15.87
INSECTICID,20.77,20.77
NAVINFLUOR,63.64,77.55
HGS,61.59,61.59
ADSL,31.45,31.45
CIEINDIA,23.17,23.17
INDOWIND,40.02,40.02
KSCL,15.3,15.3
RGL,22.38,22.38
STYLAMIND,29.66,29.47
CLSEL,13.9,13.9
CARYSIL,36.06,36.06
SHAILY,61.35,61.35
MODISONLTD,31.35,30.93
FIBERWEB,14.24,14.24
BCLIND,14.88,14.88
BHAGCHEM,197.08,197.08
SBCL,47.47,47.47
SMCGLOBAL,6.75,6.75
QMSMEDI,22.01,22.01
NPST,574.73,574.73
ARIHANTCAP,14.98,14.98
SIDDHIKA,15.96,15.96
NAZARA,76.78,76.11
IPL,34.93,34.93
GENCON,18.33,18.33
LODHA,57.26,54.71
HLEGLAS,68.2,63.21
SONACOMS,75.49,74.4
UTKARSHBNK,8.6,8.6
DRCSYSTEMS,22.86,22.86
PARAS,97.73,97.73
CRAFTSMAN,43.8,43.8
DODLA,33.1,33.1
JUBLINGREA,64.96,64.92
ROLEXRINGS,35.42,32.14
WALPAR,36.86,36.86
SHYAMMETL,21.23,21.23
KIMS,63.6,63.6
MAKS,121.73,61.85
JSFB,6.41,6.41
TATVA,113.73,113.73
CLEAN,63.61,63.61
GLS,31.06,31.06
ABSLAMC,25.41,25.41
DEEPINDS,21.26,21.33
ZOMATO,291.86,291.86
PIXTRANS,23.12,23.12
MEDIASSIST,66.66,66.66
WINDLAS,36.27,36.27
CARTRADE,53.08,53.08
KRSNAA,42.68,42.68
EQUIPPP,2754.7,2754.7
DEVYANI,1411.13,249.67
APTUS,27.43,27.43
SUPRIYA,32.26,32.26
ANMOL,11.41,11.41
BMETRICS,22.16,22.16
VIJAYA,79.46,78.51
AMIORG,84.33,84.11
IWEL,90.45,83.18
VINEETLAB,352.14,352.14
SANSERA,49.48,49.48
BAJAJHCARE,,32.64
PRITIKAUTO,25.01,25.01
AAREYDRUGS,33.95,33.95
GRINFRA,13.06,16.26
INTLCONV,6.74,6.74
DUGLOBAL,623.4,623.4
STEELCAS,24.79,24.79
HPAL,35.4,35.67
UGROCAP,17.3,17.3
KPIGREEN,56.12,55.72
YUKEN,66.53,66.53
ANANDRATHI,63.15,63.15
FINOPB,33.28,33.28
NYKAA,1012.15,1012.15
AWL,45.13,45.13
SAPPHIRE,724.46,389.38
DKEGL,12.62,12.62
QUADPRO,33.87,33.87
PRUDENT,69.54,69.54
NUVOCO,261,261
GOCOLORS,73.51,73.51
TRACXN,119.5,119.5
FUSION,6.29,6.29
COASTCORP,76.1,76.1
MEDPLUS,130.07,130.07
RATEGAIN,56.53,56.53
MANORG,78.59,78.59
METROBRAND,79.06,79.06
PASUPTAC,18.91,18.91
FOODSIN,33.99,33.99
MAPMYINDIA,74.7,74.7
ABMINTLLTD,140.2,140.2
TMB,6.22,6.22
KRITI,34.42,34.42
DYNAMIC,87.22,87.22
GANESHBE,16.37,16.37
GVPTECH,71.78,71.78
KOTYARK,38.76,38.76
MEDICAMEQ,106.83,106.83
SHIVALIK,57.41,57.41
PRECISION,17.48,17.48
COOLCAPS,235.06,234.95
MEDANTA,59.43,59.43
AHL,20.87,20.87
NIDAN,,20.16
IRIS,63.05,63.05
SMLT,24.54,24.54
RADIANTCMS,19.89,19.89
CHOICEIN,65.47,65.47
HARIOMPIPE,29.52,29.52
CAPITALSFB,11.06,11.06
EMUDHRA,92.15,92.15
DYCL,41.26,41.26
STARTECK,17.46,17.46
VIRINCHI,30.18,30.18
DHRUV,30.98,30.98
ELIN,67.83,67.83
SHIGAN,43.69,43.69
MADHAVBAUG,72.26,72.26
MHLXMIRU,14.1,14.1
RELCHEMQ,103.03,103.03
GATEWAY,18.4,18.4
ZIMLAB,28.59,28.59
CAMPUS,106.31,106.31
RAINBOW,71.25,71.25
AETHER,139.27,70.96
MEGASTAR,58.96,58.96
GSTL,69.89,69.89
INDOBORAX,15.18,15.18
RACE,620.95,620.95
AVONMORE,25.77,25.77
DREAMFOLKS,33.74,33.74
AGSTRA,123.69,123.69
LEMERITE,155.22,155.22
DHARMAJ,27.14,27.14
OBCL,45.32,45.32
KCK,230.89,230.89
LICI,13.97,13.97
INDOAMIN,23.99,23.99
PROPEQUITY,24.25,24.25
INOXGREEN,207.86,207.86
FEDFINA,14.32,14.32
BIKAJI,75.83,75.83
SADHNANIQ,352.91,352.91
SURAJEST,36.97,36.97
VEEKAYEM,42.33,42.33
CHEVIOT,9.49,9.49
MWL,16.81,16.81
MEDICO,55.86,55.86
KFINTECH,57.68,57.68
DCXINDIA,54.63,54.63
ARISTO,27.45,27.45
KAYNES,145.96,145.96
SABAR,10.5,10.5
PNBGILTS,9.76,10.03
NLCINDIA,18.4,18.4
HAVELLS,72.41,72.41
AXISCADES,47.32,47.32
TIPSMUSIC,76.38,76.38
HIKAL,67.36,67.36
MARKSANS,38.98,38.98
SMARTLINK,29.73,29.73
JISLJALEQS,111.2,111.2
UNITDSPR,73.54,72.5
MPSLTD,30.29,30.29
OLECTRA,120.47,129.77
APTECHT,39.09,35.35
TIMESGTY,72.19,72.19
NUCLEUS,18.78,18.78
GENESYS,65.05,65.05
DIVISLAB,93.59,93.59
UCOBANK,24.89,24.89
JAIBALAJI,20.87,20.87
BIOCON,19.73,20.37
POONAWALLA,70.02,70.02
EXCELINDUS,45.61,45.61
AMBICAAGAR,13.53,13.53
COFORGE,59.57,60.21
GUFICBIO,54.04,54.04
SUPRAJIT,41.98,41.98
CONSOFINVT,11.24,11.24
ALLDIGI,19.73,24.24
MANGALAM,25.95,25.95
SURYALAXMI,52.84,28.33
JSWHL,64.83,64.83
SPLIL,14.96,14.95
JMFINANCIL,,13.61
MANALIPETC,43.65,39.94
JINDRILL,20.22,20.22
PARACABLES,22.47,22.47
SARLAPOLY,13.97,13.97
PITTIENG,48.19,48.19
TIIL,24.87,24.25
FSL,46.73,46.73
INDIANB,8.06,8.06
AMDIND,93.19,93.19
BALAMINES,32.54,32.54
AROGRANITE,50.56,50.56
ALPHAGEO,30.68,17.73
KMSUGAR,13.87,13.87
NELCAST,18.79,26.8
ALPA,12.25,12.26
KPRMILL,39.58,39.58
MAGNUM,37.42,131.04
MANGCHEFER,15.1,15.1
CERA,39.65,39.44
STARHEALTH,33.31,33.31
LGBBROSLTD,15.19,15.8
ISFT,22.04,22.04
KIRLOSBROS,39.2,39.32
UMESLTD,146.81,146.81
HMVL,27.09,27.09
BLISSGVS,18.13,7.98
IITL,10.72,14.63
PRAKASHSTL,4.09,69.36
WELINV,119.47,119.47
ORISSAMINE,301.85,301.85
SASTASUNDR,8.81,8.88
GREENPOWER,62.58,97.88
WABAG,42.01,41.78
JWL,58.67,58.67
PRESTIGE,72.71,72.71
COALINDIA,7.95,7.95
RPPINFRA,10.71,10.71
PSB,52.26,52.26
STEL,59.77,59.77
DHUNINV,16.79,16.79
SYMPHONY,45.5,45.5
OMINFRAL,34.6,34.6
ASHIANA,46.1,46.1
ELGIRUBCO,20.58,127.49
ORBTEXP,13.87,13.87
HATSUN,74.89,74.89
SUPERHOUSE,15.91,25.56
PDSL,35.39,36.08
LAMBODHARA,32.8,32.8
GANECOS,93.5,93.5
MANAKALUCO,39.19,39.19
LFIC,6.1,6.1
PRIVISCL,51.49,51.49
NILAINFRA,25.48,25.48
ORICONENT,78.18,50.66
ADANIENSOL,371.15,59.11
PKTEA,26.69,26.69
SHARDAMOTR,19.81,19.81
INDIGO,23.07,23.07
UMANGDAIRY,49.62,49.62
LALPATHLAB,63.15,63.15
TEAMLEASE,42.6,43.96
KELLTONTEC,19.97,19.97
HCG,121.5,128.65
WEALTH,31.82,31.82
CROMPTON,52.46,52.46
ARMANFIN,9.39,9.39
PREMEXPLN,87.16,87.16
INCREDIBLE,30.35,30.35
CREATIVE,23.31,23.31
DEVIT,29.71,29.71
MKPL,30.32,30.32
PANACHE,,62.43
PSPPROJECT,26.2,26.2
FIDEL,30.07,30.07
AXITA,27.22,27.22
PLAZACABLE,104.3,104.3
SENCO,45.13,45.13
TRU,26.34,26.34
RADHIKAJWE,27.68,27.68
SPLPETRO,34.86,34.86
RAMRAT,40.68,40.68
VIVIANA,63.69,63.69
CSLFINANCE,10.98,10.98
AGNI,198.34,198.34
GOYALALUM,66.5,66.5
RUSTOMJEE,144.07,144.07
GENSOL,45.29,45.24
DBOL,26.23,26.23
KANDARP,35.45,35.45
GSLSU,47.07,47.07
SPORTKING,13.88,13.88
MANORAMA,98.83,98.83
ISHAN,3098.91,3098.91
ARABIAN,28.69,28.69
INNOVACAP,43.34,43.34
GRMOVER,21.38,21.38
SYNCOMF,66.97,66.93
DJML,64.13,64.13
BAHETI,43.16,43.16
SULA,37.61,37.61
SIGNATURE,349.32,349.32
ANNAPURNA,60.11,60.11
KRITINUT,15.42,15.42
KALAMANDIR,31.61,31.61
AVALON,210.3,210.3
RITEZONE,17.66,17.66
CONCORDBIO,60.38,60.38
BAIDFIN,16.82,16.82
QUICKTOUCH,11.33,11.33
AMIABLE,11.61,11.61
KAMOPAINTS,54.25,54.25
DOLLEX,10.53,10.53
BLUEJET,48.83,46.89
MVGJL,15.09,15.09
JIWANRAM,24.08,24.08
SCPL,18.26,18.26
SUKHJITS,14.89,14.89
FROG,34.73,34.73
MANKIND,55.37,55.37
SKYGOLD,99.27,99.27
SATINDLTD,6.17,6.17
DIVGIITTS,56.36,56.36
PRITIKA,92.5,92.5
USK,11.9,11.9
MOTISONS,75.34,76.15
VERTEXPLUS,116.31,116.31
SRIVASAVI,30.85,30.85
DIACABS,295.64,291.6
IKIO,35.49,35.49
MANOMAY,22.23,22.23
FAZE3Q,23.48,23.48
LLOYDSME,34.57,34.57
AARTIPHARM,25.84,25.84
RHL,53.5,53.5
SAHYADRI,15.89,15.89
SAHANA,84.71,84.71
NINSYS,59.34,59.34
DUCOL,38.97,38.97
SBFC,30.41,30.41
SBGLP,118.88,118.88
ASMS,341.14,328.57
HYBRIDFIN,11.41,11.24
VIAZ,32.53,32.53
ZAGGLE,87.75,87.75
GANDHAR,14.97,14.97
MCON,48.58,48.58
HONASA,100.6,100.6
RISHABH,38.34,38.34
IRMENERGY,19.98,19.98
SAH,368.91,368.91
QFIL,18.36,18.36
CYIENTDLM,74.66,74.66
AGUL,15.25,15.25
AKI,114.34,114.34
MASTER,41.95,41.95
SYSTANGO,19.84,19.84
RATNAVEER,29.86,29.86
AUROIMPEX,16.29,16.29
SPECTSTM,33.43,33.43
ATAM,24.76,24.76
SHRITECH,13.01,13.01
LAL,65.55,65.55
INFINIUM,86.88,86.88
AARTECH,99.92,99.92
KRISHCA,35.69,35.69
DOLPHIN,108.53,111.34
REMUS,53.24,53.24
NOVAAGRI,25.5,25.5
REDTAPE,79.57,79.57
CELLPOINT,250.55,250.55
GREENCHEF,37.31,37.31
PROV,77.2,77.2
PTCIL,500.88,500.88
PYRAMID,28.88,28.88
MAGSON,36.69,36.69
EMSLIMITED,26.8,26.8
GHCLTEXTIL,20.35,20.35
MONOPHARMA,25.73,25.73
UDS,28.12,28.12
DENTALKART,63.63,63.63
CLSL,25.5,25.5
SSFL,67.45,67.45
ATL,26.43,26.27
RRKABEL,65.28,65.29
COMMITTED,14.37,14.37
JLHL,54.04,54.37
NUVAMA,30.07,30.07
DRONE,70.76,70.76
SERVICE,33.55,33.55
KEL,47.18,47.18
NIITMTS,25.87,25.35
VINSYS,24.34,24.34
SAROJA,25.18,25.18
SINDHUTRAD,30.52,30.51
ORIANA,85.07,85.07
ASKAUTOLTD,42.33,42.33
CHAVDA,21.59,21.59
BAWEJA,35.45,35.45
PLADAINFO,9.79,9.79
