SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,49.42,49.42
WHEELS,17.98,17.98
RIIL,123.91,123.91
PREMIERPOL,17.13,17.13
RAYMOND,14.08,14.08
SHREDIGCEM,48.15,48.15
SESHAPAPER,17.79,17.79
SMLMAH,38.42,38.42
SUNDRMFAST,36.03,36.03
FACT,559.09,676.54
EXIDEIND,36.88,36.88
ELECON,20.84,24.03
CRISIL,43.77,43.77
LMW,155.92,154.93
NELCO,272.03,272.03
MASTEK,16.81,17.02
MAHSCOOTER,67.03,83.49
LUMAXIND,72.48,72.48
TRENT,93.50,93.50
KECL,299.46,
CUMMINSIND,67.00,67.34
KCP,7.94,7.33
JAYBARMARU,18.13,18.13
JBCHEPHARM,41.38,41.38
INFY,24.12,24.12
INDIAGLYCO,34.65,34.65
IONEXCHANG,24.75,24.75
IFBIND,52.56,52.56
IGPL,19.80,19.80
HIMATSEIDE,21.73,8.18
GNFC,13.26,13.26
BPCL,10.12,9.97
BHARATFORG,64.21,64.01
BASF,43.78,44.48
FORCEMOT,25.18,35.75
ATUL,33.96,33.96
ARVIND,22.34,22.34
ACC,13.86,14.36
TMPV,5.94,5.79
SCI,12.05,12.05
LINDEINDIA,113.33,113.33
HINDPETRO,8.83,8.83
ESCORTS,32.54,34.19
RELINFRA,0.62,0.72
BAJAJHLDNG,60.86,187.10
ASHOKLEY,26.87,26.98
VOLTAS,58.19,58.19
TITAN,91.98,91.98
TATASTEEL,49.58,46.08
SUNDARMFIN,28.60,28.60
SPIC,12.83,12.83
VEDL,10.30,11.40
SBIN,10.94,10.94
RELIANCE,22.12,22.12
PFIZER,28.43,34.01
NOCIL,28.60,28.60
BOSCHLTD,40.32,48.46
DRREDDY,18.23,18.23
BATAINDIA,59.92,57.05
DEEPAKFERT,15.69,15.69
CHAMBLFERT,10.57,10.57
CARBORUNIV,80.25,111.14
MAHSEAMLES,8.50,8.47
HINDOILEXP,13.61,17.36
DICIND,27.93,28.87
COROMANDEL,29.47,33.56
BALMLAWRIE,14.93,14.93
WILLAMAGOR,1.22,1.22
VINDHYATEL,21.77,21.77
MOTOGENFIN,124.09,124.09
ASIANPAINT,76.87,71.70
RAMCOCEM,75.90,210.92
INDIACEM,,554.57
PGHL,31.34,31.34
BEML,46.69,46.69
ADOR,51.40,43.23
CENTENKA,15.87,15.87
TATACHEM,54.31,39.36
TORNTPHARM,64.15,63.59
VTL,15.97,15.97
SUNDROP,,66.59
FEDERALBNK,15.56,15.56
EPL,16.34,16.20
VLSFINANCE,46.69,46.69
SUPREMEIND,53.55,53.55
SRF,60.73,60.73
BIRLACABLE,66.30,66.30
BALRAMCHIN,23.77,23.77
AEGISLOG,32.17,32.17
WEIZMANIND,17.97,17.97
UNICHEMLAB,23.90,23.90
BBOX,41.97,32.87
HONAUT,58.87,58.87
JTEKTINDIA,56.14,56.57
SAURASHCEM,65.80,169.21
RANEHOLDIN,8.70,53.39
PRECOT,11.78,11.78
TATAELXSI,40.65,40.65
SUNPHARMA,41.15,37.22
KOHINOOR,0.28,
SHREYANIND,4.53,4.53
SANDESH,9.57,9.66
HCC,14.08,
APOLLOHOSP,63.25,63.25
ARE&M,20.11,22.06
ADANIENT,69.38,81.98
IVP,16.68,16.68
BALKRISIND,30.79,30.79
INDBANK,20.36,20.36
GINNIFILA,17.76,14.46
EICHERMOT,47.71,47.71
GVT&D,97.29,97.29
NEULANDLAB,118.72,159.32
ONGC,7.52,7.50
ZENSARTECH,24.28,24.28
TAINWALCHM,21.59,21.59
BERGEPAINT,57.82,56.41
BANARISUG,39.71,39.71
JINDALPOLY,,38.79
ANIKINDS,64.79,64.79
KPIL,28.64,28.64
JYOTISTRUC,30.47,30.47
IGARASHI,72.97,72.97
BSL,26.45,26.45
BLUEDART,51.60,51.60
JAYNECOIND,28.83,28.83
MUNJALSHOW,19.49,19.49
APCOTEXIND,33.01,33.01
SOTL,19.55,19.55
HSCL,37.47,37.47
RCF,27.15,27.41
RANASUG,5.59,5.59
KARURVYSYA,11.62,11.62
DECCANCE,52.18,52.18
ARENTERP,182.41,182.41
UFLEX,11.15,8.65
TATAPOWER,28.79,27.88
ADVANIHOTR,21.07,21.07
THOMASCOOK,25.68,25.10
SUNFLAG,23.87,23.87
SUBROS,35.26,35.26
SPMLINFRA,26.70,26.70
SIMPLEXINF,87.80,203.72
SIEMENS,55.66,55.66
BHARATRAS,28.98,26.94
WIPRO,20.06,20.06
VSTIND,14.53,20.22
JUBLPHARMA,36.92,34.94
UNIVCABLES,48.85,48.85
TATACOMM,35.76,55.19
TOKYOPLAST,105.27,105.27
SOMANYCERA,32.45,31.72
MURUDCERA,20.89,20.89
IFCI,25.79,25.59
HLVLTD,28.03,29.15
SANOFI,26.98,27.44
M&M,34.16,34.16
LIBERTSHOE,39.04,34.89
KAJARIACER,47.92,47.92
KABRAEXTRU,36.44,53.03
HEIDELBERG,33.58,33.58
MODTHREAD,48.91,48.91
MANGLMCEM,34.05,34.05
PRSMJOHNSN,161.59,
POLYPLEX,12.60,12.60
PIDILITIND,67.18,66.62
PCBL,29.65,29.62
3PLAND,33.25,33.25
OSWALAGRO,6.93,6.93
EIHAHOTELS,22.99,21.98
HONDAPOWER,31.98,31.98
JINDALSAW,7.19,7.19
SAIL,20.56,20.44
RUBYMILLS,15.16,15.16
STYRENIX,16.14,16.14
ABB,60.70,60.70
IDBI,12.90,12.90
GRAPHITE,29.79,29.79
CANFINHOME,13.63,13.63
BRITANNIA,63.58,63.58
BBL,22.67,22.67
ELECTCAST,7.58,7.58
DHAMPURSUG,15.22,15.22
DCMSHRIRAM,30.46,30.46
DABUR,50.82,50.82
COSMOFIRST,13.65,13.65
CIPLA,22.27,22.27
HEROMOTOCO,26.28,26.28
HDFCBANK,21.12,20.84
HARRMALAYA,11.33,11.33
GMBREW,17.18,17.18
GIPCL,11.10,11.10
ITC,25.03,25.02
INDIANHUME,3.92,25.15
HINDCOMPOS,18.41,13.49
IOC,15.84,18.09
OSWALGREEN,81.55,81.55
HUHTAMAKI,21.47,22.16
RICOAUTO,42.05,40.54
KAMATHOTEL,13.86,13.84
IFBAGRO,38.63,38.63
BANCOINDIA,23.50,23.50
MANINDS,19.98,19.98
APOLLOTYRE,39.78,42.11
SIYSIL,15.44,15.44
SHANTIGEAR,37.15,37.15
PRECWIRE,44.80,44.80
ONWARDTEC,19.11,19.11
NILKAMAL,21.75,21.75
NCC,12.03,12.03
ICIL,27.41,27.41
SEAMECLTD,22.72,22.75
ELGIEQUIP,43.41,43.41
AUROPHARMA,19.93,19.93
BBTC,6.22,6.30
EIHOTEL,36.53,31.69
LICHSGFIN,5.32,5.32
GICHSGFIN,6.82,6.37
BEPL,12.94,12.94
BANARBEADS,27.58,27.58
MOREPENLAB,24.05,24.05
WSTCSTPAPR,9.79,9.79
VENKEYS,37.86,37.86
GHCL,9.22,9.22
S&SPOWER,1793.95,177.10
PRUDMOULI,13.07,13.07
PRAJIND,39.63,39.63
BPL,,4.61
TRANSWORLD,15.52,10.19
KEEPLEARN,77.51,77.51
PGHH,49.36,49.36
VESUVIUS,39.10,39.10
TFCILTD,27.62,27.62
BOMDYEING,5.45,156.37
NAVNETEDUL,14.56,16.22
GUJALKALI,77.09,77.09
AGI,13.38,13.38
GLAXO,46.23,46.39
TATACONSUM,79.87,80.53
ZEEL,12.72,11.72
CHOLAFIN,33.06,33.06
INDHOTEL,49.98,57.15
FMGOETZE,14.56,14.56
KOTAKBANK,22.32,22.32
LYKALABS,37.21,37.21
ORIENTHOT,38.50,38.50
JAYSREETEA,3.17,6.53
GILLETTE,47.49,47.49
GOLDENTOBC,8.22,9.32
KANSAINER,16.51,30.58
FOSECOIND,46.77,46.77
ESABINDIA,55.16,55.16
3MINDIA,78.45,78.45
ANDHRAPAP,15.85,15.85
GABRIEL,55.00,55.00
SCHAEFFLER,59.61,59.61
AARTIIND,54.04,54.76
RALLIS,29.51,29.62
AMJLAND,10.11,10.11
PRAKASH,6.59,6.59
MFSL,174.30,174.30
KSB,52.79,52.79
KOPRAN,17.97,17.97
HEG,57.51,57.51
GREAVESCOT,284.41,
GODFRYPHLP,44.26,44.26
VARDMNPOLY,10.80,10.80
SURYAROSNI,19.39,19.39
TATAINVEST,169.12,169.12
GLFL,292.83,292.83
TIMKEN,50.06,50.06
SUDARSCHEM,105.46,
SHREECEM,62.72,62.72
SAKHTISUG,10.95,17.68
IPCALAB,45.19,42.01
INGERRAND,42.70,42.70
AKZOINDIA,39.46,39.46
HINDALCO,10.91,10.66
HINDZINC,21.15,21.02
HINDUNILVR,49.92,50.66
GSFC,10.78,10.86
GRASIM,22.38,22.01
AMBUJACEM,24.56,24.62
FINPIPE,28.73,28.73
FINCABLES,19.83,21.50
EIDPARRY,9.05,10.46
DCW,44.53,44.53
DCM,63.44,63.44
CGPOWER,99.50,99.50
HEUBACHIND,16.19,14.48
CESC,15.40,15.40
BIRLACORPN,20.54,19.08
BHEL,413.94,413.94
BHARATGEAR,23.57,
BEL,51.79,51.79
BAJFINANCE,35.69,35.69
ASHAPURMIN,21.14,21.14
PVP,,3244.55
NAVA,11.29,11.29
CORALFINAC,10.36,10.36
GREENPLY,26.60,27.42
PARASPETRO,1392.59,1392.59
AUTOAXLES,17.13,17.13
REMSONSIND,21.61,20.78
DALMIASUG,6.49,6.49
NATCOPHARM,9.17,9.17
KHAITANLTD,7.39,7.39
SWARAJENG,25.76,25.76
MRF,35.76,35.76
GARFIBRES,28.47,28.47
ANDHRSUGAR,20.78,14.94
TNPETRO,12.08,13.24
TTKPRESTIG,93.75,43.50
STARPAPER,6.28,6.28
SKFINDIA,17.05,17.05
AUSOMENT,8.95,8.95
EIMCOELECO,17.97,17.97
PANACEABIO,182.84,
JAYAGROGN,11.29,11.29
CUBEXTUB,17.79,17.79
MARICO,55.44,55.44
SILINV,15.40,15.40
SAMBHAAV,1289.01,1289.01
REGENCERAM,38.63,38.63
BIOFILCHEM,19.46,19.46
KEYFINSERV,17.41,17.41
ZENITHEXPO,42.64,
SUNDRMBRAK,84.25,84.25
SANGAMIND,108.61,81.52
MOTHERSON,39.45,38.76
VISAKAIND,14.62,58.83
AARTIDRUGS,18.84,18.84
STERTOOLS,19.93,19.93
CREST,14.81,14.81
INDIANCARD,5.24,7.99
HITECHGEAR,39.16,39.16
WENDT,45.63,45.63
DENORA,176.82,176.82
TVSSRICHAK,121.90,182.97
SHRIRAMFIN,16.41,18.52
PUNJABCHEM,33.56,31.85
MIRZAINT,40.97,
ELECTHERM,2.96,4.43
DYNAMATECH,154.22,154.22
GANESHHOU,11.83,11.83
MMFL,15.67,15.67
JAGSNPHARM,21.94,31.29
ALKYLAMINE,44.50,44.50
JCHAC,105.11,96.92
MPHASIS,31.30,31.30
RUCHINFRA,19.08,19.08
ATLASCYCLE,7.08,7.08
RAMCOIND,25.73,25.73
KOTHARIPET,11.56,11.56
HERITGFOOD,25.12,23.87
INDRAMEDCO,24.59,24.59
BANKBARODA,7.69,7.69
MADRASFERT,17.20,17.20
GAIL,10.83,13.28
INDNIPPON,20.75,20.75
SKMEGGPROD,28.40,28.40
TCIFINANCE,3.89,4.10
BANKINDIA,6.71,6.46
CONCOR,30.45,29.83
ICICIBANK,17.28,17.28
HUDCO,15.19,15.19
INDSWFTLAB,3.30,39.44
SAREGAMA,34.79,35.46
FDC,25.60,25.60
ENGINERSIN,22.22,22.22
ADROITINFO,60.95,
JAICORPLTD,14.21,14.21
ANTGRAPHIC,12.90,12.90
GMDCLTD,23.23,23.23
MAHAPEXLTD,7.83,16.59
INDUSINDBK,64.40,64.40
ASAHIINDIA,73.59,78.94
J&KBANK,5.12,5.12
CUB,16.86,16.86
SOUTHBANK,7.68,7.68
ASTRAZEN,122.84,106.51
CEMPRO,34.21,34.21
AXISBANK,14.21,14.21
CYIENT,19.02,19.02
SONATSOFTW,22.77,22.77
CYBERTECH,12.60,12.60
DHANBANK,11.47,11.47
SANGHVIMOV,15.72,15.72
STCINDIA,98.95,20.47
RSSOFTWARE,149.25,149.25
VIPCLOTHNG,40.95,40.95
NATIONALUM,8.35,8.35
IVC,14.34,14.34
JINDALSTEL,34.16,2692.95
ALEMBICLTD,17.30,17.30
ICDSLTD,28.46,28.46
BSOFT,24.92,24.92
HCLTECH,26.62,26.62
ACCELYA,14.88,14.88
STAR,21.32,19.35
ZYDUSLIFE,20.04,19.66
GLENMARK,73.03,44.25
RAJESHEXPO,155.90,155.90
SHREERAMA,11.99,11.99
BLUECOAST,0.79,
NRBBEARING,29.79,133.11
IOB,18.29,18.29
GVPIL,112.80,112.80
BIL,53.07,53.07
KTKBANK,6.63,6.63
BLBLIMITED,11.60,11.60
AJANTPHARM,35.66,35.66
BLUESTARCO,65.11,66.26
CALSOFT,32.69,32.69
TVSMOTOR,330.27,330.27
PNBGILTS,4.20,4.23
TAJGVK,20.31,20.31
NLCINDIA,10.97,10.97
KRBL,16.54,16.54
HAVELLS,61.82,61.82
GAEL,22.69,22.69
USHAMART,34.11,34.11
AXISCADES,69.76,66.91
BALAJITELE,14.96,14.96
UMIYA-MRO,4.57,4.57
TIPSMUSIC,41.40,41.40
HIKAL,49.89,49.89
TRIDENT,32.27,32.27
MARKSANS,32.08,32.08
NEXTMEDIA,0.69,
GOLDTECH,15.11,
SMARTLINK,14.43,14.43
GODREJCP,62.39,60.66
JISLJALEQS,111.42,111.42
LUPIN,25.22,25.22
UNITDSPR,68.47,66.07
TCI,23.45,23.45
MPSLTD,22.00,22.61
BHARTIARTL,31.59,37.84
ASAL,51.63,51.63
OLECTRA,70.33,70.08
PONNIERODE,15.19,22.04
PNB,8.66,8.66
APTECHT,27.69,27.29
SURANAT&P,10.91,10.96
TEAMGTY,113.41,113.41
OFSS,28.48,28.48
UNIONBANK,6.12,6.12
NUCLEUS,14.32,14.32
CANBK,8.07,8.07
GENESYS,29.87,29.87
OMAXAUTO,7.29,19.93
GODREJIND,22.62,22.62
DIVISLAB,72.46,72.46
RADICO,108.60,107.17
INDORAMA,16.52,16.52
MARUTI,35.19,35.19
VARDHACRLC,33.40,33.40
UCOBANK,14.47,14.47
BAGFILMS,11.80,11.80
JSL,25.19,25.14
NSIL,81.42,81.42
WELSPUNLIV,24.69,24.69
JAIBALAJI,13.40,13.40
IGL,19.82,19.82
TVTODAY,26.10,26.10
UPL,39.01,31.48
MUKANDLTD,23.35,23.35
PETRONET,11.22,11.22
PTC,4.86,6.50
VAIBHAVGBL,24.04,24.04
BIOCON,77.18,82.81
MAHABANK,7.50,7.50
XPROINDIA,122.05,122.05
RKFORGE,22.57,22.24
DATAMATICS,22.54,26.13
CCL,41.61,41.61
EXCELINDUS,13.08,13.08
LT,29.56,30.16
APARINDS,40.16,40.16
AMBICAAGAR,84.50,84.50
CENTEXT,17.30,17.30
NIITLTD,26.68,25.59
ULTRACEMCO,47.56,47.30
TCS,23.31,23.31
COFORGE,56.34,55.47
GULFPETRO,6.78,6.78
GUFICBIO,55.64,55.64
ASTRAMICRO,54.82,54.82
WELENT,18.53,18.56
NTPC,13.80,13.80
KOTARISUG,19.33,33.39
JBMA,49.77,49.77
DWARKESH,31.52,31.52
SUPRAJIT,57.07,57.07
PATELENG,11.36,7.33
XCHANGING,17.31,17.31
JSWSTEEL,51.26,48.49
CONSOFINVT,5.23,5.23
JPPOWER,16.92,16.92
EVEREADY,28.26,26.41
GOKEX,36.16,36.16
SAKSOFT,21.89,21.89
ALLDIGI,19.73,19.65
IIFL,46.56,14.61
SHOPERSTOP,262.54,236.89
WELCORP,15.22,21.26
SSWL,14.46,14.46
CYBERMEDIA,,38.21
SURYALAXMI,23.28,25.27
JKPAPER,17.34,17.34
PRIMESECU,26.36,26.36
GRANULES,28.08,28.20
JSWHL,130.24,130.24
VHL,690.42,690.42
GEOJITFSL,12.94,12.94
GENUSPOWER,23.86,23.86
YESBANK,24.88,24.88
SPLIL,13.26,13.26
GOLDIAM,32.55,32.55
RML,83.87,47.88
HTMEDIA,13.07,10.97
SASKEN,42.62,42.62
FCSSOFT,120.55,120.59
IMPAL,15.65,15.24
SUZLON,33.76,33.76
AURIONPRO,30.25,30.25
BASML,18.80,18.80
TRIVENI,36.34,36.34
AIAENG,31.61,31.61
NAHARINDUS,21.81,20.35
ORIENTCER,43.90,43.90
EKC,10.93,11.46
VIMTALABS,36.96,36.96
KERNEX,31.13,31.13
NITINSPIN,10.09,10.09
ROHLTD,23.04,23.04
ENIL,46.22,46.22
GSPL,9.84,9.84
JAGRAN,12.77,12.77
SAKUMA,32.45,32.45
KEC,29.86,29.86
JKCEMENT,41.87,46.23
INDOTECH,21.76,21.76
M&MFIN,21.67,21.67
BLKASHYAP,58.64,137.79
CENTURYPLY,89.88,89.88
KEI,50.87,50.87
VAKRANGEE,113.33,113.33
SOLARINDS,84.33,84.34
GALLANTT,31.85,31.85
UTTAMSUGAR,9.82,9.82
KKCL,19.29,19.29
SUNTV,12.94,12.62
GPIL,21.58,21.60
RSYSTEMS,24.71,24.71
EMKAY,14.39,14.39
BALPHARMA,15.95,15.95
SWELECTES,33.37,33.37
KAMDHENU,10.59,10.59
RATNAMANI,30.33,30.33
PIONEEREMB,16.96,86.50
JKLAKSHMI,24.60,24.60
PFOCUS,,83.74
ALLCARGO,,32.87
MUNJALAU,16.08,18.95
EMAMILTD,27.72,27.72
TECHM,33.64,33.67
GRINDWELL,46.54,46.54
VOLTAMP,35.33,35.33
ATLANTAA,22.06,22.06
ANTELOPUS,19.40,19.40
ACE,26.18,26.18
ANANTRAJ,40.11,40.11
HGM,15.60,15.60
TALBROAUTO,22.38,22.38
ALICON,37.69,36.09
GEECEE,18.52,18.52
JMFINANCIL,12.90,12.90
FIEMIND,27.64,28.01
DCBBANK,8.52,8.52
INSPIRISYS,11.79,11.79
NAUKRI,57.76,63.21
VGL,21.31,21.31
GESHIP,7.61,7.61
TORNTPOWER,22.77,22.77
MANALIPETC,33.86,31.17
LTFOODS,22.40,22.40
DONEAR,16.02,16.02
RUCHIRA,6.74,6.74
SOBHA,151.38,151.38
VENUSREM,19.80,22.76
JINDRILL,8.32,8.32
HIRECT,58.20,58.20
NFL,48.67,48.67
PLASTIBLEN,13.17,13.17
PARACABLES,13.64,13.64
HBLENGINE,67.55,66.93
TANLA,14.91,14.91
AVTNPL,19.02,19.02
VEEDOL,18.37,17.77
LUMAXTECH,41.74,41.74
SARLAPOLY,10.64,10.64
PTL,12.80,12.80
WANBURY,18.86,18.86
AUTOIND,23.79,29.63
GANDHITUBE,13.65,13.65
PITTIENG,24.43,24.43
UNOMINDA,76.07,76.57
IZMO,26.08,25.02
HUBTOWN,27.27,27.27
TIIL,19.20,19.20
ORIENTBELL,104.75,104.75
PGIL,30.53,30.35
REDINGTON,11.74,16.32
FSL,37.49,37.91
PFC,3.51,3.51
SMSPHARMA,41.74,41.74
INDIANB,9.77,9.33
ORIENTALTL,7.11,14.68
PAGEIND,53.52,53.52
LAOPALA,22.83,22.83
JKTYRE,26.57,25.75
