SYMBOL,SYMBOL P/E,ADJUSTED P/E
MADHUSUDAN,24.74,24.74
NEWJAISA,41.62,41.62
GOYALSALT,21.19,21.19
RCDL,34.48,34.48
BLSE,36.51,36.51
TREL,5.09,32.5
MARCO,34.61,34.61
DIAMINESQ,79.69,79.69
VISHNUINFR,21.04,21.04
KONTOR,50.77,50.77
RKSWAMY,35.48,35.48
MICROPRO,11.28,11.28
EPACK,94.59,94.59
HAPPYFORGE,36.57,36.57
IBLFL,59.6,59.6
INDIASHLTR,21.75,21.75
CELLO,39.2,39.2
CANARYS,20.6,20.6
DIGIDRIVE,25.26,25.26
DOMS,70.81,70.81
MAITREYA,50.93,50.93
DIGIKORE,24.34,24.34
LANCORHOL,22.47,22.47
AMNPLST,38.4,38.4
POLYSIL,12.17,12.17
SARTELE,39.02,39.02
SAIFL,11.6,11.6
JNKINDIA,101.58,101.58
PARAGON,16.02,16.02
INOXINDIA,44.69,44.69
GRAPHISAD,13.77,13.34
SHEETAL,33.51,33.51
ROXHITECH,8.65,8.65
JYOTICNC,93.51,91.19
BAJEL,136.87,113.79
DEEM,10.42,10.42
APS,53.98,53.98
ENTERO,76.02,76.02
TECHLABS,134.57,134.57
SIGNPOST,37.45,37.45
ROCKINGDCE,44.82,44.82
BABAFP,17.5,17.5
SHREEOSFM,17.22,17.22
HRHNEXT,44.42,44.62
EXICOM,78.27,78.27
MEGATHERM,26.84,26.84
OWAIS,46.14,46.14
VR,85.5,84.85
KLL,15.71,15.71
SJLOGISTIC,21.76,21.76
PURVFLEXI,32.61,32.61
SRM,39.59,39.59
AZAD,128.84,128.84
PRATHAM,26.42,26.42
JUNIPER,193.39,193.39
KRYSTAL,14.17,14.17
VSTL,28.66,28.66
FONEBOX,31.66,31.66
INM,23.83,23.64
ITALIANE,19.39,19.39
SUPREMEPWR,33.71,33.71
KCEIL,42.79,42.79
CGRAPHICS,35.77,35.77
ACCENTMIC,17.09,17.09
COMSYN,35.35,35.35
LAWSIKHO,52.28,52.28
SADHAV,19.54,19.54
WTICAB,20.34,20.34
GOPAL,44.61,44.61
DAVANGERE,41.74,41.74
MAXPOSURE,43.27,43.27
UEL,1404.36,
ALPEXSOLAR,37.79,41.44
VHLTD,20.81,21.04
SONAMAC,15.42,15.42
SIGNORIA,15.83,15.83
TCL,20.21,20.21
DELAPLEX,16.2,16.2
RULKA,20.23,20.23
