SYMBOL,SYMBOL P/E,ADJUSTED P/E
PENINLAND,50.05,49.10
THERMAX,66.89,66.89
WHEELS,16.05,16.05
RIIL,135.13,135.13
PREMIERPOL,24.53,24.53
RAYMOND,22.55,22.13
SHREDIGCEM,29.95,29.95
SESHAPAPER,13.27,13.27
SMLISUZU,22.46,22.46
SUNDRMFAST,34.85,34.85
FACT,,599.81
EXIDEIND,40.88,40.88
ELECON,30.58,30.58
CRISIL,50.28,50.28
LMW,141.41,141.41
PEL,48.39,
NELCO,109.99,109.99
MASTEK,19.04,19.29
MAHSCOOTER,79.62,82.96
LUMAXIND,43.21,43.21
TRENT,105.54,148.18
KECL,70.27,298.78
CUMMINSIND,46.26,46.26
KCP,10.48,9.51
JAYBARMARU,30.22,30.22
JBCHEPHARM,40.34,40.34
INFY,22.53,22.53
INDIAGLYCO,26.11,26.11
IONEXCHANG,35.34,35.34
IFBIND,42.78,42.78
IGPL,14.33,14.33
HIMATSEIDE,21.70,21.70
GNFC,14.86,14.86
BPCL,10.17,9.96
BHARATFORG,60.92,54.95
BASF,32.86,33.41
FORCEMOT,23.89,23.89
ATUL,42.45,42.45
ARVIND,31.39,31.39
ACC,15.11,16.62
TATAMOTORS,7.29,7.27
SCI,8.86,8.86
MRPL,30.84,30.58
LINDEINDIA,127.66,127.66
HINDPETRO,13.23,13.23
ESCORTS,33.13,33.13
RELINFRA,42.47,
BAJAJHLDNG,89.74,89.74
ASHOKLEY,21.42,21.71
ZUARIIND,,620.91
VOLTAS,51.82,51.82
TITAN,91.51,91.51
TATASTEEL,73.11,60.59
SUNDARMFIN,35.14,33.80
SPIC,20.77,14.02
VEDL,9.03,10.03
SBIN,9.02,9.02
RELIANCE,22.05,22.05
PFIZER,31.15,31.15
NOCIL,25.53,25.53
BOSCHLTD,40.51,40.54
DRREDDY,18.10,18.10
BATAINDIA,44.39,61.70
DEEPAKFERT,18.52,18.52
CHAMBLFERT,18.38,18.38
CARBORUNIV,54.27,64.18
MAHSEAMLES,12.34,12.34
HINDOILEXP,15.05,18.54
DICIND,32.87,33.86
COROMANDEL,38.38,38.38
BALMLAWRIE,16.76,16.76
VINDHYATEL,15.62,15.62
MOTOGENFIN,48.79,48.79
ASIANPAINT,56.63,54.92
RAMCOCEM,62.15,128.38
PGHL,36.65,35.33
ABREL,121.06,121.06
BEML,49.81,49.81
ADOR,28.83,26.09
CENTENKA,14.66,14.66
TATACHEM,,41.61
TORNTPHARM,59.16,59.16
VTL,17.95,17.95
SUNDROP,545.13,487.91
FEDERALBNK,12.21,12.21
EPL,24.09,23.05
VLSFINANCE,5.57,5.57
SUPREMEIND,49.95,49.95
SRF,78.29,78.29
BIRLACABLE,94.52,94.52
BALRAMCHIN,30.16,30.16
AEGISLOG,39.62,39.62
WEIZMANIND,21.53,21.53
UNICHEMLAB,,45.91
BBOX,34.89,26.95
HONAUT,57.63,57.63
JTEKTINDIA,42.38,42.66
SAURASHCEM,184.37,184.37
RANEHOLDIN,9.44,89.14
PRECOT,13.37,16.62
TATAELXSI,42.39,42.39
SUNPHARMA,36.45,35.34
SHREYANIND,5.57,5.57
SANDESH,6.19,6.21
HCC,18.59,
ASHIMASYN,5.43,5.43
APOLLOHOSP,77.93,77.93
ARE&M,18.67,20.19
ADANIENT,72.54,68.96
IVP,14.23,14.23
BALKRISIND,27.55,27.55
INDBANK,16.06,16.06
GINNIFILA,,151.70
EICHERMOT,41.28,41.28
RAJSREESUG,13.39,13.39
GVT&D,78.48,78.48
NEULANDLAB,56.20,70.45
ONGC,7.78,7.52
ZENSARTECH,24.21,24.21
TIL,9.49,199.40
TAINWALCHM,54.27,54.27
BERGEPAINT,59.47,59.47
BANARISUG,52.01,52.01
JINDALPOLY,11.13,18.84
KPIL,33.33,33.33
JYOTISTRUC,58.23,58.23
IGARASHI,57.24,57.24
BSL,16.68,16.68
BLUEDART,55.90,55.90
NKIND,1148.35,1148.35
JAYNECOIND,262.18,109.41
MUNJALSHOW,16.94,16.94
APCOTEXIND,32.51,32.51
SOTL,23.44,23.44
HSCL,45.94,45.94
RCF,29.50,31.36
RANASUG,9.43,9.43
KARURVYSYA,9.60,9.60
DECCANCE,429.57,75.31
ARENTERP,20.12,20.12
WSI,845.47,183.98
UFLEX,,8.51
TATAPOWER,35.81,34.54
ADVANIHOTR,22.49,22.49
THOMASCOOK,27.42,27.06
SUNFLAG,28.39,28.39
SUBROS,30.52,30.52
SPMLINFRA,47.47,49.92
SIMPLEXINF,13.80,13.80
SIEMENS,38.96,38.96
BHARATRAS,27.15,27.16
WIPRO,18.93,18.93
VSTIND,16.05,21.49
JUBLPHARMA,23.52,19.24
UNIVCABLES,35.62,35.62
TATACOMM,40.29,42.02
TOKYOPLAST,152.51,152.51
SOMANYCERA,24.75,25.19
MURUDCERA,28.26,28.26
IFCI,49.91,50.43
HLVLTD,33.77,37.10
SANOFI,38.39,35.98
M&M,28.26,28.26
LIBERTSHOE,53.71,39.58
KAJARIACER,35.46,35.46
KABRAEXTRU,25.49,25.49
HEIDELBERG,43.66,43.66
MODTHREAD,28.56,28.56
MANGLMCEM,50.74,50.74
POLYPLEX,9.97,9.97
PIDILITIND,77.67,75.75
PCBL,36.16,36.13
3PLAND,37.24,37.24
OSWALAGRO,29.84,29.83
EIHAHOTELS,28.40,27.30
HONDAPOWER,35.99,38.43
JINDALSAW,9.46,9.46
SAIL,28.05,18.09
RUBYMILLS,16.15,16.15
STYRENIX,22.49,22.49
ABB,63.63,63.63
IDBI,12.46,12.46
GRAPHITE,22.26,22.26
CANFINHOME,11.84,11.84
BRITANNIA,60.00,59.49
BBL,26.39,26.39
ELECTCAST,8.36,8.36
DHAMPURSUG,15.41,15.41
DCMSHRIRAM,31.14,31.14
DABUR,47.65,47.65
COSMOFIRST,12.97,12.97
CIPLA,24.41,24.41
HEROMOTOCO,17.58,17.58
HDFCBANK,20.43,20.16
HARRMALAYA,2626.80,48.71
GMBREW,12.25,12.25
GIPCL,14.47,14.47
ITC,26.18,26.18
INDIANHUME,20.55,20.55
HINDCOMPOS,17.89,17.89
IOC,21.31,26.52
OSWALGREEN,92.57,92.57
HUHTAMAKI,17.24,25.66
RICOAUTO,29.90,29.38
KAMATHOTEL,22.00,23.30
IFBAGRO,24.04,24.04
BANCOINDIA,16.84,16.84
MANINDS,17.43,17.43
APOLLOTYRE,22.68,21.46
SIYSIL,17.19,17.19
SHANTIGEAR,40.86,40.86
PRECWIRE,31.10,31.10
ONWARDTEC,24.74,24.74
NILKAMAL,24.72,24.72
NCC,16.89,16.48
ICIL,18.89,18.89
SEAMECLTD,25.42,27.71
ELGIEQUIP,45.02,45.02
AUROPHARMA,19.93,19.56
BBTC,6.75,6.58
EIHOTEL,33.55,33.86
LICHSGFIN,6.48,6.48
GICHSGFIN,5.50,5.50
BEPL,15.74,15.74
BANARBEADS,25.34,25.34
MOREPENLAB,23.36,23.36
WSTCSTPAPR,7.14,7.14
21STCENMGM,2.05,2.05
VENKEYS,17.74,17.74
GHCL,9.97,9.97
PRAJIND,35.50,38.66
BIRLANU,,62.11
BPL,20.54,20.54
TRANSWORLD,16.09,16.09
KEEPLEARN,150.69,150.69
PGHH,64.09,64.09
VESUVIUS,35.35,35.35
TFCILTD,18.68,18.68
BOMDYEING,5.22,38.84
GTL,1.16,18.29
NAVNETEDUL,3.99,14.95
AGI,17.55,17.55
GLAXO,55.51,55.85
TATACONSUM,89.39,78.73
ZEEL,22.34,18.69
CHOLAFIN,34.46,34.46
INDHOTEL,65.59,76.48
FMGOETZE,12.99,12.99
KOTAKBANK,20.00,22.96
LYKALABS,105.52,104.71
ORIENTHOT,66.62,66.62
JAYSREETEA,9.14,42.95
GILLETTE,54.18,54.18
GOLDENTOBC,8.92,10.11
KANSAINER,19.16,34.92
FOSECOIND,32.56,32.56
ESABINDIA,41.71,41.71
3MINDIA,58.69,58.69
ANDHRAPAP,12.84,12.84
GABRIEL,36.06,36.06
SCHAEFFLER,54.77,54.77
AARTIIND,41.65,42.02
RALLIS,33.88,33.88
AMJLAND,13.41,13.41
PRAKASH,8.52,8.52
MFSL,135.57,135.57
KSB,55.00,55.00
KOPRAN,20.37,20.37
HEG,47.46,47.46
GODFRYPHLP,48.41,46.12
VARDMNPOLY,37.14,37.14
SURYAROSNI,17.54,17.54
TATAINVEST,154.84,154.84
GLFL,325.21,325.21
TIMKEN,48.97,48.97
SUDARSCHEM,72.76,106.07
SHREECEM,91.80,91.80
SAKHTISUG,2.73,
IPCALAB,49.85,49.27
INGERRAND,44.98,44.98
AKZOINDIA,36.93,36.93
HINDALCO,10.06,9.62
HINDZINC,20.36,20.23
HINDUNILVR,51.32,53.26
GSFC,14.38,14.56
GRASIM,24.33,23.02
AMBUJACEM,26.42,26.87
FINPIPE,14.31,24.98
FINCABLES,20.35,28.15
EIDPARRY,9.60,9.60
DCW,73.89,73.81
DCM,20.78,20.78
CGPOWER,106.66,105.95
HEUBACHIND,29.16,29.16
CESC,14.73,14.73
BIRLACORPN,36.68,37.73
BHEL,173.34,173.34
BEL,44.28,44.28
BAJFINANCE,35.91,35.91
ASHAPURMIN,14.89,18.40
PVP,885.23,932.81
NAVA,9.83,9.83
CORALFINAC,7.62,7.62
GREENPLY,31.04,32.01
TNPL,63.61,63.61
AUTOAXLES,16.54,16.54
REMSONSIND,26.88,27.14
DALMIASUG,12.07,12.07
NATCOPHARM,7.97,7.97
KHAITANLTD,7.66,7.66
SWARAJENG,29.93,29.93
MRF,30.67,30.67
GARFIBRES,38.09,38.09
ANDHRSUGAR,30.33,27.41
TNPETRO,15.19,17.12
TTKPRESTIG,43.03,43.03
STARPAPER,5.30,5.30
SKFINDIA,35.84,35.84
AUSOMENT,11.87,11.87
EIMCOELECO,21.18,21.18
JAYAGROGN,12.16,12.16
CUBEXTUB,22.25,22.25
MARICO,55.15,55.15
SILINV,20.07,20.07
SAMBHAAV,52.91,61.67
BIOFILCHEM,127.93,127.93
KEYFINSERV,12.01,12.01
SUNDRMBRAK,72.36,72.36
SANGAMIND,60.45,52.30
MOTHERSON,23.30,23.31
SOMATEX,1.79,
AARTIDRUGS,21.63,21.63
STERTOOLS,18.25,18.25
CREST,11.89,11.89
INDIANCARD,1.98,13.99
HITECHGEAR,24.90,24.88
WENDT,53.33,53.33
DENORA,111.93,111.93
TVSSRICHAK,67.66,55.33
SHRIRAMFIN,14.21,16.10
PUNJABCHEM,37.82,37.82
MIRZAINT,209.91,209.91
DYNAMATECH,53.44,105.45
GUJAPOLLO,45.80,45.80
GANESHHOUC,17.14,17.14
MMFL,13.68,13.73
JAGSNPHARM,28.84,41.31
ALKYLAMINE,53.78,53.78
JCHAC,94.94,91.82
MPHASIS,27.44,27.44
SKIL,6.63,6.63
GUJRAFFIA,39.14,39.14
RAMCOIND,24.72,24.72
KOTHARIPET,15.20,15.12
HERITGFOOD,20.61,20.19
INDRAMEDCO,25.82,25.82
BANKBARODA,6.40,6.40
MADRASFERT,6.56,6.76
GAIL,11.90,14.41
INDNIPPON,18.66,18.66
SKMEGGPROD,13.51,13.51
BANKINDIA,6.66,6.66
CONCOR,34.05,33.36
ICICIBANK,18.45,18.45
KCPSUGIND,8.57,11.42
HUDCO,17.50,17.50
INDSWFTLAB,2.16,124.94
SAREGAMA,54.01,54.01
FDC,25.55,25.55
ENGINERSIN,31.55,31.55
ADROITINFO,21.37,21.37
JAICORPLTD,24.59,24.59
GMDCLTD,15.67,15.67
MAHAPEXLTD,14.57,17.56
INDUSINDBK,8.90,8.90
ASAHIINDIA,46.82,50.18
TRIGYN,8.48,8.22
J&KBANK,5.57,5.57
CUB,12.19,12.19
SOUTHBANK,5.45,5.45
ASTRAZEN,225.00,99.53
ITDCEM,26.39,26.39
AXISBANK,13.42,13.42
CYIENT,20.89,20.89
SONATSOFTW,21.06,21.06
CYBERTECH,14.28,14.28
KOKUYOCMLN,95.31,95.31
DHANBANK,28.15,28.15
SANGHVIMOV,18.27,18.27
STCINDIA,20.57,11.79
NATIONALUM,6.96,7.52
IVC,47.17,47.17
JINDALSTEL,22.65,22.65
ALEMBICLTD,19.04,19.04
NIPPOBATRY,3.04,3.04
ICDSLTD,61.21,61.21
BSOFT,18.77,18.77
HCLTECH,23.54,23.54
ACCELYA,20.84,20.89
STAR,17.65,16.88
ZYDUSLIFE,18.52,18.52
RAJESHEXPO,152.45,152.45
SHREERAMA,26.89,26.89
BLUECOAST,0.56,
NRBBEARING,20.11,21.01
IOB,23.70,23.70
GEPIL,59.75,59.75
BIL,43.01,43.01
KTKBANK,5.75,5.75
BLBLIMITED,18.76,18.76
AJANTPHARM,37.27,37.27
BLUESTARCO,74.86,76.17
CALSOFT,29.74,29.74
TVSMOTOR,60.13,60.13
PNBGILTS,7.73,7.82
TAJGVK,31.55,31.55
NLCINDIA,14.55,14.55
CHENNPETRO,29.79,29.79
KRBL,16.36,16.36
HAVELLS,73.77,73.77
