SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,55.75,59.35
WHEELS,16.67,16.67
RIIL,104.54,104.54
PREMIERPOL,19.52,19.52
RAYMOND,33.18,9.39
RSWM,37.97,26.99
SHREDIGCEM,30.05,30.05
SESHAPAPER,23.14,23.14
SMLMAH,44.91,44.91
SUNDRMFAST,34.41,33.82
FACT,1751.45,4221.59
EXIDEIND,34.56,34.28
EUROTEXIND,5.98,5.98
ELECON,19.84,23.12
CRISIL,43.33,43.33
LMW,144.37,136.18
NELCO,,302.36
MASTEK,13.25,13.04
MAHSCOOTER,42.35,48.84
LUMAXIND,57.10,51.69
TRENT,87.09,86.04
KECL,55.61,32.28
CUMMINSIND,69.17,66.32
KCP,9.16,8.86
JAYBARMARU,14.59,13.77
JBCHEPHARM,44.43,44.43
INFY,18.68,18.11
INDIAGLYCO,27.65,27.56
IONEXCHANG,30.39,28.47
IFBIND,34.47,32.03
HIMATSEIDE,17.33,6.89
GNFC,10.93,10.93
GFLLIMITED,284.09,284.09
BPCL,7.41,7.29
BHARATFORG,79.11,76.45
BASF,40.43,41.11
FORCEMOT,24.07,34.29
ATUL,31.96,31.96
ARVIND,22.33,21.51
ACC,11.53,12.15
TMPV,62.36,18.72
SCI,11.40,11.40
MRPL,16.24,16.24
LINDEINDIA,107.06,107.06
HINDPETRO,6.26,6.26
ESCORTS,30.59,31.05
RELINFRA,0.35,0.43
BAJAJHLDNG,61.79,193.70
ASHOKLEY,34.94,32.10
VOLTAS,81.41,78.90
TITAN,80.58,78.70
TATASTEEL,30.41,28.41
SUNDARMFIN,30.86,30.09
SPIC,8.73,8.73
VEDL,17.18,15.71
SBIN,13.04,13.40
RELIANCE,19.42,19.42
PFIZER,27.58,30.91
NOCIL,41.66,39.38
BOSCHLTD,39.15,46.72
DRREDDY,19.80,19.80
BATAINDIA,57.61,53.39
DEEPAKFERT,14.23,14.23
CHAMBLFERT,10.34,10.34
CARBORUNIV,77.87,77.87
MAHSEAMLES,8.61,8.58
HINDOILEXP,16.52,23.74
DICIND,28.73,25.80
COROMANDEL,28.66,32.46
BALMLAWRIE,15.72,15.72
WILLAMAGOR,1.82,1.82
VINDHYATEL,67.88,67.88
MOTOGENFIN,59.63,59.63
ASIANPAINT,61.86,58.21
RAMCOCEM,47.72,241.66
INDIACEM,,67.82
PGHL,29.05,29.05
BEML,57.49,57.49
ADOR,27.97,25.88
CENTENKA,13.76,13.21
TATACHEM,104.12,56.57
TORNTPHARM,65.83,64.87
VTL,21.04,21.04
SUNDROP,,62.62
FEDERALBNK,17.56,17.56
EPL,17.18,16.64
VLSFINANCE,14.30,14.30
SUPREMEIND,70.31,70.31
SRF,43.57,42.28
BIRLACABLE,54.81,54.81
BALRAMCHIN,22.98,22.98
AEGISLOG,26.33,26.33
WEIZMANIND,15.01,15.01
UNICHEMLAB,8.50,30.69
BBOX,43.67,33.96
HONAUT,55.02,54.21
JTEKTINDIA,52.64,50.81
