SYMBOL,SYMBOL P/E,ADJUSTED P/E
PRITI,20.16,20.16
ACCURACY,375.64,375.64
RITES,34.51,34.51
GANGAFORGE,193.46,197.67
REPL,22.4,22.4
HBSL,2.04,2.04
AVROIND,29.41,29.41
TEMBO,21.62,22.11
CREDITACC,15.52,15.52
AARON,43.27,43.27
SUMIT,23.19,23.19
LAGNAM,17.94,17.94
RPPL,30.56,30.56
AKG,48.33,48.33
IRCON,29.76,29.76
AHLADA,11.16,11.16
RAJMET,19.34,19.34
AAVAS,30.31,30.31
KSHITIJPOL,40.92,
GRSE,56.21,56.21
KRITIKA,50.52,50.52
SILGO,21.49,21.49
VINNY,28.94,28.94
BBTCL,31.91,31.91
MARINE,79.01,79.41
IRISDOREME,49.75,49.75
ATGL,154.36,154.36
UNIPARTS,19.45,19.45
SHRIRAMPPS,5.19,5.19
NILASPACES,27.7,27.7
AWHCL,13.33,13.33
RPSGVENT,12.75,12.75
MSTCLTD,29.5,29.5
OSIAHYPER,15.33,15.33
ANUP,37.1,37.1
ARVINDFASN,66.53,63.77
PAR,19.25,19.25
RVNL,59.11,59.11
POLYCAB,60.54,60.54
METROPOLIS,77.22,77.22
KPITTECH,73.66,73.66
NEOGEN,124.65,124.65
VIKASLIFE,67.71,39.16
EMAMIPAP,8.82,8.82
CONFIPET,25.95,25.95
PPL,12.49,12.49
DGCONTENT,31.04,31.04
INDIAMART,42.68,42.51
OAL,142.39,142.39
SATIA,6.15,6.15
AFFLE,62.11,62.11
SPANDANA,10.45,10.45
HNDFDS,62.48,62.48
UJJIVANSFB,6.91,6.91
IRCTC,72.74,70.04
SAFARI,57.47,57.47
360ONE,38.28,38.28
HPIL,123.67,123.67
VISHWARAJ,24.6,24.6
GREENPANEL,26.29,26.29
APOLLOPIPE,61.51,61.51
MGEL,16.77,16.77
ROUTE,28.26,29.32
HOMEFIRST,29.43,29.43
CSBBANK,10.57,10.57
EQUITASBNK,14.57,14.57
ROSSARI,34.39,34.39
HINDWAREAP,86.49,86.49
LIKHITHA,29.04,29.04
ARTEMISMED,49.48,49.48
SUMICHEM,65.95,65.95
ASALCBR,25.2,25.2
UNIVPHOTO,13.47,13.47
SUVENPHAR,59.28,59.28
STOVEKRAFT,57.05,57.05
RAJRATAN,41.69,41.69
HAPPSTMNDS,56.24,58.58
GLAND,38.89,38.89
BOROLTD,54.65,54.65
MAXHEALTH,82.51,82.51
AAATECH,44.56,44.56
KALYANKJIL,77.1,77.1
BTML,48.62,48.61
SHAREINDIA,14.05,14.02
SIGACHI,35.56,35.56
ADL,1828.63,1828.63
NIRAJ,21.65,14.62
CAMS,51.25,51.25
SURYODAY,9.52,9.52
UTIAMC,16.16,16.16
BECTORFOOD,59.4,59.4
ORCHPHARMA,61.59,61.59
INDIGOPNTS,43.84,43.84
LXCHEM,60.04,60.04
MTARTECH,103.42,103.42
ANURAS,50.75,50.75
KANPRPLA,292.72,292.72
STYLAMIND,22.13,21.99
CLSEL,9.53,9.53
SHAILY,63.98,63.98
MODISONLTD,18.13,22.79
BCLIND,15.75,15.68
BHAGCHEM,168,168
SMCGLOBAL,9.55,9.55
ARIHANTCAP,11.12,11.13
NAZARA,72.51,71.85
GENCON,22.36,22.36
HLEGLAS,77.39,72.24
SONACOMS,72.21,71.31
DRCSYSTEMS,32.45,32.45
PARAS,181.76,181.76
DODLA,37.2,37.2
JUBLINGREA,45.79,45.79
ROLEXRINGS,39.55,35.86
SHYAMMETL,17.17,17.17
TATVA,87.38,87.38
GLS,21.69,21.69
DEEPINDS,15.17,15.33
ZOMATO,500.25,500.25
PIXTRANS,22.22,22.22
WINDLAS,25.77,25.77
KRSNAA,35.69,35.69
DEVYANI,,541.42
APTUS,27.73,27.73
ANMOL,9.78,9.78
VIJAYA,65.53,64.71
SANSERA,36.63,36.63
PRITIKAUTO,27.91,27.91
AAREYDRUGS,25.6,25.6
INTLCONV,8.52,8.52
HPAL,44.17,44.53
UGROCAP,21.41,21.41
YUKEN,86.89,86.89
ANANDRATHI,72.04,72.04
SJS,29.38,29.38
FINOPB,30.15,30.15
POLICYBZR,882.22,882.22
NYKAA,1152.97,1152.97
AWL,256.39,204.97
MONARCH,14.73,14.73
SAPPHIRE,194.35,194.35
PRUDENT,56.65,56.65
EPIGRAL,28.72,28.72
NUVOCO,85.37,85.37
GOCOLORS,68.5,68.5
TRACXN,148.48,148.48
CMSINFO,22,22
FUSION,9.11,9.11
COASTCORP,68.07,68.07
TARSONS,60.15,60.15
MEDPLUS,160.91,160.91
TEGA,56.39,56.39
RATEGAIN,60.95,60.95
MANORG,75.7,75.7
LATENTVIEW,66.76,66.76
METROBRAND,82.1,82.1
MICEL,24.04,26.86
PASUPTAC,25.48,25.48
FOODSIN,23.99,23.96
PARADEEP,68.42,68.42
MAPMYINDIA,95.75,95.75
TMB,7.1,7.1
KRITI,43.25,43.25
MANYAVAR,64.08,64.08
GANESHBE,16.94,16.92
GVPTECH,76.07,76.07
DMCC,67.83,67.83
MEDICAMEQ,63.65,63.65
EMIL,47.29,47.29
SHIVALIK,53.11,53.11
UMAEXPORTS,28.93,28.1
DATAPATTNS,92.21,92.21
MEDANTA,73.59,73.59
AHL,26.76,26.76
MALLCOM,17.6,17.6
ASIANENE,47.7,44.5
SMLT,19.19,19.19
NRL,70.23,70.23
RADIANTCMS,19.18,19.18
CHOICEIN,58.02,58.02
HARIOMPIPE,30.48,30.48
GRWRHITECH,24.45,24.45
DCMSRIND,17.04,17.04
RAJRILTD,288.83,288.83
EMUDHRA,92.79,92.79
DYCL,36.15,36.15
FIVESTAR,27.97,27.97
STARTECK,19.52,19.52
VIRINCHI,25.32,25.32
SBC,68.94,68.94
ELDEHSG,31.1,31.1
