SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,59.02,59.02
WHEELS,15.91,15.91
RIIL,139.05,139.05
PREMIERPOL,19.35,19.35
RAYMOND,19.29,19.29
SHREDIGCEM,47.53,47.53
SESHAPAPER,20.77,20.77
SMLISUZU,37.44,37.44
SUNDRMFAST,39.19,39.19
FACT,665.76,805.62
EXIDEIND,42.50,42.50
ELECON,24.59,28.36
CRISIL,50.17,50.17
LMW,150.25,149.29
PEL,65.17,
NELCO,285.21,285.21
MASTEK,19.04,19.27
MAHSCOOTER,84.61,105.39
LUMAXIND,54.21,54.21
TRENT,121.42,121.42
KECL,345.29,
CUMMINSIND,59.27,59.56
KCP,9.01,8.32
JAYBARMARU,21.47,21.47
JBCHEPHARM,39.52,39.52
INFY,22.89,22.89
INDIAGLYCO,27.03,27.03
IONEXCHANG,28.54,28.54
IFBIND,48.38,48.38
IGPL,21.94,21.94
HIMATSEIDE,23.66,8.90
GNFC,13.55,13.55
BPCL,8.94,8.81
BHARATFORG,54.84,54.66
BASF,50.51,51.32
FORCEMOT,27.33,38.80
ATUL,36.71,36.71
ARVIND,20.63,20.63
ACC,14.39,14.90
TATAMOTORS,12.37,12.06
SCI,11.07,11.07
LINDEINDIA,124.89,124.89
HINDPETRO,7.66,7.66
ESCORTS,33.61,35.32
RELINFRA,1.23,1.41
BAJAJHLDNG,71.62,220.16
ASHOKLEY,22.96,23.06
VOLTAS,61.29,61.29
TITAN,86.82,86.82
TATASTEEL,51.70,48.05
SUNDARMFIN,27.85,27.85
SPIC,18.05,18.05
VEDL,8.51,9.41
SBIN,9.22,9.22
RELIANCE,19.81,19.81
PFIZER,29.15,34.87
NOCIL,33.02,33.02
BOSCHLTD,45.96,55.24
DRREDDY,18.82,18.82
BATAINDIA,76.14,72.49
DEEPAKFERT,18.03,18.03
CHAMBLFERT,13.33,13.33
CARBORUNIV,91.51,126.73
MAHSEAMLES,9.65,9.62
HINDOILEXP,15.27,19.49
DICIND,33.01,34.12
COROMANDEL,28.61,32.57
BALMLAWRIE,19.49,19.49
WILLAMAGOR,1.31,1.31
VINDHYATEL,22.76,22.76
MOTOGENFIN,136.20,136.20
ASIANPAINT,69.54,64.87
RAMCOCEM,78.46,218.05
INDIACEM,,524.13
PGHL,35.76,35.76
BEML,56.38,56.38
ADOR,45.52,38.29
CENTENKA,19.05,19.05
TATACHEM,68.24,49.45
TORNTPHARM,61.59,61.06
VTL,14.67,14.67
SUNDROP,,77.00
FEDERALBNK,11.47,11.47
EPL,18.54,18.38
VLSFINANCE,31.31,31.31
SUPREMEIND,71.11,71.11
SRF,60.78,60.78
BIRLACABLE,77.66,77.66
BALRAMCHIN,27.55,27.55
AEGISLOG,30.62,30.62
WEIZMANIND,20.70,20.70
UNICHEMLAB,27.11,27.11
BBOX,35.31,27.66
HONAUT,61.67,61.67
JTEKTINDIA,70.88,71.43
SAURASHCEM,93.36,240.08
RANEHOLDIN,10.13,62.22
PRECOT,11.88,11.88
TATAELXSI,46.42,46.42
SUNPHARMA,36.68,33.18
KOHINOOR,0.35,
SHREYANIND,6.00,6.00
SANDESH,10.73,10.82
HCC,15.00,
APOLLOHOSP,70.52,70.52
ARE&M,21.75,23.87
ADANIENT,64.75,76.50
IVP,19.18,19.18
BALKRISIND,30.59,30.59
INDBANK,18.38,18.38
GINNIFILA,20.18,16.44
EICHERMOT,45.37,45.37
GVT&D,90.97,90.97
NEULANDLAB,105.13,141.08
ONGC,7.27,7.25
ZENSARTECH,26.24,26.24
TAINWALCHM,28.42,28.42
BERGEPAINT,55.74,54.38
BANARISUG,40.33,40.33
JINDALPOLY,,46.45
ANIKINDS,97.12,97.12
KPIL,31.14,31.14
JYOTISTRUC,44.36,44.36
IGARASHI,84.87,84.87
BSL,26.92,26.92
BLUEDART,54.93,54.93
JAYNECOIND,25.65,25.65
MUNJALSHOW,22.45,22.45
APCOTEXIND,35.83,35.83
SOTL,21.66,21.66
HSCL,36.37,36.37
RCF,29.33,29.61
RANASUG,6.12,6.12
KARURVYSYA,9.87,9.87
DECCANCE,75.49,75.49
ARENTERP,174.65,174.65
UFLEX,13.23,10.27
TATAPOWER,29.16,28.23
ADVANIHOTR,22.40,22.40
THOMASCOOK,32.59,31.85
SUNFLAG,24.27,24.27
SUBROS,40.44,40.44
SPMLINFRA,44.85,44.85
SIMPLEXINF,98.72,229.08
SIEMENS,55.84,55.84
BHARATRAS,29.46,27.39
WIPRO,19.37,19.37
VSTIND,15.52,21.59
JUBLPHARMA,38.62,36.55
UNIVCABLES,39.29,39.29
TATACOMM,31.92,49.28
TOKYOPLAST,115.71,115.71
SOMANYCERA,36.82,36.00
MURUDCERA,26.46,26.46
IFCI,28.59,28.37
HLVLTD,37.05,38.54
SANOFI,32.08,32.63
M&M,34.79,34.79
LIBERTSHOE,47.60,42.54
KAJARIACER,56.90,56.90
KABRAEXTRU,45.48,66.19
HEIDELBERG,42.08,42.08
MODTHREAD,58.81,58.81
MANGLMCEM,33.46,33.46
PRSMJOHNSN,184.86,
POLYPLEX,15.94,15.94
PIDILITIND,71.51,70.91
PCBL,35.36,35.32
3PLAND,38.86,38.86
OSWALAGRO,8.58,8.58
EIHAHOTELS,27.32,26.12
HONDAPOWER,39.77,39.77
JINDALSAW,9.05,9.05
SAIL,20.71,20.59
RUBYMILLS,16.48,16.48
STYRENIX,20.41,20.41
ABB,60.46,60.46
IDBI,12.60,12.60
GRAPHITE,28.61,28.61
CANFINHOME,11.22,11.22
BRITANNIA,67.01,67.00
BBL,24.55,24.55
ELECTCAST,10.64,10.64
DHAMPURSUG,16.71,16.71
DCMSHRIRAM,31.21,31.21
DABUR,55.04,55.04
COSMOFIRST,16.94,16.94
CIPLA,23.18,23.18
