SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,53.92,53.92
WHEELS,19.11,19.11
RIIL,123.73,123.73
PREMIERPOL,16.81,16.81
RAYMOND,13.76,13.76
SHREDIGCEM,48.59,48.59
SESHAPAPER,18.35,18.35
SMLMAH,41.57,41.57
SUNDRMFAST,36.18,36.18
FACT,623.88,754.95
EXIDEIND,36.62,36.62
ELECON,22.01,25.38
CRISIL,44.81,44.81
LMW,155.03,154.04
NELCO,258.51,258.51
MASTEK,16.54,16.74
MAHSCOOTER,67.39,83.94
LUMAXIND,69.05,69.05
TRENT,102.60,102.60
KECL,313.19,
CUMMINSIND,66.21,66.54
KCP,7.96,7.35
JAYBARMARU,22.19,22.19
JBCHEPHARM,42.31,42.31
INFY,24.36,24.36
INDIAGLYCO,35.59,35.59
IONEXCHANG,26.89,26.89
IFBIND,52.05,52.05
IGPL,20.07,20.07
HIMATSEIDE,21.70,8.17
GNFC,13.23,13.23
BPCL,10.86,10.71
BHARATFORG,68.55,68.33
BASF,43.02,43.71
FORCEMOT,31.95,45.36
ATUL,35.32,35.32
ARVIND,21.98,21.98
ACC,13.60,14.09
TMPV,6.40,6.24
SCI,12.60,12.60
LINDEINDIA,115.08,115.08
HINDPETRO,9.74,9.74
ESCORTS,34.32,36.07
BAJAJHLDNG,61.30,188.43
ASHOKLEY,32.10,32.24
VOLTAS,62.07,62.07
TITAN,96.90,96.90
TATASTEEL,55.89,51.95
SUNDARMFIN,32.27,32.27
SPIC,13.40,13.40
VEDL,12.13,13.42
SBIN,11.39,11.39
RELIANCE,22.92,22.92
PFIZER,27.65,33.07
NOCIL,27.27,27.27
BOSCHLTD,43.66,52.48
DRREDDY,18.31,18.31
BATAINDIA,58.55,55.74
DEEPAKFERT,16.11,16.11
CHAMBLFERT,11.89,11.89
CARBORUNIV,80.77,111.86
MAHSEAMLES,8.45,8.42
HINDOILEXP,13.87,17.70
DICIND,28.72,29.68
COROMANDEL,29.43,33.52
BALMLAWRIE,15.59,15.59
WILLAMAGOR,1.24,1.24
VINDHYATEL,21.66,21.66
MOTOGENFIN,119.41,119.41
ASIANPAINT,75.99,70.88
RAMCOCEM,78.57,218.34
INDIACEM,,596.06
PGHL,31.49,31.49
BEML,51.77,51.77
ADOR,49.82,41.90
CENTENKA,17.19,17.19
TATACHEM,54.51,39.50
TORNTPHARM,65.68,65.12
VTL,15.62,15.62
SUNDROP,,66.77
FEDERALBNK,16.00,16.00
EPL,17.29,17.15
VLSFINANCE,42.78,42.78
SUPREMEIND,57.40,57.40
SRF,63.38,63.38
BIRLACABLE,67.05,67.05
BALRAMCHIN,23.28,23.28
AEGISLOG,31.67,31.67
WEIZMANIND,17.57,17.57
UNICHEMLAB,23.77,23.77
BBOX,44.19,34.61
HONAUT,58.11,58.11
JTEKTINDIA,57.72,58.17
SAURASHCEM,66.51,171.05
RANEHOLDIN,9.31,57.18
PRECOT,9.89,9.89
TATAELXSI,44.62,44.62
