SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,66.13,66.13
WHEELS,18.46,18.46
RIIL,144.39,144.39
PREMIERPOL,21.15,21.15
RAYMOND,17.92,17.92
SHREDIGCEM,44.34,44.34
SESHAPAPER,18.18,18.18
SMLISUZU,38.00,38.00
SUNDRMFAST,40.21,40.21
FACT,1532.46,3801.65
EXIDEIND,41.07,41.07
ELECON,27.42,31.63
CRISIL,78.62,78.62
LMW,173.07,173.07
PEL,85.99,
NELCO,311.27,311.27
MASTEK,20.78,21.04
MAHSCOOTER,77.70,103.99
LUMAXIND,51.29,51.29
TRENT,132.33,132.33
KECL,245.48,
CUMMINSIND,57.20,57.20
KCP,10.15,9.21
JAYBARMARU,26.28,26.28
JBCHEPHARM,39.04,39.04
INFY,24.62,24.62
INDIAGLYCO,34.15,34.15
IONEXCHANG,39.65,39.65
IFBIND,44.97,44.97
IGPL,13.53,13.53
HIMATSEIDE,24.73,10.12
GNFC,13.84,13.84
BPCL,12.57,12.29
BHARATFORG,64.51,58.69
BASF,45.70,47.31
FORCEMOT,27.31,40.15
ATUL,45.05,45.05
ARVIND,24.25,24.25
ACC,15.48,16.04
TATAMOTORS,10.96,10.74
SCI,12.56,12.56
MRPL,909.88,909.88
LINDEINDIA,130.29,130.29
HINDPETRO,13.45,13.45
ESCORTS,32.03,32.00
RELINFRA,1.81,2.10
BAJAJHLDNG,318.99,318.99
ASHOKLEY,43.97,44.21
VOLTAS,48.12,48.12
TITAN,90.87,90.87
TATASTEEL,66.54,57.23
SUNDARMFIN,31.10,31.10
SPIC,13.95,13.95
VEDL,8.57,9.45
SBIN,9.22,9.22
RELIANCE,24.88,24.88
PFIZER,32.37,39.13
NOCIL,31.26,31.26
BOSCHLTD,56.14,56.18
DRREDDY,18.45,18.45
BATAINDIA,48.95,69.49
DEEPAKFERT,21.42,21.42
CHAMBLFERT,14.61,14.61
CARBORUNIV,74.03,95.18
MAHSEAMLES,12.01,12.01
HINDOILEXP,15.48,15.48
DICIND,48.15,50.39
COROMANDEL,32.81,37.80
BALMLAWRIE,19.04,19.04
VINDHYATEL,24.29,24.29
MOTOGENFIN,125.53,125.53
ASIANPAINT,64.33,60.08
RAMCOCEM,101.46,420.53
PGHL,38.72,37.40
ABREL,,869.49
BEML,65.76,65.76
ADOR,34.02,30.27
CENTENKA,16.64,16.64
TATACHEM,118.64,71.01
TORNTPHARM,60.92,60.37
VTL,17.28,17.28
SUNDROP,,91.22
FEDERALBNK,12.39,12.39
EPL,20.92,20.73
VLSFINANCE,17.94,17.94
SUPREMEIND,64.06,64.06
SRF,76.40,76.40
BIRLACABLE,109.70,109.70
BALRAMCHIN,31.28,31.28
AEGISLOG,33.48,33.48
WEIZMANIND,22.89,22.89
UNICHEMLAB,27.96,27.96
BBOX,44.45,34.14
HONAUT,68.79,68.79
JTEKTINDIA,49.22,49.58
SAURASHCEM,140.66,
RANEHOLDIN,12.13,114.86
PRECOT,16.34,16.34
TATAELXSI,53.32,53.32
SUNPHARMA,37.75,36.09
KOHINOOR,0.37,
SHREYANIND,6.13,6.13
SANDESH,11.29,11.36
HCC,19.36,
APOLLOHOSP,71.89,71.89
ARE&M,19.10,20.78
ADANIENT,61.48,70.65
IVP,17.21,17.21
