SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,57.99,57.99
WHEELS,20.03,20.03
RIIL,138.16,138.16
PREMIERPOL,17.31,17.31
RAYMOND,18.17,18.17
SHREDIGCEM,48.18,48.18
SESHAPAPER,19.31,19.31
SMLISUZU,32.28,32.28
SUNDRMFAST,37.53,37.53
FACT,617.63,747.38
EXIDEIND,37.91,37.91
ELECON,24.47,28.22
CRISIL,50.11,50.11
LMW,163.14,162.11
NELCO,300.38,300.38
MASTEK,16.94,17.15
MAHSCOOTER,76.61,95.43
LUMAXIND,64.75,64.75
TRENT,109.95,109.95
KECL,353.75,
CUMMINSIND,63.31,63.63
KCP,8.83,8.16
JAYBARMARU,20.14,20.14
JBCHEPHARM,38.54,38.54
INFY,22.83,22.83
INDIAGLYCO,31.62,31.62
IONEXCHANG,27.26,27.26
IFBIND,62.42,62.42
IGPL,21.16,21.16
HIMATSEIDE,22.96,8.64
GNFC,13.66,13.66
BPCL,9.70,9.56
BHARATFORG,60.70,60.51
BASF,48.52,49.30
FORCEMOT,24.73,35.11
ATUL,34.19,34.19
ARVIND,22.25,22.25
ACC,14.47,14.99
TMPV,7.12,6.94
SCI,14.03,14.03
LINDEINDIA,117.20,117.20
HINDPETRO,8.88,8.88
ESCORTS,33.22,34.91
RELINFRA,0.99,1.14
BAJAJHLDNG,70.10,215.50
ASHOKLEY,23.82,23.93
VOLTAS,61.99,61.99
TITAN,88.90,88.90
TATASTEEL,55.57,51.64
SUNDARMFIN,28.58,28.58
SPIC,14.65,14.65
VEDL,9.88,10.93
SBIN,10.61,10.61
RELIANCE,21.40,21.40
PFIZER,29.93,35.80
NOCIL,32.78,32.78
BOSCHLTD,42.69,51.31
DRREDDY,18.79,18.79
BATAINDIA,67.84,64.58
DEEPAKFERT,19.40,19.40
CHAMBLFERT,12.07,12.07
CARBORUNIV,85.34,118.20
MAHSEAMLES,8.68,8.65
HINDOILEXP,13.54,17.28
DICIND,29.60,30.59
COROMANDEL,28.92,32.94
BALMLAWRIE,16.87,16.87
WILLAMAGOR,1.35,1.35
VINDHYATEL,21.33,21.33
MOTOGENFIN,136.66,136.66
ASIANPAINT,68.78,64.15
RAMCOCEM,78.74,218.83
INDIACEM,,517.64
PGHL,34.14,34.14
BEML,60.25,60.25
ADOR,54.83,46.12
CENTENKA,17.26,17.26
TATACHEM,65.23,47.27
TORNTPHARM,60.46,59.94
VTL,15.52,15.52
SUNDROP,,69.68
FEDERALBNK,14.12,14.12
EPL,16.35,16.21
VLSFINANCE,30.64,30.64
SUPREMEIND,61.95,61.95
SRF,62.72,62.72
BIRLACABLE,76.86,76.86
BALRAMCHIN,24.91,24.91
AEGISLOG,35.02,35.02
WEIZMANIND,19.71,19.71
UNICHEMLAB,25.05,25.05
BBOX,43.88,34.36
HONAUT,63.82,63.82
JTEKTINDIA,62.05,62.53
SAURASHCEM,81.30,209.09
RANEHOLDIN,10.21,62.68
PRECOT,11.25,11.25
TATAELXSI,46.35,46.35
SUNPHARMA,38.88,35.16
KOHINOOR,0.32,
SHREYANIND,5.75,5.75
SANDESH,10.48,10.57
HCC,15.05,
APOLLOHOSP,71.02,71.02
ARE&M,21.36,23.44
ADANIENT,69.87,82.55
IVP,18.62,18.62
BALKRISIND,31.08,31.08
INDBANK,22.82,22.82
GINNIFILA,20.27,16.51
EICHERMOT,46.22,46.22
GVT&D,99.35,99.35
NEULANDLAB,114.65,153.86
ONGC,7.87,7.85
ZENSARTECH,27.00,27.00
TAINWALCHM,27.10,27.10
BERGEPAINT,57.38,55.98
BANARISUG,39.82,39.82
JINDALPOLY,,44.47
ANIKINDS,93.90,93.90
KPIL,31.10,31.10
JYOTISTRUC,37.78,37.78
IGARASHI,84.78,84.78
BSL,31.20,31.20
BLUEDART,53.02,53.02
JAYNECOIND,32.09,32.09
MUNJALSHOW,20.61,20.61
APCOTEXIND,31.53,31.53
SOTL,21.29,21.29
HSCL,38.32,38.32
RCF,29.08,29.36
RANASUG,6.00,6.00
KARURVYSYA,12.00,12.00
DECCANCE,72.21,72.21
ARENTERP,176.43,176.43
UFLEX,13.11,10.17
TATAPOWER,30.22,29.26
ADVANIHOTR,21.51,21.51
THOMASCOOK,29.96,29.28
SUNFLAG,24.24,24.24
SUBROS,47.41,47.41
SPMLINFRA,35.07,35.07
SIMPLEXINF,87.96,204.09
SIEMENS,54.43,54.43
BHARATRAS,32.40,30.12
WIPRO,18.85,18.85
VSTIND,14.86,20.67
JUBLPHARMA,39.05,36.96
UNIVCABLES,38.24,38.24
TATACOMM,37.96,58.60
TOKYOPLAST,118.54,118.54
SOMANYCERA,34.49,33.71
MURUDCERA,27.63,27.63
IFCI,30.44,30.20
HLVLTD,34.86,36.26
SANOFI,30.17,30.69
M&M,33.68,33.68
LIBERTSHOE,44.78,40.02
KAJARIACER,55.84,55.84
KABRAEXTRU,38.75,56.39
HEIDELBERG,38.30,38.30
MODTHREAD,51.61,51.61
MANGLMCEM,35.65,35.65
PRSMJOHNSN,196.06,
POLYPLEX,15.26,15.26
PIDILITIND,68.85,68.28
PCBL,33.55,33.51
3PLAND,37.05,37.05
OSWALAGRO,8.09,8.09
EIHAHOTELS,24.61,23.53
HONDAPOWER,36.94,36.94
JINDALSAW,8.08,8.08
SAIL,21.15,21.02
RUBYMILLS,15.97,15.97
STYRENIX,19.19,19.19
ABB,60.98,60.98
IDBI,13.95,13.95
GRAPHITE,32.49,32.49
CANFINHOME,13.07,13.07
BRITANNIA,63.94,63.93
BBL,24.80,24.80
ELECTCAST,9.83,9.83
DHAMPURSUG,16.89,16.89
DCMSHRIRAM,32.87,32.87
DABUR,50.90,50.90
COSMOFIRST,15.46,15.46
CIPLA,23.43,23.43
HEROMOTOCO,24.79,24.79
HDFCBANK,21.39,21.11
HARRMALAYA,14.10,14.10
GMBREW,21.28,21.28
GIPCL,14.03,14.03
ITC,25.94,25.94
INDIANHUME,3.34,21.46
HINDCOMPOS,20.27,14.86
IOC,15.01,17.14
OSWALGREEN,91.24,91.24
HUHTAMAKI,26.06,26.89
RICOAUTO,35.38,34.11
KAMATHOTEL,17.87,17.84
IFBAGRO,39.98,39.98
BANCOINDIA,23.86,23.86
MANINDS,18.92,18.92
APOLLOTYRE,38.53,40.80
SIYSIL,18.07,18.07
SHANTIGEAR,39.60,39.60
PRECWIRE,42.11,42.11
ONWARDTEC,22.15,22.15
NILKAMAL,23.57,23.57
NCC,15.76,15.76
ICIL,27.53,27.53
SEAMECLTD,19.14,19.17
ELGIEQUIP,44.42,44.42
AUROPHARMA,18.68,18.68
BBTC,6.72,6.81
EIHOTEL,37.97,32.95
LICHSGFIN,5.86,5.86
GICHSGFIN,7.36,6.88
BEPL,14.46,14.46
BANARBEADS,30.45,30.45
MOREPENLAB,28.41,28.41
WSTCSTPAPR,10.93,10.93
VENKEYS,35.74,35.74
GHCL,9.92,9.92
S&SPOWER,2805.07,276.92
PRUDMOULI,15.66,15.66
PRAJIND,44.02,44.02
BPL,,6.19
TRANSWORLD,22.98,15.08
KEEPLEARN,86.26,86.26
PGHH,52.48,52.48
VESUVIUS,39.84,39.84
TFCILTD,30.03,30.03
BOMDYEING,7.08,203.13
NAVNETEDUL,17.15,19.10
GUJALKALI,84.93,84.93
AGI,15.38,15.38
GLAXO,47.39,47.55
TATACONSUM,81.88,82.56
ZEEL,14.01,12.91
CHOLAFIN,32.58,32.58
INDHOTEL,51.59,58.99
FMGOETZE,14.60,14.60
KOTAKBANK,22.64,22.64
LYKALABS,43.75,43.75
ORIENTHOT,44.42,44.42
JAYSREETEA,3.65,7.51
GILLETTE,52.72,52.72
GOLDENTOBC,9.02,10.23
KANSAINER,18.34,33.96
FOSECOIND,44.23,44.23
ESABINDIA,44.64,44.64
3MINDIA,67.02,67.02
ANDHRAPAP,18.79,18.79
GABRIEL,73.96,73.96
SCHAEFFLER,59.78,59.78
AARTIIND,57.72,58.49
RALLIS,29.63,29.74
AMJLAND,11.43,11.43
PRAKASH,8.07,8.07
MFSL,156.38,156.38
KSB,57.04,57.04
KOPRAN,22.91,22.91
HEG,56.21,56.21
GREAVESCOT,353.58,
GODFRYPHLP,49.37,49.37
VARDMNPOLY,14.12,14.12
SURYAROSNI,21.25,21.25
TATAINVEST,193.42,193.42
GLFL,373.42,373.42
TIMKEN,50.20,50.20
SUDARSCHEM,122.24,
SHREECEM,69.27,69.27
SAKHTISUG,11.89,19.19
IPCALAB,39.64,36.85
INGERRAND,46.54,46.54
AKZOINDIA,36.85,36.85
HINDALCO,11.27,11.02
HINDZINC,19.44,19.32
HINDUNILVR,54.16,54.96
GSFC,12.16,12.25
GRASIM,23.90,23.50
AMBUJACEM,25.73,25.79
FINPIPE,33.44,33.44
FINCABLES,21.04,22.80
EIDPARRY,9.29,10.74
DCW,53.09,53.09
DCM,65.13,65.13
CGPOWER,108.02,108.02
HEUBACHIND,18.83,16.84
CESC,16.41,16.41
BIRLACORPN,23.57,21.89
BHEL,357.25,357.25
BHARATGEAR,24.73,
BEL,55.30,55.30
BAJFINANCE,37.89,37.89
ASHAPURMIN,19.27,19.27
PVP,,3413.50
NAVA,12.57,12.57
CORALFINAC,11.52,11.52
GREENPLY,29.91,30.84
PARASPETRO,1528.28,1528.28
AUTOAXLES,16.75,16.75
REMSONSIND,25.80,24.80
DALMIASUG,7.93,7.93
NATCOPHARM,8.73,8.73
KHAITANLTD,9.21,9.21
SWARAJENG,28.22,28.22
MRF,37.30,37.30
GARFIBRES,32.38,32.38
ANDHRSUGAR,22.11,15.90
TNPETRO,13.39,14.68
TTKPRESTIG,105.65,49.02
STARPAPER,6.53,6.53
SKFINDIA,20.37,20.37
AUSOMENT,8.19,8.19
EIMCOELECO,21.86,21.86
PANACEABIO,243.38,
JAYAGROGN,12.89,12.89
CUBEXTUB,19.35,19.35
MARICO,55.07,55.07
SILINV,21.16,21.16
SAMBHAAV,1100.53,1100.53
REGENCERAM,39.81,39.81
BIOFILCHEM,22.85,22.85
NORBTEAEXP,1237.58,1237.58
KEYFINSERV,15.20,15.20
ZENITHEXPO,44.89,
SUNDRMBRAK,96.94,96.94
SANGAMIND,115.71,86.85
MOTHERSON,36.30,35.66
SOMATEX,5.55,272.32
VISAKAIND,17.54,70.57
AARTIDRUGS,23.26,23.26
STERTOOLS,23.15,23.15
CREST,15.90,15.90
INDIANCARD,5.55,8.46
HITECHGEAR,45.63,45.63
WENDT,48.82,48.82
DENORA,212.46,212.46
TVSSRICHAK,117.05,175.69
SHRIRAMFIN,14.18,16.00
PUNJABCHEM,38.51,36.56
MIRZAINT,38.00,
ELECTHERM,3.48,5.21
DYNAMATECH,124.75,124.75
GANESHHOU,11.88,11.88
MMFL,13.33,13.33
JAGSNPHARM,24.42,34.82
ALKYLAMINE,51.68,51.68
JCHAC,123.19,113.60
MPHASIS,30.97,30.97
GUJRAFFIA,72.14,72.14
RUCHINFRA,21.66,21.66
ATLASCYCLE,8.76,8.76
RAMCOIND,29.79,29.79
KOTHARIPET,13.12,13.12
HERITGFOOD,26.49,25.17
INDRAMEDCO,30.83,30.83
BANKBARODA,7.45,7.45
MADRASFERT,19.52,19.52
GAIL,11.50,14.11
INDNIPPON,25.71,25.71
SKMEGGPROD,24.54,24.54
TCIFINANCE,4.32,4.56
BANKINDIA,6.86,6.59
CONCOR,32.75,32.08
ICICIBANK,17.27,17.27
HUDCO,16.26,16.26
INDSWFTLAB,3.64,43.48
SAREGAMA,43.09,43.92
FDC,26.14,26.14
ENGINERSIN,22.88,22.88
ADROITINFO,70.36,
JAICORPLTD,18.98,18.98
ANTGRAPHIC,14.53,14.53
GMDCLTD,27.61,27.61
MAHAPEXLTD,10.29,21.79
INDUSINDBK,61.77,61.77
ASAHIINDIA,69.07,74.10
J&KBANK,5.55,5.55
CUB,15.22,15.22
SOUTHBANK,7.66,7.66
ASTRAZEN,127.01,110.13
CEMPRO,35.60,35.60
AXISBANK,13.85,13.85
CYIENT,19.83,19.83
SONATSOFTW,24.25,24.25
CYBERTECH,14.05,14.05
DHANBANK,12.28,12.28
SANGHVIMOV,20.36,20.36
STCINDIA,109.92,22.74
RSSOFTWARE,178.48,178.48
VIPCLOTHNG,40.70,40.70
NATIONALUM,7.51,7.51
IVC,13.70,13.70
